date,mw,region
2014-06-09 0:00,94544,ЕЭС РОССИИ
2014-06-09 1:00,91172,ЕЭС РОССИИ
2014-06-09 2:00,89904,ЕЭС РОССИИ
2014-06-09 3:00,89745,ЕЭС РОССИИ
2014-06-09 4:00,90735,ЕЭС РОССИИ
2014-06-09 5:00,91443,ЕЭС РОССИИ
2014-06-09 6:00,94326,ЕЭС РОССИИ
2014-06-09 7:00,100197,ЕЭС РОССИИ
2014-06-09 8:00,105086,ЕЭС РОССИИ
2014-06-09 9:00,109695,ЕЭС РОССИИ
2014-06-09 10:00,111359,ЕЭС РОССИИ
2014-06-09 11:00,111794,ЕЭС РОССИИ
2014-06-09 12:00,110989,ЕЭС РОССИИ
2014-06-09 13:00,110877,ЕЭС РОССИИ
2014-06-09 14:00,111582,ЕЭС РОССИИ
2014-06-09 15:00,111077,ЕЭС РОССИИ
2014-06-09 16:00,109346,ЕЭС РОССИИ
2014-06-09 17:00,109139,ЕЭС РОССИИ
2014-06-09 18:00,107578,ЕЭС РОССИИ
2014-06-09 19:00,106569,ЕЭС РОССИИ
2014-06-09 20:00,105118,ЕЭС РОССИИ
2014-06-09 21:00,104461,ЕЭС РОССИИ
2014-06-09 22:00,103745,ЕЭС РОССИИ
2014-06-09 23:00,100600,ЕЭС РОССИИ
