date,mw,region
2007-02-08 0:00,116590,ЕЭС РОССИИ
2007-02-08 1:00,114003,ЕЭС РОССИИ
2007-02-08 2:00,113234,ЕЭС РОССИИ
2007-02-08 3:00,113563,ЕЭС РОССИИ
2007-02-08 4:00,114783,ЕЭС РОССИИ
2007-02-08 5:00,117019,ЕЭС РОССИИ
2007-02-08 6:00,120854,ЕЭС РОССИИ
2007-02-08 7:00,127737,ЕЭС РОССИИ
2007-02-08 8:00,130641,ЕЭС РОССИИ
2007-02-08 9:00,132473,ЕЭС РОССИИ
2007-02-08 10:00,133446,ЕЭС РОССИИ
2007-02-08 11:00,132564,ЕЭС РОССИИ
2007-02-08 12:00,131661,ЕЭС РОССИИ
2007-02-08 13:00,130637,ЕЭС РОССИИ
2007-02-08 14:00,131721,ЕЭС РОССИИ
2007-02-08 15:00,132134,ЕЭС РОССИИ
2007-02-08 16:00,131989,ЕЭС РОССИИ
2007-02-08 17:00,133289,ЕЭС РОССИИ
2007-02-08 18:00,136762,ЕЭС РОССИИ
2007-02-08 19:00,136256,ЕЭС РОССИИ
2007-02-08 20:00,134259,ЕЭС РОССИИ
2007-02-08 21:00,130670,ЕЭС РОССИИ
2007-02-08 22:00,125837,ЕЭС РОССИИ
2007-02-08 23:00,120420,ЕЭС РОССИИ
