date,mw,region
2009-08-03 0:00,84649,ЕЭС РОССИИ
2009-08-03 1:00,82020,ЕЭС РОССИИ
2009-08-03 2:00,80891,ЕЭС РОССИИ
2009-08-03 3:00,80487,ЕЭС РОССИИ
2009-08-03 4:00,81219,ЕЭС РОССИИ
2009-08-03 5:00,81905,ЕЭС РОССИИ
2009-08-03 6:00,84828,ЕЭС РОССИИ
2009-08-03 7:00,88801,ЕЭС РОССИИ
2009-08-03 8:00,92870,ЕЭС РОССИИ
2009-08-03 9:00,98383,ЕЭС РОССИИ
2009-08-03 10:00,98960,ЕЭС РОССИИ
2009-08-03 11:00,99910,ЕЭС РОССИИ
2009-08-03 12:00,99035,ЕЭС РОССИИ
2009-08-03 13:00,99212,ЕЭС РОССИИ
2009-08-03 14:00,99814,ЕЭС РОССИИ
2009-08-03 15:00,99108,ЕЭС РОССИИ
2009-08-03 16:00,98249,ЕЭС РОССИИ
2009-08-03 17:00,96855,ЕЭС РОССИИ
2009-08-03 18:00,95509,ЕЭС РОССИИ
2009-08-03 19:00,95116,ЕЭС РОССИИ
2009-08-03 20:00,93353,ЕЭС РОССИИ
2009-08-03 21:00,94491,ЕЭС РОССИИ
2009-08-03 22:00,94049,ЕЭС РОССИИ
2009-08-03 23:00,90530,ЕЭС РОССИИ
