date,mw,region
2004-11-25 0:00,106046,ЕЭС РОССИИ
2004-11-25 1:00,103365,ЕЭС РОССИИ
2004-11-25 2:00,102975,ЕЭС РОССИИ
2004-11-25 3:00,102762,ЕЭС РОССИИ
2004-11-25 4:00,103740,ЕЭС РОССИИ
2004-11-25 5:00,106302,ЕЭС РОССИИ
2004-11-25 6:00,110784,ЕЭС РОССИИ
2004-11-25 7:00,118018,ЕЭС РОССИИ
2004-11-25 8:00,122939,ЕЭС РОССИИ
2004-11-25 9:00,124459,ЕЭС РОССИИ
2004-11-25 10:00,124520,ЕЭС РОССИИ
2004-11-25 11:00,125004,ЕЭС РОССИИ
2004-11-25 12:00,123890,ЕЭС РОССИИ
2004-11-25 13:00,123867,ЕЭС РОССИИ
2004-11-25 14:00,124990,ЕЭС РОССИИ
2004-11-25 15:00,126212,ЕЭС РОССИИ
2004-11-25 16:00,127100,ЕЭС РОССИИ
2004-11-25 17:00,129744,ЕЭС РОССИИ
2004-11-25 18:00,129812,ЕЭС РОССИИ
2004-11-25 19:00,127519,ЕЭС РОССИИ
2004-11-25 20:00,124734,ЕЭС РОССИИ
2004-11-25 21:00,121545,ЕЭС РОССИИ
2004-11-25 22:00,117236,ЕЭС РОССИИ
2004-11-25 23:00,111644,ЕЭС РОССИИ
