date,mw,region
2005-12-29 0:00,114577,ЕЭС РОССИИ
2005-12-29 1:00,112278,ЕЭС РОССИИ
2005-12-29 2:00,110816,ЕЭС РОССИИ
2005-12-29 3:00,110843,ЕЭС РОССИИ
2005-12-29 4:00,111991,ЕЭС РОССИИ
2005-12-29 5:00,114856,ЕЭС РОССИИ
2005-12-29 6:00,118571,ЕЭС РОССИИ
2005-12-29 7:00,125097,ЕЭС РОССИИ
2005-12-29 8:00,129312,ЕЭС РОССИИ
2005-12-29 9:00,131266,ЕЭС РОССИИ
2005-12-29 10:00,131429,ЕЭС РОССИИ
2005-12-29 11:00,131318,ЕЭС РОССИИ
2005-12-29 12:00,129662,ЕЭС РОССИИ
2005-12-29 13:00,129927,ЕЭС РОССИИ
2005-12-29 14:00,130929,ЕЭС РОССИИ
2005-12-29 15:00,131224,ЕЭС РОССИИ
2005-12-29 16:00,133146,ЕЭС РОССИИ
2005-12-29 17:00,134577,ЕЭС РОССИИ
2005-12-29 18:00,134614,ЕЭС РОССИИ
2005-12-29 19:00,133422,ЕЭС РОССИИ
2005-12-29 20:00,130741,ЕЭС РОССИИ
2005-12-29 21:00,127544,ЕЭС РОССИИ
2005-12-29 22:00,123496,ЕЭС РОССИИ
2005-12-29 23:00,118342,ЕЭС РОССИИ
