date,mw,region
2007-02-18 0:00,114911,ЕЭС РОССИИ
2007-02-18 1:00,112716,ЕЭС РОССИИ
2007-02-18 2:00,111134,ЕЭС РОССИИ
2007-02-18 3:00,111227,ЕЭС РОССИИ
2007-02-18 4:00,111803,ЕЭС РОССИИ
2007-02-18 5:00,112314,ЕЭС РОССИИ
2007-02-18 6:00,113973,ЕЭС РОССИИ
2007-02-18 7:00,115858,ЕЭС РОССИИ
2007-02-18 8:00,116372,ЕЭС РОССИИ
2007-02-18 9:00,118172,ЕЭС РОССИИ
2007-02-18 10:00,119634,ЕЭС РОССИИ
2007-02-18 11:00,120305,ЕЭС РОССИИ
2007-02-18 12:00,119813,ЕЭС РОССИИ
2007-02-18 13:00,120431,ЕЭС РОССИИ
2007-02-18 14:00,120834,ЕЭС РОССИИ
2007-02-18 15:00,121592,ЕЭС РОССИИ
2007-02-18 16:00,123026,ЕЭС РОССИИ
2007-02-18 17:00,125446,ЕЭС РОССИИ
2007-02-18 18:00,129329,ЕЭС РОССИИ
2007-02-18 19:00,131068,ЕЭС РОССИИ
2007-02-18 20:00,128534,ЕЭС РОССИИ
2007-02-18 21:00,126368,ЕЭС РОССИИ
2007-02-18 22:00,122053,ЕЭС РОССИИ
2007-02-18 23:00,117716,ЕЭС РОССИИ
