date,mw,region
2020-04-11 0:00,111272,ЕЭС РОССИИ
2020-04-11 1:00,109317,ЕЭС РОССИИ
2020-04-11 2:00,108265,ЕЭС РОССИИ
2020-04-11 3:00,107787,ЕЭС РОССИИ
2020-04-11 4:00,108193,ЕЭС РОССИИ
2020-04-11 5:00,108878,ЕЭС РОССИИ
2020-04-11 6:00,110027,ЕЭС РОССИИ
2020-04-11 7:00,112270,ЕЭС РОССИИ
2020-04-11 8:00,114661,ЕЭС РОССИИ
2020-04-11 9:00,117567,ЕЭС РОССИИ
2020-04-11 10:00,118696,ЕЭС РОССИИ
2020-04-11 11:00,118762,ЕЭС РОССИИ
2020-04-11 12:00,119291,ЕЭС РОССИИ
2020-04-11 13:00,119884,ЕЭС РОССИИ
2020-04-11 14:00,119786,ЕЭС РОССИИ
2020-04-11 15:00,119596,ЕЭС РОССИИ
2020-04-11 16:00,119216,ЕЭС РОССИИ
2020-04-11 17:00,119745,ЕЭС РОССИИ
2020-04-11 18:00,120057,ЕЭС РОССИИ
2020-04-11 19:00,120909,ЕЭС РОССИИ
2020-04-11 20:00,122050,ЕЭС РОССИИ
2020-04-11 21:00,120429,ЕЭС РОССИИ
2020-04-11 22:00,117997,ЕЭС РОССИИ
2020-04-11 23:00,114639,ЕЭС РОССИИ
