unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2021,1,7470.887834,1729.3065290000002,150.2136,1375.287624,34301.90444,5397.353255,466.758599,1097.076081,9350.407963,42638.379999,51988.787961999995,0.14370190433100063,0.033263066841719736,0.0028893460664979375,0.02645354273319922,0.6597942707391483,0.10381763966001806,0.008978062718853274,0.02110216690956293,0.17985431723921827,0.8201456827607817
Gwh,2021,2,5098.903087999999,581.973187,135.67680000000001,1238.813369,34912.667263999996,3498.0039330000004,370.76251,1006.633373,5816.553074999999,41026.880449000004,46843.43352400001,0.10884990070993837,0.012423794398030813,0.0028963888808553424,0.026445827639114027,0.745305470533296,0.07467437098110699,0.007914930271070793,0.02148931658658745,0.12417008398882452,0.8758299160111754
Gwh,2021,3,5091.349961,282.675569,65.531036,1373.720136,40892.982983999995,4110.966996,556.5427090000001,1013.038774,5439.556566,47947.251598999996,53386.808164999995,0.09536719155909104,0.005294858012982317,0.001227476192198388,0.025731452829214106,0.7659754233220696,0.07700342345424427,0.010424723412568901,0.01897545121763134,0.10188952576427175,0.8981104742357283
Gwh,2021,4,4935.176224999999,279.262036,66.22352099999999,1110.495889,35332.929672,4606.3267479999995,548.8244649999999,1392.814161,5280.661781999999,42991.390935,48272.052717,0.1022367176704291,0.005785170099088248,0.0013718811874075952,0.023004944403553735,0.7319541573908825,0.09542429809241956,0.011369403911980732,0.028853427244238398,0.10939376895692496,0.8906062310430751
Gwh,2021,5,5394.101726,348.493944,70.603973,1078.7411299999999,33616.53063,5431.575888,562.520907,1641.987127,5813.199643,42331.355681999994,48144.555324999994,0.11203970396210115,0.007238491282087671,0.001466499638918412,0.022406295430873833,0.6982415852233236,0.11281807156248776,0.011683998391982241,0.034105354508225494,0.12074469488310724,0.8792553051168928
Gwh,2021,6,7302.927852,2458.163617,82.558458,578.932389,27810.533471000002,5984.120395000001,575.914924,1746.063616,9843.649927,36695.564795,46539.214722000004,0.1569198770461368,0.052819189831279596,0.0017739546851651751,0.012439668190755423,0.597572039776026,0.12858232419145632,0.01237483114917609,0.037518115130004574,0.21151302156258156,0.7884869784374183
Gwh,2021,7,8341.401305,2238.002195,47.439308,788.646277,25666.549925,7394.454371000001,597.151755,1973.086148,10626.842808,36419.888476,47046.731284,0.1773003368639301,0.0475697701821235,0.0010083443993936622,0.016763040820823374,0.5455543716748897,0.15717254247405624,0.01269273632200424,0.0419388572627791,0.22587845144544727,0.7741215485545527
Gwh,2021,8,8682.926664,2917.353669,21.718669,1488.641625,24427.65868,8399.121369,618.902174,1948.1974930000001,11621.999002,36882.52134100001,48504.52034300001,0.17901273123821515,0.06014601625518438,0.0004477658751476419,0.03069078128127155,0.5036161270590795,0.17316162101192967,0.012759680327182487,0.04016527695198942,0.23960651336854719,0.7603934866314528
Gwh,2021,9,8222.842492,2956.978055,24.943223999999997,1445.7400249999998,25410.031184,8087.442578,791.903179,1801.300182,11204.763771,37536.417148,48741.180919,0.16870421144832418,0.060666935007463646,0.0005117484543809397,0.02966157154465722,0.5213257189280536,0.165926274774508,0.016247106944659705,0.03695643289795278,0.22988289491016878,0.7701171050898312
Gwh,2021,10,9370.991096000002,2986.0478420000004,25.438800999999998,1410.450878,25948.882364999998,7435.701346,647.177586,909.926537,12382.477739000002,36352.138712,48734.616450999994,0.1922861361886786,0.06127159828994056,0.0005219862769532069,0.02894145846860479,0.5324527872521616,0.15257535377294276,0.013279628180734774,0.018671051569983766,0.2540797207555724,0.7459202792444278
Gwh,2021,11,8459.054735,2199.218705,23.87234,1318.67463,29691.320421999997,6010.732894999999,783.75611,1307.413311,10682.145779999999,39111.89736799999,49794.043148,0.16988085723140886,0.044166301146974306,0.0004794216032838628,0.026482577967821944,0.5962825780937325,0.12071188670368944,0.015739957240878923,0.026256420012210093,0.214526579981667,0.7854734200183329
Gwh,2021,12,7020.444605,718.695386,24.364161,1487.20232,34654.808218000006,6128.6900225,763.6924309999999,948.050866,7763.5041519999995,43982.4438575,51745.9480095,0.13567138829326542,0.013888921039151804,0.00047084191008592595,0.028740459440939524,0.669710567707403,0.11843806632694868,0.014758497242330823,0.01832125803987489,0.15003115124250313,0.8499688487574968
