datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-03-01 00:00:00,2502,TEN,0,3640,0,17,0,8109,5139
2019-03-01 01:00:00,2528,TEN,0,3895,0,25,0,8092,5476
2019-03-01 02:00:00,2506,TEN,0,3891,0,25,0,8101,5385
2019-03-01 03:00:00,2476,TEN,0,3913,0,22,0,8088,5016
2019-03-01 04:00:00,2435,TEN,0,3285,0,23,0,8093,4739
2019-03-01 05:00:00,2155,TEN,0,3028,-2,17,0,8094,4397
2019-03-01 06:00:00,1865,TEN,0,2397,0,2,0,8104,4359
2019-03-01 07:00:00,1754,TEN,0,2177,0,23,0,8106,4156
2019-03-01 08:00:00,1725,TEN,0,2006,-1,19,0,8110,4006
2019-03-01 09:00:00,1713,TEN,0,2005,0,26,0,8108,3916
2019-03-01 10:00:00,1720,TEN,0,2013,0,22,0,8111,4084
2019-03-01 11:00:00,1719,TEN,0,2001,0,22,0,8110,4563
2019-03-01 12:00:00,1730,TEN,0,2654,0,26,0,8108,5346
2019-03-01 13:00:00,2077,TEN,0,3295,0,22,0,8109,5837
2019-03-01 14:00:00,2211,TEN,0,3449,4,22,0,8103,5691
2019-03-01 15:00:00,2194,TEN,0,3450,13,26,0,8110,5678
2019-03-01 16:00:00,2288,TEN,0,3376,20,28,0,8119,5691
2019-03-01 17:00:00,2384,TEN,0,3201,39,28,0,8105,5657
2019-03-01 18:00:00,2379,TEN,0,2870,49,19,0,8111,5518
2019-03-01 19:00:00,2359,TEN,0,2971,53,20,0,8112,5282
2019-03-01 20:00:00,2238,TEN,0,2914,52,19,0,8105,5330
2019-03-01 21:00:00,2147,TEN,0,2994,42,23,0,8100,5144
2019-03-01 22:00:00,2162,TEN,0,3055,27,19,0,8097,5093
2019-03-01 23:00:00,2338,TEN,0,3050,21,20,0,7836,5249
2019-03-02 00:00:00,2416,TEN,0,3196,2,20,0,7652,5813
2019-03-02 01:00:00,2469,TEN,0,3440,0,16,0,7644,5856
2019-03-02 02:00:00,2450,TEN,0,3316,0,26,0,7618,5766
2019-03-02 03:00:00,2470,TEN,0,3051,-1,19,0,7633,5682
2019-03-02 04:00:00,2559,TEN,0,2806,-2,17,0,7594,5332
2019-03-02 05:00:00,2627,TEN,0,2158,0,14,0,7530,5386
2019-03-02 06:00:00,2757,TEN,0,1938,0,17,0,7434,4808
2019-03-02 07:00:00,2850,TEN,0,1950,0,14,0,7233,4539
2019-03-02 08:00:00,2727,TEN,0,1949,-1,17,0,7229,4451
2019-03-02 09:00:00,2457,TEN,0,1944,0,16,0,7223,4553
2019-03-02 10:00:00,2545,TEN,0,1947,0,14,0,7223,4578
2019-03-02 11:00:00,2577,TEN,0,2058,0,17,0,7227,4704
2019-03-02 12:00:00,2552,TEN,0,2714,-1,14,0,7224,4458
2019-03-02 13:00:00,2789,TEN,0,3066,0,14,0,7239,4458
2019-03-02 14:00:00,2784,TEN,0,3510,6,3,0,7234,4663
2019-03-02 15:00:00,2853,TEN,0,3845,17,6,0,7221,4787
2019-03-02 16:00:00,3158,TEN,0,3818,39,5,0,7223,4681
2019-03-02 17:00:00,3309,TEN,0,3850,48,9,0,7238,4280
