datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-03-01 00:00:00,12,NE,510,1775,0,781,0,4028,7510
2019-03-01 01:00:00,12,NE,582,1437,0,780,0,3998,7211
2019-03-01 02:00:00,12,NE,603,1152,0,783,0,4005,7137
2019-03-01 03:00:00,3,NE,532,926,0,766,0,3964,6346
2019-03-01 04:00:00,1,NE,475,779,0,750,0,3979,5336
2019-03-01 05:00:00,1,NE,464,770,0,753,0,4024,4641
2019-03-01 06:00:00,1,NE,367,729,0,768,0,4004,4712
2019-03-01 07:00:00,1,NE,333,710,0,748,0,4007,4442
2019-03-01 08:00:00,1,NE,293,700,0,743,0,4028,4380
2019-03-01 09:00:00,1,NE,237,680,0,733,0,4042,4606
2019-03-01 10:00:00,1,NE,194,715,0,742,0,4054,5201
2019-03-01 11:00:00,2,NE,158,849,0,751,0,4049,5966
2019-03-01 12:00:00,18,NE,145,1174,0,780,0,4056,7093
2019-03-01 13:00:00,32,NE,148,1471,5,756,0,4028,7722
2019-03-01 14:00:00,40,NE,116,1407,12,764,0,4008,7711
2019-03-01 15:00:00,40,NE,104,1012,26,753,0,3995,7283
2019-03-01 16:00:00,38,NE,124,884,36,748,0,4015,7006
2019-03-01 17:00:00,28,NE,164,819,46,730,0,4009,6404
2019-03-01 18:00:00,27,NE,161,818,54,721,0,4019,6369
2019-03-01 19:00:00,30,NE,159,805,54,699,0,4019,6204
2019-03-01 20:00:00,32,NE,147,811,63,689,0,4031,6549
2019-03-01 21:00:00,28,NE,122,833,37,698,0,4037,6969
2019-03-01 22:00:00,29,NE,98,865,13,701,0,4022,7190
2019-03-01 23:00:00,28,NE,99,1150,1,711,0,4035,7184
2019-03-02 00:00:00,27,NE,175,1492,0,732,0,4013,7196
2019-03-02 01:00:00,27,NE,286,1224,0,749,0,3996,6999
2019-03-02 02:00:00,9,NE,364,916,0,748,0,4009,6706
2019-03-02 03:00:00,3,NE,355,840,0,717,0,3997,6106
2019-03-02 04:00:00,21,NE,287,772,0,733,0,3999,5441
2019-03-02 05:00:00,53,NE,222,773,0,734,0,3977,4606
2019-03-02 06:00:00,92,NE,196,691,0,745,0,3989,3922
2019-03-02 07:00:00,67,NE,146,643,0,743,0,4013,3681
2019-03-02 08:00:00,69,NE,103,632,0,750,0,4016,3757
2019-03-02 09:00:00,66,NE,92,640,0,742,0,4026,3804
2019-03-02 10:00:00,85,NE,93,639,0,730,0,4039,3984
2019-03-02 11:00:00,109,NE,122,721,0,738,0,4043,4307
2019-03-02 12:00:00,101,NE,187,889,0,749,0,4028,4512
2019-03-02 13:00:00,85,NE,272,1015,3,763,0,4040,4896
2019-03-02 14:00:00,110,NE,285,1110,6,759,2,4047,5544
2019-03-02 15:00:00,116,NE,255,1414,7,771,48,4031,5823
2019-03-02 16:00:00,120,NE,196,1435,7,777,47,4024,6028
2019-03-02 17:00:00,145,NE,136,1313,8,770,66,4012,6094
2019-03-02 18:00:00,248,NE,98,933,9,778,66,4013,6068
2019-03-02 19:00:00,348,NE,88,747,9,766,42,4009,6050
2019-03-02 20:00:00,371,NE,91,724,7,749,38,4016,5994
2019-03-02 21:00:00,445,NE,94,733,6,746,34,4027,5993
2019-03-02 22:00:00,442,NE,113,905,3,750,31,4034,6106
2019-03-02 23:00:00,444,NE,107,1190,1,756,30,4032,6324
2019-03-03 00:00:00,444,NE,104,1683,0,750,0,4004,6232
2019-03-03 01:00:00,351,NE,105,1333,0,755,0,3992,6160
2019-03-03 02:00:00,219,NE,110,965,0,755,0,4006,6027
2019-03-03 03:00:00,141,NE,89,945,0,760,0,4010,5329
2019-03-03 04:00:00,94,NE,80,1006,0,755,0,4008,4461
2019-03-03 05:00:00,85,NE,70,1009,0,760,0,4006,3723
2019-03-03 06:00:00,86,NE,61,869,0,754,0,4002,3473
2019-03-03 07:00:00,100,NE,63,663,0,765,0,4016,3487
2019-03-03 08:00:00,99,NE,67,668,0,775,0,4034,3521
2019-03-03 09:00:00,105,NE,79,630,0,763,0,4026,3568
2019-03-03 10:00:00,105,NE,95,721,0,770,3,4034,3609
2019-03-03 11:00:00,98,NE,134,784,0,762,4,4018,3558
2019-03-03 12:00:00,95,NE,149,985,0,761,0,4044,3699
2019-03-03 13:00:00,88,NE,153,1049,9,760,0,4030,3994
2019-03-03 14:00:00,81,NE,117,950,26,774,0,4019,4358
2019-03-03 15:00:00,82,NE,117,858,51,762,0,4023,4302
2019-03-03 16:00:00,81,NE,153,802,56,723,0,4026,4401
2019-03-03 17:00:00,100,NE,133,785,63,719,0,4026,4548
2019-03-03 18:00:00,88,NE,107,730,67,711,14,4009,4374
2019-03-03 19:00:00,82,NE,83,726,63,722,24,4022,4272
2019-03-03 20:00:00,83,NE,46,720,55,721,23,4049,4470
2019-03-03 21:00:00,97,NE,22,728,31,720,4,4050,5003
2019-03-03 22:00:00,105,NE,23,1217,6,712,23,4029,5230
2019-03-03 23:00:00,106,NE,38,2032,0,749,21,4046,5665
2019-03-04 00:00:00,105,NE,71,2357,0,755,58,4007,5821
2019-03-04 01:00:00,105,NE,111,1939,0,753,101,3995,5769
2019-03-04 02:00:00,106,NE,148,1506,0,729,60,3962,5460
2019-03-04 03:00:00,106,NE,94,1120,0,720,0,3969,4983
2019-03-04 04:00:00,106,NE,80,1005,0,724,0,4001,4185
2019-03-04 05:00:00,99,NE,101,872,0,720,0,3949,3522
2019-03-04 06:00:00,82,NE,131,716,0,732,0,4012,3248
2019-03-04 07:00:00,89,NE,133,651,0,746,0,4022,3388
2019-03-04 08:00:00,104,NE,85,642,0,759,0,4034,3590
2019-03-04 09:00:00,103,NE,84,635,0,772,0,4041,3935
2019-03-04 10:00:00,112,NE,104,662,0,763,0,4048,4436
2019-03-04 11:00:00,145,NE,143,691,0,763,0,4062,5127
2019-03-04 12:00:00,150,NE,201,863,0,755,0,4030,5683
2019-03-04 13:00:00,140,NE,241,891,0,742,0,4035,5958
2019-03-04 14:00:00,146,NE,272,892,1,741,0,4037,6573
2019-03-04 15:00:00,166,NE,296,846,3,748,0,4025,6912
2019-03-04 16:00:00,187,NE,270,770,7,741,0,4012,6960
2019-03-04 17:00:00,190,NE,317,863,13,728,0,4017,6653
2019-03-04 18:00:00,191,NE,429,802,16,741,0,4009,6463
2019-03-04 19:00:00,191,NE,522,730,13,745,0,4015,6455
2019-03-04 20:00:00,181,NE,609,738,23,746,0,4020,6401
2019-03-04 21:00:00,178,NE,708,779,14,742,0,4022,6371
2019-03-04 22:00:00,180,NE,750,820,8,750,0,4028,6551
2019-03-04 23:00:00,175,NE,723,1235,1,744,0,4038,6898
2019-03-05 00:00:00,189,NE,683,1644,0,739,0,4024,7347
2019-03-05 01:00:00,162,NE,748,1445,0,747,0,4000,7128
2019-03-05 02:00:00,140,NE,850,1073,0,744,0,3981,6656
2019-03-05 03:00:00,138,NE,943,795,0,710,0,3980,5943
2019-03-05 04:00:00,100,NE,948,699,0,701,0,3963,5146
2019-03-05 05:00:00,79,NE,923,693,0,685,0,3991,4157
2019-03-05 06:00:00,81,NE,928,640,0,692,0,4015,3813
2019-03-05 07:00:00,81,NE,899,639,0,696,0,4033,3868
2019-03-05 08:00:00,80,NE,900,639,0,693,0,4026,3918
2019-03-05 09:00:00,88,NE,891,639,0,710,0,4030,4078
2019-03-05 10:00:00,94,NE,851,636,0,729,0,4004,4284
2019-03-05 11:00:00,84,NE,834,685,0,711,0,4073,4965
2019-03-05 12:00:00,117,NE,782,1150,1,741,0,4054,6352
2019-03-05 13:00:00,139,NE,668,1375,12,749,0,4010,6658
2019-03-05 14:00:00,137,NE,593,1247,29,743,0,4009,6365
2019-03-05 15:00:00,169,NE,565,924,40,732,0,4005,6127
2019-03-05 16:00:00,257,NE,433,804,47,738,0,4011,6043
2019-03-05 17:00:00,370,NE,321,748,51,724,0,4009,5726
2019-03-05 18:00:00,355,NE,269,736,53,715,0,4015,5520
2019-03-05 19:00:00,271,NE,225,748,52,702,0,4017,5470
2019-03-05 20:00:00,272,NE,209,773,46,714,0,4018,5451
2019-03-05 21:00:00,328,NE,187,791,33,718,0,4030,5772
2019-03-05 22:00:00,495,NE,151,905,16,746,0,4042,6457
2019-03-05 23:00:00,547,NE,115,1414,2,749,0,4040,7147
2019-03-06 00:00:00,544,NE,128,2117,0,758,0,4014,7336
2019-03-06 01:00:00,525,NE,177,1940,0,766,0,4003,7286
2019-03-06 02:00:00,512,NE,236,1354,0,771,0,3994,7165
2019-03-06 03:00:00,481,NE,345,793,0,777,0,3977,6676
2019-03-06 04:00:00,413,NE,371,710,0,768,0,3970,5572
2019-03-06 05:00:00,436,NE,341,682,0,761,0,4005,4782
2019-03-06 06:00:00,505,NE,320,628,0,694,0,4004,4345
2019-03-06 07:00:00,520,NE,343,818,0,703,0,4015,3902
2019-03-06 08:00:00,507,NE,299,843,0,713,0,4017,3859
2019-03-06 09:00:00,520,NE,291,813,0,715,0,4026,4002
2019-03-06 10:00:00,532,NE,338,1059,0,722,0,4032,4235
2019-03-06 11:00:00,527,NE,354,1222,0,716,0,4072,5125
2019-03-06 12:00:00,520,NE,389,1521,1,722,6,4021,6491
2019-03-06 13:00:00,508,NE,421,1468,14,718,3,4010,6814
2019-03-06 14:00:00,481,NE,527,1359,30,714,4,4005,6422
2019-03-06 15:00:00,413,NE,661,1061,46,720,26,4015,6370
2019-03-06 16:00:00,409,NE,695,926,48,727,8,4010,6307
2019-03-06 17:00:00,498,NE,755,721,40,735,3,4021,6311
2019-03-06 18:00:00,523,NE,788,740,42,738,5,4015,6165
2019-03-06 19:00:00,527,NE,823,733,34,735,4,4019,5925
2019-03-06 20:00:00,500,NE,811,727,28,751,6,4016,5970
2019-03-06 21:00:00,495,NE,885,736,21,782,1,4017,6296
2019-03-06 22:00:00,523,NE,910,837,12,776,3,4030,6734
2019-03-06 23:00:00,506,NE,880,1101,1,767,6,4029,7450
2019-03-07 00:00:00,518,NE,814,1365,0,770,1,4014,7982
2019-03-07 01:00:00,494,NE,796,1252,0,732,0,3993,7820
2019-03-07 02:00:00,468,NE,820,960,0,734,0,3986,7663
2019-03-07 03:00:00,388,NE,799,715,0,725,0,3972,7025
2019-03-07 04:00:00,351,NE,794,645,0,718,1,3954,5781
2019-03-07 05:00:00,364,NE,763,641,0,726,0,3994,4801
2019-03-07 06:00:00,363,NE,706,613,0,736,0,4034,4880
2019-03-07 07:00:00,376,NE,631,608,0,721,0,4018,4758
2019-03-07 08:00:00,386,NE,603,606,0,719,0,4018,4768
2019-03-07 09:00:00,349,NE,599,613,0,726,0,4042,5000
2019-03-07 10:00:00,367,NE,611,632,0,727,0,4048,5463
2019-03-07 11:00:00,379,NE,598,683,0,741,0,4072,6088
2019-03-07 12:00:00,387,NE,596,1536,1,744,0,4060,6779
2019-03-07 13:00:00,441,NE,533,1810,11,746,0,4017,7336
2019-03-07 14:00:00,478,NE,450,1451,28,716,2,3989,7150
2019-03-07 15:00:00,426,NE,542,1167,48,719,41,3997,6553
2019-03-07 16:00:00,409,NE,614,854,56,711,15,4001,6439
2019-03-07 17:00:00,405,NE,626,724,58,717,0,4002,6219
2019-03-07 18:00:00,393,NE,638,715,46,720,0,4014,6054
2019-03-07 19:00:00,396,NE,681,717,47,710,0,4040,6331
2019-03-07 20:00:00,413,NE,709,723,31,707,28,4025,6287
2019-03-07 21:00:00,448,NE,769,751,23,719,0,4031,6564
2019-03-07 22:00:00,411,NE,785,854,17,709,0,4035,6976
2019-03-07 23:00:00,555,NE,655,1227,2,736,0,4051,7561
2019-03-08 00:00:00,650,NE,624,1758,0,751,0,4022,7702
2019-03-08 01:00:00,616,NE,705,1548,0,736,0,3991,7619
2019-03-08 02:00:00,660,NE,728,1063,0,732,0,3989,7568
2019-03-08 03:00:00,546,NE,715,725,0,719,0,3975,7105
2019-03-08 04:00:00,425,NE,661,655,0,728,0,3986,5930
2019-03-08 05:00:00,412,NE,631,607,0,722,0,3983,5305
2019-03-08 06:00:00,428,NE,601,597,0,710,0,4020,4850
2019-03-08 07:00:00,410,NE,637,584,0,695,0,4005,4712
2019-03-08 08:00:00,314,NE,644,584,0,697,0,4024,4726
2019-03-08 09:00:00,291,NE,639,600,0,703,0,4026,4840
2019-03-08 10:00:00,322,NE,608,652,0,721,0,4042,5005
2019-03-08 11:00:00,343,NE,593,914,0,717,0,4051,5622
2019-03-08 12:00:00,355,NE,619,1804,1,716,0,4042,6261
2019-03-08 13:00:00,341,NE,571,1962,15,708,0,4004,6508
2019-03-08 14:00:00,290,NE,413,1532,35,698,0,3974,6495
2019-03-08 15:00:00,264,NE,344,1147,50,698,4,3956,6459
2019-03-08 16:00:00,197,NE,368,914,57,668,9,3957,6370
2019-03-08 17:00:00,62,NE,380,852,58,669,0,4019,6382
2019-03-08 18:00:00,32,NE,374,706,59,654,0,4012,6448
2019-03-08 19:00:00,28,NE,365,723,53,655,0,4019,6314
2019-03-08 20:00:00,29,NE,346,722,43,655,0,4016,6345
2019-03-08 21:00:00,32,NE,380,761,26,700,0,4031,6731
2019-03-08 22:00:00,29,NE,383,913,12,734,0,4011,6523
2019-03-08 23:00:00,31,NE,381,1376,3,724,0,4040,6625
2019-03-09 00:00:00,34,NE,505,1773,0,739,0,4013,6871
2019-03-09 01:00:00,28,NE,613,1514,0,735,0,4009,6770
2019-03-09 02:00:00,28,NE,643,1222,0,704,0,4005,6528
2019-03-09 03:00:00,28,NE,662,1027,0,709,0,4002,5891
2019-03-09 04:00:00,30,NE,635,688,0,697,0,4008,5375
2019-03-09 05:00:00,29,NE,619,600,0,689,0,4000,4585
2019-03-09 06:00:00,25,NE,695,579,0,660,0,4006,3856
2019-03-09 07:00:00,62,NE,750,574,0,626,0,4021,3657
2019-03-09 08:00:00,104,NE,799,587,0,635,0,4022,3729
2019-03-09 09:00:00,105,NE,740,593,0,634,0,4026,3803
2019-03-09 10:00:00,69,NE,644,632,0,649,0,4026,4026
2019-03-09 11:00:00,0,NE,665,720,0,645,0,4028,4004
2019-03-09 12:00:00,0,NE,718,1018,2,661,2,4034,4196
2019-03-09 13:00:00,1,NE,623,1161,19,662,15,4028,4342
2019-03-09 14:00:00,0,NE,531,1072,39,652,18,4020,4471
2019-03-09 15:00:00,0,NE,461,836,55,640,31,3995,4463
2019-03-09 16:00:00,1,NE,567,737,62,638,10,4000,4541
2019-03-09 17:00:00,2,NE,598,695,67,630,0,4027,4537
2019-03-09 18:00:00,2,NE,590,649,70,630,0,4024,4290
2019-03-09 19:00:00,5,NE,508,646,70,632,0,3997,4176
2019-03-09 20:00:00,1,NE,486,654,65,642,0,4026,4115
2019-03-09 21:00:00,1,NE,410,679,50,646,0,4040,4510
2019-03-09 22:00:00,0,NE,263,715,24,639,0,4036,4791
2019-03-09 23:00:00,0,NE,182,1081,4,641,0,4052,5323
2019-03-10 00:00:00,0,NE,155,1485,0,648,0,4034,5906
2019-03-10 01:00:00,0,NE,222,1322,0,639,0,4014,5849
2019-03-10 02:00:00,0,NE,338,1046,0,638,0,4004,5624
2019-03-10 03:00:00,0,NE,415,914,0,657,3,4002,5108
2019-03-10 04:00:00,0,NE,439,613,0,660,0,4018,4878
2019-03-10 05:00:00,0,NE,513,594,0,648,0,4013,4349
2019-03-10 06:00:00,0,NE,557,588,0,635,0,4005,3853
2019-03-10 07:00:00,0,NE,559,585,0,638,0,4019,3468
2019-03-10 08:00:00,0,NE,558,581,0,645,0,4021,3374
2019-03-10 09:00:00,0,NE,565,579,0,645,0,4033,3633
2019-03-10 10:00:00,0,NE,648,578,0,659,0,4035,3973
2019-03-10 11:00:00,0,NE,703,604,0,661,0,4040,4280
2019-03-10 12:00:00,0,NE,776,657,0,661,0,4054,4617
2019-03-10 13:00:00,0,NE,816,755,1,652,0,4038,5008
2019-03-10 14:00:00,0,NE,809,943,2,649,0,4052,5336
2019-03-10 15:00:00,0,NE,778,1050,2,646,0,4041,5795
