2022/5/22 12:25 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1080,18:00～19:00,5/22,12:16,23,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
,,,

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2022/5/22,0:00,691,0
2022/5/22,0:05,694,0
2022/5/22,0:10,699,0
2022/5/22,0:15,694,0
2022/5/22,0:20,693,0
2022/5/22,0:25,676,0
2022/5/22,0:30,676,0
2022/5/22,0:35,674,0
2022/5/22,0:40,671,0
2022/5/22,0:45,663,0
2022/5/22,0:50,663,0
2022/5/22,0:55,665,0
2022/5/22,1:00,670,0
2022/5/22,1:05,670,0
2022/5/22,1:10,670,0
2022/5/22,1:15,664,0
2022/5/22,1:20,659,0
2022/5/22,1:25,663,0
2022/5/22,1:30,669,0
2022/5/22,1:35,661,0
2022/5/22,1:40,657,0
2022/5/22,1:45,657,0
2022/5/22,1:50,659,0
2022/5/22,1:55,676,0
2022/5/22,2:00,675,0
2022/5/22,2:05,683,0
2022/5/22,2:10,677,0
2022/5/22,2:15,685,0
2022/5/22,2:20,684,0
2022/5/22,2:25,688,0
2022/5/22,2:30,685,0
2022/5/22,2:35,701,0
2022/5/22,2:40,717,0
2022/5/22,2:45,705,0
2022/5/22,2:50,708,0
2022/5/22,2:55,716,0
2022/5/22,3:00,723,0
2022/5/22,3:05,725,0
2022/5/22,3:10,727,0
2022/5/22,3:15,733,0
2022/5/22,3:20,742,0
2022/5/22,3:25,746,0
2022/5/22,3:30,754,0
2022/5/22,3:35,756,0
2022/5/22,3:40,755,0
2022/5/22,3:45,761,0
2022/5/22,3:50,770,0
2022/5/22,3:55,762,0
2022/5/22,4:00,774,0
2022/5/22,4:05,779,0
2022/5/22,4:10,778,0
2022/5/22,4:15,783,0
2022/5/22,4:20,784,0
2022/5/22,4:25,788,0
2022/5/22,4:30,791,0
2022/5/22,4:35,798,0
2022/5/22,4:40,800,0
2022/5/22,4:45,793,0
2022/5/22,4:50,803,0
2022/5/22,4:55,788,0
2022/5/22,5:00,784,0
2022/5/22,5:05,792,0
2022/5/22,5:10,792,0
2022/5/22,5:15,795,0
2022/5/22,5:20,790,1
2022/5/22,5:25,776,3
2022/5/22,5:30,777,6
2022/5/22,5:35,767,10
2022/5/22,5:40,761,17
2022/5/22,5:45,748,24
2022/5/22,5:50,742,33
2022/5/22,5:55,726,41
2022/5/22,6:00,732,49
2022/5/22,6:05,742,60
2022/5/22,6:10,725,67
2022/5/22,6:15,717,77
2022/5/22,6:20,708,88
2022/5/22,6:25,703,101
2022/5/22,6:30,700,109
2022/5/22,6:35,678,114
2022/5/22,6:40,680,127
2022/5/22,6:45,670,140
2022/5/22,6:50,669,155
2022/5/22,6:55,669,170
2022/5/22,7:00,657,189
2022/5/22,7:05,672,211
2022/5/22,7:10,679,230
2022/5/22,7:15,670,250
2022/5/22,7:20,660,267
2022/5/22,7:25,666,285
2022/5/22,7:30,660,301
2022/5/22,7:35,660,308
2022/5/22,7:40,655,321
2022/5/22,7:45,650,337
2022/5/22,7:50,641,350
2022/5/22,7:55,648,366
2022/5/22,8:00,657,378
2022/5/22,8:05,657,388
2022/5/22,8:10,653,402
2022/5/22,8:15,643,418
2022/5/22,8:20,660,435
2022/5/22,8:25,658,452
2022/5/22,8:30,656,463
2022/5/22,8:35,659,479
2022/5/22,8:40,656,497
2022/5/22,8:45,660,512
2022/5/22,8:50,670,533
2022/5/22,8:55,680,544
2022/5/22,9:00,676,561
2022/5/22,9:05,693,581
2022/5/22,9:10,704,596
2022/5/22,9:15,704,605
2022/5/22,9:20,713,618
2022/5/22,9:25,713,628
2022/5/22,9:30,728,644
2022/5/22,9:35,725,655
2022/5/22,9:40,732,665
2022/5/22,9:45,729,684
2022/5/22,9:50,726,690
2022/5/22,9:55,741,702
2022/5/22,10:00,758,708
2022/5/22,10:05,743,706
2022/5/22,10:10,768,710
2022/5/22,10:15,749,713
2022/5/22,10:20,755,723
2022/5/22,10:25,773,736
2022/5/22,10:30,777,740
2022/5/22,10:35,778,751
2022/5/22,10:40,776,749
2022/5/22,10:45,779,759
2022/5/22,10:50,783,759
2022/5/22,10:55,791,762
2022/5/22,11:00,795,769
2022/5/22,11:05,798,778
2022/5/22,11:10,802,787
2022/5/22,11:15,805,794
2022/5/22,11:20,806,800
2022/5/22,11:25,815,797
2022/5/22,11:30,797,797
2022/5/22,11:35,808,802
2022/5/22,11:40,817,806
2022/5/22,11:45,816,808
2022/5/22,11:50,822,810
2022/5/22,11:55,824,812
2022/5/22,12:00,825,811
2022/5/22,12:05,838,814
2022/5/22,12:10,842,809
2022/5/22,12:15,833,811
2022/5/22,12:20,,
2022/5/22,12:25,,
2022/5/22,12:30,,
2022/5/22,12:35,,
2022/5/22,12:40,,
2022/5/22,12:45,,
2022/5/22,12:50,,
2022/5/22,12:55,,
2022/5/22,13:00,,
2022/5/22,13:05,,
2022/5/22,13:10,,
2022/5/22,13:15,,
2022/5/22,13:20,,
2022/5/22,13:25,,
2022/5/22,13:30,,
2022/5/22,13:35,,
2022/5/22,13:40,,
2022/5/22,13:45,,
2022/5/22,13:50,,
2022/5/22,13:55,,
2022/5/22,14:00,,
2022/5/22,14:05,,
2022/5/22,14:10,,
2022/5/22,14:15,,
2022/5/22,14:20,,
2022/5/22,14:25,,
2022/5/22,14:30,,
2022/5/22,14:35,,
2022/5/22,14:40,,
2022/5/22,14:45,,
2022/5/22,14:50,,
2022/5/22,14:55,,
2022/5/22,15:00,,
2022/5/22,15:05,,
2022/5/22,15:10,,
2022/5/22,15:15,,
2022/5/22,15:20,,
2022/5/22,15:25,,
2022/5/22,15:30,,
2022/5/22,15:35,,
2022/5/22,15:40,,
2022/5/22,15:45,,
2022/5/22,15:50,,
2022/5/22,15:55,,
2022/5/22,16:00,,
2022/5/22,16:05,,
2022/5/22,16:10,,
2022/5/22,16:15,,
2022/5/22,16:20,,
2022/5/22,16:25,,
2022/5/22,16:30,,
2022/5/22,16:35,,
2022/5/22,16:40,,
2022/5/22,16:45,,
2022/5/22,16:50,,
2022/5/22,16:55,,
2022/5/22,17:00,,
2022/5/22,17:05,,
2022/5/22,17:10,,
2022/5/22,17:15,,
2022/5/22,17:20,,
2022/5/22,17:25,,
2022/5/22,17:30,,
2022/5/22,17:35,,
2022/5/22,17:40,,
2022/5/22,17:45,,
2022/5/22,17:50,,
2022/5/22,17:55,,
2022/5/22,18:00,,
2022/5/22,18:05,,
2022/5/22,18:10,,
2022/5/22,18:15,,
2022/5/22,18:20,,
2022/5/22,18:25,,
2022/5/22,18:30,,
2022/5/22,18:35,,
2022/5/22,18:40,,
2022/5/22,18:45,,
2022/5/22,18:50,,
2022/5/22,18:55,,
2022/5/22,19:00,,
2022/5/22,19:05,,
2022/5/22,19:10,,
2022/5/22,19:15,,
2022/5/22,19:20,,
2022/5/22,19:25,,
2022/5/22,19:30,,
2022/5/22,19:35,,
2022/5/22,19:40,,
2022/5/22,19:45,,
2022/5/22,19:50,,
2022/5/22,19:55,,
2022/5/22,20:00,,
2022/5/22,20:05,,
2022/5/22,20:10,,
2022/5/22,20:15,,
2022/5/22,20:20,,
2022/5/22,20:25,,
2022/5/22,20:30,,
2022/5/22,20:35,,
2022/5/22,20:40,,
2022/5/22,20:45,,
2022/5/22,20:50,,
2022/5/22,20:55,,
2022/5/22,21:00,,
2022/5/22,21:05,,
2022/5/22,21:10,,
2022/5/22,21:15,,
2022/5/22,21:20,,
2022/5/22,21:25,,
2022/5/22,21:30,,
2022/5/22,21:35,,
2022/5/22,21:40,,
2022/5/22,21:45,,
2022/5/22,21:50,,
2022/5/22,21:55,,
2022/5/22,22:00,,
2022/5/22,22:05,,
2022/5/22,22:10,,
2022/5/22,22:15,,
2022/5/22,22:20,,
2022/5/22,22:25,,
2022/5/22,22:30,,
2022/5/22,22:35,,
2022/5/22,22:40,,
2022/5/22,22:45,,
2022/5/22,22:50,,
2022/5/22,22:55,,
2022/5/22,23:00,,
2022/5/22,23:05,,
2022/5/22,23:10,,
2022/5/22,23:15,,
2022/5/22,23:20,,
2022/5/22,23:25,,
2022/5/22,23:30,,
2022/5/22,23:35,,
2022/5/22,23:40,,
2022/5/22,23:45,,
2022/5/22,23:50,,
2022/5/22,23:55,,

