2022/7/13 12:20 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1660,14:00～15:00,7/13,12:16,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1447,14:00～15:00,7/13,12:16

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1491,18:00～19:00,7/13,12:16,11,90

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1346,18:00～19:00,7/13,12:16

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),予備率(%),供給力想定値(万kW)
2022/7/13,0:00,919,922,87,15,1061
2022/7/13,1:00,869,868,83,20,1045
2022/7/13,2:00,861,862,85,18,1014
2022/7/13,3:00,883,883,85,18,1042
2022/7/13,4:00,913,913,86,17,1068
2022/7/13,5:00,937,939,86,16,1089
2022/7/13,6:00,940,949,83,21,1135
2022/7/13,7:00,1003,1014,79,26,1267
2022/7/13,8:00,1150,1128,83,20,1379
2022/7/13,9:00,1273,1249,82,21,1543
2022/7/13,10:00,1307,1328,81,23,1607
2022/7/13,11:00,1374,1382,88,14,1566
2022/7/13,12:00,0,1375,0,0,1543
2022/7/13,13:00,0,1421,0,0,1653
2022/7/13,14:00,0,1447,0,0,1660
2022/7/13,15:00,0,1430,0,0,1640
2022/7/13,16:00,0,1406,0,0,1611
2022/7/13,17:00,0,1374,0,0,1542
2022/7/13,18:00,0,1346,0,0,1491
2022/7/13,19:00,0,1294,0,0,1459
2022/7/13,20:00,0,1213,0,0,1391
2022/7/13,21:00,0,1133,0,0,1299
2022/7/13,22:00,0,1060,0,0,1216
2022/7/13,23:00,0,997,0,0,1147

最大使用率(%),時間帯
88,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
,,,,,

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
,,,

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2022/7/13,0:00,961,0
2022/7/13,0:05,961,0
2022/7/13,0:10,938,0
2022/7/13,0:15,938,0
2022/7/13,0:20,931,0
2022/7/13,0:25,918,0
2022/7/13,0:30,920,0
2022/7/13,0:35,918,0
2022/7/13,0:40,902,0
2022/7/13,0:45,900,0
2022/7/13,0:50,885,0
2022/7/13,0:55,886,0
2022/7/13,1:00,878,0
2022/7/13,1:05,877,0
2022/7/13,1:10,882,0
2022/7/13,1:15,881,0
2022/7/13,1:20,868,0
2022/7/13,1:25,872,0
2022/7/13,1:30,867,0
2022/7/13,1:35,866,0
2022/7/13,1:40,864,0
2022/7/13,1:45,853,0
2022/7/13,1:50,859,0
2022/7/13,1:55,862,0
2022/7/13,2:00,855,0
2022/7/13,2:05,855,0
2022/7/13,2:10,859,0
2022/7/13,2:15,867,0
2022/7/13,2:20,855,0
2022/7/13,2:25,863,0
2022/7/13,2:30,857,0
2022/7/13,2:35,868,0
2022/7/13,2:40,866,0
2022/7/13,2:45,868,0
2022/7/13,2:50,859,0
2022/7/13,2:55,865,0
2022/7/13,3:00,868,0
2022/7/13,3:05,875,0
2022/7/13,3:10,866,0
2022/7/13,3:15,870,0
2022/7/13,3:20,881,0
2022/7/13,3:25,890,0
2022/7/13,3:30,889,0
2022/7/13,3:35,880,0
2022/7/13,3:40,893,0
2022/7/13,3:45,890,0
2022/7/13,3:50,903,0
2022/7/13,3:55,888,0
2022/7/13,4:00,897,0
2022/7/13,4:05,905,0
2022/7/13,4:10,902,0
2022/7/13,4:15,903,0
2022/7/13,4:20,904,0
2022/7/13,4:25,913,0
2022/7/13,4:30,920,0
2022/7/13,4:35,917,0
2022/7/13,4:40,930,0
2022/7/13,4:45,921,0
2022/7/13,4:50,924,0
2022/7/13,4:55,929,0
2022/7/13,5:00,933,0
2022/7/13,5:05,937,0
2022/7/13,5:10,942,0
2022/7/13,5:15,942,0
2022/7/13,5:20,945,0
2022/7/13,5:25,947,0
2022/7/13,5:30,945,1
2022/7/13,5:35,936,3
2022/7/13,5:40,935,7
2022/7/13,5:45,944,11
2022/7/13,5:50,932,18
2022/7/13,5:55,926,24
2022/7/13,6:00,935,31
2022/7/13,6:05,943,35
2022/7/13,6:10,942,44
2022/7/13,6:15,937,52
2022/7/13,6:20,944,61
2022/7/13,6:25,934,71
2022/7/13,6:30,935,81
2022/7/13,6:35,948,88
2022/7/13,6:40,945,97
2022/7/13,6:45,945,108
2022/7/13,6:50,951,119
2022/7/13,6:55,954,132
2022/7/13,7:00,960,146
2022/7/13,7:05,966,165
2022/7/13,7:10,966,181
2022/7/13,7:15,977,198
2022/7/13,7:20,993,216
2022/7/13,7:25,997,230
2022/7/13,7:30,990,243
2022/7/13,7:35,1015,261
2022/7/13,7:40,1027,279
2022/7/13,7:45,1026,292
2022/7/13,7:50,1041,312
2022/7/13,7:55,1049,330
2022/7/13,8:00,1069,342
2022/7/13,8:05,1088,351
2022/7/13,8:10,1106,365
2022/7/13,8:15,1116,377
2022/7/13,8:20,1136,390
2022/7/13,8:25,1149,407
2022/7/13,8:30,1138,412
2022/7/13,8:35,1171,432
2022/7/13,8:40,1183,445
2022/7/13,8:45,1199,464
2022/7/13,8:50,1210,481
2022/7/13,8:55,1216,490
2022/7/13,9:00,1228,505
2022/7/13,9:05,1252,527
2022/7/13,9:10,1264,531
2022/7/13,9:15,1273,536
2022/7/13,9:20,1265,529
2022/7/13,9:25,1257,525
2022/7/13,9:30,1277,542
2022/7/13,9:35,1295,551
2022/7/13,9:40,1297,544
2022/7/13,9:45,1294,536
2022/7/13,9:50,1297,530
2022/7/13,9:55,1295,530
2022/7/13,10:00,1299,520
2022/7/13,10:05,1290,513
2022/7/13,10:10,1290,515
2022/7/13,10:15,1296,520
2022/7/13,10:20,1298,533
2022/7/13,10:25,1309,542
2022/7/13,10:30,1304,534
2022/7/13,10:35,1317,559
2022/7/13,10:40,1319,566
2022/7/13,10:45,1325,571
2022/7/13,10:50,1340,592
2022/7/13,10:55,1348,601
2022/7/13,11:00,1328,583
2022/7/13,11:05,1327,579
2022/7/13,11:10,1333,586
2022/7/13,11:15,1339,585
2022/7/13,11:20,1359,603
2022/7/13,11:25,1378,612
2022/7/13,11:30,1385,629
2022/7/13,11:35,1396,632
2022/7/13,11:40,1420,641
2022/7/13,11:45,1420,646
2022/7/13,11:50,1410,626
2022/7/13,11:55,1397,603
2022/7/13,12:00,1388,598
2022/7/13,12:05,1368,579
2022/7/13,12:10,1340,551
2022/7/13,12:15,1334,550
2022/7/13,12:20,,
2022/7/13,12:25,,
2022/7/13,12:30,,
2022/7/13,12:35,,
2022/7/13,12:40,,
2022/7/13,12:45,,
2022/7/13,12:50,,
2022/7/13,12:55,,
2022/7/13,13:00,,
2022/7/13,13:05,,
2022/7/13,13:10,,
2022/7/13,13:15,,
2022/7/13,13:20,,
2022/7/13,13:25,,
2022/7/13,13:30,,
2022/7/13,13:35,,
2022/7/13,13:40,,
2022/7/13,13:45,,
2022/7/13,13:50,,
2022/7/13,13:55,,
2022/7/13,14:00,,
2022/7/13,14:05,,
2022/7/13,14:10,,
2022/7/13,14:15,,
2022/7/13,14:20,,
2022/7/13,14:25,,
2022/7/13,14:30,,
2022/7/13,14:35,,
2022/7/13,14:40,,
2022/7/13,14:45,,
2022/7/13,14:50,,
2022/7/13,14:55,,
2022/7/13,15:00,,
2022/7/13,15:05,,
2022/7/13,15:10,,
2022/7/13,15:15,,
2022/7/13,15:20,,
2022/7/13,15:25,,
2022/7/13,15:30,,
2022/7/13,15:35,,
2022/7/13,15:40,,
2022/7/13,15:45,,
2022/7/13,15:50,,
2022/7/13,15:55,,
2022/7/13,16:00,,
