2022/5/28 8:59 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1151,17:00～18:00,5/28,8:46,20,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
956,17:00～18:00,5/28,8:46

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
916,3:00～4:00,5/28,8:46,16,87

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
793,3:00～4:00,5/28,8:46

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),予備率(%),供給力想定値(万kW)
2022/5/28,0:00,737,737,85,18,869
2022/5/28,1:00,705,706,85,18,831
2022/5/28,2:00,730,732,85,18,861
2022/5/28,3:00,779,780,85,18,916
2022/5/28,4:00,817,823,84,18,967
2022/5/28,5:00,802,815,83,20,966
2022/5/28,6:00,739,762,81,23,908
2022/5/28,7:00,723,759,80,26,908
2022/5/28,8:00,0,795,0,0,946
2022/5/28,9:00,0,847,0,0,1039
2022/5/28,10:00,0,899,0,0,1156
2022/5/28,11:00,0,935,0,0,1210
2022/5/28,12:00,0,925,0,0,1231
2022/5/28,13:00,0,946,0,0,1177
2022/5/28,14:00,0,946,0,0,1139
2022/5/28,15:00,0,942,0,0,1134
2022/5/28,16:00,0,953,0,0,1148
2022/5/28,17:00,0,956,0,0,1151
2022/5/28,18:00,0,951,0,0,1129
2022/5/28,19:00,0,948,0,0,1101
2022/5/28,20:00,0,921,0,0,1085
2022/5/28,21:00,0,865,0,0,1037
2022/5/28,22:00,0,813,0,0,979
2022/5/28,23:00,0,764,0,0,920

最大使用率(%),時間帯
85,3:00～4:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
,,,,,

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
,,,

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2022/5/28,0:00,769,0
2022/5/28,0:05,757,0
2022/5/28,0:10,762,0
2022/5/28,0:15,752,0
2022/5/28,0:20,757,0
2022/5/28,0:25,738,0
2022/5/28,0:30,727,0
2022/5/28,0:35,725,0
2022/5/28,0:40,734,0
2022/5/28,0:45,724,0
2022/5/28,0:50,712,0
2022/5/28,0:55,711,0
2022/5/28,1:00,717,0
2022/5/28,1:05,711,0
2022/5/28,1:10,710,0
2022/5/28,1:15,708,0
2022/5/28,1:20,701,0
2022/5/28,1:25,716,0
2022/5/28,1:30,713,0
2022/5/28,1:35,707,0
2022/5/28,1:40,696,0
2022/5/28,1:45,706,0
2022/5/28,1:50,705,0
2022/5/28,1:55,712,0
2022/5/28,2:00,710,0
2022/5/28,2:05,712,0
2022/5/28,2:10,723,0
2022/5/28,2:15,718,0
2022/5/28,2:20,729,0
2022/5/28,2:25,719,0
2022/5/28,2:30,731,0
2022/5/28,2:35,733,0
2022/5/28,2:40,738,0
2022/5/28,2:45,740,0
2022/5/28,2:50,739,0
2022/5/28,2:55,748,0
2022/5/28,3:00,755,0
2022/5/28,3:05,768,0
2022/5/28,3:10,764,0
