"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Czech Republic (CZ)","01.01.2016 00:00 - 01.01.2016 01:00 (UTC)","271","3114","226","185","517","13","n/e","n/e","n/e","0","113","107","32","n/e","3010","0","284","0","18","n/e","41"
"Czech Republic (CZ)","01.01.2016 01:00 - 01.01.2016 02:00 (UTC)","271","3145","225","185","518","13","n/e","n/e","n/e","0","331","107","32","n/e","3010","0","284","0","18","n/e","34"
"Czech Republic (CZ)","01.01.2016 02:00 - 01.01.2016 03:00 (UTC)","271","3184","205","190","530","13","n/e","n/e","n/e","0","488","108","31","n/e","3008","0","279","0","17","n/e","31"
"Czech Republic (CZ)","01.01.2016 03:00 - 01.01.2016 04:00 (UTC)","271","3240","223","191","531","13","n/e","n/e","n/e","0","581","108","31","n/e","3008","0","277","0","17","n/e","26"
"Czech Republic (CZ)","01.01.2016 04:00 - 01.01.2016 05:00 (UTC)","271","3228","224","195","533","13","n/e","n/e","n/e","0","584","104","42","n/e","3008","0","277","0","17","n/e","27"
"Czech Republic (CZ)","01.01.2016 05:00 - 01.01.2016 06:00 (UTC)","271","3236","243","194","533","13","n/e","n/e","n/e","0","687","103","51","n/e","3009","0","278","0","16","n/e","24"
"Czech Republic (CZ)","01.01.2016 06:00 - 01.01.2016 07:00 (UTC)","272","3171","241","197","530","13","n/e","n/e","n/e","0","659","112","41","n/e","3009","0","279","1","16","n/e","24"
"Czech Republic (CZ)","01.01.2016 07:00 - 01.01.2016 08:00 (UTC)","271","3045","236","196","517","13","n/e","n/e","n/e","0","950","108","51","n/e","3007","0","277","9","16","n/e","26"
"Czech Republic (CZ)","01.01.2016 08:00 - 01.01.2016 09:00 (UTC)","271","3133","241","203","529","13","n/e","n/e","n/e","0","913","110","44","n/e","3006","0","278","38","16","n/e","19"
"Czech Republic (CZ)","01.01.2016 09:00 - 01.01.2016 10:00 (UTC)","272","3176","240","204","530","13","n/e","n/e","n/e","0","5","114","35","n/e","3006","0","281","72","16","n/e","20"
"Czech Republic (CZ)","01.01.2016 10:00 - 01.01.2016 11:00 (UTC)","272","3224","239","201","522","13","n/e","n/e","n/e","219","0","110","34","n/e","3004","0","281","98","17","n/e","14"
"Czech Republic (CZ)","01.01.2016 11:00 - 01.01.2016 12:00 (UTC)","282","3367","243","208","529","13","n/e","n/e","n/e","1","0","110","34","n/e","3003","0","282","131","18","n/e","11"
"Czech Republic (CZ)","01.01.2016 12:00 - 01.01.2016 13:00 (UTC)","281","3339","242","207","522","13","n/e","n/e","n/e","0","0","108","34","n/e","3001","0","283","114","18","n/e","9"
"Czech Republic (CZ)","01.01.2016 13:00 - 01.01.2016 14:00 (UTC)","273","3313","242","203","521","13","n/e","n/e","n/e","67","0","108","34","n/e","3000","0","283","64","18","n/e","6"
"Czech Republic (CZ)","01.01.2016 14:00 - 01.01.2016 15:00 (UTC)","272","3310","243","202","537","13","n/e","n/e","n/e","191","0","110","34","n/e","2999","0","282","17","18","n/e","5"
"Czech Republic (CZ)","01.01.2016 15:00 - 01.01.2016 16:00 (UTC)","273","3362","240","197","543","13","n/e","n/e","n/e","402","0","94","112","n/e","2999","0","283","1","18","n/e","6"
"Czech Republic (CZ)","01.01.2016 16:00 - 01.01.2016 17:00 (UTC)","273","3268","240","191","532","13","n/e","n/e","n/e","488","0","95","117","n/e","2998","0","283","0","18","n/e","5"
"Czech Republic (CZ)","01.01.2016 17:00 - 01.01.2016 18:00 (UTC)","276","3318","246","191","540","13","n/e","n/e","n/e","503","0","86","223","n/e","2997","0","282","0","18","n/e","4"
"Czech Republic (CZ)","01.01.2016 18:00 - 01.01.2016 19:00 (UTC)","272","3329","254","194","551","13","n/e","n/e","n/e","503","0","82","307","n/e","2998","0","282","0","18","n/e","2"
"Czech Republic (CZ)","01.01.2016 19:00 - 01.01.2016 20:00 (UTC)","272","3394","265","197","552","13","n/e","n/e","n/e","569","0","82","322","n/e","2997","0","282","0","18","n/e","2"
"Czech Republic (CZ)","01.01.2016 20:00 - 01.01.2016 21:00 (UTC)","271","3356","251","190","545","13","n/e","n/e","n/e","601","0","80","239","n/e","2996","0","283","0","17","n/e","4"
"Czech Republic (CZ)","01.01.2016 21:00 - 01.01.2016 22:00 (UTC)","271","3332","255","184","546","13","n/e","n/e","n/e","532","0","91","111","n/e","2997","0","282","0","18","n/e","12"
"Czech Republic (CZ)","01.01.2016 22:00 - 01.01.2016 23:00 (UTC)","271","3279","247","185","527","13","n/e","n/e","n/e","63","0","92","102","n/e","2999","0","282","0","18","n/e","17"
"Czech Republic (CZ)","01.01.2016 23:00 - 02.01.2016 00:00 (UTC)","270","2799","211","174","493","14","n/e","n/e","n/e","0","518","107","34","n/e","2998","0","281","0","18","n/e","21"
"Czech Republic (CZ)","02.01.2016 00:00 - 02.01.2016 01:00 (UTC)","270","2828","207","184","518","14","n/e","n/e","n/e","0","899","107","33","n/e","2999","0","281","0","18","n/e","21"
"Czech Republic (CZ)","02.01.2016 01:00 - 02.01.2016 02:00 (UTC)","270","2870","220","181","503","14","n/e","n/e","n/e","0","899","107","33","n/e","3001","0","281","0","18","n/e","17"
"Czech Republic (CZ)","02.01.2016 02:00 - 02.01.2016 03:00 (UTC)","270","2868","202","180","494","14","n/e","n/e","n/e","0","893","107","33","n/e","3001","0","282","0","17","n/e","16"
"Czech Republic (CZ)","02.01.2016 03:00 - 02.01.2016 04:00 (UTC)","270","2894","205","182","506","14","n/e","n/e","n/e","0","663","107","33","n/e","3002","0","281","0","17","n/e","16"
"Czech Republic (CZ)","02.01.2016 04:00 - 02.01.2016 05:00 (UTC)","271","3002","208","184","506","14","n/e","n/e","n/e","0","873","104","44","n/e","3002","0","281","0","17","n/e","18"
"Czech Republic (CZ)","02.01.2016 05:00 - 02.01.2016 06:00 (UTC)","271","2961","240","190","509","14","n/e","n/e","n/e","0","543","103","53","n/e","3003","0","283","0","16","n/e","19"
"Czech Republic (CZ)","02.01.2016 06:00 - 02.01.2016 07:00 (UTC)","271","3088","238","200","521","14","n/e","n/e","n/e","0","428","112","41","n/e","3005","0","283","1","16","n/e","22"
"Czech Republic (CZ)","02.01.2016 07:00 - 02.01.2016 08:00 (UTC)","272","3040","243","205","533","14","n/e","n/e","n/e","0","70","108","49","n/e","3004","0","283","4","16","n/e","24"
"Czech Republic (CZ)","02.01.2016 08:00 - 02.01.2016 09:00 (UTC)","280","3417","261","214","557","14","n/e","n/e","n/e","9","0","110","42","n/e","3004","0","287","14","16","n/e","24"
"Czech Republic (CZ)","02.01.2016 09:00 - 02.01.2016 10:00 (UTC)","274","3479","265","214","553","14","n/e","n/e","n/e","0","0","114","34","n/e","3004","0","288","33","16","n/e","31"
"Czech Republic (CZ)","02.01.2016 10:00 - 02.01.2016 11:00 (UTC)","279","3537","261","215","549","14","n/e","n/e","n/e","0","0","110","34","n/e","3004","0","287","48","17","n/e","28"
"Czech Republic (CZ)","02.01.2016 11:00 - 02.01.2016 12:00 (UTC)","282","3573","262","210","552","14","n/e","n/e","n/e","378","0","110","34","n/e","3003","0","288","47","18","n/e","26"
"Czech Republic (CZ)","02.01.2016 12:00 - 02.01.2016 13:00 (UTC)","281","3561","260","208","551","14","n/e","n/e","n/e","394","0","108","34","n/e","3003","0","288","32","18","n/e","27"
"Czech Republic (CZ)","02.01.2016 13:00 - 02.01.2016 14:00 (UTC)","281","3522","253","205","544","14","n/e","n/e","n/e","420","0","108","34","n/e","3005","0","288","15","18","n/e","36"
"Czech Republic (CZ)","02.01.2016 14:00 - 02.01.2016 15:00 (UTC)","281","3528","255","205","546","14","n/e","n/e","n/e","459","0","96","100","n/e","3003","0","288","4","18","n/e","40"
