date,mw,region
2003-03-21 0:00,23896,ОЭС УРАЛА
2003-03-21 1:00,23435,ОЭС УРАЛА
2003-03-21 2:00,23448,ОЭС УРАЛА
2003-03-21 3:00,23542,ОЭС УРАЛА
2003-03-21 4:00,23737,ОЭС УРАЛА
2003-03-21 5:00,24721,ОЭС УРАЛА
2003-03-21 6:00,25821,ОЭС УРАЛА
2003-03-21 7:00,27091,ОЭС УРАЛА
2003-03-21 8:00,27321,ОЭС УРАЛА
2003-03-21 9:00,27696,ОЭС УРАЛА
2003-03-21 10:00,27929,ОЭС УРАЛА
2003-03-21 11:00,28012,ОЭС УРАЛА
2003-03-21 12:00,28163,ОЭС УРАЛА
2003-03-21 13:00,28192,ОЭС УРАЛА
2003-03-21 14:00,28052,ОЭС УРАЛА
2003-03-21 15:00,27528,ОЭС УРАЛА
2003-03-21 16:00,27520,ОЭС УРАЛА
2003-03-21 17:00,27891,ОЭС УРАЛА
2003-03-21 18:00,28294,ОЭС УРАЛА
2003-03-21 19:00,28039,ОЭС УРАЛА
2003-03-21 20:00,28165,ОЭС УРАЛА
2003-03-21 21:00,28060,ОЭС УРАЛА
2003-03-21 22:00,27085,ОЭС УРАЛА
2003-03-21 23:00,25751,ОЭС УРАЛА
