KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25854.088,MWH,17751.79,17785.57,17792.04,17794.55,17803.82,17801.67,17538.17,17485.85,17611.07,17496.03,17403.12,17351.64,17322.75,17282.69,17299.38,17351.35,17253.16,17312.82,17398.57,17597.7,17647.76,17740.9,17781.13,17826.08,2018-07-29
BARAJLI,20581.196,MWH,16958.41,16958.41,16944.51,16944.01,16958.11,16834.81,16773.31,16819.81,16017.91,15886.91,15857.04,15870.54,15812.74,15812.74,15836.74,16026.74,15907.24,16047.24,16058.74,16076.24,16896.54,16896.54,16888.34,16876.74,2018-07-29
LİNYİT,9472.652,MWH,4724.45,4662.45,4724.45,4724.45,4574.45,4574.45,4574.45,4574.45,4571.45,4571.45,4567.45,4563.45,4563.45,4563.45,4437.45,4389.0,4389.0,4389.0,4389.0,4429.0,4501.45,4521.45,4548.45,4568.45,2018-07-29
İTHAL KÖMÜR,8977.75,MWH,7471.3,7471.3,7471.3,7471.3,7235.3,7235.3,7214.3,6836.3,7097.3,7104.3,7106.3,7109.3,7107.3,7109.3,7109.3,7088.3,7082.3,7100.3,7103.3,7287.3,7416.3,7439.3,7458.3,7457.3,2018-07-29
AKARSU,7604.383,MWH,2171.41,2114.14,2092.51,2069.13,2087.44,2095.01,2100.15,2075.51,2104.87,2172.11,2112.56,2207.51,2181.18,2218.21,2252.25,2227.9,2276.55,2281.93,2310.7,2258.04,2239.73,2274.54,2258.41,2288.48,2018-07-29
RÜZGAR,6726.887,MWH,1385.38,1390.62,1411.25,1454.12,1511.09,1505.9,1501.99,1450.15,1409.02,1426.02,1435.16,1427.36,1506.38,1635.03,1775.84,2011.84,2237.34,2444.41,2599.33,2652.84,2675.96,2621.36,2559.97,2473.61,2018-07-29
JEOTERMAL,1195.138,MWH,685.6,688.05,696.05,700.15,708.55,708.1,709.2,700.5,686.6,665.0,641.2,627.0,608.9,596.9,592.2,588.6,587.7,592.8,601.7,612.5,627.5,642.1,653.9,665.8,2018-07-29
TAŞ KÖMÜR,844.766,MWH,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,2018-07-29
BİYOKÜTLE,497.306,MWH,208.02,208.02,207.58,208.22,208.22,197.62,195.68,196.68,190.54,177.76,177.66,177.22,173.76,176.26,178.66,176.85,176.69,178.69,193.09,201.89,202.09,201.09,200.75,201.19,2018-07-29
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-29
ASFALTİT KÖMÜR,405.0,MWH,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,2018-07-29
ATIK ISI,140.425,MWH,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.4,17.7,15.2,14.4,14.9,2018-07-29
GÜNEŞ,22.9,MWH,0.0,0.0,0.0,0.0,0.0,0.5,2.2,6.8,12.0,16.0,17.9,18.8,18.8,18.1,17.0,15.3,12.6,9.3,4.8,1.1,0.0,0.0,0.0,0.0,2018-07-29
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-29
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-29
