KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25811.275,MWH,15371.06,16292.16,16320.16,16325.96,16329.38,16334.48,16329.66,16285.76,16250.54,16180.24,16097.14,16019.94,15934.32,15905.02,15887.82,15900.32,15890.32,15948.22,16013.74,15975.84,16024.34,16082.44,15412.74,15347.24,2018-10-10
BARAJLI,20581.196,MWH,13324.54,13325.64,13324.34,13280.34,13280.34,13280.34,13280.34,13251.37,12675.54,12641.07,12622.64,12617.54,12616.14,12622.54,12632.44,12670.44,12581.94,12719.94,13143.54,13233.54,13234.44,13206.14,13221.94,13221.94,2018-10-10
LİNYİT,9812.652,MWH,5530.45,5530.45,5540.45,5580.45,5638.45,5665.45,5360.45,5450.45,5408.45,5404.45,5404.45,5344.45,5344.45,5344.45,5344.45,5214.45,5214.45,5214.45,5037.45,5039.45,5154.45,4969.45,4985.45,4985.45,2018-10-10
İTHAL KÖMÜR,8977.75,MWH,7388.5,7360.5,7375.5,7374.5,7374.5,7374.5,7376.5,7460.5,7464.5,7469.5,7471.5,7470.0,7471.0,7471.0,7465.0,7467.0,7465.0,7465.0,7464.0,7464.0,7465.0,7446.0,7462.0,7388.0,2018-10-10
AKARSU,7657.639,MWH,1770.25,1726.65,1753.96,1686.03,1709.11,1724.92,1647.2,1687.47,1757.21,1807.82,1881.36,1915.18,1914.15,1911.04,1892.96,1847.48,1830.83,1815.44,1771.3,1759.23,1820.65,1799.35,1870.6,1837.77,2018-10-10
RÜZGAR,6861.157,MWH,3198.43,3197.94,3228.94,3272.91,3322.18,3332.16,3323.74,3256.88,3171.64,3105.52,3091.02,3100.56,3128.92,3202.52,3376.13,3563.44,3723.57,3848.46,3915.0,3927.26,3880.49,3799.76,3627.47,3436.95,2018-10-10
JEOTERMAL,1234.008,MWH,774.9,779.6,785.1,791.6,795.4,795.8,797.3,793.2,780.8,760.0,741.6,730.2,715.7,698.3,686.3,677.7,675.4,688.4,709.3,727.4,739.9,750.4,762.8,769.4,2018-10-10
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-10
BİYOKÜTLE,494.703,MWH,235.55,235.55,233.82,234.18,234.18,235.54,235.48,236.48,238.66,240.88,240.98,240.52,242.08,243.18,244.28,242.82,242.05,241.41,239.01,240.31,240.31,240.31,240.25,239.61,2018-10-10
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-10
ASFALTİT KÖMÜR,405.0,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-10
ATIK ISI,140.425,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-10
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.1,5.2,14.8,25.6,41.2,47.0,52.1,52.2,51.8,47.5,39.8,26.5,13.1,2.54,0.0,0.0,0.0,0.0,0.0,2018-10-10
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-10
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-10
