KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26269.407,MWH,18083.53,18149.33,18146.93,17808.03,17809.43,18155.93,18160.33,18155.42,19869.63,19784.83,19831.63,19796.93,19731.33,19718.03,19705.93,19761.83,19711.73,19779.13,18859.93,18957.53,18843.23,18859.93,18852.53,18869.33,2018-01-28
BARAJLI,19949.996,MWH,15805.08,15784.38,15777.18,15779.38,15769.88,15768.88,15775.88,15735.88,15601.88,15611.38,15617.38,15610.58,15611.78,15615.78,15765.28,15808.28,15813.28,15815.28,15851.28,15854.28,15857.28,15854.28,15811.28,15815.28,2018-01-28
LİNYİT,9472.652,MWH,5652.45,5502.45,5502.45,5502.45,5502.45,5502.45,5502.45,5508.45,5508.45,5658.45,5658.45,5658.45,5658.45,5658.45,5658.45,5658.45,5658.45,5658.45,5551.45,5551.45,5641.45,5747.45,5747.45,5747.45,2018-01-28
İTHAL KÖMÜR,8953.75,MWH,8202.0,8201.0,8174.0,8175.0,8174.0,8174.0,8175.0,8176.0,8179.0,8209.0,8216.0,8221.0,8220.0,8218.0,8217.0,8215.0,8216.0,8211.0,8214.0,8214.0,8214.0,8210.0,8201.0,8199.0,2018-01-28
AKARSU,7542.16,MWH,4209.945,4216.835,4207.915,4179.145,4156.685,4151.475,4159.595,4160.645,4178.475,4242.955,4279.365,4247.695,4248.055,4239.995,4244.065,4231.975,4221.425,4201.345,4197.475,4196.865,4195.345,4203.565,4246.575,4235.985,2018-01-28
RÜZGAR,6586.602,MWH,4081.627,4030.389,3996.983,3980.305,3973.039,3968.904,3967.749,3963.668,3944.768,3918.708,3874.032,3821.998,3783.926,3773.048,3783.539,3819.199,3859.855,3891.73,3923.398,3936.658,3948.735,3949.893,3923.141,3883.465,2018-01-28
JEOTERMAL,1103.428,MWH,732.7,733.2,735.1,736.1,737.48,738.3,735.9,732.4,729.5,727.5,723.6,720.4,716.2,712.4,709.8,709.1,710.0,712.4,716.0,722.0,723.4,724.8,729.3,731.5,2018-01-28
TAŞ KÖMÜR,844.766,MWH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2018-01-28
BİYOKÜTLE,450.631,MWH,142.91,142.91,142.91,142.91,144.57,145.37,145.77,145.47,147.57,150.34,150.34,147.64,147.64,147.94,147.94,147.94,147.94,147.94,148.94,147.57,147.77,145.77,145.77,145.47,2018-01-28
FUEL OİL,433.27,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-28
ASFALTİT KÖMÜR,405.0,MWH,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,2018-01-28
ATIK ISI,140.425,MWH,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,2018-01-28
GÜNEŞ,17.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2018-01-28
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-28
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-28
