KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26067.37,MWH,17021.65,17301.54,17580.1,17692.9,17732.9,18573.33,18551.64,18760.5,18663.45,18302.52,18188.26,18102.9,18052.73,17800.48,17864.87,18057.64,18108.25,18136.37,18220.32,18108.38,18212.47,18481.21,18500.0,18527.2,2018-06-27
BARAJLI,20597.996,MWH,16998.65,16993.15,16985.75,16981.75,16984.75,16884.75,16958.75,16910.05,14793.75,14805.35,14817.75,14879.15,14949.65,14949.65,14393.65,14397.85,15132.25,14920.95,16944.35,16897.95,16896.95,16884.45,16836.95,16835.45,2018-06-27
LİNYİT,9472.652,MWH,5182.45,5289.45,5349.45,5239.45,5239.45,5162.45,5137.45,5192.45,5270.45,5268.45,5452.45,5452.45,5438.45,5838.45,5863.45,5863.45,4978.45,5083.45,5178.45,5337.45,5312.45,5711.45,5741.45,5430.45,2018-06-27
İTHAL KÖMÜR,8977.75,MWH,6955.0,6954.0,7473.0,7472.0,7463.0,7462.0,7463.0,7471.0,7475.0,7482.0,7484.0,7478.0,7479.0,7479.0,7260.0,7258.0,7255.0,7253.0,7253.0,7251.0,7469.0,7468.0,7126.0,7122.0,2018-06-27
AKARSU,7587.583,MWH,3283.31,3253.84,3207.86,3208.77,3161.43,3149.62,3097.79,3123.95,3257.83,3286.14,3260.66,3322.77,3319.42,3337.87,3307.99,3309.75,3355.8,3294.34,3246.48,3240.47,3238.85,3280.04,3250.44,3225.87,2018-06-27
RÜZGAR,6709.982,MWH,1110.31,1002.73,931.76,908.14,861.08,856.89,848.85,773.21,748.51,735.37,876.07,1058.72,1283.59,1437.76,1560.43,1698.3,1774.42,1803.78,1805.87,1776.02,1664.46,1573.59,1517.01,1543.6,2018-06-27
JEOTERMAL,1168.938,MWH,674.6,681.5,686.2,668.5,677.0,679.7,677.9,673.4,661.4,643.7,627.3,610.3,600.7,590.0,582.5,578.9,577.6,581.3,590.1,604.6,616.5,629.1,641.9,650.7,2018-06-27
TAŞ KÖMÜR,844.766,MWH,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,2018-06-27
BİYOKÜTLE,494.306,MWH,231.4,230.83,232.26,232.43,232.73,232.73,232.35,232.45,232.62,238.36,238.16,236.29,238.06,238.06,236.66,235.12,234.52,234.69,234.89,235.69,235.49,235.39,235.32,235.49,2018-06-27
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-27
ASFALTİT KÖMÜR,405.0,MWH,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,2018-06-27
ATIK ISI,140.425,MWH,7.0,7.0,10.2,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,2018-06-27
GÜNEŞ,22.9,MWH,0.0,0.0,0.0,0.0,0.0,0.6,2.5,8.0,12.4,16.4,18.8,19.6,19.6,19.3,18.4,15.6,12.7,8.9,4.6,0.9,0.0,0.0,0.0,0.0,2018-06-27
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-27
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-27
