KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26269.407,MWH,17629.83,18258.03,19038.13,19108.13,19157.63,19206.83,19538.73,19511.74,19624.03,19668.33,19638.03,19624.13,19638.63,19595.53,19615.23,19749.93,19750.63,19759.23,19767.53,19684.83,18855.33,18926.03,18835.23,18844.23,2018-01-22
BARAJLI,19949.996,MWH,15365.65,15360.65,15369.55,15323.95,15312.95,15263.75,15308.95,15320.35,15337.75,15374.55,15369.05,15293.05,15297.05,15300.95,15338.1,15335.45,14775.45,14828.45,15346.35,15352.35,15353.85,15349.85,15290.85,15290.35,2018-01-22
LİNYİT,9472.652,MWH,5356.45,5356.45,5356.45,5361.45,5491.45,5496.45,5506.45,5386.45,5406.45,5353.95,5353.95,5273.95,5313.95,5148.95,5238.95,5226.95,5162.95,5204.95,5209.95,5118.95,5133.95,5133.95,5133.95,5258.95,2018-01-22
İTHAL KÖMÜR,8953.75,MWH,7048.0,7127.0,7117.0,7226.0,7268.0,7373.0,7372.0,7342.0,7358.0,7383.0,7427.0,7422.0,7299.0,7312.0,7327.0,7328.0,7327.0,7330.0,7462.0,7461.0,7459.0,7457.0,7447.0,7446.0,2018-01-22
AKARSU,7530.815,MWH,3994.473,3974.973,3965.063,3979.493,3949.083,3933.273,3945.043,3974.593,4002.123,4046.713,4101.623,4117.403,4084.313,4077.683,4066.373,4095.523,4099.463,4071.523,4094.773,4122.163,4109.963,4100.013,4108.723,4095.173,2018-01-22
RÜZGAR,6586.602,MWH,4876.342,4853.999,4836.746,4814.882,4772.966,4729.297,4683.532,4676.562,4667.709,4665.334,4642.081,4642.736,4598.307,4536.931,4515.258,4501.969,4529.764,4634.043,4737.962,4764.327,4771.926,4767.342,4779.127,4759.712,2018-01-22
JEOTERMAL,1103.428,MWH,721.6,722.5,723.8,724.8,726.4,726.93,727.0,724.8,722.9,720.3,714.6,711.5,708.3,704.2,703.1,701.2,703.6,706.8,708.5,711.0,715.1,716.6,718.9,719.9,2018-01-22
TAŞ KÖMÜR,844.766,MWH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2018-01-22
BİYOKÜTLE,450.631,MWH,146.27,146.27,152.27,152.27,151.27,151.27,151.27,151.27,150.27,153.04,153.04,152.04,150.64,143.24,143.24,153.24,153.24,153.24,153.24,151.87,151.87,151.87,141.87,150.87,2018-01-22
FUEL OİL,433.27,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-22
ASFALTİT KÖMÜR,405.0,MWH,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,2018-01-22
ATIK ISI,140.425,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2018-01-22
GÜNEŞ,17.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2018-01-22
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-22
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-22
