KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25815.306,MWH,16042.65,16063.55,16066.01,15816.05,15522.65,15529.71,15515.71,15449.91,15363.91,15241.34,15163.54,15077.73,14992.39,14946.59,14923.23,14924.33,14940.63,15000.2,15105.33,15234.73,15297.44,15360.04,15400.74,15425.0,2018-08-20
BARAJLI,20581.196,MWH,16073.7,16071.6,16066.6,16071.6,16075.6,16093.2,16093.2,16078.25,15925.9,16196.8,16196.8,16483.8,16255.1,16255.1,16245.0,16478.7,16476.7,16465.7,16439.9,16450.7,16452.2,16449.3,16477.3,16472.3,2018-08-20
LİNYİT,9812.652,MWH,5142.45,5145.45,5146.45,5147.45,5147.45,5147.45,5147.45,5187.45,5243.45,5256.45,5252.45,5156.45,5173.45,5230.45,5230.45,5230.45,5230.45,5230.45,5230.45,5233.45,5235.45,5367.45,5374.45,5375.45,2018-08-20
İTHAL KÖMÜR,8977.75,MWH,7444.0,7461.0,7466.0,7472.0,7478.0,7003.0,7003.0,7478.0,7478.0,7478.0,7478.0,7478.0,7478.0,7478.0,7411.0,6901.0,6901.0,6901.0,6901.0,6901.0,6901.0,6901.0,6901.0,6901.0,2018-08-20
AKARSU,7619.89,MWH,1935.09,1922.39,1895.53,1882.72,1873.64,1907.1,1867.41,1911.75,2036.62,2126.36,2163.08,2207.24,2162.77,2171.34,2145.35,2142.63,2078.95,2062.98,2027.35,1997.49,2013.29,2002.67,1989.93,1990.99,2018-08-20
RÜZGAR,6748.522,MWH,4258.41,4141.65,4041.55,3955.99,3922.69,3882.72,3819.35,3744.55,3680.27,3620.12,3552.84,3501.03,3506.49,3481.69,3556.54,3664.71,3797.2,3971.45,4065.8,4058.92,4012.37,3885.94,3635.63,3399.72,2018-08-20
JEOTERMAL,1195.138,MWH,679.9,685.1,688.9,695.7,699.9,703.2,705.0,697.8,686.15,670.25,654.95,638.1,618.5,604.8,594.7,588.5,591.15,598.25,605.25,616.6,632.7,645.35,654.45,665.7,2018-08-20
TAŞ KÖMÜR,844.766,MWH,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,2018-08-20
BİYOKÜTLE,497.306,MWH,239.67,239.37,239.0,239.37,239.37,238.97,238.6,239.6,239.69,242.51,243.31,242.94,244.81,245.91,244.21,244.13,241.86,242.53,241.63,241.93,242.33,242.43,242.16,241.63,2018-08-20
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-20
ASFALTİT KÖMÜR,405.0,MWH,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,2018-08-20
ATIK ISI,140.425,MWH,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,12.5,12.5,13.5,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,2018-08-20
GÜNEŞ,31.9,MWH,0.0,0.0,0.0,0.0,0.0,0.2,1.4,6.2,13.0,19.1,23.2,25.6,25.8,24.7,22.7,20.6,16.5,11.4,5.0,0.9,0.0,0.0,0.0,0.0,2018-08-20
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-20
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-20
