KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25699.957,MWH,17889.86,16651.26,16653.96,16654.06,17253.16,17253.76,17250.69,17295.09,16706.69,16727.76,17550.16,17830.76,17990.36,17938.63,17906.03,17944.33,17812.73,17847.83,17858.73,17866.9,17870.6,17799.4,17695.4,17764.0,2018-12-20
BARAJLI,20613.696,MWH,16341.07,16343.07,16315.07,16315.07,16315.07,16315.07,16315.07,16330.17,16243.67,16254.47,15998.97,16112.37,16137.86,16137.37,16129.77,16149.77,16121.97,16167.97,16296.67,16296.17,16272.67,16224.27,16119.17,16117.47,2018-12-20
LİNYİT,9812.652,MWH,5389.0,5389.0,5389.0,5389.0,5389.0,5281.0,5281.0,5281.0,5281.0,5301.0,4968.0,4968.0,4968.0,4968.0,4988.0,4938.0,4910.0,4798.0,4816.0,4919.0,4884.0,4985.0,4964.0,4800.0,2018-12-20
İTHAL KÖMÜR,8977.75,MWH,7375.6,6920.6,6920.6,6921.6,6921.6,6920.6,6921.6,7362.6,7365.6,7369.6,7369.6,7370.6,7369.6,7368.6,7369.6,7368.6,7367.6,7368.6,7368.6,7369.6,7368.6,7369.6,7340.6,6739.6,2018-12-20
AKARSU,7755.87,MWH,3356.48,3378.94,3401.18,3405.03,3418.83,3357.24,3345.63,3381.36,3487.97,3637.75,3629.7,3668.85,3564.98,3526.98,3549.74,3563.12,3569.04,3646.16,3661.05,3641.86,3644.2,3605.76,3529.99,3522.3,2018-12-20
RÜZGAR,6993.457,MWH,3437.04,3293.16,3171.8,3084.83,2984.57,2896.17,2789.76,2691.5,2609.89,2504.67,2320.32,2099.16,1963.82,1820.25,1754.49,1755.02,1732.4,1800.97,1804.52,1635.16,1503.72,1367.35,1209.62,1086.07,2018-12-20
JEOTERMAL,1351.018,MWH,837.3,839.7,841.2,841.8,843.9,844.2,842.8,841.5,837.5,818.0,815.1,809.9,804.2,800.0,799.4,798.2,799.0,803.5,834.6,843.6,850.5,855.3,857.3,859.9,2018-12-20
TAŞ KÖMÜR,844.766,MWH,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,2018-12-20
BİYOKÜTLE,593.363,MWH,269.58,261.58,261.33,261.68,261.68,264.03,263.43,271.08,274.1,279.17,279.56,279.92,279.77,273.87,274.97,273.6,277.75,277.6,275.2,275.2,275.8,276.85,276.5,274.03,2018-12-20
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-20
ASFALTİT KÖMÜR,405.0,MWH,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,2018-12-20
ATIK ISI,140.425,MWH,15.5,16.0,16.0,16.0,16.0,16.0,17.5,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.5,18.0,15.2,11.9,2018-12-20
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.3,6.3,9.9,12.8,20.6,26.8,20.4,12.0,6.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-20
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-20
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-20
