KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26067.37,MWH,16494.3,16427.07,16447.73,16458.82,16469.37,16465.05,16453.82,16411.95,16360.25,15637.55,15942.25,16531.55,16472.85,16422.95,16409.48,16424.05,16423.03,16437.07,16487.76,16462.82,16604.09,16606.61,16648.81,16696.86,2018-06-03
BARAJLI,20597.996,MWH,16170.01,16170.01,16161.01,16161.01,16153.01,16063.51,16114.71,16114.71,15966.31,15973.08,15970.38,15968.88,15969.08,15977.08,16236.08,16140.68,16175.18,16171.48,16221.28,16255.28,16254.48,16251.88,16218.08,16201.78,2018-06-03
LİNYİT,9472.652,MWH,5753.95,5753.95,5753.95,5803.95,5853.95,6093.95,6093.95,5903.95,5904.95,5904.95,5900.95,5900.95,5896.95,5780.95,5780.95,5688.45,5688.45,5688.45,5692.45,5692.45,5696.45,5788.95,5648.45,5648.45,2018-06-03
İTHAL KÖMÜR,8977.75,MWH,5510.0,5509.0,5509.0,5507.0,5508.0,5509.0,5498.0,5497.0,5498.0,5503.0,5501.0,5498.0,5497.0,5498.0,5509.0,5510.0,5510.0,5513.0,5511.0,5509.0,5510.0,5510.0,5511.0,5510.0,2018-06-03
AKARSU,7597.183,MWH,3874.91,3895.46,3863.96,3838.22,3838.38,3898.09,3867.73,3830.46,3870.19,3849.84,3841.14,3862.74,3845.4,3939.08,3865.08,3931.84,3913.58,3953.67,3975.82,3975.77,4012.79,3968.94,3930.36,3913.71,2018-06-03
RÜZGAR,6709.982,MWH,2616.72,2385.4,2226.09,2084.52,1998.86,1930.01,1809.59,1637.26,1476.22,1399.84,1394.62,1389.41,1435.98,1536.66,1635.58,1744.17,1840.75,1928.75,1990.38,1965.61,1917.14,1871.76,1707.01,1550.4,2018-06-03
JEOTERMAL,1168.938,MWH,709.5,713.3,718.9,724.5,728.2,731.2,732.0,722.8,702.6,685.2,668.2,655.4,642.4,636.1,630.1,628.5,629.9,629.5,632.4,642.2,651.8,668.75,679.8,691.1,2018-06-03
TAŞ KÖMÜR,844.766,MWH,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,2018-06-03
BİYOKÜTLE,492.891,MWH,194.71,195.36,201.51,201.56,201.56,202.92,202.87,202.87,202.07,206.41,206.81,206.76,203.51,207.71,212.61,210.22,213.07,210.57,214.57,214.67,213.57,213.72,214.77,214.77,2018-06-03
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-03
ASFALTİT KÖMÜR,405.0,MWH,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,2018-06-03
ATIK ISI,140.425,MWH,11.4,11.4,8.3,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,7.3,7.3,7.3,7.3,2018-06-03
GÜNEŞ,22.9,MWH,0.0,0.0,0.0,0.0,0.0,0.2,1.7,6.4,13.0,16.9,18.0,17.3,16.7,15.4,14.2,11.7,7.8,5.2,2.5,0.4,0.0,0.0,0.0,0.0,2018-06-03
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-03
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-03
