KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26360.799,MWH,18216.66,18157.26,18254.56,18267.86,18333.56,18335.06,18160.17,18169.58,17877.28,17848.58,17814.18,17755.68,17652.58,17446.08,17370.78,17473.18,17610.88,17654.58,17702.58,17745.38,17920.68,17995.78,18010.06,18036.56,2018-03-07
BARAJLI,19949.996,MWH,15226.52,15197.12,15240.12,15208.12,15249.52,15198.52,15191.02,15190.92,15303.32,15419.22,15426.12,15407.92,15357.92,15357.92,15278.12,15370.52,15422.42,15468.42,15391.94,15388.74,15286.82,15283.82,15276.62,15276.62,2018-03-07
LİNYİT,9472.652,MWH,5886.95,5871.95,5819.95,5871.95,5876.95,5876.95,5751.95,5783.95,5798.95,5778.95,5793.95,5675.95,5673.95,5397.95,5397.95,5397.95,5592.95,5556.95,5562.95,5567.95,5557.95,5557.95,5567.95,5567.95,2018-03-07
İTHAL KÖMÜR,8977.75,MWH,7387.0,7387.0,7386.0,7386.0,7386.0,7387.0,7386.0,7386.0,7386.0,7388.0,7393.0,7388.0,7387.0,7387.0,7387.0,7389.0,7388.0,7395.0,7398.0,7399.0,7403.0,7398.0,7388.0,7387.0,2018-03-07
AKARSU,7569.668,MWH,3722.27,3670.49,3679.31,3636.38,3567.57,3571.11,3653.31,3544.85,3763.76,3864.17,3913.95,3948.81,3912.08,3919.34,3891.88,3798.59,3806.83,3798.83,3858.07,3772.81,3862.37,3875.94,3874.47,3867.68,2018-03-07
RÜZGAR,6607.807,MWH,4349.39,4279.71,4241.57,4203.72,4230.12,4249.11,4285.8,4307.84,4349.21,4419.42,4533.94,4634.37,4814.57,4966.68,5043.49,5113.38,5057.22,4851.05,4629.38,4347.7,4132.71,3935.2,3732.88,3594.61,2018-03-07
JEOTERMAL,1103.428,MWH,687.9,689.1,690.1,690.4,690.4,690.55,689.05,687.45,685.45,680.95,675.05,673.0,663.8,658.4,652.1,648.7,647.6,650.0,656.6,661.2,670.7,677.7,680.6,682.5,2018-03-07
TAŞ KÖMÜR,844.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-07
BİYOKÜTLE,456.424,MWH,169.78,171.28,171.29,171.29,171.99,170.99,170.49,171.49,173.76,176.73,176.73,176.73,176.23,175.73,173.03,173.03,174.66,174.06,172.2,173.69,173.69,173.69,172.79,172.49,2018-03-07
FUEL OİL,433.27,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-07
ASFALTİT KÖMÜR,405.0,MWH,195.0,195.0,195.0,195.0,195.0,195.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,2018-03-07
ATIK ISI,140.425,MWH,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,2018-03-07
GÜNEŞ,22.9,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.7,5.5,8.6,10.7,11.6,11.4,11.5,11.1,8.3,3.5,1.5,0.2,0.0,0.0,0.0,0.0,2018-03-07
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-07
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-07
