KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26308.407,MWH,18358.84,18375.87,18388.39,18398.05,18397.65,18391.95,18385.23,18271.63,18182.31,18203.04,18164.44,18131.91,18108.27,18103.87,18113.63,18128.23,18154.43,18172.87,18215.37,18250.07,18339.99,18351.98,18330.95,18348.15,2018-04-20
BARAJLI,20585.546,MWH,15134.4,15125.9,15125.9,15125.9,15125.9,15074.9,15130.9,15127.4,15158.3,15202.1,15203.1,15215.8,15241.1,15137.3,15085.2,15085.2,15136.2,15170.2,15187.1,15200.3,15263.0,15439.6,15388.8,15383.5,2018-04-20
LİNYİT,9472.652,MWH,4384.0,4384.0,4384.0,4354.0,4344.0,4344.0,4384.0,4494.0,4629.0,5027.0,5026.0,5026.0,5026.0,5026.0,5026.0,5026.0,5026.0,5026.0,4843.0,4843.0,4843.0,5027.0,5027.0,5027.0,2018-04-20
İTHAL KÖMÜR,8977.75,MWH,5077.0,5078.0,5077.0,5082.0,5082.0,5077.0,5077.0,5079.0,5051.0,5041.0,4790.0,4835.0,4847.0,4847.0,4847.0,5014.0,5092.0,5091.0,5086.0,5086.0,5087.0,5087.0,5085.0,5083.0,2018-04-20
AKARSU,7574.084,MWH,3739.34,3679.58,3677.0,3622.79,3568.76,3561.82,3601.28,3611.95,3676.53,3778.86,3814.83,3898.07,3932.28,3941.65,3898.08,3826.34,3821.37,3822.24,3902.1,3893.62,3939.76,3978.43,3953.75,3933.8,2018-04-20
RÜZGAR,6671.657,MWH,2826.86,2621.74,2482.0,2427.98,2386.79,2339.68,2343.64,2281.15,2263.14,2460.29,2865.35,3403.98,3873.09,4204.23,4462.84,4731.57,4824.13,5075.49,5064.62,5023.82,5109.05,4948.65,4845.59,4648.53,2018-04-20
JEOTERMAL,1168.938,MWH,740.15,744.55,750.95,753.0,755.15,756.3,758.8,753.6,745.33,736.7,720.8,704.6,692.0,682.2,671.6,665.3,664.8,672.5,682.0,695.5,708.8,719.0,729.0,737.9,2018-04-20
TAŞ KÖMÜR,844.766,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2018-04-20
BİYOKÜTLE,457.061,MWH,241.33,241.33,241.28,242.23,242.23,243.59,248.25,240.35,240.39,253.98,242.43,252.68,254.62,254.02,254.02,251.86,251.82,251.16,249.23,249.23,250.49,248.49,249.45,244.79,2018-04-20
FUEL OİL,433.27,MWH,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2018-04-20
ASFALTİT KÖMÜR,405.0,MWH,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,2018-04-20
ATIK ISI,140.425,MWH,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,2018-04-20
GÜNEŞ,22.9,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.1,7.2,10.7,11.7,11.5,11.5,11.4,11.1,10.2,8.6,5.4,1.9,0.1,0.0,0.0,0.0,0.0,2018-04-20
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-20
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-20
