"date","year","month","month_date","weekday","coal","gas","oil","nuclear","hydro","wind","solar","other","unit","fossil","low.carbon","total.prod","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2017-01-01,2017,1,"1_1","Sunday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-02,2017,1,"1_2","Monday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-03,2017,1,"1_3","Tuesday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-04,2017,1,"1_4","Wednesday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-05,2017,1,"1_5","Thursday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-06,2017,1,"1_6","Friday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-07,2017,1,"1_7","Saturday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-08,2017,1,"1_8","Sunday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-09,2017,1,"1_9","Monday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-10,2017,1,"1_10","Tuesday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-11,2017,1,"1_11","Wednesday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-12,2017,1,"1_12","Thursday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-13,2017,1,"1_13","Friday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-14,2017,1,"1_14","Saturday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-15,2017,1,"1_15","Sunday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-16,2017,1,"1_16","Monday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
2017-01-17,2017,1,"1_17","Tuesday",13050.3809032258,544.078451612903,29.0201290322581,679.293677419355,2511.73819354839,947.322806451613,352.122709677419,231.453387096774,"GWh",13623.479483871,4721.93077419355,18345.4102580645,0.711370349294257,0.0296574698499168,0.00158187408316481,0.0370279905362564,0.136913710743767,0.0516381369032168,0.0191940493411767,0.0126164192482438,0.742609693227339,0.257390306772661
