datetime,data,type,unit,network,region
2010-03-01 00:00:00,533.2,hydro,MW,nem,TAS1
2010-03-01 00:05:00,545.6,hydro,MW,nem,TAS1
2010-03-01 00:10:00,541.0,hydro,MW,nem,TAS1
2010-03-01 00:15:00,543.0,hydro,MW,nem,TAS1
2010-03-01 00:20:00,545.4,hydro,MW,nem,TAS1
2010-03-01 00:25:00,544.4,hydro,MW,nem,TAS1
2010-03-01 00:30:00,533.0,hydro,MW,nem,TAS1
2010-03-01 00:35:00,527.7,hydro,MW,nem,TAS1
2010-03-01 00:40:00,525.7,hydro,MW,nem,TAS1
2010-03-01 00:45:00,523.5,hydro,MW,nem,TAS1
2010-03-01 00:50:00,521.9,hydro,MW,nem,TAS1
2010-03-01 00:55:00,527.3,hydro,MW,nem,TAS1
2010-03-01 01:00:00,537.3,hydro,MW,nem,TAS1
2010-03-01 01:05:00,539.2,hydro,MW,nem,TAS1
2010-03-01 01:10:00,561.7,hydro,MW,nem,TAS1
2010-03-01 01:15:00,545.7,hydro,MW,nem,TAS1
2010-03-01 01:20:00,541.7,hydro,MW,nem,TAS1
2010-03-01 01:25:00,556.4,hydro,MW,nem,TAS1
2010-03-01 01:30:00,553.5,hydro,MW,nem,TAS1
2010-03-01 01:35:00,551.1,hydro,MW,nem,TAS1
2010-03-01 01:40:00,545.1,hydro,MW,nem,TAS1
2010-03-01 01:45:00,526.2,hydro,MW,nem,TAS1
2010-03-01 01:50:00,540.8,hydro,MW,nem,TAS1
2010-03-01 01:55:00,531.4,hydro,MW,nem,TAS1
2010-03-01 02:00:00,537.4,hydro,MW,nem,TAS1
2010-03-01 02:05:00,545.3,hydro,MW,nem,TAS1
2010-03-01 02:10:00,540.9,hydro,MW,nem,TAS1
2010-03-01 02:15:00,539.3,hydro,MW,nem,TAS1
2010-03-01 02:20:00,530.5,hydro,MW,nem,TAS1
2010-03-01 02:25:00,542.0,hydro,MW,nem,TAS1
2010-03-01 02:30:00,544.3,hydro,MW,nem,TAS1
2010-03-01 02:35:00,534.0,hydro,MW,nem,TAS1
2010-03-01 02:40:00,537.0,hydro,MW,nem,TAS1
2010-03-01 02:45:00,527.8,hydro,MW,nem,TAS1
2010-03-01 02:50:00,517.5,hydro,MW,nem,TAS1
2010-03-01 02:55:00,549.2,hydro,MW,nem,TAS1
2010-03-01 03:00:00,532.7,hydro,MW,nem,TAS1
2010-03-01 03:05:00,535.2,hydro,MW,nem,TAS1
2010-03-01 03:10:00,545.3,hydro,MW,nem,TAS1
2010-03-01 03:15:00,540.6,hydro,MW,nem,TAS1
2010-03-01 03:20:00,544.0,hydro,MW,nem,TAS1
2010-03-01 03:25:00,535.9,hydro,MW,nem,TAS1
2010-03-01 03:30:00,548.6,hydro,MW,nem,TAS1
2010-03-01 03:35:00,550.5,hydro,MW,nem,TAS1
2010-03-01 03:40:00,550.4,hydro,MW,nem,TAS1
2010-03-01 03:45:00,552.5,hydro,MW,nem,TAS1
2010-03-01 03:50:00,551.2,hydro,MW,nem,TAS1
2010-03-01 03:55:00,559.2,hydro,MW,nem,TAS1
2010-03-01 04:00:00,562.1,hydro,MW,nem,TAS1
2010-03-01 04:05:00,563.6,hydro,MW,nem,TAS1
2010-03-01 04:10:00,579.0,hydro,MW,nem,TAS1
2010-03-01 04:15:00,578.4,hydro,MW,nem,TAS1
2010-03-01 04:20:00,576.1,hydro,MW,nem,TAS1
2010-03-01 04:25:00,566.5,hydro,MW,nem,TAS1
2010-03-01 04:30:00,578.7,hydro,MW,nem,TAS1
2010-03-01 04:35:00,589.7,hydro,MW,nem,TAS1
2010-03-01 04:40:00,598.4,hydro,MW,nem,TAS1
2010-03-01 04:45:00,597.6,hydro,MW,nem,TAS1
2010-03-01 04:50:00,580.1,hydro,MW,nem,TAS1
2010-03-01 04:55:00,600.4,hydro,MW,nem,TAS1
2010-03-01 05:00:00,609.5,hydro,MW,nem,TAS1
2010-03-01 05:05:00,621.7,hydro,MW,nem,TAS1
2010-03-01 05:10:00,641.6,hydro,MW,nem,TAS1
2010-03-01 05:15:00,656.1,hydro,MW,nem,TAS1
2010-03-01 05:20:00,646.2,hydro,MW,nem,TAS1
2010-03-01 05:25:00,662.4,hydro,MW,nem,TAS1
2010-03-01 05:30:00,669.6,hydro,MW,nem,TAS1
2010-03-01 05:35:00,678.9,hydro,MW,nem,TAS1
2010-03-01 05:40:00,693.0,hydro,MW,nem,TAS1
2010-03-01 05:45:00,698.7,hydro,MW,nem,TAS1
2010-03-01 05:50:00,729.4,hydro,MW,nem,TAS1
2010-03-01 05:55:00,741.5,hydro,MW,nem,TAS1
2010-03-01 06:00:00,753.8,hydro,MW,nem,TAS1
2010-03-01 06:05:00,770.1,hydro,MW,nem,TAS1
2010-03-01 06:10:00,789.9,hydro,MW,nem,TAS1
2010-03-01 06:15:00,811.8,hydro,MW,nem,TAS1
2010-03-01 06:20:00,823.1,hydro,MW,nem,TAS1
2010-03-01 06:25:00,850.2,hydro,MW,nem,TAS1
2010-03-01 06:30:00,861.7,hydro,MW,nem,TAS1
2010-03-01 06:35:00,876.8,hydro,MW,nem,TAS1
2010-03-01 06:40:00,896.0,hydro,MW,nem,TAS1
2010-03-01 06:45:00,901.8,hydro,MW,nem,TAS1
