unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2016-01-01,2016,1,01-01,Friday,57.295,0.0,39.455,0.0,0.0,4.573,0.0165,0.0,96.75,4.5895,101.3395,0.5653767780579142,0.0,0.3893348595562441,0.0,0.0,0.0451255433468687,0.00016281903897295724,0.0,0.9547116376141583,0.04528836238584165,0.0
Gwh,2016-01-02,2016,1,01-02,Saturday,57.048,0.0,49.434,0.0,0.0,2.544,0.0165,0.0,106.482,2.5605,109.0425,0.523172157644955,0.0,0.4533461723639865,0.0,0.0,0.02333035284407456,0.00015131714698397413,0.0,0.9765183300089414,0.023481669991058534,0.0
Gwh,2016-01-03,2016,1,01-03,Sunday,54.654,0.0,40.17,0.0,0.0,15.829,0.226,0.0,94.824,16.055,110.879,0.4929157008991784,0.0,0.36228681716104943,0.0,0.0,0.14275922401897564,0.002038257920796544,0.0,0.8552025180602277,0.14479748193977218,0.0
Gwh,2016-01-04,2016,1,01-04,Monday,59.887,0.0,46.992,0.0,0.0,14.502,0.12,0.0,106.879,14.622,121.501,0.4928930626085382,0.0,0.38676224887037963,0.0,0.0,0.11935704232886972,0.0009876461922124096,0.0,0.8796553114789178,0.12034468852108213,0.0
Gwh,2016-01-05,2016,1,01-05,Tuesday,59.742,0.0,40.264,0.0,0.0,18.518,0.235,0.0,100.006,18.753,118.759,0.5030524002391398,0.0,0.33903956752751374,0.0,0.0,0.15592923483693868,0.001978797396407851,0.0,0.8420919677666535,0.1579080322333465,0.0
Gwh,2016-01-06,2016,1,01-06,Wednesday,54.718,0.0,21.611,0.0,0.0,21.766,0.0055,0.0,76.329,21.7715,98.1005,0.5577749348882014,0.0,0.2202944939118557,0.0,0.0,0.22187450624614552,5.6064953797381256e-05,0.0,0.778069428800057,0.22193057119994292,0.0
Gwh,2016-01-07,2016,1,01-07,Thursday,47.769,0.0,39.662,0.0,0.0,21.852,0.0275,0.0,87.431,21.8795,109.3105,0.43700284968049724,0.0,0.36283797073474183,0.0,0.0,0.1999076026548227,0.0002515769299381121,0.0,0.7998408204152391,0.20015917958476084,0.0
Gwh,2016-01-08,2016,1,01-08,Friday,50.954,0.0,45.772,0.0,0.0,8.723,0.0385,0.0,96.726,8.7615,105.4875,0.4830335347790023,0.0,0.43390923095153455,0.0,0.0,0.0826922621163645,0.0003649721530987084,0.0,0.9169427657305368,0.08305723426946321,0.0
Gwh,2016-01-09,2016,1,01-09,Saturday,47.728,0.0,38.413,0.0,0.0,9.256,0.022,0.0,86.141,9.278,95.419,0.5001938817216697,0.0,0.40257181483771576,0.0,0.0,0.09700374139322358,0.00023056204739098083,0.0,0.9027656965593855,0.09723430344061457,0.0
Gwh,2016-01-10,2016,1,01-10,Sunday,43.628,0.0,29.636,0.0,0.0,16.181,0.15,0.0,73.264,16.331,89.595,0.4869468162285842,0.0,0.33077738713097826,0.0,0.0,0.18060159607120935,0.0016742005692281935,0.0,0.8177242033595624,0.18227579664043753,0.0
