datetime,Coal,region,Wind,Hydro,Solar,Other,Nuclear,Natural gas
2021-03-01 00:00:00,5737,TEX,14141,55,2607,25,5107,11003
2021-03-01 01:00:00,6522,TEX,16062,55,278,26,5107,11607
2021-03-01 02:00:00,6033,TEX,19614,54,0,35,5107,9432
2021-03-01 03:00:00,5167,TEX,20703,54,0,45,5106,8592
2021-03-01 04:00:00,5042,TEX,19785,54,0,19,5104,8598
2021-03-01 05:00:00,4937,TEX,18012,55,0,19,5104,8530
2021-03-01 06:00:00,4702,TEX,16339,54,0,22,5103,8121
2021-03-01 07:00:00,4749,TEX,15197,54,0,25,5105,7686
2021-03-01 08:00:00,4597,TEX,14871,54,0,23,5106,7411
2021-03-01 09:00:00,4584,TEX,14445,54,0,20,5105,7525
2021-03-01 10:00:00,4663,TEX,14135,54,0,23,5106,7719
2021-03-01 11:00:00,4769,TEX,14171,53,0,22,5105,8266
2021-03-01 12:00:00,5365,TEX,13594,53,0,23,5104,10201
2021-03-01 13:00:00,6467,TEX,12338,25,0,23,5104,13538
2021-03-01 14:00:00,7796,TEX,11664,10,47,23,5105,14756
2021-03-01 15:00:00,8169,TEX,10910,11,513,32,5102,15518
2021-03-01 16:00:00,8384,TEX,10040,12,1139,31,5104,16150
2021-03-01 17:00:00,8365,TEX,9266,45,1337,21,5104,16881
2021-03-01 18:00:00,7072,TEX,10167,31,1675,19,5106,16617
2021-03-01 19:00:00,6406,TEX,11073,11,1745,24,5108,15809
2021-03-01 20:00:00,5926,TEX,11443,46,2030,25,5107,15033
2021-03-01 21:00:00,5610,TEX,11775,19,2003,19,5105,14336
2021-03-01 22:00:00,5512,TEX,12342,10,1819,20,5105,13736
2021-03-01 23:00:00,5554,TEX,12398,10,1610,21,5104,14255
2021-03-02 00:00:00,6265,TEX,12064,10,997,21,5105,15444
2021-03-02 01:00:00,7750,TEX,10384,12,171,23,5105,17895
2021-03-02 02:00:00,8486,TEX,8788,20,0,42,5106,19417
2021-03-02 03:00:00,8587,TEX,7799,22,0,34,5107,19744
2021-03-02 04:00:00,8681,TEX,7506,16,0,21,5108,18714
2021-03-02 05:00:00,8414,TEX,7151,12,0,16,5108,17347
2021-03-02 06:00:00,7626,TEX,7753,11,0,17,5108,15564
2021-03-02 07:00:00,6908,TEX,8033,11,0,22,5109,14741
2021-03-02 08:00:00,6597,TEX,8246,11,0,21,5110,14309
2021-03-02 09:00:00,6273,TEX,8467,11,0,19,5110,14322
2021-03-02 10:00:00,6352,TEX,8640,11,0,19,5112,14458
2021-03-02 11:00:00,6643,TEX,8927,11,0,20,5112,15138
2021-03-02 12:00:00,7500,TEX,8973,11,0,20,5112,16760
2021-03-02 13:00:00,8558,TEX,8427,16,0,22,5113,20118
2021-03-02 14:00:00,8533,TEX,7571,19,453,19,5113,21860
2021-03-02 15:00:00,8313,TEX,6236,10,3482,23,5113,19223
2021-03-02 16:00:00,8186,TEX,4649,7,5023,22,5114,18150
2021-03-02 17:00:00,7478,TEX,4827,55,5180,26,5115,16956
2021-03-02 18:00:00,7352,TEX,4220,86,5141,18,5115,16463
2021-03-02 19:00:00,7043,TEX,4011,72,5098,20,5115,15953
2021-03-02 20:00:00,6568,TEX,4265,29,5132,18,5115,15399
2021-03-02 21:00:00,6121,TEX,4343,11,5169,18,5117,15021
2021-03-02 22:00:00,5855,TEX,4563,11,5162,17,5117,14613
2021-03-02 23:00:00,5837,TEX,4570,10,4976,18,5117,14959
2021-03-03 00:00:00,6864,TEX,4234,10,3209,20,5115,16372
2021-03-03 01:00:00,8434,TEX,4671,10,373,32,5115,18738
2021-03-03 02:00:00,8483,TEX,6527,42,0,44,5115,18881
2021-03-03 03:00:00,8536,TEX,7770,17,0,34,5115,17598
2021-03-03 04:00:00,7886,TEX,9348,9,0,24,5115,16078
2021-03-03 05:00:00,7040,TEX,11497,9,0,20,5115,13499
2021-03-03 06:00:00,5817,TEX,13316,9,0,22,5115,11567
2021-03-03 07:00:00,5498,TEX,14914,9,0,23,5116,9432
2021-03-03 08:00:00,4973,TEX,15873,9,0,18,5117,8737
2021-03-03 09:00:00,4842,TEX,16352,9,0,18,5127,8678
2021-03-03 10:00:00,5184,TEX,16072,9,0,21,5132,9287
2021-03-03 11:00:00,5829,TEX,15757,9,0,19,5132,10217
2021-03-03 12:00:00,6271,TEX,15240,8,0,19,5132,13005
2021-03-03 13:00:00,6970,TEX,15028,8,0,25,5132,16430
2021-03-03 14:00:00,7022,TEX,15054,9,534,18,5132,17041
2021-03-03 15:00:00,6171,TEX,12756,9,3444,18,5132,15526
2021-03-03 16:00:00,5775,TEX,10199,9,4921,59,5132,14836
2021-03-03 17:00:00,5145,TEX,10146,45,5011,28,5123,13717
2021-03-03 18:00:00,5217,TEX,8497,49,5070,22,5125,13794
2021-03-03 19:00:00,5425,TEX,6083,8,4998,15,5124,15057
2021-03-03 20:00:00,5640,TEX,5258,8,4873,18,5117,15121
2021-03-03 21:00:00,5565,TEX,5569,7,4933,15,5115,14581
2021-03-03 22:00:00,5695,TEX,5868,7,4742,16,5114,14329
2021-03-03 23:00:00,5965,TEX,5751,7,4208,20,5114,14851
2021-03-04 00:00:00,6447,TEX,6000,7,2503,29,5114,16024
2021-03-04 01:00:00,7284,TEX,6920,6,302,26,5115,17517
2021-03-04 02:00:00,6445,TEX,11229,5,0,21,5115,15389
2021-03-04 03:00:00,4949,TEX,15546,5,0,12,5115,12308
2021-03-04 04:00:00,4507,TEX,17656,5,0,11,5116,9601
2021-03-04 05:00:00,4268,TEX,18734,5,0,28,5115,7111
2021-03-04 06:00:00,4053,TEX,18032,5,0,16,5115,6184
2021-03-04 07:00:00,3754,TEX,17120,6,0,15,5117,6146
2021-03-04 08:00:00,3669,TEX,16728,6,0,18,5117,6107
2021-03-04 09:00:00,3564,TEX,16898,6,0,20,5118,6045
2021-03-04 10:00:00,3794,TEX,17206,6,0,18,5118,6073
2021-03-04 11:00:00,4417,TEX,17113,6,0,19,5118,6745
2021-03-04 12:00:00,5047,TEX,16228,6,0,14,5118,9447
2021-03-04 13:00:00,6220,TEX,16181,6,0,15,5118,11980
2021-03-04 14:00:00,6587,TEX,15990,6,378,16,5119,12488
2021-03-04 15:00:00,5876,TEX,14283,6,2868,16,5119,11574
2021-03-04 16:00:00,5571,TEX,13132,6,4117,25,5117,10511
2021-03-04 17:00:00,5076,TEX,13776,84,4132,20,5118,9323
2021-03-04 18:00:00,4948,TEX,14491,118,4127,20,5116,8246
2021-03-04 19:00:00,4964,TEX,15366,94,4029,18,5115,7116
2021-03-04 20:00:00,4829,TEX,17090,25,2762,18,5113,6809
2021-03-04 21:00:00,4906,TEX,18059,6,1830,23,5112,6728
2021-03-04 22:00:00,4866,TEX,18341,6,1713,13,5111,6591
2021-03-04 23:00:00,4894,TEX,18964,7,1390,16,5110,6471
2021-03-05 00:00:00,4935,TEX,19352,6,616,20,5110,6848
2021-03-05 01:00:00,5300,TEX,19703,6,118,20,5111,7436
2021-03-05 02:00:00,6180,TEX,19148,6,0,30,5112,7870
2021-03-05 03:00:00,6813,TEX,18173,7,0,27,5113,7573
2021-03-05 04:00:00,7565,TEX,16049,7,0,21,5112,7539
2021-03-05 05:00:00,6803,TEX,15381,7,0,22,5113,6902
2021-03-05 06:00:00,5308,TEX,16231,7,0,21,5114,5658
2021-03-05 07:00:00,4409,TEX,16497,6,0,17,5114,4861
2021-03-05 08:00:00,3845,TEX,16357,6,0,14,5115,4840
2021-03-05 09:00:00,3708,TEX,16051,6,0,13,5114,4873
2021-03-05 10:00:00,3612,TEX,15914,6,0,17,5115,5091
2021-03-05 11:00:00,3516,TEX,16583,6,0,17,5115,5235
2021-03-05 12:00:00,3990,TEX,16779,6,0,23,5115,6494
2021-03-05 13:00:00,5012,TEX,16631,6,0,21,5114,8651
2021-03-05 14:00:00,5875,TEX,16446,6,394,16,5114,8986
2021-03-05 15:00:00,5770,TEX,15750,6,1540,13,5114,9043
2021-03-05 16:00:00,5917,TEX,15936,6,1175,35,5116,9227
2021-03-05 17:00:00,5839,TEX,16033,40,1268,18,5114,9106
2021-03-05 18:00:00,5610,TEX,16905,47,1023,15,5114,8735
2021-03-05 19:00:00,5737,TEX,17133,11,1045,19,5116,8398
2021-03-05 20:00:00,5617,TEX,17759,3,948,21,5116,8218
2021-03-05 21:00:00,5408,TEX,18356,3,923,15,5116,7984
2021-03-05 22:00:00,5218,TEX,19045,3,835,15,5115,7754
2021-03-05 23:00:00,5117,TEX,19445,3,708,15,5115,7828
2021-03-06 00:00:00,4773,TEX,19706,3,423,15,5114,8094
2021-03-06 01:00:00,4756,TEX,18769,3,127,16,5114,9511
2021-03-06 02:00:00,5877,TEX,16633,3,0,19,5114,10624
2021-03-06 03:00:00,6429,TEX,14628,3,0,22,5114,11147
2021-03-06 04:00:00,6817,TEX,12853,3,0,10,5115,11364
2021-03-06 05:00:00,6263,TEX,12256,3,0,15,5115,10994
2021-03-06 06:00:00,5856,TEX,11936,3,0,14,5115,10261
2021-03-06 07:00:00,5513,TEX,11319,3,0,12,5116,9945
2021-03-06 08:00:00,5459,TEX,10389,3,0,13,5117,10079
2021-03-06 09:00:00,6091,TEX,8688,3,0,15,5118,10839
2021-03-06 10:00:00,6494,TEX,7490,3,0,10,5123,11713
2021-03-06 11:00:00,6601,TEX,6649,3,0,10,5131,12855
2021-03-06 12:00:00,6807,TEX,6261,3,0,11,5130,14183
2021-03-06 13:00:00,6681,TEX,6570,3,0,6,5130,15662
2021-03-06 14:00:00,6684,TEX,6325,3,546,10,5130,16514
2021-03-06 15:00:00,6121,TEX,5758,3,3341,8,5129,15413
2021-03-06 16:00:00,5892,TEX,5042,3,4814,22,5129,14861
2021-03-06 17:00:00,5768,TEX,4555,48,4947,24,5129,14929
2021-03-06 18:00:00,6114,TEX,3735,71,4889,15,5127,14963
2021-03-06 19:00:00,6190,TEX,3481,62,4861,13,5130,14700
2021-03-06 20:00:00,5701,TEX,3959,3,4944,14,5130,14220
2021-03-06 21:00:00,5173,TEX,4730,3,4965,9,5130,13569
2021-03-06 22:00:00,4714,TEX,5485,3,4925,10,5130,13311
2021-03-06 23:00:00,4470,TEX,6366,3,4762,12,5130,13015
2021-03-07 00:00:00,5038,TEX,6776,3,3086,12,5130,13973
2021-03-07 01:00:00,6116,TEX,7269,3,387,24,5130,15974
2021-03-07 02:00:00,6266,TEX,9079,3,0,15,5130,15429
2021-03-07 03:00:00,4978,TEX,11642,3,0,7,5130,13676
2021-03-07 04:00:00,4087,TEX,13787,3,0,8,5128,12029
2021-03-07 05:00:00,3346,TEX,15649,3,0,10,5128,10222
2021-03-07 06:00:00,3320,TEX,16643,3,0,11,5127,8365
2021-03-07 07:00:00,3638,TEX,17121,5,0,10,5128,6814
2021-03-07 08:00:00,3791,TEX,17054,5,0,8,5128,6376
2021-03-07 09:00:00,4007,TEX,16851,5,0,12,5127,6373
2021-03-07 10:00:00,4584,TEX,16082,5,0,10,5127,6665
2021-03-07 11:00:00,4536,TEX,16459,5,0,12,5127,6678
2021-03-07 12:00:00,4335,TEX,16914,5,0,20,5127,7443
2021-03-07 13:00:00,3831,TEX,16554,5,1,12,5128,9858
2021-03-07 14:00:00,4055,TEX,16038,5,512,8,5128,10657
2021-03-07 15:00:00,3948,TEX,14228,5,3143,8,5129,10138
2021-03-07 16:00:00,3541,TEX,15527,5,2606,20,5129,9371
2021-03-07 17:00:00,3286,TEX,16284,38,1977,33,5128,8652
2021-03-07 18:00:00,3106,TEX,14988,45,3220,13,5128,8158
2021-03-07 19:00:00,3132,TEX,12921,12,4734,14,5128,8163
2021-03-07 20:00:00,3310,TEX,11713,5,4739,10,5127,8597
2021-03-07 21:00:00,3158,TEX,11640,5,4850,11,5127,8435
2021-03-07 22:00:00,3031,TEX,12025,5,4981,12,5126,8055
2021-03-07 23:00:00,2972,TEX,12732,5,4619,15,5126,8038
2021-03-08 00:00:00,3090,TEX,14170,5,2929,13,5127,8876
2021-03-08 01:00:00,4515,TEX,14401,5,345,16,5126,11102
2021-03-08 02:00:00,4835,TEX,16000,5,0,19,5127,10890
2021-03-08 03:00:00,4152,TEX,17444,5,0,14,5127,9951
2021-03-08 04:00:00,3952,TEX,16985,5,0,9,5127,9947
2021-03-08 05:00:00,4303,TEX,17097,5,0,19,5126,8033
2021-03-08 06:00:00,4189,TEX,16901,5,0,14,5126,6902
2021-03-08 07:00:00,3944,TEX,16524,5,0,11,5127,6273
2021-03-08 08:00:00,3743,TEX,16791,5,0,12,5126,5968
2021-03-08 09:00:00,3483,TEX,17546,5,0,12,5126,5598
2021-03-08 10:00:00,3310,TEX,17881,5,0,10,5126,5912
2021-03-08 11:00:00,3481,TEX,17987,5,0,10,5127,6754
2021-03-08 12:00:00,4194,TEX,17996,5,0,12,5127,8405
2021-03-08 13:00:00,5241,TEX,17632,5,1,10,5127,11248
2021-03-08 14:00:00,5776,TEX,17314,5,533,11,5127,11909
2021-03-08 15:00:00,5500,TEX,15304,5,2659,11,5128,11545
2021-03-08 16:00:00,4590,TEX,16360,5,3218,15,5129,9848
2021-03-08 17:00:00,4072,TEX,17254,82,2349,25,5127,9476
2021-03-08 18:00:00,3851,TEX,17974,76,1712,15,5126,9071
2021-03-08 19:00:00,3757,TEX,17888,93,1846,16,5125,8796
2021-03-08 20:00:00,3795,TEX,17587,24,1962,13,5124,8741
2021-03-08 21:00:00,3822,TEX,17864,5,1820,12,5124,8479
2021-03-08 22:00:00,3712,TEX,18403,5,1336,15,5123,8408
2021-03-08 23:00:00,3782,TEX,18570,6,995,17,5124,8365
2021-03-09 00:00:00,3888,TEX,19335,6,567,19,5124,8192
2021-03-09 01:00:00,4172,TEX,20110,6,145,19,5124,8470
2021-03-09 02:00:00,4923,TEX,20254,6,0,14,5124,8400
2021-03-09 03:00:00,5003,TEX,20842,5,0,15,5124,7335
2021-03-09 04:00:00,4591,TEX,20697,5,0,20,5125,6591
2021-03-09 05:00:00,3776,TEX,20242,5,0,24,5125,5590
2021-03-09 06:00:00,3613,TEX,19223,5,0,21,5126,4652
2021-03-09 07:00:00,3593,TEX,17749,6,0,19,5126,4676
2021-03-09 08:00:00,3805,TEX,16740,5,0,17,5126,4578
2021-03-09 09:00:00,3653,TEX,16540,5,0,18,5126,4544
2021-03-09 10:00:00,3540,TEX,16476,6,0,17,5126,4711
2021-03-09 11:00:00,3825,TEX,16370,8,0,17,5122,5275
2021-03-09 12:00:00,4571,TEX,16282,12,0,17,5122,6437
2021-03-09 13:00:00,5381,TEX,16656,12,1,18,5122,7806
2021-03-09 14:00:00,5533,TEX,17152,12,79,19,5122,8174
2021-03-09 15:00:00,5545,TEX,17742,12,237,20,5122,8222
2021-03-09 16:00:00,5705,TEX,17888,11,376,21,5122,8332
2021-03-09 17:00:00,5636,TEX,18304,43,545,19,5123,8178
2021-03-09 18:00:00,5088,TEX,20185,13,669,11,5123,7140
2021-03-09 19:00:00,5386,TEX,20092,6,761,9,5122,7029
2021-03-09 20:00:00,5184,TEX,20203,7,753,11,5122,7080
2021-03-09 21:00:00,5049,TEX,20165,6,744,10,5123,7144
2021-03-09 22:00:00,4984,TEX,20421,5,488,11,5123,7161
2021-03-09 23:00:00,5005,TEX,19773,78,353,16,5123,7684
2021-03-10 00:00:00,4460,TEX,20735,5,167,13,5123,7607
2021-03-10 01:00:00,4335,TEX,21456,4,40,11,5123,8052
2021-03-10 02:00:00,4694,TEX,22063,4,0,9,5124,7899
2021-03-10 03:00:00,4340,TEX,22041,4,0,7,5123,7447
2021-03-10 04:00:00,4345,TEX,21040,4,0,6,5124,6846
2021-03-10 05:00:00,4242,TEX,19908,4,0,7,5125,6071
2021-03-10 06:00:00,4007,TEX,18254,4,0,8,5126,5735
2021-03-10 07:00:00,3793,TEX,17557,4,0,7,5125,5150
2021-03-10 08:00:00,3661,TEX,17223,4,0,5,5126,4586
2021-03-10 09:00:00,3506,TEX,17001,4,0,6,5123,4583
2021-03-10 10:00:00,3479,TEX,16977,4,0,6,5123,4613
2021-03-10 11:00:00,3474,TEX,17071,4,0,6,5123,5015
2021-03-10 12:00:00,3306,TEX,17618,4,0,7,5123,6026
2021-03-10 13:00:00,3498,TEX,18875,4,0,11,5123,7174
2021-03-10 14:00:00,3620,TEX,19656,4,263,7,5124,7400
2021-03-10 15:00:00,3750,TEX,19077,4,1669,9,5124,7324
2021-03-10 16:00:00,3862,TEX,18939,4,1769,15,5124,7997
2021-03-10 17:00:00,3855,TEX,18508,39,2254,10,5123,8416
2021-03-10 18:00:00,3921,TEX,17341,46,3519,17,5123,8841
2021-03-10 19:00:00,4486,TEX,16419,11,3604,20,5121,9660
