unit,datetime,date,year,month,month_date,weekday,hour,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2020-01-01 00:00:00,2020-01-01,2020,1,01-01,Wednesday,0,384.0,0.0,0.0,,259.0,21.24,,0.0,384.0,280.24,664.24,0.5781042996507286,0.0,0.0,,0.3899193062748404,0.031976394074430925,,0.0,0.5781042996507286,0.4218957003492714
Mwh,2020-01-01 01:00:00,2020-01-01,2020,1,01-01,Wednesday,1,354.0,0.0,0.0,,265.0,20.88,,0.0,354.0,285.88,639.88,0.5532287303869475,0.0,0.0,,0.4141401512783647,0.03263111833468775,,0.0,0.5532287303869475,0.44677126961305247
Mwh,2020-01-01 02:00:00,2020-01-01,2020,1,01-01,Wednesday,2,350.0,0.0,0.0,,247.0,20.52,,0.0,350.0,267.52,617.52,0.5667832620805804,0.0,0.0,,0.3999870449540096,0.03322969296541003,,0.0,0.5667832620805804,0.4332167379194196
Mwh,2020-01-01 03:00:00,2020-01-01,2020,1,01-01,Wednesday,3,352.0,0.0,0.0,,187.0,20.16,,0.0,352.0,207.16,559.16,0.6295157021246155,0.0,0.0,,0.334430216753702,0.03605408112168253,,0.0,0.6295157021246155,0.3704842978753845
Mwh,2020-01-01 04:00:00,2020-01-01,2020,1,01-01,Wednesday,4,354.0,0.0,0.0,,134.0,19.8,,0.0,354.0,153.8,507.8,0.6971248523040567,0.0,0.0,,0.26388341866876724,0.038991729027176056,,0.0,0.6971248523040567,0.3028751476959433
Mwh,2020-01-01 05:00:00,2020-01-01,2020,1,01-01,Wednesday,5,351.0,0.0,0.0,,101.0,19.44,,0.0,351.0,120.44,471.44,0.7445274053962329,0.0,0.0,,0.2142372306125912,0.04123536399117597,,0.0,0.7445274053962329,0.2554725946037672
Mwh,2020-01-01 06:00:00,2020-01-01,2020,1,01-01,Wednesday,6,337.0,0.0,0.0,,128.0,19.08,,0.0,337.0,147.07999999999998,484.08,0.6961659229879359,0.0,0.0,,0.26441910428028426,0.03941497273177987,,0.0,0.6961659229879359,0.3038340770120641
Mwh,2020-01-01 07:00:00,2020-01-01,2020,1,01-01,Wednesday,7,334.0,0.0,0.0,,162.0,18.72,,0.0,334.0,180.72,514.72,0.648896487410631,0.0,0.0,,0.31473422443270127,0.0363692881566677,,0.0,0.648896487410631,0.35110351258936895
Mwh,2020-01-01 08:00:00,2020-01-01,2020,1,01-01,Wednesday,8,335.0,0.0,0.0,,117.0,18.36,,0.0,335.0,135.36,470.36,0.7122204269070499,0.0,0.0,,0.24874564163619356,0.03903393145675652,,0.0,0.7122204269070499,0.2877795730929501
Mwh,2020-01-01 09:00:00,2020-01-01,2020,1,01-01,Wednesday,9,349.0,0.0,0.0,,122.0,18.0,,0.0,349.0,140.0,489.0,0.7137014314928425,0.0,0.0,,0.24948875255623723,0.03680981595092025,,0.0,0.7137014314928425,0.28629856850715746
Mwh,2020-01-01 10:00:00,2020-01-01,2020,1,01-01,Wednesday,10,349.0,0.0,0.0,,158.0,9.0,,0.0,349.0,167.0,516.0,0.6763565891472868,0.0,0.0,,0.3062015503875969,0.01744186046511628,,0.0,0.6763565891472868,0.3236434108527132
Mwh,2020-01-01 11:00:00,2020-01-01,2020,1,01-01,Wednesday,11,349.0,0.0,0.0,,194.0,24.0,,0.0,349.0,218.0,567.0,0.6155202821869489,0.0,0.0,,0.3421516754850088,0.042328042328042326,,0.0,0.6155202821869489,0.3844797178130511
Mwh,2020-01-01 12:00:00,2020-01-01,2020,1,01-01,Wednesday,12,345.0,0.0,0.0,,223.0,23.984,,0.0,345.0,246.984,591.984,0.5827860212438174,0.0,0.0,,0.37669937025325007,0.04051460850293251,,0.0,0.5827860212438174,0.4172139787561826
Mwh,2020-01-01 13:00:00,2020-01-01,2020,1,01-01,Wednesday,13,342.0,0.0,0.0,,229.0,23.969,,0.0,342.0,252.969,594.969,0.5748198645643722,0.0,0.0,,0.3848940028808223,0.04028613255480538,,0.0,0.5748198645643722,0.4251801354356277
Mwh,2020-01-01 14:00:00,2020-01-01,2020,1,01-01,Wednesday,14,339.0,0.0,0.0,,235.0,23.953,,0.0,339.0,258.953,597.953,0.5669341904798538,0.0,0.0,,0.3930074771762998,0.040058332343846426,,0.0,0.5669341904798538,0.4330658095201462
Mwh,2020-01-01 15:00:00,2020-01-01,2020,1,01-01,Wednesday,15,340.0,0.0,0.0,,295.0,23.938,,0.0,340.0,318.938,658.938,0.5159817767377204,0.0,0.0,,0.4476900709930221,0.0363281522692575,,0.0,0.5159817767377204,0.4840182232622796
Mwh,2020-01-01 16:00:00,2020-01-01,2020,1,01-01,Wednesday,16,348.0,0.0,0.0,,295.0,23.922,,0.0,348.0,318.922,666.922,0.5218001505423423,0.0,0.0,,0.4423305873850315,0.03586926207262618,,0.0,0.5218001505423423,0.47819984945765776
Mwh,2020-01-01 17:00:00,2020-01-01,2020,1,01-01,Wednesday,17,355.0,0.0,0.0,,303.0,23.906,,0.0,355.0,326.906,681.906,0.5205996134364561,0.0,0.0,,0.4443427686513977,0.03505761791214625,,0.0,0.5205996134364561,0.479400386563544
Mwh,2020-01-01 18:00:00,2020-01-01,2020,1,01-01,Wednesday,18,362.0,0.0,0.0,,300.0,23.891,,0.0,362.0,323.891,685.8910000000001,0.5277806531941663,0.0,0.0,,0.4373872816526241,0.03483206515320947,,0.0,0.5277806531941663,0.47221934680583355
Mwh,2020-01-01 19:00:00,2020-01-01,2020,1,01-01,Wednesday,19,358.0,0.0,0.0,,286.0,23.875,,0.0,358.0,309.875,667.875,0.5360284484372075,0.0,0.0,,0.4282238442822384,0.03574770728055399,,0.0,0.5360284484372075,0.46397155156279246
Mwh,2020-01-01 20:00:00,2020-01-01,2020,1,01-01,Wednesday,20,347.0,0.0,0.0,,290.0,23.859,,0.0,347.0,313.859,660.8589999999999,0.5250741837517534,0.0,0.0,,0.4388228048645778,0.03610301138366884,,0.0,0.5250741837517534,0.47492581624824665
Mwh,2020-01-01 21:00:00,2020-01-01,2020,1,01-01,Wednesday,21,349.0,0.0,0.0,,279.0,23.844,,0.0,349.0,302.844,651.844,0.5354041764593982,0.0,0.0,,0.42801651928989143,0.03657930425071029,,0.0,0.5354041764593982,0.4645958235406017
Mwh,2020-01-01 22:00:00,2020-01-01,2020,1,01-01,Wednesday,22,350.0,0.0,0.0,,273.0,23.828,,0.0,350.0,296.828,646.828,0.5411021167914809,0.0,0.0,,0.4220596510973551,0.03683823211116402,,0.0,0.5411021167914809,0.4588978832085191
Mwh,2020-01-01 23:00:00,2020-01-01,2020,1,01-01,Wednesday,23,353.0,0.0,0.0,,326.0,23.812,,0.0,353.0,349.812,702.812,0.5022680318492001,0.0,0.0,,0.4638509302630006,0.0338810378877993,,0.0,0.5022680318492001,0.49773196815079995
Mwh,2020-01-02 00:00:00,2020-01-02,2020,1,01-02,Thursday,0,357.0,0.0,0.0,,298.0,23.797,,0.0,357.0,321.797,678.797,0.5259304328098091,0.0,0.0,,0.43901195791967257,0.035057609270518285,,0.0,0.5259304328098091,0.4740695671901909
