unit,datetime,date,year,month,month_date,weekday,hour,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2020-01-01 00:00:00,2020-01-01,2020,1,01-01,Wednesday,0,44.0,7003.0,178.0,48992.0,9038.35,3334.0,0.0,560.0,7225.0,61924.35,69149.35,0.0006363038842736771,0.10127354776292184,0.0025741384409253302,0.7084954522349088,0.13070766391874977,0.048214480685646356,0.0,0.008098413072574072,0.10448399008812084,0.8955160099118791
Mwh,2020-01-01 01:00:00,2020-01-01,2020,1,01-01,Wednesday,1,44.0,6483.0,195.0,49003.0,9180.9,3361.0,0.0,564.0,6722.0,62108.9,68830.9,0.0006392477797035925,0.0941873489958725,0.002833029932777285,0.7119331579276169,0.13338340774274346,0.04882981335417669,0.0,0.008193994267109685,0.09765962670835338,0.9023403732916467
Mwh,2020-01-01 02:00:00,2020-01-01,2020,1,01-01,Wednesday,2,44.0,5576.0,203.0,49462.0,8776.45,2810.0,0.0,564.0,5823.0,61612.45,67435.45,0.0006524758120543424,0.08268648018215939,0.0030102861328870794,0.7334717867234518,0.13014593956146212,0.041669477997106866,0.0,0.008363553590878389,0.08634924212710081,0.9136507578728992
Mwh,2020-01-01 03:00:00,2020-01-01,2020,1,01-01,Wednesday,3,44.0,4257.0,203.0,49565.0,8027.2,2655.0,0.0,563.0,4504.0,60810.2,65314.2,0.0006736666758530305,0.0651772508887807,0.0031080530726855723,0.7588701997421694,0.12290129864562377,0.04064965964522263,0.0,0.008619871329664913,0.0689589706373193,0.9310410293626807
Mwh,2020-01-01 04:00:00,2020-01-01,2020,1,01-01,Wednesday,4,44.0,2874.0,201.0,49580.0,8097.4,2736.0,0.0,565.0,3119.0,60978.4,64097.4,0.0006864553008390355,0.04483801215025882,0.0031358526242874127,0.7735103139908951,0.12632961711395468,0.04268503870671821,0.0,0.008814710113046707,0.048660320075385274,0.9513396799246148
Mwh,2020-01-01 05:00:00,2020-01-01,2020,1,01-01,Wednesday,5,44.0,2823.0,200.0,49271.0,9177.6,2631.0,0.0,565.0,3067.0,61644.6,64711.6,0.0006799399180363335,0.04362432701401295,0.0030906359910742435,0.7613936295810952,0.1418231043584149,0.04065731646258167,0.0,0.008731046674784738,0.047394902923123525,0.9526050970768765
Mwh,2020-01-01 06:00:00,2020-01-01,2020,1,01-01,Wednesday,6,44.0,2834.0,200.0,49438.0,10010.8,2533.0,0.0,565.0,3078.0,62546.8,65624.8,0.0006704782338384269,0.04318489351586595,0.0030476283356292134,0.7533432482841852,0.15254598871158462,0.038598212870743984,0.0,0.008609550048152528,0.046903000085333595,0.9530969999146665
Mwh,2020-01-01 07:00:00,2020-01-01,2020,1,01-01,Wednesday,7,44.0,2841.0,200.0,49542.0,9638.0,2341.0,0.0,565.0,3085.0,62086.0,65171.0,0.000675146921176597,0.04359300916051618,0.003068849641711804,0.760184744748431,0.14788786423409184,0.03592088505623667,0.0,0.008669500237835847,0.04733700572340458,0.9526629942765954
Mwh,2020-01-01 08:00:00,2020-01-01,2020,1,01-01,Wednesday,8,42.0,2994.0,200.0,49289.0,9912.2,2185.0,0.0,566.0,3236.0,61952.2,65188.2,0.0006442883834804459,0.045928557622391786,0.0030680399213354565,0.7561030984135166,0.15205512654130657,0.03351833614058986,0.0,0.008682552977379342,0.04964088592720769,0.9503591140727923
Mwh,2020-01-01 09:00:00,2020-01-01,2020,1,01-01,Wednesday,9,42.0,3061.0,200.0,48860.0,10086.4,1917.0,175.0,566.0,3303.0,61604.4,64907.4,0.0006470756801227595,0.04715949182989921,0.003081312762489331,0.7527647078761436,0.15539676523786192,0.029534382828460236,0.0026961486671781645,0.008720115117844806,0.0508878802725113,0.9491121197274887
