unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2020-01-01 00:00:00,2020-01-01,2020,1,01-01,Wednesday,0,64.0,108.0,2.0,,1.0,120.0,2.0,92.0,174.0,215.0,389.0,0.16452442159383032,0.2776349614395887,0.005141388174807198,,0.002570694087403599,0.30848329048843187,0.005141388174807198,0.2365038560411311,0.4473007712082262,0.5526992287917738
Mwh,2020-01-01 01:00:00,2020-01-01,2020,1,01-01,Wednesday,1,64.0,87.0,2.0,,1.0,145.0,0.0,93.0,153.0,239.0,392.0,0.16326530612244897,0.22193877551020408,0.00510204081632653,,0.002551020408163265,0.36989795918367346,0.0,0.2372448979591837,0.3903061224489796,0.6096938775510204
Mwh,2020-01-01 02:00:00,2020-01-01,2020,1,01-01,Wednesday,2,65.0,103.0,2.0,,1.0,138.0,0.0,92.0,170.0,231.0,401.0,0.16209476309226933,0.256857855361596,0.004987531172069825,,0.0024937655860349127,0.34413965087281795,0.0,0.22942643391521197,0.4239401496259352,0.5760598503740648
Mwh,2020-01-01 03:00:00,2020-01-01,2020,1,01-01,Wednesday,3,67.0,88.0,2.0,,1.0,142.0,0.0,89.0,157.0,232.0,389.0,0.17223650385604114,0.2262210796915167,0.005141388174807198,,0.002570694087403599,0.36503856041131105,0.0,0.22879177377892032,0.40359897172236503,0.596401028277635
Mwh,2020-01-01 04:00:00,2020-01-01,2020,1,01-01,Wednesday,4,66.0,87.0,2.0,,1.0,153.0,0.0,90.0,155.0,244.0,399.0,0.16541353383458646,0.21804511278195488,0.005012531328320802,,0.002506265664160401,0.38345864661654133,0.0,0.22556390977443608,0.38847117794486213,0.6115288220551378
Mwh,2020-01-01 05:00:00,2020-01-01,2020,1,01-01,Wednesday,5,65.0,88.0,2.0,,1.0,134.0,0.0,87.0,155.0,222.0,377.0,0.1724137931034483,0.23342175066312998,0.005305039787798408,,0.002652519893899204,0.35543766578249336,0.0,0.23076923076923078,0.41114058355437666,0.5888594164456233
Mwh,2020-01-01 06:00:00,2020-01-01,2020,1,01-01,Wednesday,6,64.0,85.0,2.0,,1.0,110.0,0.0,89.0,151.0,200.0,351.0,0.18233618233618235,0.24216524216524216,0.005698005698005698,,0.002849002849002849,0.31339031339031337,0.0,0.2535612535612536,0.4301994301994302,0.5698005698005698
Mwh,2020-01-01 07:00:00,2020-01-01,2020,1,01-01,Wednesday,7,62.0,93.0,2.0,,1.0,122.0,0.0,88.0,157.0,211.0,368.0,0.16847826086956522,0.25271739130434784,0.005434782608695652,,0.002717391304347826,0.33152173913043476,0.0,0.2391304347826087,0.4266304347826087,0.5733695652173914
Mwh,2020-01-01 08:00:00,2020-01-01,2020,1,01-01,Wednesday,8,64.0,93.0,2.0,,1.0,149.0,0.0,88.0,159.0,238.0,397.0,0.16120906801007556,0.23425692695214106,0.005037783375314861,,0.0025188916876574307,0.37531486146095716,0.0,0.2216624685138539,0.4005037783375315,0.5994962216624685
Mwh,2020-01-01 09:00:00,2020-01-01,2020,1,01-01,Wednesday,9,64.0,99.0,2.0,,1.0,150.0,0.0,88.0,165.0,239.0,404.0,0.15841584158415842,0.24504950495049505,0.0049504950495049506,,0.0024752475247524753,0.3712871287128713,0.0,0.21782178217821782,0.4084158415841584,0.5915841584158416
Mwh,2020-01-01 10:00:00,2020-01-01,2020,1,01-01,Wednesday,10,64.0,96.0,2.0,,1.0,130.0,1.0,88.0,162.0,220.0,382.0,0.16753926701570682,0.2513089005235602,0.005235602094240838,,0.002617801047120419,0.3403141361256545,0.002617801047120419,0.23036649214659685,0.42408376963350786,0.5759162303664922
Mwh,2020-01-01 11:00:00,2020-01-01,2020,1,01-01,Wednesday,11,65.0,96.0,2.0,,1.0,146.0,4.0,87.0,163.0,238.0,401.0,0.16209476309226933,0.23940149625935161,0.004987531172069825,,0.0024937655860349127,0.3640897755610973,0.00997506234413965,0.2169576059850374,0.40648379052369077,0.5935162094763092
Mwh,2020-01-01 12:00:00,2020-01-01,2020,1,01-01,Wednesday,12,66.0,98.0,2.0,,1.0,124.0,4.0,87.0,166.0,216.0,382.0,0.17277486910994763,0.25654450261780104,0.005235602094240838,,0.002617801047120419,0.32460732984293195,0.010471204188481676,0.22774869109947643,0.43455497382198954,0.5654450261780105
