unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Mwh,2020-01-01 00:00:00,2020-01-01,2020,1,01-01,Wednesday,0,1159.0,0.0,0.0,,1087.967,47.0,,0.0,1159.0,1134.967,2293.967,0.5052383055205241,0.0,0.0,,0.4742731695791614,0.02048852490031461,,0.0,0.5052383055205241,0.494761694479476,
Mwh,2020-01-01 01:00:00,2020-01-01,2020,1,01-01,Wednesday,1,1126.0,0.0,0.0,,755.952,32.0,,0.0,1126.0,787.952,1913.952,0.588311514604337,0.0,0.0,,0.394969152831419,0.016719332564244037,,0.0,0.588311514604337,0.411688485395663,
Mwh,2020-01-01 02:00:00,2020-01-01,2020,1,01-01,Wednesday,2,1129.0,0.0,0.0,,668.937,51.0,,0.0,1129.0,719.937,1848.937,0.6106211298708394,0.0,0.0,,0.36179545327937085,0.027583416849789908,,0.0,0.6106211298708394,0.3893788701291607,
Mwh,2020-01-01 03:00:00,2020-01-01,2020,1,01-01,Wednesday,3,1129.0,0.0,0.0,,594.922,48.5,,0.0,1129.0,643.422,1772.422,0.6369814863503162,0.0,0.0,,0.33565482712356315,0.027363686526120753,,0.0,0.6369814863503162,0.3630185136496839,
Mwh,2020-01-01 04:00:00,2020-01-01,2020,1,01-01,Wednesday,4,1122.0,0.0,0.0,,536.906,46.0,,0.0,1122.0,582.906,1704.906,0.6581007985190973,0.0,0.0,,0.3149182418268221,0.026980959654080636,,0.0,0.6581007985190973,0.34189920148090275,
Mwh,2020-01-01 05:00:00,2020-01-01,2020,1,01-01,Wednesday,5,1106.0,0.0,0.0,,519.8910000000001,50.0,,0.0,1106.0,569.8910000000001,1675.891,0.6599474548165721,0.0,0.0,,0.3102176692875611,0.029834875895866735,,0.0,0.6599474548165721,0.3400525451834278,
Mwh,2020-01-01 06:00:00,2020-01-01,2020,1,01-01,Wednesday,6,1095.0,0.0,0.0,,513.876,51.0,,0.0,1095.0,564.876,1659.876,0.659687832103121,0.0,0.0,,0.3095869811961857,0.030725186700693304,,0.0,0.659687832103121,0.340312167896879,
Mwh,2020-01-01 07:00:00,2020-01-01,2020,1,01-01,Wednesday,7,1089.0,0.0,0.0,,662.86,48.0,,0.0,1089.0,710.86,1799.8600000000001,0.6050470592157168,0.0,0.0,,0.36828419988221306,0.026668740902070158,,0.0,0.6050470592157168,0.3949529407842832,
Mwh,2020-01-01 08:00:00,2020-01-01,2020,1,01-01,Wednesday,8,1090.0,0.0,0.0,,721.845,48.0,,0.0,1090.0,769.845,1859.845,0.586070344571725,0.0,0.0,,0.3881210530985109,0.02580860232976404,,0.0,0.586070344571725,0.4139296554282749,
Mwh,2020-01-01 09:00:00,2020-01-01,2020,1,01-01,Wednesday,9,1112.0,0.0,0.0,,954.8299999999999,51.0,,0.0,1112.0,1005.8299999999999,2117.83,0.5250657512642658,0.0,0.0,,0.4508529957550889,0.024081252980645285,,0.0,0.5250657512642658,0.4749342487357342,
Mwh,2020-01-01 10:00:00,2020-01-01,2020,1,01-01,Wednesday,10,1131.0,0.0,0.0,,1038.815,49.0,,0.0,1131.0,1087.815,2218.815,0.5097315458927401,0.0,0.0,,0.46818459402879464,0.022083860078465307,,0.0,0.5097315458927401,0.49026845410725994,
Mwh,2020-01-01 11:00:00,2020-01-01,2020,1,01-01,Wednesday,11,1123.0,0.0,0.0,,1110.799,49.0,,0.0,1123.0,1159.799,2282.799,0.4919399386454962,0.0,0.0,,0.48659518424530585,0.021464877109197963,,0.0,0.4919399386454962,0.5080600613545039,
Mwh,2020-01-01 12:00:00,2020-01-01,2020,1,01-01,Wednesday,12,1138.0,0.0,0.0,,1026.784,49.0,,0.0,1138.0,1075.784,2213.784,0.5140519580952794,0.0,0.0,,0.4638139944999151,0.022134047404805526,,0.0,0.5140519580952794,0.48594804190472063,
Mwh,2020-01-01 13:00:00,2020-01-01,2020,1,01-01,Wednesday,13,1148.0,0.0,0.0,,983.769,50.0,,0.0,1148.0,1033.769,2181.7690000000002,0.526178527607643,0.0,0.0,,0.4509042891341842,0.02291718325817261,,0.0,0.526178527607643,0.4738214723923568,
Mwh,2020-01-01 14:00:00,2020-01-01,2020,1,01-01,Wednesday,14,1122.0,0.0,0.0,,1041.754,48.0,,0.0,1122.0,1089.754,2211.754,0.5072896895405186,0.0,0.0,,0.4710080777518657,0.021702232707615766,,0.0,0.5072896895405186,0.49271031045948144,
Mwh,2020-01-01 15:00:00,2020-01-01,2020,1,01-01,Wednesday,15,1148.0,0.0,0.0,,1007.738,46.0,,0.0,1148.0,1053.738,2201.7380000000003,0.521406270864199,0.0,0.0,,0.4577011433694654,0.0208925857663355,,0.0,0.521406270864199,0.47859372913580084,
Mwh,2020-01-01 16:00:00,2020-01-01,2020,1,01-01,Wednesday,16,1192.0,0.0,0.0,,1076.723,44.0,,0.0,1192.0,1120.723,2312.723,0.5154097572428691,0.0,0.0,,0.4655650503756827,0.01902519238144819,,0.0,0.5154097572428691,0.48459024275713086,
Mwh,2020-01-01 17:00:00,2020-01-01,2020,1,01-01,Wednesday,17,1180.0,0.0,0.0,,1384.708,28.0,,0.0,1180.0,1412.708,2592.708,0.4551225976855087,0.0,0.0,,0.5340778830473775,0.010799519267113766,,0.0,0.4551225976855087,0.5448774023144912,
Mwh,2020-01-01 18:00:00,2020-01-01,2020,1,01-01,Wednesday,18,1189.0,0.0,0.0,,1388.692,41.0,,0.0,1189.0,1429.692,2618.692,0.4540434690295766,0.0,0.0,,0.5302998596245759,0.01565667134584747,,0.0,0.4540434690295766,0.5459565309704234,
Mwh,2020-01-01 19:00:00,2020-01-01,2020,1,01-01,Wednesday,19,1196.0,0.0,0.0,,1334.6770000000001,46.0,,0.0,1196.0,1380.6770000000001,2576.677,0.4641637271571097,0.0,0.0,,0.5179838217983861,0.017852451044504218,,0.0,0.4641637271571097,0.5358362728428903,
Mwh,2020-01-01 20:00:00,2020-01-01,2020,1,01-01,Wednesday,20,1191.0,0.0,0.0,,1310.662,39.0,,0.0,1191.0,1349.662,2540.6620000000003,0.46877546088381683,0.0,0.0,,0.5158742091628087,0.015350329953374355,,0.0,0.46877546088381683,0.5312245391161831,
Mwh,2020-01-01 21:00:00,2020-01-01,2020,1,01-01,Wednesday,21,1198.0,0.0,0.0,,1271.647,46.0,,0.0,1198.0,1317.647,2515.647,0.476219437782805,0.0,0.0,,0.5054950078449003,0.018285554372294684,,0.0,0.476219437782805,0.523780562217195,
Mwh,2020-01-01 22:00:00,2020-01-01,2020,1,01-01,Wednesday,22,1196.0,0.0,0.0,,1059.6309999999999,47.25,,0.0,1196.0,1106.8809999999999,2302.881,0.5193494583523856,0.0,0.0,,0.46013276413327475,0.020517777514339648,,0.0,0.5193494583523856,0.4806505416476144,
Mwh,2020-01-01 23:00:00,2020-01-01,2020,1,01-01,Wednesday,23,1153.0,0.0,0.0,,934.616,48.5,,0.0,1153.0,983.116,2136.116,0.5397646944267072,0.0,0.0,,0.4375305460939387,0.022704759479354117,,0.0,0.5397646944267072,0.46023530557329284,
Mwh,2020-01-02 00:00:00,2020-01-02,2020,1,01-02,Thursday,0,1101.0,0.0,0.0,,860.601,49.75,,0.0,1101.0,910.351,2011.351,0.5473932694989586,0.0,0.0,,0.42787211182931273,0.024734618671728603,,0.0,0.5473932694989586,0.45260673050104133,
Mwh,2020-01-02 01:00:00,2020-01-02,2020,1,01-02,Thursday,1,1090.0,0.0,0.0,,676.585,51.0,,0.0,1090.0,727.585,1817.585,0.5996968504911737,0.0,0.0,,0.37224393907300074,0.02805921043582556,,0.0,0.5996968504911737,0.4003031495088263,
Mwh,2020-01-02 02:00:00,2020-01-02,2020,1,01-02,Thursday,2,1095.0,0.0,0.0,,601.5699999999999,21.0,,0.0,1095.0,622.5699999999999,1717.57,0.6375286014543804,0.0,0.0,,0.3502448226273165,0.012226575918303185,,0.0,0.6375286014543804,0.36247139854561966,
Mwh,2020-01-02 03:00:00,2020-01-02,2020,1,01-02,Thursday,3,1108.0,0.0,0.0,,546.5550000000001,4.0,,0.0,1108.0,550.5550000000001,1658.555,0.6680514061939459,0.0,0.0,,0.3295368558775561,0.0024117379284979996,,0.0,0.6680514061939459,0.33194859380605407,
Mwh,2020-01-02 04:00:00,2020-01-02,2020,1,01-02,Thursday,4,1097.0,0.0,0.0,,520.54,4.0,,0.0,1097.0,524.54,1621.54,0.6765173847083636,0.0,0.0,,0.3210158244631646,0.0024667908284716996,,0.0,0.6765173847083636,0.32348261529163636,
