unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2020-01-01 00:00:00,2020-01-01,2020,1,01-01,Wednesday,0,0.0,482.0,0.0,,0.0,15.5,,0.0,482.0,15.5,497.5,0.0,0.9688442211055276,0.0,,0.0,0.031155778894472363,,0.0,0.9688442211055276,0.031155778894472363
Mwh,2020-01-01 01:00:00,2020-01-01,2020,1,01-01,Wednesday,1,0.0,463.0,0.0,,0.0,12.5,,0.0,463.0,12.5,475.5,0.0,0.9737118822292324,0.0,,0.0,0.026288117770767613,,0.0,0.9737118822292324,0.026288117770767613
Mwh,2020-01-01 02:00:00,2020-01-01,2020,1,01-01,Wednesday,2,0.0,446.0,0.0,,0.0,3.5,,0.0,446.0,3.5,449.5,0.0,0.9922135706340378,0.0,,0.0,0.00778642936596218,,0.0,0.9922135706340378,0.00778642936596218
Mwh,2020-01-01 03:00:00,2020-01-01,2020,1,01-01,Wednesday,3,0.0,400.0,0.0,,0.0,7.0,,0.0,400.0,7.0,407.0,0.0,0.9828009828009828,0.0,,0.0,0.0171990171990172,,0.0,0.9828009828009828,0.0171990171990172
Mwh,2020-01-01 04:00:00,2020-01-01,2020,1,01-01,Wednesday,4,0.0,366.5,0.0,,0.0,13.5,,0.0,366.5,13.5,380.0,0.0,0.9644736842105263,0.0,,0.0,0.035526315789473684,,0.0,0.9644736842105263,0.035526315789473684
Mwh,2020-01-01 05:00:00,2020-01-01,2020,1,01-01,Wednesday,5,0.0,351.5,0.0,,0.0,18.0,,0.0,351.5,18.0,369.5,0.0,0.9512855209742895,0.0,,0.0,0.04871447902571042,,0.0,0.9512855209742895,0.04871447902571042
Mwh,2020-01-01 06:00:00,2020-01-01,2020,1,01-01,Wednesday,6,0.0,365.5,0.0,,0.0,4.5,,0.0,365.5,4.5,370.0,0.0,0.9878378378378379,0.0,,0.0,0.012162162162162163,,0.0,0.9878378378378379,0.012162162162162163
Mwh,2020-01-01 07:00:00,2020-01-01,2020,1,01-01,Wednesday,7,0.0,357.5,0.0,,0.0,3.0,,0.0,357.5,3.0,360.5,0.0,0.9916782246879334,0.0,,0.0,0.008321775312066574,,0.0,0.9916782246879334,0.008321775312066574
Mwh,2020-01-01 08:00:00,2020-01-01,2020,1,01-01,Wednesday,8,0.0,360.0,0.0,,0.0,2.0,,0.0,360.0,2.0,362.0,0.0,0.994475138121547,0.0,,0.0,0.0055248618784530384,,0.0,0.994475138121547,0.0055248618784530384
Mwh,2020-01-01 09:00:00,2020-01-01,2020,1,01-01,Wednesday,9,0.0,354.0,0.0,,0.0,0.0,,0.0,354.0,0.0,354.0,0.0,1.0,0.0,,0.0,0.0,,0.0,1.0,0.0
Mwh,2020-01-01 10:00:00,2020-01-01,2020,1,01-01,Wednesday,10,0.0,362.5,0.0,,0.0,0.5,,0.0,362.5,0.5,363.0,0.0,0.9986225895316805,0.0,,0.0,0.0013774104683195593,,0.0,0.9986225895316805,0.0013774104683195593
Mwh,2020-01-01 11:00:00,2020-01-01,2020,1,01-01,Wednesday,11,0.0,383.5,0.0,,0.0,7.5,,0.0,383.5,7.5,391.0,0.0,0.9808184143222506,0.0,,0.0,0.01918158567774936,,0.0,0.9808184143222506,0.01918158567774936
Mwh,2020-01-01 12:00:00,2020-01-01,2020,1,01-01,Wednesday,12,0.0,405.0,0.0,,0.0,21.0,,0.0,405.0,21.0,426.0,0.0,0.9507042253521126,0.0,,0.0,0.04929577464788732,,0.0,0.9507042253521126,0.04929577464788732
Mwh,2020-01-01 13:00:00,2020-01-01,2020,1,01-01,Wednesday,13,0.0,410.5,0.0,,0.0,26.5,,0.0,410.5,26.5,437.0,0.0,0.9393592677345538,0.0,,0.0,0.06064073226544622,,0.0,0.9393592677345538,0.06064073226544622
Mwh,2020-01-01 14:00:00,2020-01-01,2020,1,01-01,Wednesday,14,0.0,416.5,0.0,,0.0,16.5,,0.0,416.5,16.5,433.0,0.0,0.9618937644341802,0.0,,0.0,0.03810623556581986,,0.0,0.9618937644341802,0.03810623556581986
Mwh,2020-01-01 15:00:00,2020-01-01,2020,1,01-01,Wednesday,15,0.0,401.5,0.0,,0.0,27.0,,0.0,401.5,27.0,428.5,0.0,0.9369894982497082,0.0,,0.0,0.06301050175029171,,0.0,0.9369894982497082,0.06301050175029171
Mwh,2020-01-01 16:00:00,2020-01-01,2020,1,01-01,Wednesday,16,0.0,426.5,0.0,,0.0,20.0,,0.0,426.5,20.0,446.5,0.0,0.9552071668533034,0.0,,0.0,0.04479283314669653,,0.0,0.9552071668533034,0.04479283314669653
Mwh,2020-01-01 17:00:00,2020-01-01,2020,1,01-01,Wednesday,17,0.0,503.5,0.0,,0.0,12.5,,0.0,503.5,12.5,516.0,0.0,0.9757751937984496,0.0,,0.0,0.02422480620155039,,0.0,0.9757751937984496,0.02422480620155039
Mwh,2020-01-01 18:00:00,2020-01-01,2020,1,01-01,Wednesday,18,0.0,583.0,0.0,,0.0,5.5,,0.0,583.0,5.5,588.5,0.0,0.9906542056074766,0.0,,0.0,0.009345794392523364,,0.0,0.9906542056074766,0.009345794392523364
Mwh,2020-01-01 19:00:00,2020-01-01,2020,1,01-01,Wednesday,19,0.0,607.5,0.0,,0.0,2.0,,0.0,607.5,2.0,609.5,0.0,0.9967186218211649,0.0,,0.0,0.003281378178835111,,0.0,0.9967186218211649,0.003281378178835111
Mwh,2020-01-01 20:00:00,2020-01-01,2020,1,01-01,Wednesday,20,0.0,612.5,0.0,,0.0,1.0,,0.0,612.5,1.0,613.5,0.0,0.9983700081499592,0.0,,0.0,0.0016299918500407497,,0.0,0.9983700081499592,0.0016299918500407497
Mwh,2020-01-01 21:00:00,2020-01-01,2020,1,01-01,Wednesday,21,0.0,606.0,0.0,,0.0,0.0,,0.0,606.0,0.0,606.0,0.0,1.0,0.0,,0.0,0.0,,0.0,1.0,0.0
Mwh,2020-01-01 22:00:00,2020-01-01,2020,1,01-01,Wednesday,22,0.0,584.5,0.0,,0.0,0.5,,0.0,584.5,0.5,585.0,0.0,0.9991452991452991,0.0,,0.0,0.0008547008547008547,,0.0,0.9991452991452991,0.0008547008547008547
Mwh,2020-01-01 23:00:00,2020-01-01,2020,1,01-01,Wednesday,23,0.0,538.5,0.0,,0.0,4.0,,0.0,538.5,4.0,542.5,0.0,0.992626728110599,0.0,,0.0,0.007373271889400922,,0.0,0.992626728110599,0.007373271889400922
Mwh,2020-01-02 00:00:00,2020-01-02,2020,1,01-02,Thursday,0,0.0,479.0,0.0,,0.0,5.5,,0.0,479.0,5.5,484.5,0.0,0.9886480908152735,0.0,,0.0,0.011351909184726523,,0.0,0.9886480908152735,0.011351909184726523
Mwh,2020-01-02 01:00:00,2020-01-02,2020,1,01-02,Thursday,1,0.0,417.5,0.0,,0.0,3.5,,0.0,417.5,3.5,421.0,0.0,0.9916864608076009,0.0,,0.0,0.00831353919239905,,0.0,0.9916864608076009,0.00831353919239905
Mwh,2020-01-02 02:00:00,2020-01-02,2020,1,01-02,Thursday,2,0.0,365.5,0.0,,0.0,14.0,,0.0,365.5,14.0,379.5,0.0,0.9631093544137023,0.0,,0.0,0.03689064558629776,,0.0,0.9631093544137023,0.03689064558629776
Mwh,2020-01-02 03:00:00,2020-01-02,2020,1,01-02,Thursday,3,0.0,337.0,0.0,,0.0,19.5,,0.0,337.0,19.5,356.5,0.0,0.9453015427769986,0.0,,0.0,0.0546984572230014,,0.0,0.9453015427769986,0.0546984572230014
Mwh,2020-01-02 04:00:00,2020-01-02,2020,1,01-02,Thursday,4,0.0,341.0,0.0,,0.0,25.5,,0.0,341.0,25.5,366.5,0.0,0.9304229195088677,0.0,,0.0,0.06957708049113233,,0.0,0.9304229195088677,0.06957708049113233
Mwh,2020-01-02 05:00:00,2020-01-02,2020,1,01-02,Thursday,5,0.0,372.0,0.0,,0.0,11.0,,0.0,372.0,11.0,383.0,0.0,0.9712793733681462,0.0,,0.0,0.028720626631853787,,0.0,0.9712793733681462,0.028720626631853787
Mwh,2020-01-02 06:00:00,2020-01-02,2020,1,01-02,Thursday,6,0.0,386.0,0.0,,0.0,12.0,,0.0,386.0,12.0,398.0,0.0,0.9698492462311558,0.0,,0.0,0.03015075376884422,,0.0,0.9698492462311558,0.03015075376884422
Mwh,2020-01-02 07:00:00,2020-01-02,2020,1,01-02,Thursday,7,0.0,424.0,0.0,,0.0,0.0,,0.0,424.0,0.0,424.0,0.0,1.0,0.0,,0.0,0.0,,0.0,1.0,0.0
Mwh,2020-01-02 08:00:00,2020-01-02,2020,1,01-02,Thursday,8,0.0,498.0,0.0,,0.0,0.5,,0.0,498.0,0.5,498.5,0.0,0.9989969909729187,0.0,,0.0,0.0010030090270812437,,0.0,0.9989969909729187,0.0010030090270812437
Mwh,2020-01-02 09:00:00,2020-01-02,2020,1,01-02,Thursday,9,0.0,559.0,0.0,,0.0,0.0,,0.0,559.0,0.0,559.0,0.0,1.0,0.0,,0.0,0.0,,0.0,1.0,0.0
Mwh,2020-01-02 10:00:00,2020-01-02,2020,1,01-02,Thursday,10,0.0,571.0,0.0,,0.0,12.0,,0.0,571.0,12.0,583.0,0.0,0.9794168096054888,0.0,,0.0,0.02058319039451115,,0.0,0.9794168096054888,0.02058319039451115
Mwh,2020-01-02 11:00:00,2020-01-02,2020,1,01-02,Thursday,11,0.0,569.5,0.0,,0.0,8.0,,0.0,569.5,8.0,577.5,0.0,0.9861471861471861,0.0,,0.0,0.013852813852813853,,0.0,0.9861471861471861,0.013852813852813853
Mwh,2020-01-02 12:00:00,2020-01-02,2020,1,01-02,Thursday,12,0.0,553.0,0.0,,0.0,4.5,,0.0,553.0,4.5,557.5,0.0,0.9919282511210762,0.0,,0.0,0.008071748878923767,,0.0,0.9919282511210762,0.008071748878923767
Mwh,2020-01-02 13:00:00,2020-01-02,2020,1,01-02,Thursday,13,0.0,560.0,0.0,,0.0,19.0,,0.0,560.0,19.0,579.0,0.0,0.9671848013816926,0.0,,0.0,0.03281519861830743,,0.0,0.9671848013816926,0.03281519861830743
Mwh,2020-01-02 14:00:00,2020-01-02,2020,1,01-02,Thursday,14,0.0,563.5,0.0,,0.0,23.0,,0.0,563.5,23.0,586.5,0.0,0.9607843137254902,0.0,,0.0,0.0392156862745098,,0.0,0.9607843137254902,0.0392156862745098
Mwh,2020-01-02 15:00:00,2020-01-02,2020,1,01-02,Thursday,15,0.0,557.5,0.0,,0.0,40.0,,0.0,557.5,40.0,597.5,0.0,0.9330543933054394,0.0,,0.0,0.06694560669456066,,0.0,0.9330543933054394,0.06694560669456066
Mwh,2020-01-02 16:00:00,2020-01-02,2020,1,01-02,Thursday,16,0.0,590.5,0.0,,0.0,34.0,,0.0,590.5,34.0,624.5,0.0,0.9455564451561249,0.0,,0.0,0.0544435548438751,,0.0,0.9455564451561249,0.0544435548438751
Mwh,2020-01-02 17:00:00,2020-01-02,2020,1,01-02,Thursday,17,0.0,638.5,0.0,,0.0,35.0,,0.0,638.5,35.0,673.5,0.0,0.9480326651818857,0.0,,0.0,0.05196733481811433,,0.0,0.9480326651818857,0.05196733481811433
Mwh,2020-01-02 18:00:00,2020-01-02,2020,1,01-02,Thursday,18,0.0,691.5,0.0,,0.0,30.5,,0.0,691.5,30.5,722.0,0.0,0.9577562326869806,0.0,,0.0,0.04224376731301939,,0.0,0.9577562326869806,0.04224376731301939
Mwh,2020-01-02 19:00:00,2020-01-02,2020,1,01-02,Thursday,19,0.0,700.5,0.0,,0.0,24.5,,0.0,700.5,24.5,725.0,0.0,0.9662068965517241,0.0,,0.0,0.03379310344827586,,0.0,0.9662068965517241,0.03379310344827586
Mwh,2020-01-02 20:00:00,2020-01-02,2020,1,01-02,Thursday,20,0.0,681.0,0.0,,0.0,22.5,,0.0,681.0,22.5,703.5,0.0,0.9680170575692963,0.0,,0.0,0.031982942430703626,,0.0,0.9680170575692963,0.031982942430703626
Mwh,2020-01-02 21:00:00,2020-01-02,2020,1,01-02,Thursday,21,0.0,643.5,0.0,,0.0,30.0,,0.0,643.5,30.0,673.5,0.0,0.955456570155902,0.0,,0.0,0.044543429844097995,,0.0,0.955456570155902,0.044543429844097995
Mwh,2020-01-02 22:00:00,2020-01-02,2020,1,01-02,Thursday,22,0.0,602.5,0.0,,0.0,29.5,,0.0,602.5,29.5,632.0,0.0,0.9533227848101266,0.0,,0.0,0.04667721518987342,,0.0,0.9533227848101266,0.04667721518987342
Mwh,2020-01-02 23:00:00,2020-01-02,2020,1,01-02,Thursday,23,0.0,549.0,0.0,,0.0,27.0,,0.0,549.0,27.0,576.0,0.0,0.953125,0.0,,0.0,0.046875,,0.0,0.953125,0.046875
Mwh,2020-01-03 00:00:00,2020-01-03,2020,1,01-03,Friday,0,0.0,504.5,0.0,,0.0,7.5,,0.0,504.5,7.5,512.0,0.0,0.9853515625,0.0,,0.0,0.0146484375,,0.0,0.9853515625,0.0146484375
Mwh,2020-01-03 01:00:00,2020-01-03,2020,1,01-03,Friday,1,0.0,433.5,0.0,,0.0,7.5,,0.0,433.5,7.5,441.0,0.0,0.9829931972789115,0.0,,0.0,0.017006802721088437,,0.0,0.9829931972789115,0.017006802721088437
Mwh,2020-01-03 02:00:00,2020-01-03,2020,1,01-03,Friday,2,0.0,379.5,0.0,,0.0,17.5,,0.0,379.5,17.5,397.0,0.0,0.9559193954659949,0.0,,0.0,0.04408060453400504,,0.0,0.9559193954659949,0.04408060453400504
Mwh,2020-01-03 03:00:00,2020-01-03,2020,1,01-03,Friday,3,0.0,341.5,0.0,,0.0,44.0,,0.0,341.5,44.0,385.5,0.0,0.8858625162127107,0.0,,0.0,0.11413748378728923,,0.0,0.8858625162127107,0.11413748378728923
Mwh,2020-01-03 04:00:00,2020-01-03,2020,1,01-03,Friday,4,0.0,372.5,0.0,,0.0,15.5,,0.0,372.5,15.5,388.0,0.0,0.9600515463917526,0.0,,0.0,0.03994845360824742,,0.0,0.9600515463917526,0.03994845360824742
Mwh,2020-01-03 05:00:00,2020-01-03,2020,1,01-03,Friday,5,0.0,381.0,0.0,,0.0,17.0,,0.0,381.0,17.0,398.0,0.0,0.957286432160804,0.0,,0.0,0.04271356783919598,,0.0,0.957286432160804,0.04271356783919598
Mwh,2020-01-03 06:00:00,2020-01-03,2020,1,01-03,Friday,6,0.0,410.5,0.0,,0.0,16.5,,0.0,410.5,16.5,427.0,0.0,0.9613583138173302,0.0,,0.0,0.03864168618266979,,0.0,0.9613583138173302,0.03864168618266979
Mwh,2020-01-03 07:00:00,2020-01-03,2020,1,01-03,Friday,7,0.0,460.0,0.0,,0.0,15.0,,0.0,460.0,15.0,475.0,0.0,0.968421052631579,0.0,,0.0,0.031578947368421054,,0.0,0.968421052631579,0.031578947368421054
Mwh,2020-01-03 08:00:00,2020-01-03,2020,1,01-03,Friday,8,0.0,562.0,0.0,,0.0,4.0,,0.0,562.0,4.0,566.0,0.0,0.9929328621908127,0.0,,0.0,0.007067137809187279,,0.0,0.9929328621908127,0.007067137809187279
Mwh,2020-01-03 09:00:00,2020-01-03,2020,1,01-03,Friday,9,0.0,620.5,0.0,,0.0,0.0,,0.0,620.5,0.0,620.5,0.0,1.0,0.0,,0.0,0.0,,0.0,1.0,0.0
Mwh,2020-01-03 10:00:00,2020-01-03,2020,1,01-03,Friday,10,0.0,633.5,0.0,,0.0,1.5,,0.0,633.5,1.5,635.0,0.0,0.9976377952755906,0.0,,0.0,0.002362204724409449,,0.0,0.9976377952755906,0.002362204724409449
Mwh,2020-01-03 11:00:00,2020-01-03,2020,1,01-03,Friday,11,0.0,649.0,0.0,,0.0,9.0,,0.0,649.0,9.0,658.0,0.0,0.986322188449848,0.0,,0.0,0.013677811550151976,,0.0,0.986322188449848,0.013677811550151976
Mwh,2020-01-03 12:00:00,2020-01-03,2020,1,01-03,Friday,12,0.0,650.0,0.0,,0.0,26.0,,0.0,650.0,26.0,676.0,0.0,0.9615384615384616,0.0,,0.0,0.038461538461538464,,0.0,0.9615384615384616,0.038461538461538464
Mwh,2020-01-03 13:00:00,2020-01-03,2020,1,01-03,Friday,13,0.0,661.0,0.0,,0.0,16.5,,0.0,661.0,16.5,677.5,0.0,0.9756457564575646,0.0,,0.0,0.024354243542435424,,0.0,0.9756457564575646,0.024354243542435424
