datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2022-01-01 00:00:00,241,CAL,3334,2766,1859,856,44,2265,8391
2022-01-01 01:00:00,240,CAL,3183,3700,1420,1858,42,2265,10896
2022-01-01 02:00:00,240,CAL,2850,4159,0,1828,41,2265,11952
2022-01-01 03:00:00,240,CAL,2689,3630,0,1833,43,2265,12080
2022-01-01 04:00:00,238,CAL,2662,3136,0,1719,44,2265,11981
2022-01-01 05:00:00,239,CAL,2816,2685,0,1289,46,2268,11717
2022-01-01 06:00:00,240,CAL,3032,2196,0,807,46,2265,11185
2022-01-01 07:00:00,240,CAL,2983,1929,0,792,44,2264,10174
2022-01-01 08:00:00,243,CAL,3077,1714,0,890,44,2264,9498
2022-01-01 09:00:00,243,CAL,2835,1662,0,919,46,2265,9206
2022-01-01 10:00:00,242,CAL,2308,1643,0,762,46,2265,9230
2022-01-01 11:00:00,240,CAL,1999,1168,0,781,46,2266,9359
2022-01-01 12:00:00,242,CAL,1783,1196,0,731,46,2266,9200
2022-01-01 13:00:00,241,CAL,1523,1360,0,844,45,2267,9417
2022-01-01 14:00:00,241,CAL,1187,1587,0,752,46,2267,9960
2022-01-01 15:00:00,242,CAL,1186,1631,189,937,45,2265,10175
2022-01-01 16:00:00,240,CAL,1087,1420,4928,810,44,2267,7806
2022-01-01 17:00:00,241,CAL,981,791,9213,788,43,2266,5709
2022-01-01 18:00:00,240,CAL,1408,578,9915,676,46,2266,5477
2022-01-01 19:00:00,240,CAL,1342,641,10030,668,46,2267,4943
2022-01-01 20:00:00,238,CAL,1274,587,9986,691,46,2267,4981
2022-01-01 21:00:00,238,CAL,1290,450,9970,667,46,2264,5050
2022-01-01 22:00:00,238,CAL,1222,502,9132,625,46,2264,5765
2022-01-01 23:00:00,238,CAL,1049,551,7843,627,46,2264,7240
2022-01-02 00:00:00,239,CAL,1100,2378,3160,1156,46,2263,8595
2022-01-02 01:00:00,239,CAL,974,4152,2679,2150,46,2266,12459
2022-01-02 02:00:00,240,CAL,877,3993,0,1850,46,2267,13724
2022-01-02 03:00:00,238,CAL,874,3949,0,1964,46,2267,13244
2022-01-02 04:00:00,237,CAL,872,3674,0,1533,46,2265,13278
2022-01-02 05:00:00,238,CAL,788,3067,0,1326,46,2265,13766
2022-01-02 06:00:00,238,CAL,821,2591,0,1079,46,2265,13686
2022-01-02 07:00:00,238,CAL,726,2170,0,819,45,2265,13002
2022-01-02 08:00:00,239,CAL,624,2002,0,820,46,2264,12384
2022-01-02 09:00:00,240,CAL,647,1803,0,979,46,2264,11148
2022-01-02 10:00:00,239,CAL,593,1156,0,806,44,2266,10968
2022-01-02 11:00:00,240,CAL,614,1193,0,732,46,2266,10770
2022-01-02 12:00:00,241,CAL,760,1198,0,749,46,2264,10707
