date,mw,region
2006-04-13 0:00,25178,ОЭС ЦЕНТРА
2006-04-13 1:00,24710,ОЭС ЦЕНТРА
2006-04-13 2:00,23887,ОЭС ЦЕНТРА
2006-04-13 3:00,23750,ОЭС ЦЕНТРА
2006-04-13 4:00,23821,ОЭС ЦЕНТРА
2006-04-13 5:00,24138,ОЭС ЦЕНТРА
2006-04-13 6:00,25920,ОЭС ЦЕНТРА
2006-04-13 7:00,27073,ОЭС ЦЕНТРА
2006-04-13 8:00,28490,ОЭС ЦЕНТРА
2006-04-13 9:00,29770,ОЭС ЦЕНТРА
2006-04-13 10:00,30594,ОЭС ЦЕНТРА
2006-04-13 11:00,30386,ОЭС ЦЕНТРА
2006-04-13 12:00,29989,ОЭС ЦЕНТРА
2006-04-13 13:00,29970,ОЭС ЦЕНТРА
2006-04-13 14:00,29519,ОЭС ЦЕНТРА
2006-04-13 15:00,29494,ОЭС ЦЕНТРА
2006-04-13 16:00,29319,ОЭС ЦЕНТРА
2006-04-13 17:00,29123,ОЭС ЦЕНТРА
2006-04-13 18:00,28953,ОЭС ЦЕНТРА
2006-04-13 19:00,28987,ОЭС ЦЕНТРА
2006-04-13 20:00,30300,ОЭС ЦЕНТРА
2006-04-13 21:00,31033,ОЭС ЦЕНТРА
2006-04-13 22:00,30274,ОЭС ЦЕНТРА
2006-04-13 23:00,27389,ОЭС ЦЕНТРА
