date,mw,region
2006-12-29 0:00,29058,ОЭС ЦЕНТРА
2006-12-29 1:00,28688,ОЭС ЦЕНТРА
2006-12-29 2:00,28444,ОЭС ЦЕНТРА
2006-12-29 3:00,28381,ОЭС ЦЕНТРА
2006-12-29 4:00,28368,ОЭС ЦЕНТРА
2006-12-29 5:00,28590,ОЭС ЦЕНТРА
2006-12-29 6:00,29411,ОЭС ЦЕНТРА
2006-12-29 7:00,30005,ОЭС ЦЕНТРА
2006-12-29 8:00,32118,ОЭС ЦЕНТРА
2006-12-29 9:00,33506,ОЭС ЦЕНТРА
2006-12-29 10:00,33285,ОЭС ЦЕНТРА
2006-12-29 11:00,33729,ОЭС ЦЕНТРА
2006-12-29 12:00,32932,ОЭС ЦЕНТРА
2006-12-29 13:00,32246,ОЭС ЦЕНТРА
2006-12-29 14:00,31540,ОЭС ЦЕНТРА
2006-12-29 15:00,31869,ОЭС ЦЕНТРА
2006-12-29 16:00,31787,ОЭС ЦЕНТРА
2006-12-29 17:00,32982,ОЭС ЦЕНТРА
2006-12-29 18:00,34033,ОЭС ЦЕНТРА
2006-12-29 19:00,33934,ОЭС ЦЕНТРА
2006-12-29 20:00,33598,ОЭС ЦЕНТРА
2006-12-29 21:00,32582,ОЭС ЦЕНТРА
2006-12-29 22:00,31108,ОЭС ЦЕНТРА
2006-12-29 23:00,30003,ОЭС ЦЕНТРА
