datetime,coal,wind,hydro,solar,other,oil,nuclear,gas,year,month,month_date,weekday,hour,date,unit
2021-01-02 16:00:00,103854,25035.0,37188.0,2475.0,8037.0,94865.0,157948.0,2643.0,2021,1,01-02,Saturday,16,2021-01-02,Mwh
2021-01-02 17:00:00,101152,25731.0,37059.0,118.0,7943.0,94976.0,156782.0,2641.0,2021,1,01-02,Saturday,17,2021-01-02,Mwh
2021-01-02 18:00:00,98642,24991.0,35694.0,53.0,7822.0,95197.0,152934.0,2595.0,2021,1,01-02,Saturday,18,2021-01-02,Mwh
2021-01-02 19:00:00,94387,25142.0,33313.0,26.0,7667.0,95057.0,146672.0,2613.0,2021,1,01-02,Saturday,19,2021-01-02,Mwh
2021-01-02 20:00:00,90495,25128.0,31164.0,18.0,7537.0,95090.0,141234.0,2591.0,2021,1,01-02,Saturday,20,2021-01-02,Mwh
2021-01-02 21:00:00,88616,23832.0,29480.0,19.0,7524.0,95129.0,139089.0,2594.0,2021,1,01-02,Saturday,21,2021-01-02,Mwh
2021-01-02 22:00:00,88153,22964.0,26464.0,18.0,7530.0,95102.0,136597.0,2590.0,2021,1,01-02,Saturday,22,2021-01-02,Mwh
2021-01-02 23:00:00,87103,24276.0,24725.0,18.0,7469.0,95170.0,134942.0,2595.0,2021,1,01-02,Saturday,23,2021-01-02,Mwh
2021-01-03 00:00:00,86752,24421.0,25475.0,20.0,7412.0,95156.0,135493.0,2596.0,2021,1,01-03,Sunday,0,2021-01-03,Mwh
2021-01-03 01:00:00,87875,24404.0,26404.0,30.0,7561.0,95169.0,137899.0,2633.0,2021,1,01-03,Sunday,1,2021-01-03,Mwh
2021-01-03 02:00:00,91795,23456.0,27335.0,192.0,7729.0,95176.0,141906.0,2694.0,2021,1,01-03,Sunday,2,2021-01-03,Mwh
2021-01-03 03:00:00,95580,23378.0,28756.0,1082.0,7762.0,95187.0,146128.0,2810.0,2021,1,01-03,Sunday,3,2021-01-03,Mwh
2021-01-03 04:00:00,99008,24708.0,29756.0,2316.0,7947.0,95149.0,150727.0,2863.0,2021,1,01-03,Sunday,4,2021-01-03,Mwh
2021-01-03 05:00:00,100896,26099.0,30949.0,4473.0,8184.0,95187.0,152468.0,2904.0,2021,1,01-03,Sunday,5,2021-01-03,Mwh
2021-01-03 06:00:00,99950,25719.0,31350.0,7712.0,8260.0,95177.0,151889.0,2918.0,2021,1,01-03,Sunday,6,2021-01-03,Mwh
2021-01-03 07:00:00,98472,25427.0,32150.0,9837.0,8285.0,95153.0,149039.0,2908.0,2021,1,01-03,Sunday,7,2021-01-03,Mwh
2021-01-03 08:00:00,95466,27383.0,32115.0,13102.0,8197.0,95169.0,143930.0,2888.0,2021,1,01-03,Sunday,8,2021-01-03,Mwh
2021-01-03 09:00:00,92579,29463.0,31085.0,16375.0,8292.0,95193.0,140266.0,2845.0,2021,1,01-03,Sunday,9,2021-01-03,Mwh
2021-01-03 10:00:00,92538,29830.0,32227.0,17879.0,8218.0,95188.0,137557.0,2827.0,2021,1,01-03,Sunday,10,2021-01-03,Mwh
2021-01-03 11:00:00,93257,30113.0,35593.0,16804.0,8205.0,95202.0,138056.0,2874.0,2021,1,01-03,Sunday,11,2021-01-03,Mwh
2021-01-03 12:00:00,94866,31298.0,37142.0,15161.0,8328.0,95273.0,142787.0,2950.0,2021,1,01-03,Sunday,12,2021-01-03,Mwh
2021-01-03 13:00:00,96927,32415.0,37024.0,13695.0,8489.0,95286.0,145520.0,2944.0,2021,1,01-03,Sunday,13,2021-01-03,Mwh
2021-01-03 14:00:00,99952,34616.0,36169.0,10326.0,8559.0,95303.0,148477.0,2929.0,2021,1,01-03,Sunday,14,2021-01-03,Mwh
2021-01-03 15:00:00,99399,40598.0,36359.0,5849.0,8386.0,95325.0,147098.0,2918.0,2021,1,01-03,Sunday,15,2021-01-03,Mwh
2021-01-03 16:00:00,97706,45845.0,37482.0,1269.0,8330.0,95347.0,146160.0,2780.0,2021,1,01-03,Sunday,16,2021-01-03,Mwh
2021-01-03 17:00:00,93833,49092.0,38073.0,931.0,8007.0,95361.0,142567.0,2674.0,2021,1,01-03,Sunday,17,2021-01-03,Mwh
2021-01-03 18:00:00,90599,51901.0,35159.0,25.0,7704.0,95330.0,137329.0,2652.0,2021,1,01-03,Sunday,18,2021-01-03,Mwh
2021-01-03 19:00:00,86093,51995.0,33213.0,33.0,7714.0,95881.0,132557.0,2193.0,2021,1,01-03,Sunday,19,2021-01-03,Mwh
2021-01-03 20:00:00,82468,53288.0,29987.0,17.0,7734.0,95823.0,128439.0,2064.0,2021,1,01-03,Sunday,20,2021-01-03,Mwh
2021-01-03 21:00:00,79276,53328.0,28160.0,22.0,7301.0,95663.0,125392.0,2143.0,2021,1,01-03,Sunday,21,2021-01-03,Mwh
2021-01-03 22:00:00,77869,52375.0,25980.0,23.0,7015.0,95977.0,123482.0,2142.0,2021,1,01-03,Sunday,22,2021-01-03,Mwh
2021-01-03 23:00:00,78243,50306.0,25478.0,19.0,6913.0,95970.0,122338.0,2131.0,2021,1,01-03,Sunday,23,2021-01-03,Mwh
2021-01-04 00:00:00,80405,48919.0,24138.0,26.0,6922.0,95948.0,122198.0,2134.0,2021,1,01-04,Monday,0,2021-01-04,Mwh
2021-01-04 01:00:00,81900,49536.0,23420.0,23.0,6991.0,95907.0,125557.0,2140.0,2021,1,01-04,Monday,1,2021-01-04,Mwh
2021-01-04 02:00:00,84836,49541.0,23965.0,145.0,7254.0,95884.0,130060.0,2158.0,2021,1,01-04,Monday,2,2021-01-04,Mwh
2021-01-04 03:00:00,88999,48641.0,26325.0,901.0,7559.0,95872.0,135515.0,2279.0,2021,1,01-04,Monday,3,2021-01-04,Mwh
2021-01-04 04:00:00,94336,47962.0,27639.0,2383.0,7865.0,95756.0,141078.0,2336.0,2021,1,01-04,Monday,4,2021-01-04,Mwh
2021-01-04 05:00:00,96256,45780.0,29781.0,5039.0,8047.0,95838.0,144778.0,2357.0,2021,1,01-04,Monday,5,2021-01-04,Mwh
2021-01-04 06:00:00,96935,39997.0,30739.0,8829.0,8032.0,95887.0,148124.0,2328.0,2021,1,01-04,Monday,6,2021-01-04,Mwh
2021-01-04 07:00:00,96993,33973.0,31354.0,11122.0,8010.0,95902.0,148874.0,2310.0,2021,1,01-04,Monday,7,2021-01-04,Mwh
2021-01-04 08:00:00,97488,28339.0,31148.0,15292.0,7922.0,95864.0,147697.0,2361.0,2021,1,01-04,Monday,8,2021-01-04,Mwh
2021-01-04 09:00:00,96098,24753.0,30830.0,19110.0,7795.0,95909.0,145409.0,2335.0,2021,1,01-04,Monday,9,2021-01-04,Mwh
2021-01-04 10:00:00,94777,22998.0,31306.0,19388.0,7690.0,95808.0,145113.0,2438.0,2021,1,01-04,Monday,10,2021-01-04,Mwh
2021-01-04 11:00:00,94676,22550.0,33384.0,18847.0,7939.0,95844.0,148180.0,2437.0,2021,1,01-04,Monday,11,2021-01-04,Mwh
2021-01-04 12:00:00,97144,24399.0,34506.0,17498.0,8110.0,95877.0,151795.0,2422.0,2021,1,01-04,Monday,12,2021-01-04,Mwh
2021-01-04 13:00:00,101115,27325.0,33727.0,13964.0,8270.0,95831.0,155294.0,2402.0,2021,1,01-04,Monday,13,2021-01-04,Mwh
2021-01-04 14:00:00,104050,28724.0,33167.0,11602.0,8262.0,95915.0,159589.0,2466.0,2021,1,01-04,Monday,14,2021-01-04,Mwh
2021-01-04 15:00:00,103900,32036.0,33839.0,7432.0,8224.0,95952.0,161302.0,2428.0,2021,1,01-04,Monday,15,2021-01-04,Mwh
2021-01-04 16:00:00,101251,35304.0,36905.0,2120.0,8104.0,95973.0,158543.0,2234.0,2021,1,01-04,Monday,16,2021-01-04,Mwh
2021-01-04 17:00:00,97720,39214.0,38553.0,77.0,7963.0,96026.0,156131.0,1925.0,2021,1,01-04,Monday,17,2021-01-04,Mwh
2021-01-04 18:00:00,90874,42129.0,37953.0,32.0,7732.0,95962.0,145402.0,1830.0,2021,1,01-04,Monday,18,2021-01-04,Mwh
2021-01-04 19:00:00,88821,43221.0,35462.0,17.0,7365.0,95806.0,140606.0,1841.0,2021,1,01-04,Monday,19,2021-01-04,Mwh
2021-01-04 20:00:00,86132,43533.0,33273.0,8.0,7351.0,95802.0,137234.0,1846.0,2021,1,01-04,Monday,20,2021-01-04,Mwh
2021-01-04 21:00:00,84628,42687.0,31421.0,8.0,7253.0,95819.0,135304.0,1847.0,2021,1,01-04,Monday,21,2021-01-04,Mwh
2021-01-04 22:00:00,85402,42493.0,28413.0,5.0,7191.0,95832.0,135570.0,1850.0,2021,1,01-04,Monday,22,2021-01-04,Mwh
2021-01-04 23:00:00,88060,41496.0,27288.0,13.0,7507.0,95842.0,138203.0,1856.0,2021,1,01-04,Monday,23,2021-01-04,Mwh
2021-01-05 00:00:00,93137,41652.0,28087.0,12.0,7989.0,95824.0,145352.0,1895.0,2021,1,01-05,Tuesday,0,2021-01-05,Mwh
2021-01-05 01:00:00,96080,42776.0,31250.0,14.0,8141.0,95876.0,157449.0,2252.0,2021,1,01-05,Tuesday,1,2021-01-05,Mwh
2021-01-05 02:00:00,101014,45218.0,36009.0,488.0,8313.0,95865.0,166927.0,2705.0,2021,1,01-05,Tuesday,2,2021-01-05,Mwh
2021-01-05 03:00:00,103786,48115.0,37499.0,2324.0,8334.0,95842.0,172648.0,2830.0,2021,1,01-05,Tuesday,3,2021-01-05,Mwh
2021-01-05 04:00:00,104194,48894.0,36869.0,5059.0,8556.0,95863.0,174233.0,2874.0,2021,1,01-05,Tuesday,4,2021-01-05,Mwh
2021-01-05 05:00:00,102917,48064.0,36651.0,8357.0,8521.0,95837.0,172901.0,2647.0,2021,1,01-05,Tuesday,5,2021-01-05,Mwh
2021-01-05 06:00:00,100683,44095.0,38257.0,11532.0,8454.0,95844.0,170606.0,2148.0,2021,1,01-05,Tuesday,6,2021-01-05,Mwh
2021-01-05 07:00:00,99850,42642.0,36035.0,13089.0,8531.0,95826.0,167383.0,2241.0,2021,1,01-05,Tuesday,7,2021-01-05,Mwh
2021-01-05 08:00:00,98192,40441.0,34528.0,18264.0,8336.0,95790.0,160863.0,2046.0,2021,1,01-05,Tuesday,8,2021-01-05,Mwh
2021-01-05 09:00:00,96075,39153.0,31891.0,22414.0,8103.0,95775.0,156468.0,2020.0,2021,1,01-05,Tuesday,9,2021-01-05,Mwh
2021-01-05 10:00:00,95421,36552.0,32108.0,21927.0,8140.0,95782.0,156663.0,2037.0,2021,1,01-05,Tuesday,10,2021-01-05,Mwh
2021-01-05 11:00:00,96944,33308.0,36163.0,19414.0,8570.0,95769.0,159968.0,2052.0,2021,1,01-05,Tuesday,11,2021-01-05,Mwh
2021-01-05 12:00:00,100115,32243.0,37697.0,17095.0,8824.0,95795.0,165752.0,2035.0,2021,1,01-05,Tuesday,12,2021-01-05,Mwh
2021-01-05 13:00:00,104487,32867.0,36936.0,14357.0,8971.0,95762.0,169805.0,2032.0,2021,1,01-05,Tuesday,13,2021-01-05,Mwh
2021-01-05 14:00:00,108325,33474.0,37048.0,11268.0,9029.0,95760.0,171666.0,2132.0,2021,1,01-05,Tuesday,14,2021-01-05,Mwh
2021-01-05 15:00:00,111784,34471.0,37906.0,7409.0,9034.0,95761.0,170920.0,2096.0,2021,1,01-05,Tuesday,15,2021-01-05,Mwh
2021-01-05 16:00:00,112130,34443.0,37795.0,2341.0,8424.0,95693.0,169012.0,2079.0,2021,1,01-05,Tuesday,16,2021-01-05,Mwh
2021-01-05 17:00:00,108899,34429.0,38046.0,1841.0,8169.0,95534.0,165683.0,1974.0,2021,1,01-05,Tuesday,17,2021-01-05,Mwh
2021-01-05 18:00:00,102744,34687.0,36153.0,124.0,7690.0,95648.0,158452.0,1930.0,2021,1,01-05,Tuesday,18,2021-01-05,Mwh
2021-01-05 19:00:00,99918,34463.0,33792.0,122.0,7949.0,95566.0,151957.0,1903.0,2021,1,01-05,Tuesday,19,2021-01-05,Mwh
2021-01-05 20:00:00,96434,35392.0,31006.0,116.0,8031.0,95476.0,147241.0,1955.0,2021,1,01-05,Tuesday,20,2021-01-05,Mwh
2021-01-05 21:00:00,94896,35601.0,27850.0,80.0,7902.0,95569.0,145088.0,2232.0,2021,1,01-05,Tuesday,21,2021-01-05,Mwh
2021-01-05 22:00:00,94835,34759.0,24809.0,57.0,7996.0,95592.0,141541.0,2536.0,2021,1,01-05,Tuesday,22,2021-01-05,Mwh
2021-01-05 23:00:00,95679,33687.0,24506.0,70.0,8088.0,95596.0,143672.0,2680.0,2021,1,01-05,Tuesday,23,2021-01-05,Mwh
2021-01-06 00:00:00,98846,34232.0,24876.0,89.0,8464.0,95672.0,148693.0,2835.0,2021,1,01-06,Wednesday,0,2021-01-06,Mwh
2021-01-06 01:00:00,102399,35659.0,29843.0,104.0,8713.0,95682.0,158351.0,3158.0,2021,1,01-06,Wednesday,1,2021-01-06,Mwh
2021-01-06 02:00:00,106212,37586.0,35375.0,509.0,9028.0,95670.0,166850.0,3320.0,2021,1,01-06,Wednesday,2,2021-01-06,Mwh
2021-01-06 03:00:00,110836,39119.0,38166.0,2211.0,9003.0,95706.0,171998.0,3566.0,2021,1,01-06,Wednesday,3,2021-01-06,Mwh
2021-01-06 04:00:00,111847,41311.0,37916.0,4718.0,9187.0,95710.0,170521.0,3616.0,2021,1,01-06,Wednesday,4,2021-01-06,Mwh
2021-01-06 05:00:00,109429,45554.0,36887.0,7712.0,9085.0,95720.0,168610.0,3542.0,2021,1,01-06,Wednesday,5,2021-01-06,Mwh
2021-01-06 06:00:00,107371,45184.0,37030.0,10701.0,8956.0,95701.0,164371.0,3318.0,2021,1,01-06,Wednesday,6,2021-01-06,Mwh
2021-01-06 07:00:00,105400,43952.0,37573.0,12351.0,9049.0,95683.0,161236.0,3242.0,2021,1,01-06,Wednesday,7,2021-01-06,Mwh
2021-01-06 08:00:00,101369,45160.0,35882.0,17379.0,9021.0,95675.0,154867.0,3221.0,2021,1,01-06,Wednesday,8,2021-01-06,Mwh
2021-01-06 09:00:00,98320,43949.0,33453.0,22061.0,8742.0,95671.0,149652.0,3269.0,2021,1,01-06,Wednesday,9,2021-01-06,Mwh
2021-01-06 10:00:00,95758,44855.0,33207.0,23046.0,8778.0,95685.0,147346.0,3196.0,2021,1,01-06,Wednesday,10,2021-01-06,Mwh
2021-01-06 11:00:00,94952,47138.0,35334.0,20270.0,9091.0,95699.0,150312.0,3248.0,2021,1,01-06,Wednesday,11,2021-01-06,Mwh
2021-01-06 12:00:00,97289,49773.0,36566.0,17120.0,9365.0,95691.0,151838.0,3125.0,2021,1,01-06,Wednesday,12,2021-01-06,Mwh
2021-01-06 13:00:00,100439,51091.0,37538.0,14814.0,9501.0,95687.0,155101.0,3310.0,2021,1,01-06,Wednesday,13,2021-01-06,Mwh
2021-01-06 14:00:00,102429,53401.0,37005.0,12736.0,9481.0,95681.0,156859.0,3170.0,2021,1,01-06,Wednesday,14,2021-01-06,Mwh
2021-01-06 15:00:00,103356,56871.0,39548.0,8416.0,9452.0,95662.0,156133.0,3063.0,2021,1,01-06,Wednesday,15,2021-01-06,Mwh
2021-01-06 16:00:00,102608,58449.0,40929.0,2557.0,8864.0,95536.0,155290.0,2908.0,2021,1,01-06,Wednesday,16,2021-01-06,Mwh
2021-01-06 17:00:00,98746,59109.0,39925.0,189.0,8554.0,95639.0,151047.0,2731.0,2021,1,01-06,Wednesday,17,2021-01-06,Mwh
2021-01-06 18:00:00,93175,59369.0,38674.0,125.0,8228.0,95859.0,144653.0,2618.0,2021,1,01-06,Wednesday,18,2021-01-06,Mwh
2021-01-06 19:00:00,90594,59118.0,36318.0,115.0,8417.0,95742.0,138048.0,2444.0,2021,1,01-06,Wednesday,19,2021-01-06,Mwh
2021-01-06 20:00:00,88174,58427.0,33007.0,99.0,8309.0,95929.0,135488.0,2383.0,2021,1,01-06,Wednesday,20,2021-01-06,Mwh
2021-01-06 21:00:00,86878,57105.0,30524.0,103.0,8327.0,95926.0,134437.0,2264.0,2021,1,01-06,Wednesday,21,2021-01-06,Mwh
2021-01-06 22:00:00,86980,56541.0,28371.0,478.0,8352.0,96067.0,132836.0,2299.0,2021,1,01-06,Wednesday,22,2021-01-06,Mwh
2021-01-06 23:00:00,88659,54385.0,27354.0,476.0,8482.0,96120.0,133219.0,2510.0,2021,1,01-06,Wednesday,23,2021-01-06,Mwh
2021-01-07 00:00:00,93229,52452.0,29094.0,481.0,8663.0,96229.0,138138.0,2685.0,2021,1,01-07,Thursday,0,2021-01-07,Mwh
2021-01-07 01:00:00,98258,52524.0,33198.0,59.0,8941.0,96209.0,149582.0,2889.0,2021,1,01-07,Thursday,1,2021-01-07,Mwh
2021-01-07 02:00:00,103090,53713.0,38396.0,331.0,9084.0,96250.0,158196.0,2715.0,2021,1,01-07,Thursday,2,2021-01-07,Mwh
2021-01-07 03:00:00,108080,54406.0,39199.0,2378.0,9024.0,96288.0,161910.0,2981.0,2021,1,01-07,Thursday,3,2021-01-07,Mwh
2021-01-07 04:00:00,110143,55083.0,37690.0,5671.0,9106.0,96351.0,160443.0,3029.0,2021,1,01-07,Thursday,4,2021-01-07,Mwh
2021-01-07 05:00:00,109553,55113.0,35820.0,9418.0,9212.0,96340.0,158243.0,3011.0,2021,1,01-07,Thursday,5,2021-01-07,Mwh
2021-01-07 06:00:00,109565,55105.0,36333.0,11100.0,9268.0,96408.0,155544.0,2918.0,2021,1,01-07,Thursday,6,2021-01-07,Mwh
2021-01-07 07:00:00,108359,54747.0,36308.0,11571.0,9109.0,96452.0,152997.0,2868.0,2021,1,01-07,Thursday,7,2021-01-07,Mwh
2021-01-07 08:00:00,106992,52908.0,35223.0,16121.0,8796.0,96444.0,147855.0,2860.0,2021,1,01-07,Thursday,8,2021-01-07,Mwh
2021-01-07 09:00:00,105312,52047.0,33029.0,19382.0,8880.0,96488.0,143380.0,2881.0,2021,1,01-07,Thursday,9,2021-01-07,Mwh
2021-01-07 10:00:00,104724,51389.0,33296.0,17503.0,8913.0,96526.0,144322.0,2905.0,2021,1,01-07,Thursday,10,2021-01-07,Mwh
2021-01-07 11:00:00,106213,51173.0,35242.0,15050.0,9058.0,96623.0,148529.0,2955.0,2021,1,01-07,Thursday,11,2021-01-07,Mwh
2021-01-07 12:00:00,108163,52605.0,37701.0,13318.0,9498.0,96718.0,151153.0,3121.0,2021,1,01-07,Thursday,12,2021-01-07,Mwh
2021-01-07 13:00:00,110358,53815.0,40055.0,11827.0,9666.0,96755.0,155413.0,3080.0,2021,1,01-07,Thursday,13,2021-01-07,Mwh
2021-01-07 14:00:00,111488,51776.0,40588.0,10612.0,9780.0,96764.0,158124.0,2964.0,2021,1,01-07,Thursday,14,2021-01-07,Mwh
2021-01-07 15:00:00,113097,49888.0,41109.0,7300.0,9780.0,96744.0,158061.0,2916.0,2021,1,01-07,Thursday,15,2021-01-07,Mwh
2021-01-07 16:00:00,111280,50823.0,42206.0,2274.0,9245.0,96706.0,157944.0,2756.0,2021,1,01-07,Thursday,16,2021-01-07,Mwh
2021-01-07 17:00:00,109331,50094.0,40513.0,125.0,8838.0,96737.0,155974.0,2675.0,2021,1,01-07,Thursday,17,2021-01-07,Mwh
2021-01-07 18:00:00,106142,46838.0,39036.0,61.0,8172.0,96530.0,151200.0,2603.0,2021,1,01-07,Thursday,18,2021-01-07,Mwh
2021-01-07 19:00:00,104678,46682.0,36763.0,29.0,8047.0,96782.0,144417.0,2565.0,2021,1,01-07,Thursday,19,2021-01-07,Mwh
2021-01-07 20:00:00,102155,44778.0,34070.0,17.0,7889.0,96772.0,140652.0,2555.0,2021,1,01-07,Thursday,20,2021-01-07,Mwh
2021-01-07 21:00:00,100233,44079.0,32347.0,19.0,8572.0,96610.0,138378.0,1921.0,2021,1,01-07,Thursday,21,2021-01-07,Mwh
2021-01-07 22:00:00,100353,43094.0,29817.0,99.0,8895.0,96563.0,138425.0,1970.0,2021,1,01-07,Thursday,22,2021-01-07,Mwh
2021-01-07 23:00:00,101990,42173.0,29371.0,350.0,8434.0,96575.0,137572.0,2813.0,2021,1,01-07,Thursday,23,2021-01-07,Mwh
2021-01-08 00:00:00,105874,40485.0,30247.0,336.0,8522.0,96564.0,143062.0,2787.0,2021,1,01-08,Friday,0,2021-01-08,Mwh
2021-01-08 01:00:00,111585,38627.0,34139.0,390.0,8668.0,96680.0,155039.0,2866.0,2021,1,01-08,Friday,1,2021-01-08,Mwh
2021-01-08 02:00:00,116550,36006.0,38034.0,910.0,8778.0,96703.0,167491.0,3142.0,2021,1,01-08,Friday,2,2021-01-08,Mwh
2021-01-08 03:00:00,120325,34048.0,39322.0,3092.0,8783.0,96772.0,173320.0,3313.0,2021,1,01-08,Friday,3,2021-01-08,Mwh
2021-01-08 04:00:00,122977,30572.0,38500.0,5525.0,8793.0,96781.0,175112.0,3274.0,2021,1,01-08,Friday,4,2021-01-08,Mwh
2021-01-08 05:00:00,123291,26329.0,39030.0,7487.0,8747.0,96762.0,176440.0,3275.0,2021,1,01-08,Friday,5,2021-01-08,Mwh
2021-01-08 06:00:00,122479,21237.0,40155.0,10404.0,8791.0,96768.0,178612.0,3454.0,2021,1,01-08,Friday,6,2021-01-08,Mwh
2021-01-08 07:00:00,122136,19586.0,39512.0,12128.0,8720.0,96765.0,177667.0,3371.0,2021,1,01-08,Friday,7,2021-01-08,Mwh
