date,mw,region
2012-05-05 0:00,8139,ОЭС ЮГА
2012-05-05 1:00,7289,ОЭС ЮГА
2012-05-05 2:00,6818,ОЭС ЮГА
2012-05-05 3:00,6451,ОЭС ЮГА
2012-05-05 4:00,6483,ОЭС ЮГА
2012-05-05 5:00,6688,ОЭС ЮГА
2012-05-05 6:00,7038,ОЭС ЮГА
2012-05-05 7:00,7133,ОЭС ЮГА
2012-05-05 8:00,7516,ОЭС ЮГА
2012-05-05 9:00,8191,ОЭС ЮГА
2012-05-05 10:00,8437,ОЭС ЮГА
2012-05-05 11:00,8422,ОЭС ЮГА
2012-05-05 12:00,8291,ОЭС ЮГА
2012-05-05 13:00,8246,ОЭС ЮГА
2012-05-05 14:00,8287,ОЭС ЮГА
2012-05-05 15:00,8268,ОЭС ЮГА
2012-05-05 16:00,7909,ОЭС ЮГА
2012-05-05 17:00,7903,ОЭС ЮГА
2012-05-05 18:00,7916,ОЭС ЮГА
2012-05-05 19:00,8105,ОЭС ЮГА
2012-05-05 20:00,8161,ОЭС ЮГА
2012-05-05 21:00,8643,ОЭС ЮГА
2012-05-05 22:00,8628,ОЭС ЮГА
2012-05-05 23:00,8117,ОЭС ЮГА
