unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2021,1,169.04,0.0,0.0,0.0,76.039,4.8115,0.0,0.0,169.04,80.8505,249.8905,0.6764562878540801,0.0,0.0,0.0,0.3042892787040724,0.01925443344184753,0.0,0.0,0.6764562878540801,0.32354371214591987
Gwh,2021,2,140.861,0.0,0.0,0.0,70.754,4.1405,0.0,0.0,140.861,74.8945,215.7555,0.6528732755364289,0.0,0.0,0.0,0.32793602017098056,0.019190704292590455,0.0,0.0,0.6528732755364289,0.34712672446357096
Gwh,2021,3,154.546,0.0,0.0,0.0,71.853,4.052,0.0,0.0,154.546,75.905,230.451,0.6706241240003298,0.0,0.0,0.0,0.311792962495281,0.017582913504389217,0.0,0.0,0.6706241240003298,0.3293758759996702
Gwh,2021,4,86.045,0.0,0.0,0.0,28.394,3.0645,0.0,0.0,86.045,31.4585,117.5035,0.7322760598620467,0.0,0.0,0.0,0.2416438659273979,0.02608007421055543,0.0,0.0,0.7322760598620467,0.26772394013795336
Gwh,2021,5,48.991,0.0,0.0,0.0,30.858,3.46,0.0,0.0,48.991,34.318,83.309,0.5880637146046646,0.0,0.0,0.0,0.3704041580141402,0.041532127381195307,0.0,0.0,0.5880637146046646,0.41193628539533544
Gwh,2021,6,143.319,0.0,0.0,0.0,44.63,5.6065,0.0,0.0,143.319,50.2365,193.5555,0.7404542883049048,0.0,0.0,0.0,0.23057985952349586,0.02896585217159936,0.0,0.0,0.7404542883049048,0.2595457116950952
Gwh,2021,7,95.288,0.0,0.0,0.0,29.528,2.2955,0.0,0.0,95.288,31.8235,127.1115,0.7496410631610829,0.0,0.0,0.0,0.2322999885926922,0.01805894824622477,0.0,0.0,0.7496410631610829,0.25035893683891697
Gwh,2021,8,191.585,0.0,0.0,0.0,45.205,3.4475,0.0,0.0,191.585,48.6525,240.2375,0.7974816587751704,0.0,0.0,0.0,0.18816795879077994,0.014350382434049637,0.0,0.0,0.7974816587751704,0.2025183412248296
Gwh,2021,9,274.371,0.0,0.0,0.0,29.0305,4.035,0.0,0.0,274.371,33.0655,307.4365,0.8924477087138318,0.0,0.0,0.0,0.09442762977070061,0.013124661515467421,0.0,0.0,0.8924477087138318,0.10755229128616803
Gwh,2021,10,178.679,0.0,0.0,0.0,20.63,1.5355,0.0,0.0,178.679,22.1655,200.8445,0.8896385014277214,0.0,0.0,0.0,0.10271628050556524,0.007645218066713303,0.0,0.0,0.8896385014277214,0.11036149857227856
Gwh,2021,11,175.396,0.0,0.0,0.0,29.889,2.0485,0.0,0.0,175.396,31.9375,207.3335,0.8459607347582518,0.0,0.0,0.0,0.1441590481036591,0.009880217138089118,0.0,0.0,0.8459607347582518,0.1540392652417482
Gwh,2021,12,196.616,0.0,0.0,0.0,52.483,2.82,0.0,0.0,196.616,55.303,251.919,0.7804730885721204,0.0,0.0,0.0,0.20833283714209724,0.011194074285782334,0.0,0.0,0.7804730885721204,0.21952691142787958
