unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2021,1,232.75875,926.904375,0.0,1437.486,11.982,58.621626,63.58125,160.5335,1159.663125,1732.204376,2891.867501,0.08048734940985804,0.3205210386297017,0.0,0.49707879060950105,0.0041433433571408974,0.020271200523443344,0.021986225156586103,0.05551205231376885,0.40100838803955974,0.5989916119604402
Gwh,2021,2,208.3795,708.2685,0.0,1285.62875,4.1645,51.12075,114.19575,153.38825,916.648,1608.498,2525.146,0.08252176309805452,0.28048615802809024,0.0,0.5091304621594157,0.0016492115703408833,0.020244671001201513,0.04522342470494775,0.060744309437949326,0.3630079211261448,0.6369920788738552
Gwh,2021,3,244.99775,707.6115,0.0,1415.74025,13.96975,70.166749,209.15375,168.51475,952.60925,1877.545249,2830.1544989999998,0.08656691713705628,0.25002574956597806,0.0,0.5002342630058657,0.0049360379459623275,0.024792550733464393,0.07390188418119997,0.059542597430473354,0.33659266670303434,0.6634073332969658
Gwh,2021,4,247.7185,595.02325,0.0,1379.7186370000002,16.83,73.92175,216.37925,168.776,842.74175,1855.625637,2698.3673870000002,0.09180310331107629,0.2205123189920913,0.0,0.5113160808447023,0.006237104732692204,0.027394990895655974,0.0801889509347231,0.06254745028905881,0.3123154223031676,0.6876845776968323
Gwh,2021,5,236.99225,579.99425,0.0,1204.1048629999998,9.59525,74.264375,261.44175,150.72575,816.9865,1700.1319879999999,2517.118488,0.09415220265944033,0.23041992372033301,0.0,0.4783663815352342,0.0038119977449388946,0.029503726325973416,0.10386549192911891,0.05988027608496116,0.32457212637977334,0.6754278736202266
Gwh,2021,6,238.7775,593.13625,0.0,1342.54475,22.12825,30.6185,334.6625,173.09425,831.91375,1903.04825,2734.962,0.08730560058969741,0.21687184319197123,0.0,0.4908824144540217,0.008090880238921053,0.011195219531386542,0.1223645886122001,0.06328945338180202,0.30417744378166867,0.6958225562183314
Gwh,2021,7,281.3145,637.17925,0.0,1335.303,22.49325,42.63275,307.0745,160.12375,918.49375,1867.62725,2786.121,0.10096995069489086,0.22869762296755955,0.0,0.47926956510503316,0.008073321295090917,0.015301830035378937,0.11021578029094932,0.05747192961109729,0.32966757366245036,0.6703324263375495
Gwh,2021,8,281.14675,584.72675,0.0,1263.472409,15.5185,31.243249,276.82275,158.68825,865.8735,1745.745158,2611.618658,0.10765229798722016,0.22389438374122692,0.0,0.4837890115119556,0.0059421002957162974,0.0119631742192891,0.10599661981737918,0.0607624124272128,0.3315466817284471,0.668453318271553
Gwh,2021,9,274.6325,586.06175,0.0,1256.748592,16.0995,33.485,239.4155,149.0015,860.69425,1694.750092,2555.4443420000002,0.10746956820239756,0.22933849130179956,0.0,0.4917925901749105,0.006300078516834313,0.0131033963251155,0.09368840325147648,0.05830747222746594,0.3368080595041972,0.6631919404958028
Gwh,2021,10,271.19275,742.787,0.0,1304.441919,12.574,56.029875,204.88625,167.024,1013.97975,1744.956044,2758.935794,0.09829614396600923,0.26922953466890287,0.0,0.472806189196877,0.0045575544118660995,0.020308509941351683,0.0742627829344839,0.060539284880509255,0.3675256786349121,0.632474321365088
Gwh,2021,11,235.94725,962.981629,0.0,1150.7901650000001,15.41875,47.951375,102.034,163.922,1198.928879,1480.11629,2679.045169,0.08807139675366929,0.3594495681308164,0.0,0.42955235630818145,0.005755315430443196,0.017898681050569475,0.038085957333106844,0.06118672499321343,0.4475209648844857,0.5524790351155143
Gwh,2021,12,273.049,971.895875,0.0,1293.666665,17.38675,66.978,69.413,162.355,1244.944875,1609.799415,2854.74429,0.09564744588735125,0.3404493629795473,0.0,0.45316376304933426,0.006090475445000364,0.023461996310709842,0.024314962374440897,0.056871993953616064,0.4360968088668985,0.5639031911331014
