unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2021,1,1173.9025,0.0,11108.35,4261.269,528.741,4861.601,0.0,1824.7555,12282.2525,11476.3665,23758.619,0.04940954270111406,0.0,0.467550323526801,0.17935676311826038,0.02225470259866535,0.2046247300821651,0.0,0.07680393797299415,0.516959866227915,0.483040133772085,1646.287
Gwh,2021,2,585.54,0.0,7895.485,3261.181,420.3935,5768.587,0.0,1674.824,8481.025,11124.9855,19606.0105,0.029865331348261796,0.0,0.40270737384334254,0.16633577749027523,0.021442072572591963,0.29422543663332223,0.0,0.08542400811220621,0.43257270519160435,0.5674272948083956,1543.001
Gwh,2021,3,285.3985,0.009,9399.3645,3325.3835,507.2775,4782.7445,0.0,2116.7425,9684.772,10732.148,20416.92,0.013978528592951338,4.4081085687753097e-07,0.4603713243721384,0.16287390556460035,0.024845936605521302,0.23425396680792207,0.0,0.10367589724600969,0.4743502937759467,0.5256497062240534,1972.2995
Gwh,2021,4,190.6615,0.0,10332.8825,3576.2895,484.6915,2806.4705,0.0,1523.438,10523.544,8390.8895,18914.4335,0.010080212024325233,0.0,0.5462961658354716,0.18907727265529786,0.02562548331146159,0.1483771903610013,0.0,0.0805436758124424,0.5563763778597969,0.4436236221402031,1376.693
Gwh,2021,5,171.869,0.0,9194.5105,3391.8715,335.187,3269.695,0.0,1806.6095,9366.3795,8803.363,18169.7425,0.009459077364470079,0.0,0.506034166417053,0.18667691630742703,0.018447537162400624,0.17995274286358215,0.0,0.09942955988506716,0.515493243781523,0.4845067562184769,1664.634
Gwh,2021,6,184.593,0.014,7573.0535,3825.448,241.225,2519.4785,0.0,1719.1065,7757.6605,8305.258,16062.9185,0.011491871791542738,8.715726223724537e-07,0.47146186416870633,0.23815398179353273,0.015017507559413938,0.1568506059468583,0.0,0.10702329716732362,0.48295460753287145,0.5170453924671286,1585.9185
Gwh,2021,7,470.7005,0.0015,8838.8135,3289.73,233.1945,1954.821,0.0,1765.233,9309.5155,7242.9785,16552.494,0.02843683254015981,9.062078500073766e-08,0.533986811896745,0.19874527669365114,0.01408817909856968,0.11809827570395133,0.0,0.10664453344613808,0.5624237350576898,0.4375762649423102,1599.7435
Gwh,2021,8,324.3505,0.0,7625.9185,3295.617,246.259,3120.577,0.0,1462.7415,7950.269,8125.1945,16075.4635,0.020176743270886095,0.0,0.47438249603191845,0.20500914328224504,0.01531893621605374,0.1941204992316396,0.0,0.09099218196725713,0.49455923930280454,0.5054407606971955,1303.26
Gwh,2021,9,358.815,0.0065,8892.0035,3507.5515,276.338,2981.531,0.0,1300.1065,9250.825,8065.527,17316.352,0.02072116575130836,3.7536774489222674e-07,0.5135032771336596,0.20255718409974574,0.01595821105969664,0.17218008735327164,0.0,0.07507969923457321,0.5342248182527128,0.4657751817472872,1109.3055
Gwh,2021,10,123.5725,0.0,7375.3545,3361.8765,545.7065,5896.43,0.0,1717.787,7498.927,11521.8,19020.727,0.00649672854249998,0.0,0.3877535543199795,0.1767480548982171,0.02869009686117676,0.31000024341866644,0.0,0.09031132195946033,0.39425028286247943,0.6057497171375206,1584.631
Gwh,2021,11,538.907,0.0,9295.057,4041.03425,635.71325,5506.3505,0.0,1847.51375,9833.964,12030.61175,21864.57575,0.024647494017806408,0.0,0.42511947664934685,0.18482106838958448,0.02907503247576162,0.25183889058537984,0.0,0.08449803788212082,0.4497669706671532,0.5502330293328468,1692.15175
Gwh,2021,12,563.0235,0.0,9911.7295,4255.5375,586.8115,5493.371,0.0,2080.4465,10474.753,12416.1665,22890.9195,0.024595932024486827,0.0,0.43299831184151427,0.18590504850624284,0.025635121385141388,0.23998035552918703,0.0,0.09088523071342766,0.4575942438660011,0.5424057561339989,1929.1195
