unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
Gwh,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
Gwh,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
Gwh,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
Gwh,2021,5,0.0,0.0,2.89325,0.0,0.5195,5.180542,2.176626,5.99275,2.89325,13.869418000000001,16.762668,0.0,0.0,0.17260080555195628,0.0,0.03099148655810638,0.30905235371839374,0.12984961582487942,0.3575057383466641,0.17260080555195628,0.8273991944480438,4.372417
Gwh,2021,6,0.0,0.0,13.9355,0.0,2.17875,11.969501000000001,9.927002,29.438,13.9355,53.513253,67.448753,0.0,0.0,0.20660871224705962,0.0,0.03230230216413341,0.17746067151159936,0.14717843634559116,0.4364498777316165,0.20660871224705962,0.7933912877529404,20.96925
Gwh,2021,7,0.0,0.0,14.347,0.0,3.852,18.316751,9.419497999999999,29.92375,14.347,61.511998999999996,75.858999,0.0,0.0,0.18912719900245453,0.0,0.05077841852355579,0.24145785261416383,0.12417113492362322,0.39446539493620264,0.18912719900245453,0.8108728009975454,21.322
Gwh,2021,8,0.0,0.0,13.25975,0.0,2.49575,21.533752,9.241997999999999,30.364,13.25975,63.6355,76.89525,0.0,0.0,0.1724391298552251,0.0,0.03245649113566833,0.28004008049912055,0.12018945253445432,0.39487484597553163,0.1724391298552251,0.8275608701447749,21.20925
Gwh,2021,9,0.0,0.0,5.4855,0.0,1.588,8.062262,1.63875,32.139,5.4855,43.428012,48.913512000000004,0.0,0.0,0.11214692578198024,0.0,0.032465466801893106,0.16482688873373066,0.03350301241914504,0.657057706263251,0.11214692578198024,0.8878530742180197,24.246
Gwh,2021,10,0.0,0.0,4.464,0.0,1.488,15.518057,0.0,33.48,4.464,50.486057,54.950057,0.0,0.0,0.08123740435792451,0.0,0.027079134785974835,0.28240292817166684,0.0,0.6092805326844337,0.08123740435792451,0.9187625956420755,25.296
Gwh,2021,11,0.0,0.0,4.32,0.0,1.44,23.608087,0.0,32.4,4.32,57.448087,61.768087,0.0,0.0,0.06993902854721727,0.0,0.02331300951573909,0.3822052478329141,0.0,0.5245427141041294,0.06993902854721727,0.9300609714527828,24.48
Gwh,2021,12,0.0,0.0,4.464,0.0,1.488,33.271989000000005,0.0,33.48,4.464,68.23998900000001,72.703989,0.0,0.0,0.06139965717699478,0.0,0.020466552392331593,0.45763636160321275,0.0,0.4604974288274608,0.06139965717699478,0.9386003428230052,25.296
