unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2021,1,15574.35875,307.467125,6162.716,5925.36775,2499.766125,11101.60175,69.72924400000001,4461.0245,22044.541875,24057.489369,46102.031244000005,0.33782369951490887,0.006669275012476063,0.13367558508177563,0.12852725986495797,0.054222472579781064,0.24080504590445412,0.0015124983025357477,0.09676416373911041,0.47816855960916055,0.5218314403908393,3392.2515
Gwh,2021,2,11221.001,271.17725,5430.291499,5343.54325,2405.2193730000004,11152.98725,67.620245,3933.5315,16922.469748999996,22902.901618,39825.371367,0.28175508764490564,0.006809158099268906,0.13635256402152812,0.13417434832579497,0.06039414801271652,0.28004728812752666,0.0016979187557816804,0.09876948701247751,0.42491680976570256,0.5750831902342973,3016.696
Gwh,2021,3,11632.653,297.10362599999996,5816.375875,5509.11025,2548.840495,10803.998376,86.202253,4618.92575,17746.132501,23567.077124,41313.209625,0.28157224058817,0.007191492229647842,0.1407873154324063,0.13334984863210078,0.06169553317536509,0.26151437939748307,0.002086554246994069,0.11180263629783278,0.4295510482502241,0.5704489517497758,3584.21125
Gwh,2021,4,10778.309749,280.522,5004.83075,5145.56875,2400.981121,9469.128626,105.025255,4437.72825,16063.662499,21558.432002,37622.094501,0.28648882769441536,0.007456310014652259,0.13302903031799496,0.13676986404526814,0.06381837993990955,0.2516906289135048,0.002791584476967608,0.11795537459728737,0.42697416802706256,0.5730258319729374,3489.40375
Gwh,2021,5,8394.814124,288.21025,3139.73175,5278.0315,2914.71913,9806.4815,124.45200299999999,4614.177,11822.756124,22737.861133,34560.617257,0.24290116295014066,0.008339268012975814,0.09084709704842064,0.1527180912525795,0.08433643150310474,0.2837472903645484,0.00360097743841057,0.13350968142981973,0.3420875280115371,0.6579124719884629,3643.2195
Gwh,2021,6,11422.601,306.48,4341.56475,4944.25075,2983.986755,4418.36975,136.68875,4122.82575,16070.64575,16606.121755,32676.767505,0.34956337092560286,0.009379140698452021,0.13286396059021688,0.15130782900246975,0.09131829684632693,0.13521440727954281,0.004183056049809233,0.12616993860757955,0.4918064722142717,0.5081935277857282,3259.12925
Gwh,2021,7,11229.161,268.97525,3554.8615,5517.5045,2882.4990040000002,5917.95825,127.25874800000001,4007.9115,15052.99775,18453.132002000002,33506.129752,0.33513751313906154,0.00802764306086246,0.10609585548410909,0.16467149565881023,0.08602900500103096,0.17662315205613247,0.0037980736343445893,0.1196172619656487,0.4492610116840331,0.550738988315967,3098.1475
Gwh,2021,8,10635.058122,219.788,2327.998,5793.0695,2857.7070019999996,8053.19375,117.372235,4033.7935,13182.844121999999,20855.135987,34037.980109,0.3124468046559549,0.006457139915358426,0.06839412892730533,0.1701942794915804,0.08395642141069329,0.23659434914208238,0.003448272624407744,0.11850860383261765,0.3872980734986186,0.6127019265013816,3049.9805
Gwh,2021,9,15360.43625,204.423,3212.239,5455.60225,2551.224251,5808.513502000001,88.722626,3857.78325,18777.09825,17761.845879,36538.944129,0.4203853345014648,0.0055946608440104,0.08791274834486884,0.1493092474358073,0.06982205730939993,0.1589677436078383,0.0024281661146738826,0.10558004184193649,0.513892743690344,0.4861072563096559,2998.98
Gwh,2021,10,13969.299,266.179625,3080.908,5294.70625,2372.0047480000003,12699.585749,73.11024499999999,4124.3835,17316.386625,24563.790492000004,41880.177117,0.33355396184152203,0.006355742580944157,0.07356482737388897,0.12642511599719986,0.056637887212686984,0.3032361996350055,0.001745700472941006,0.09848056488581158,0.41347453179635507,0.586525468203645,3201.9295
Gwh,2021,11,16506.7015,230.44025,5176.99025,5601.602,2297.191003,10157.432746999999,66.759497,4236.80625,21914.132,22359.791497000002,44273.923497,0.3728312332905958,0.0052048752809453315,0.11693091194754385,0.12652147263116548,0.05188586918789019,0.22942246687687992,0.0015078739747229227,0.09569529681025639,0.49496702051908503,0.505032979480915,3175.396
Gwh,2021,12,15949.73248,251.18762700000002,5138.1225,5598.87675,2485.212748,11857.473749,61.884372000000006,4391.39625,21339.042607,24394.843869000004,45733.88647600001,0.3487508652554604,0.005492374393587061,0.1123482584996654,0.1224229380316967,0.05434072936933049,0.2592710714673791,0.0013531404559827946,0.09602062252689796,0.4665914981487128,0.5334085018512871,3301.5395
