unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2021,1,125.098,268.308387,38.49,1459.229,376.708071,0.0,15.306,275.745,431.896387,2126.988071,2558.884458,0.04888770948953882,0.10485365455293252,0.015041710804747872,0.5702598237438667,0.14721574075854582,0.0,0.005981512745582512,0.10775984790478571,0.16878307484721922,0.8312169251527809
Gwh,2021,2,112.0685,181.817365,34.853,1315.917,457.142929,0.0,24.548,248.103,328.738865,2045.710929,2374.4497939999997,0.04719767092283275,0.07657241920188607,0.014678347837916007,0.5541987046115662,0.19252583489242647,0.0,0.010338395051363214,0.10448862748200943,0.1384484379626348,0.8615515620373654
Gwh,2021,3,138.137,230.844785,33.761,1291.954659,404.846,0.0,48.405,265.133,402.742785,2010.338659,2413.081444,0.05724506329592413,0.09566390126366577,0.013990824919707934,0.5353962097766644,0.1677713783787233,0.0,0.020059414123943676,0.1098732082413709,0.16689978947929784,0.8331002105207022
Gwh,2021,4,128.452,245.07096299999998,29.624,1186.051841,368.23094699999996,0.0,50.316,230.89,403.14696299999997,1835.4887879999999,2238.6357510000003,0.05737958930684476,0.10947335353262655,0.01323305945898833,0.5298101044219408,0.1644889959590393,0.0,0.02247618889206241,0.10313870842849769,0.18008600229845964,0.8199139977015402
Gwh,2021,5,64.891,174.722168,29.3365,1286.9371,543.673553,0.0,55.595,227.165,268.94966800000003,2113.370653,2382.320321,0.02723857049280486,0.0733411735020834,0.012314255031701927,0.540203216442278,0.22821177664798165,0.0,0.0233364923725553,0.09535451551059493,0.11289399902659018,0.8871060009734097
Gwh,2021,6,99.973,250.674251,37.765,1230.032935,398.369,0.0,70.788,195.866,388.41225099999997,1895.055935,2283.468186,0.04378120992135425,0.10977786007131171,0.016538439305411896,0.5386687419344672,0.17445787177697952,0.0,0.031000212936621134,0.08577566405385427,0.17009750929807785,0.8299024907019221
Gwh,2021,7,106.71807399999999,230.357081,38.4355,1353.941965,396.1095,0.0,62.908,210.591,375.51065500000004,2023.550465,2399.0611200000003,0.04448326602033381,0.09601967998214234,0.016021059104988536,0.5643632643256707,0.16511021611654478,0.0,0.02622192468360289,0.08778058976671674,0.1565240051074647,0.8434759948925352
Gwh,2021,8,83.800926,174.272,31.212,1436.735,428.974,0.0,54.391,210.118,289.284926,2130.218,2419.502926,0.034635596055484996,0.07202801787394904,0.012900170388138642,0.5938141196527736,0.17729840100222305,0.0,0.022480237331194693,0.0868434576962359,0.11956378431757267,0.8804362156824272
Gwh,2021,9,137.715,242.3715,30.0705,1295.233565,355.543,0.0,50.819,189.763,410.157,1891.358565,2301.515565,0.059836658110978276,0.10530952025084392,0.013065521023317518,0.5627741931000149,0.1544821183948847,0.0,0.022080667527442945,0.08245132159251767,0.1782116993851397,0.8217883006148602
Gwh,2021,10,132.981,181.0615,31.277,1333.305435,279.1508,0.0,44.96,222.0605,345.3195,1879.4767350000002,2224.7962350000003,0.05977221549909715,0.08138340813040794,0.014058366113694902,0.5992932808968008,0.12547252445345852,0.0,0.02020859227137266,0.0998116126351679,0.1552139897432,0.8447860102568
Gwh,2021,11,145.73,209.135725,32.8745,1413.725,225.1242,0.0,20.467,239.663,387.74022499999995,1898.9792,2286.719425,0.06372885033764035,0.0914566617633906,0.014376271806935825,0.6182328205831373,0.09844854490620336,0.0,0.008950376585881322,0.10480647401681124,0.16956178390796675,0.8304382160920333
Gwh,2021,12,141.301,192.712775,47.7835,1473.124,291.858,0.0,13.207,253.649,381.797275,2031.838,2413.635275,0.058542813598877315,0.07984337028716983,0.01979731589728278,0.6103341359228353,0.12092050651687629,0.0,0.0054718292099869975,0.10509002856697144,0.15818349978332993,0.84181650021667
