unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2021,1,145.606437,295.549,0.0,0.0,860.4595,230.765,2.6,93.267,441.155437,1187.0915,1628.246937,0.08942527923207756,0.18151362258635098,0.0,0.0,0.5284576193248507,0.14172604582028456,0.0015968093910807095,0.057280623645355584,0.27093890181842856,0.7290610981815715
Gwh,2021,2,131.310542,213.738,0.0,0.0,780.1045,163.906,4.067,82.995,345.048542,1031.0725,1376.121042,0.09542077912649198,0.15531918594120298,0.0,0.0,0.5668865428191019,0.11910725510147385,0.0029554086274919413,0.060310828384237444,0.25073996506769497,0.7492600349323051
Gwh,2021,3,145.507958,225.803,0.0,0.0,610.6595,198.171,7.516,91.262,371.31095799999997,907.6085,1278.919458,0.11377413729207644,0.17655763901904759,0.0,0.0,0.47748081099255585,0.15495190002809386,0.005876836068905912,0.0713586765993203,0.290331776311124,0.7096682236888759
Gwh,2021,4,140.006139,171.197,0.0,0.0,564.106,178.27,7.827,90.287,311.20313899999996,840.49,1151.693139,0.1215654884612454,0.1486481026956956,0.0,0.0,0.4898058179714484,0.1547894955376651,0.00679608112174401,0.07839501421220155,0.27021359115694094,0.729786408843059
Gwh,2021,5,139.074489,85.53,0.0,0.0,650.921,146.448,9.946,90.05,224.604489,897.365,1121.969489,0.12395567826354678,0.07623201953221742,0.0,0.0,0.5801592702669297,0.13052761366133728,0.008864768692475558,0.08026064958349326,0.2001876977957642,0.7998123022042357
Gwh,2021,6,142.954872,109.846,0.0,0.0,417.949,94.752,12.065,85.034,252.800872,609.8,862.600872,0.1657253970408692,0.12734278803279486,0.0,0.0,0.4845218844156235,0.10984454465054146,0.01398677000178131,0.09857861585838973,0.29306818507366406,0.7069318149263359
Gwh,2021,7,147.665,228.08,0.0,0.0,344.2365,120.709,11.286,90.205,375.745,566.4365,942.1815,0.15672670286988227,0.2420765001223225,0.0,0.0,0.36536113264800885,0.12811650409183367,0.011978583744214887,0.09574057652373773,0.3988032029922048,0.6011967970077953
Gwh,2021,8,146.0225,233.961,0.0,0.0,358.149,137.636,10.298,87.529,379.9835,593.612,973.5955,0.14998271869580335,0.24030616411024908,0.0,0.0,0.36786221793342305,0.14136877173323006,0.010577288001023012,0.08990283952627143,0.3902888828060524,0.6097111171939475
Gwh,2021,9,140.781,228.688,0.0,0.0,233.6015,123.899,8.286,93.476,369.469,459.2625,828.7315,0.16987528530048635,0.2759494480419774,0.0,0.0,0.28187838883884586,0.14950439315990766,0.009998413237580567,0.11279407142120217,0.44582473334246375,0.5541752666575362
Gwh,2021,10,145.428,318.026,0.0,0.0,235.3175,226.663,5.845,99.3315,463.454,567.157,1030.611,0.14110852688356712,0.30858005590858234,0.0,0.0,0.22832814708944496,0.21993070130243125,0.005671392989207372,0.09638117582676684,0.44968858279214946,0.5503114172078505
Gwh,2021,11,142.147,330.8735,0.0,0.0,437.9725,205.4085,2.71,99.0865,473.0205,745.1775,1218.198,0.11668628580903924,0.2716089666868604,0.0,0.0,0.35952488840073615,0.16861667807696284,0.002224597315050591,0.08133858371135069,0.3882952524958997,0.6117047475041003
Gwh,2021,12,144.862902,207.593,0.0,0.0,788.283,252.5915,2.371,101.996,352.455902,1145.2415,1497.697402,0.09672374526827147,0.13860810583151428,0.0,0.0,0.5263299508614625,0.1686532270555411,0.0015830968237200693,0.0681018741594906,0.23533185109978577,0.7646681489002143
