datetime,data,type,unit,network,region
2021-09-01 00:00:00,155.1,gas_steam,MW,nem,SA1
2021-09-01 00:05:00,149.6,gas_steam,MW,nem,SA1
2021-09-01 00:10:00,149.6,gas_steam,MW,nem,SA1
2021-09-01 00:15:00,146.6,gas_steam,MW,nem,SA1
2021-09-01 00:20:00,133.6,gas_steam,MW,nem,SA1
2021-09-01 00:25:00,150.6,gas_steam,MW,nem,SA1
2021-09-01 00:30:00,157.2,gas_steam,MW,nem,SA1
2021-09-01 00:35:00,154.6,gas_steam,MW,nem,SA1
2021-09-01 00:40:00,124.8,gas_steam,MW,nem,SA1
2021-09-01 00:45:00,134.8,gas_steam,MW,nem,SA1
2021-09-01 00:50:00,143.4,gas_steam,MW,nem,SA1
2021-09-01 00:55:00,128.6,gas_steam,MW,nem,SA1
2021-09-01 01:00:00,157.4,gas_steam,MW,nem,SA1
2021-09-01 01:05:00,143.0,gas_steam,MW,nem,SA1
2021-09-01 01:10:00,155.8,gas_steam,MW,nem,SA1
2021-09-01 01:15:00,177.0,gas_steam,MW,nem,SA1
2021-09-01 01:20:00,154.4,gas_steam,MW,nem,SA1
2021-09-01 01:25:00,147.6,gas_steam,MW,nem,SA1
2021-09-01 01:30:00,148.2,gas_steam,MW,nem,SA1
2021-09-01 01:35:00,131.9,gas_steam,MW,nem,SA1
2021-09-01 01:40:00,164.4,gas_steam,MW,nem,SA1
2021-09-01 01:45:00,135.1,gas_steam,MW,nem,SA1
2021-09-01 01:50:00,91.33,gas_steam,MW,nem,SA1
2021-09-01 01:55:00,84.81,gas_steam,MW,nem,SA1
2021-09-01 02:00:00,79.86,gas_steam,MW,nem,SA1
2021-09-01 02:05:00,83.11,gas_steam,MW,nem,SA1
2021-09-01 02:10:00,87.03,gas_steam,MW,nem,SA1
2021-09-01 02:15:00,108.2,gas_steam,MW,nem,SA1
2021-09-01 02:20:00,106.6,gas_steam,MW,nem,SA1
2021-09-01 02:25:00,79.63,gas_steam,MW,nem,SA1
2021-09-01 02:30:00,80.11,gas_steam,MW,nem,SA1
2021-09-01 02:35:00,80.45,gas_steam,MW,nem,SA1
2021-09-01 02:40:00,80.63,gas_steam,MW,nem,SA1
2021-09-01 02:45:00,81.28,gas_steam,MW,nem,SA1
2021-09-01 02:50:00,81.81,gas_steam,MW,nem,SA1
2021-09-01 02:55:00,80.41,gas_steam,MW,nem,SA1
2021-09-01 03:00:00,81.24,gas_steam,MW,nem,SA1
2021-09-01 03:05:00,79.76,gas_steam,MW,nem,SA1
2021-09-01 03:10:00,79.82,gas_steam,MW,nem,SA1
2021-09-01 03:15:00,79.28,gas_steam,MW,nem,SA1
2021-09-01 03:20:00,81.43,gas_steam,MW,nem,SA1
2021-09-01 03:25:00,79.7,gas_steam,MW,nem,SA1
2021-09-01 03:30:00,81.82,gas_steam,MW,nem,SA1
2021-09-01 03:35:00,79.52,gas_steam,MW,nem,SA1
2021-09-01 03:40:00,80.46,gas_steam,MW,nem,SA1
2021-09-01 03:45:00,80.05,gas_steam,MW,nem,SA1
2021-09-01 03:50:00,79.94,gas_steam,MW,nem,SA1
2021-09-01 03:55:00,80.14,gas_steam,MW,nem,SA1
2021-09-01 04:00:00,80.18,gas_steam,MW,nem,SA1
2021-09-01 04:05:00,79.85,gas_steam,MW,nem,SA1
2021-09-01 04:10:00,81.23,gas_steam,MW,nem,SA1
2021-09-01 04:15:00,79.92,gas_steam,MW,nem,SA1
2021-09-01 04:20:00,80.4,gas_steam,MW,nem,SA1
2021-09-01 04:25:00,79.63,gas_steam,MW,nem,SA1
2021-09-01 04:30:00,80.38,gas_steam,MW,nem,SA1
