date,mw,region
2002-11-29 0:00,5510,ОЭС ЮГА
2002-11-29 1:00,4680,ОЭС ЮГА
2002-11-29 2:00,4488,ОЭС ЮГА
2002-11-29 3:00,4468,ОЭС ЮГА
2002-11-29 4:00,4584,ОЭС ЮГА
2002-11-29 5:00,4762,ОЭС ЮГА
2002-11-29 6:00,5402,ОЭС ЮГА
2002-11-29 7:00,6041,ОЭС ЮГА
2002-11-29 8:00,6120,ОЭС ЮГА
2002-11-29 9:00,6465,ОЭС ЮГА
2002-11-29 10:00,6686,ОЭС ЮГА
2002-11-29 11:00,6680,ОЭС ЮГА
2002-11-29 12:00,6117,ОЭС ЮГА
2002-11-29 13:00,6110,ОЭС ЮГА
2002-11-29 14:00,6074,ОЭС ЮГА
2002-11-29 15:00,6088,ОЭС ЮГА
2002-11-29 16:00,6119,ОЭС ЮГА
2002-11-29 17:00,6741,ОЭС ЮГА
2002-11-29 18:00,7397,ОЭС ЮГА
2002-11-29 19:00,7431,ОЭС ЮГА
2002-11-29 20:00,7216,ОЭС ЮГА
2002-11-29 21:00,6845,ОЭС ЮГА
2002-11-29 22:00,6707,ОЭС ЮГА
2002-11-29 23:00,6094,ОЭС ЮГА
