date,mw,region
2017-07-08 0:00,96162,ЕЭС РОССИИ
2017-07-08 1:00,93930,ЕЭС РОССИИ
2017-07-08 2:00,93381,ЕЭС РОССИИ
2017-07-08 3:00,92327,ЕЭС РОССИИ
2017-07-08 4:00,92508,ЕЭС РОССИИ
2017-07-08 5:00,94044,ЕЭС РОССИИ
2017-07-08 6:00,95770,ЕЭС РОССИИ
2017-07-08 7:00,98136,ЕЭС РОССИИ
2017-07-08 8:00,102267,ЕЭС РОССИИ
2017-07-08 9:00,105834,ЕЭС РОССИИ
2017-07-08 10:00,107612,ЕЭС РОССИИ
2017-07-08 11:00,108302,ЕЭС РОССИИ
2017-07-08 12:00,108046,ЕЭС РОССИИ
2017-07-08 13:00,107611,ЕЭС РОССИИ
2017-07-08 14:00,107526,ЕЭС РОССИИ
2017-07-08 15:00,106802,ЕЭС РОССИИ
2017-07-08 16:00,105360,ЕЭС РОССИИ
2017-07-08 17:00,105260,ЕЭС РОССИИ
2017-07-08 18:00,105361,ЕЭС РОССИИ
2017-07-08 19:00,104746,ЕЭС РОССИИ
2017-07-08 20:00,104117,ЕЭС РОССИИ
2017-07-08 21:00,105019,ЕЭС РОССИИ
2017-07-08 22:00,103004,ЕЭС РОССИИ
2017-07-08 23:00,99085,ЕЭС РОССИИ
