date,mw,region
2013-04-06 0:00,9151,ОЭС ЮГА
2013-04-06 1:00,8423,ОЭС ЮГА
2013-04-06 2:00,8414,ОЭС ЮГА
2013-04-06 3:00,8423,ОЭС ЮГА
2013-04-06 4:00,8459,ОЭС ЮГА
2013-04-06 5:00,8648,ОЭС ЮГА
2013-04-06 6:00,8957,ОЭС ЮГА
2013-04-06 7:00,9317,ОЭС ЮГА
2013-04-06 8:00,9374,ОЭС ЮГА
2013-04-06 9:00,9598,ОЭС ЮГА
2013-04-06 10:00,9954,ОЭС ЮГА
2013-04-06 11:00,9865,ОЭС ЮГА
2013-04-06 12:00,9840,ОЭС ЮГА
2013-04-06 13:00,9825,ОЭС ЮГА
2013-04-06 14:00,9811,ОЭС ЮГА
2013-04-06 15:00,9793,ОЭС ЮГА
2013-04-06 16:00,9650,ОЭС ЮГА
2013-04-06 17:00,9326,ОЭС ЮГА
2013-04-06 18:00,8920,ОЭС ЮГА
2013-04-06 19:00,9296,ОЭС ЮГА
2013-04-06 20:00,9592,ОЭС ЮГА
2013-04-06 21:00,10778,ОЭС ЮГА
2013-04-06 22:00,9794,ОЭС ЮГА
2013-04-06 23:00,9041,ОЭС ЮГА
