unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2022-01-01 00:00:00,2022-01-01,2022,1,01-01,Saturday,0,339.0,0.0,1686.0,,0.0,1279.0,0.0,0.0,2025.0,1279.0,3304.0,0.10260290556900727,0.0,0.5102905569007264,,0.0,0.38710653753026636,0.0,0.0,0.6128934624697336,0.38710653753026636
Mwh,2022-01-01 01:00:00,2022-01-01,2022,1,01-01,Saturday,1,337.0,0.0,1306.0,,0.0,1138.0,0.0,0.0,1643.0,1138.0,2781.0,0.12117943185904351,0.0,0.4696152463142754,,0.0,0.40920532182668107,0.0,0.0,0.590794678173319,0.40920532182668107
Mwh,2022-01-01 02:00:00,2022-01-01,2022,1,01-01,Saturday,2,346.0,0.0,1276.0,,0.0,1013.0,0.0,0.0,1622.0,1013.0,2635.0,0.13130929791271348,0.0,0.4842504743833017,,0.0,0.38444022770398484,0.0,0.0,0.6155597722960152,0.38444022770398484
Mwh,2022-01-01 03:00:00,2022-01-01,2022,1,01-01,Saturday,3,339.0,0.0,841.0,,0.0,900.0,0.0,0.0,1180.0,900.0,2080.0,0.16298076923076923,0.0,0.4043269230769231,,0.0,0.4326923076923077,0.0,0.0,0.5673076923076923,0.4326923076923077
Mwh,2022-01-01 04:00:00,2022-01-01,2022,1,01-01,Saturday,4,352.0,0.0,679.0,,0.0,781.0,0.0,0.0,1031.0,781.0,1812.0,0.19426048565121412,0.0,0.37472406181015455,,0.0,0.4310154525386313,0.0,0.0,0.5689845474613686,0.4310154525386313
Mwh,2022-01-01 05:00:00,2022-01-01,2022,1,01-01,Saturday,5,351.0,0.0,769.0,,0.0,509.0,0.0,0.0,1120.0,509.0,1629.0,0.2154696132596685,0.0,0.47206875383670965,,0.0,0.31246163290362183,0.0,0.0,0.6875383670963782,0.31246163290362183
Mwh,2022-01-01 06:00:00,2022-01-01,2022,1,01-01,Saturday,6,351.0,0.0,891.0,,0.0,347.0,0.0,0.0,1242.0,347.0,1589.0,0.2208936438011328,0.0,0.5607300188797986,,0.0,0.2183763373190686,0.0,0.0,0.7816236626809314,0.2183763373190686
Mwh,2022-01-01 07:00:00,2022-01-01,2022,1,01-01,Saturday,7,350.0,0.0,814.0,,0.0,360.0,0.0,0.0,1164.0,360.0,1524.0,0.22965879265091863,0.0,0.5341207349081365,,0.0,0.23622047244094488,0.0,0.0,0.7637795275590551,0.23622047244094488
Mwh,2022-01-01 08:00:00,2022-01-01,2022,1,01-01,Saturday,8,347.0,0.0,814.0,,0.0,422.0,0.0,0.0,1161.0,422.0,1583.0,0.21920404295641188,0.0,0.5142135186355022,,0.0,0.26658243840808593,0.0,0.0,0.7334175615919141,0.26658243840808593
Mwh,2022-01-01 09:00:00,2022-01-01,2022,1,01-01,Saturday,9,353.0,0.0,844.0,,0.0,455.0,0.7,0.0,1197.0,455.7,1652.7,0.2135898832213953,0.0,0.5106794941610697,,0.0,0.2753070732740364,0.00042354934349851756,0.0,0.724269377382465,0.27573062261753495
Mwh,2022-01-01 10:00:00,2022-01-01,2022,1,01-01,Saturday,10,353.0,0.0,1016.0,,0.0,399.0,1.4,0.0,1369.0,400.4,1769.4,0.19950265626766134,0.0,0.5742059455182548,,0.0,0.22550016954899965,0.0007912286650842092,0.0,0.773708601785916,0.22629139821408384
Mwh,2022-01-01 11:00:00,2022-01-01,2022,1,01-01,Saturday,11,357.0,0.0,980.0,,0.0,347.0,2.1,0.0,1337.0,349.1,1686.1,0.21173121404424414,0.0,0.5812229405136113,,0.0,0.2058003677124726,0.0012454777296720242,0.0,0.7929541545578555,0.2070458454421446
Mwh,2022-01-01 12:00:00,2022-01-01,2022,1,01-01,Saturday,12,360.0,0.0,817.0,,0.0,331.0,2.8,0.0,1177.0,333.8,1510.8,0.23828435266084194,0.0,0.5407731003441886,,0.0,0.2190892242520519,0.0018533227429176594,0.0,0.7790574530050305,0.22094254699496957
Mwh,2022-01-01 13:00:00,2022-01-01,2022,1,01-01,Saturday,13,362.0,0.0,955.0,,0.0,352.0,3.5,0.0,1317.0,355.5,1672.5,0.2164424514200299,0.0,0.5710014947683109,,0.0,0.21046337817638266,0.0020926756352765323,0.0,0.7874439461883408,0.21255605381165918
Mwh,2022-01-01 14:00:00,2022-01-01,2022,1,01-01,Saturday,14,370.0,0.0,1002.0,,0.0,349.0,4.2,0.0,1372.0,353.2,1725.2,0.21446788778112683,0.0,0.5808022258288894,,0.0,0.202295386042198,0.002434500347785764,0.0,0.7952701136100162,0.20472988638998377
