unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2022-01-01 00:00:00,2022-01-01,2022,1,01-01,Saturday,0,0.0,0.0,268.0,,12592.125,925.143,,97.571,268.0,13614.839,13882.839,0.0,0.0,0.019304408846058073,,0.9070280941816008,0.06663932355622651,,0.007028173416114672,0.019304408846058073,0.9806955911539419
Mwh,2022-01-01 01:00:00,2022-01-01,2022,1,01-01,Saturday,1,0.0,0.0,268.0,,12392.562,945.571,,98.786,268.0,13436.919,13704.919,0.0,0.0,0.019555022543365636,,0.9042419002987175,0.0689950082886298,,0.007208068869287006,0.019555022543365636,0.9804449774566344
Mwh,2022-01-01 02:00:00,2022-01-01,2022,1,01-01,Saturday,2,0.0,0.0,268.0,,12193.0,966.0,,100.0,268.0,13259.0,13527.0,0.0,0.0,0.019812227397057736,,0.9013824203444962,0.07141273009536482,,0.007392622163081245,0.019812227397057736,0.9801877726029422
Mwh,2022-01-01 03:00:00,2022-01-01,2022,1,01-01,Saturday,3,0.0,0.0,268.0,,12509.0,815.0,,96.0,268.0,13420.0,13688.0,0.0,0.0,0.019579193454120396,,0.9138661601402689,0.05954120397428404,,0.0070134424313267095,0.019579193454120396,0.9804208065458796
Mwh,2022-01-01 04:00:00,2022-01-01,2022,1,01-01,Saturday,4,0.0,0.0,268.0,,11638.0,706.0,,97.0,268.0,12441.0,12709.0,0.0,0.0,0.021087418364938233,,0.9157290109371312,0.055551184200173104,,0.007632386497757495,0.021087418364938233,0.9789125816350618
Mwh,2022-01-01 05:00:00,2022-01-01,2022,1,01-01,Saturday,5,0.0,0.0,268.0,,11377.0,660.0,,91.0,268.0,12128.0,12396.0,0.0,0.0,0.021619877379799937,,0.9177960632462084,0.05324298160696999,,0.0073410777670216195,0.021619877379799937,0.9783801226202
Mwh,2022-01-01 06:00:00,2022-01-01,2022,1,01-01,Saturday,6,0.0,0.0,268.0,,11532.0,662.0,,95.0,268.0,12289.0,12557.0,0.0,0.0,0.0213426773910966,,0.9183722226646492,0.05271959863024608,,0.007565501314008123,0.0213426773910966,0.9786573226089034
Mwh,2022-01-01 07:00:00,2022-01-01,2022,1,01-01,Saturday,7,0.0,0.0,268.0,,11484.0,719.0,,92.0,268.0,12295.0,12563.0,0.0,0.0,0.021332484279232667,,0.9141128711295072,0.057231552973016,,0.00732309161824405,0.021332484279232667,0.9786675157207674
Mwh,2022-01-01 08:00:00,2022-01-01,2022,1,01-01,Saturday,8,0.0,0.0,268.0,,11424.0,901.0,,80.0,268.0,12405.0,12673.0,0.0,0.0,0.021147321076303953,,0.901444014834688,0.07109603093190248,,0.006312633157105658,0.021147321076303953,0.9788526789236961
Mwh,2022-01-01 09:00:00,2022-01-01,2022,1,01-01,Saturday,9,0.0,0.0,268.0,,11750.0,1146.0,,79.0,268.0,12975.0,13243.0,0.0,0.0,0.02023710639583176,,0.88726119459337,0.08653628331948954,,0.005965415691308616,0.02023710639583176,0.9797628936041682
Mwh,2022-01-01 10:00:00,2022-01-01,2022,1,01-01,Saturday,10,0.0,0.0,268.0,,12101.0,1149.684,,83.0,268.0,13333.684,13601.684,0.0,0.0,0.019703442603136494,,0.8896692497781893,0.08452512203635962,,0.0061021855823146605,0.019703442603136494,0.9802965573968635
Mwh,2022-01-01 11:00:00,2022-01-01,2022,1,01-01,Saturday,11,0.0,0.0,268.0,,12236.0,1153.367,,82.0,268.0,13471.367,13739.367,0.0,0.0,0.019505993252818706,,0.8905796023936182,0.0839461526866558,,0.005968251666907216,0.019505993252818706,0.9804940067471813
Mwh,2022-01-01 12:00:00,2022-01-01,2022,1,01-01,Saturday,12,0.0,0.0,268.0,,12379.0,1157.051,,82.0,268.0,13618.051,13886.051,0.0,0.0,0.019299943518859324,,0.8914701523132819,0.08332469756880484,,0.005905206599053972,0.019299943518859324,0.9807000564811407
Mwh,2022-01-01 13:00:00,2022-01-01,2022,1,01-01,Saturday,13,0.0,0.0,268.0,,12164.0,1160.734,,83.0,268.0,13407.734,13675.734,0.0,0.0,0.019596754367992242,,0.8894586572099165,0.08487544434543695,,0.006069144076654313,0.019596754367992242,0.9804032456320078
Mwh,2022-01-01 14:00:00,2022-01-01,2022,1,01-01,Saturday,14,0.0,0.0,268.0,,11875.0,1164.418,,83.0,268.0,13122.418,13390.418,0.0,0.0,0.020014311726489792,,0.8868281781793519,0.08695904788035742,,0.006198462213800943,0.020014311726489792,0.9799856882735102
Mwh,2022-01-01 15:00:00,2022-01-01,2022,1,01-01,Saturday,15,0.0,0.0,268.0,,12561.0,1168.101,,87.0,268.0,13816.101,14084.101,0.0,0.0,0.01902854857402684,,0.8918567113371311,0.08293756200697511,,0.006177178081866922,0.01902854857402684,0.9809714514259732
Mwh,2022-01-01 16:00:00,2022-01-01,2022,1,01-01,Saturday,16,0.0,0.0,268.0,,12904.0,1171.785,,84.0,268.0,14159.785,14427.785,0.0,0.0,0.018575269869907266,,0.8943853820943409,0.08121724852428838,,0.005822099511463471,0.018575269869907266,0.9814247301300927
Mwh,2022-01-01 17:00:00,2022-01-01,2022,1,01-01,Saturday,17,0.0,0.0,268.0,,13479.0,1175.468,,84.0,268.0,14738.468,15006.468,0.0,0.0,0.01785896588057896,,0.8982126906877754,0.07833075711086712,,0.00559758632077848,0.01785896588057896,0.982141034119421
Mwh,2022-01-01 18:00:00,2022-01-01,2022,1,01-01,Saturday,18,0.0,0.0,268.0,,14713.0,1179.152,,82.0,268.0,15974.152,16242.152,0.0,0.0,0.01650027656433704,,0.9058528697428765,0.07259826160966848,,0.00504859208311805,0.01650027656433704,0.9834997234356629
Mwh,2022-01-01 19:00:00,2022-01-01,2022,1,01-01,Saturday,19,0.0,0.0,268.0,,14835.0,1182.835,,79.0,268.0,16096.835,16364.835,0.0,0.0,0.01637657819342511,,0.90651693096814,0.07227906666947757,,0.004827424168957402,0.01637657819342511,0.9836234218065749
Mwh,2022-01-01 20:00:00,2022-01-01,2022,1,01-01,Saturday,20,0.0,0.0,268.0,,13460.0,1186.519,,77.0,268.0,14723.519,14991.519,0.0,0.0,0.017876774194796403,,0.8978409726192522,0.07914601582401357,,0.005136237361937773,0.017876774194796403,0.9821232258052036
Mwh,2022-01-01 21:00:00,2022-01-01,2022,1,01-01,Saturday,21,0.0,0.0,268.0,,12357.0,1190.203,,79.0,268.0,13626.203,13894.203,0.0,0.0,0.01928861986542157,,0.8893637152127402,0.08566184040926997,,0.005685824512568299,0.01928861986542157,0.9807113801345785
Mwh,2022-01-01 22:00:00,2022-01-01,2022,1,01-01,Saturday,22,0.0,0.0,268.0,,11867.0,1193.886,,76.0,268.0,13136.886,13404.886,0.0,0.0,0.019992710120772382,,0.8852742201612158,0.08906349520615095,,0.005669574511860825,0.019992710120772382,0.9800072898792276
Mwh,2022-01-01 23:00:00,2022-01-01,2022,1,01-01,Saturday,23,0.0,0.0,268.0,,11479.0,1197.57,,84.0,268.0,12760.57,13028.57,0.0,0.0,0.020570177694098433,,0.8810636930990892,0.0919187600788114,,0.006447369128001001,0.020570177694098433,0.9794298223059016
Mwh,2022-01-02 00:00:00,2022-01-02,2022,1,01-02,Sunday,0,0.0,0.0,268.0,,10998.0,1201.253,,90.0,268.0,12289.253,12557.253,0.0,0.0,0.02134224738483807,,0.8758284952927204,0.09566208469320478,,0.007167172629236665,0.02134224738483807,0.978657752615162
Mwh,2022-01-02 01:00:00,2022-01-02,2022,1,01-02,Sunday,1,0.0,0.0,268.0,,10864.0,1204.937,,94.0,268.0,12162.937,12430.937,0.0,0.0,0.02155911497258815,,0.8739486009783495,0.09693050491688598,,0.00756177913217644,0.02155911497258815,0.9784408850274119
Mwh,2022-01-02 02:00:00,2022-01-02,2022,1,01-02,Sunday,2,0.0,0.0,268.0,,10954.0,1208.62,,108.0,268.0,12270.619999999999,12538.619999999999,0.0,0.0,0.02137396300390314,,0.8736208609878919,0.09639178793200527,,0.008613388076199774,0.02137396300390314,0.9786260369960968
Mwh,2022-01-02 03:00:00,2022-01-02,2022,1,01-02,Sunday,3,0.0,0.0,268.0,,10703.0,1212.304,,89.0,268.0,12004.304,12272.304,0.0,0.0,0.02183779019815676,,0.8721263749659396,0.09878373286711281,,0.007252101968790865,0.02183779019815676,0.9781622098018432
Mwh,2022-01-02 04:00:00,2022-01-02,2022,1,01-02,Sunday,4,0.0,0.0,268.0,,10455.0,1215.987,,87.0,268.0,11757.987000000001,12025.987000000001,0.0,0.0,0.022285073150336846,,0.869367312637208,0.10111328076439796,,0.007234333448057111,0.022285073150336846,0.9777149268496631
Mwh,2022-01-02 05:00:00,2022-01-02,2022,1,01-02,Sunday,5,0.0,0.0,268.0,,10084.0,1219.671,,80.0,268.0,11383.671,11651.671,0.0,0.0,0.023000992733145313,,0.8654552638844677,0.10467777540234358,,0.006865967980043377,0.023000992733145313,0.9769990072668547
Mwh,2022-01-02 06:00:00,2022-01-02,2022,1,01-02,Sunday,6,0.0,0.0,268.0,,9931.0,1223.354,,78.0,268.0,11232.354,11500.354,0.0,0.0,0.02330363047954872,,0.8635386354193967,0.10637533418536509,,0.0067823999156895525,0.02330363047954872,0.9766963695204512
Mwh,2022-01-02 07:00:00,2022-01-02,2022,1,01-02,Sunday,7,0.0,0.0,268.0,,10115.0,1227.038,,82.0,268.0,11424.038,11692.038,0.0,0.0,0.022921581335948446,,0.8651186388549199,0.10494646014663996,,0.007013319662491689,0.022921581335948446,0.9770784186640515
Mwh,2022-01-02 08:00:00,2022-01-02,2022,1,01-02,Sunday,8,0.0,0.0,268.0,,10849.0,1230.722,,82.0,268.0,12161.722,12429.722,0.0,0.0,0.02156122236683974,,0.8728272442456879,0.09901444296179754,,0.006597090425674846,0.02156122236683974,0.9784387776331602
