INTERVAL,M_DATE,P_AES,P_GES,P_TES,P_BS,P_REN
21,2019-01-03T00:00:00+03:00,24526.0,13740.775390625,48432.494140625,9087.165893554688,0.0
22,2019-01-03T00:00:00+03:00,24632.0,12651.9912109375,47612.7919921875,9040.433837890625,0.0
23,2019-01-03T00:00:00+03:00,24676.1875,12237.80078125,47105.5048828125,9021.016845703125,0.0
0,2019-01-04T00:00:00+03:00,24736.0,10739.476318359375,46618.8828125,8988.350830078125,0.0
1,2019-01-04T00:00:00+03:00,24786.0,10507.144775390625,45541.26953125,8988.251220703125,0.0
2,2019-01-04T00:00:00+03:00,24839.0,10694.558349609375,44800.5498046875,8887.251220703125,0.0
3,2019-01-04T00:00:00+03:00,24858.0,11469.593505859375,44053.6376953125,8896.747802734375,0.0
4,2019-01-04T00:00:00+03:00,24918.0,11941.510498046875,44905.1259765625,8872.575927734375,0.6000000238418579
5,2019-01-04T00:00:00+03:00,24919.0,12361.74365234375,45895.9111328125,8893.689208984375,2.799999952316284
6,2019-01-04T00:00:00+03:00,24921.0,13393.32470703125,46862.169921875,8940.015869140625,9.000000193715096
7,2019-01-04T00:00:00+03:00,24857.0,14739.85009765625,47656.380859375,8952.078857421875,40.69999980926514
8,2019-01-04T00:00:00+03:00,24938.0,15014.02783203125,48573.912109375,8975.170166015625,76.10000038146973
9,2019-01-04T00:00:00+03:00,24887.0,15412.5595703125,48863.44140625,9010.318237304688,112.5
10,2019-01-04T00:00:00+03:00,24876.0,15974.94384765625,48987.9423828125,9010.176147460938,130.25000286102295
11,2019-01-04T00:00:00+03:00,24903.0,16311.6552734375,48933.671875,9023.407104492188,114.44999980926514
12,2019-01-04T00:00:00+03:00,24925.0,16337.24169921875,48905.068359375,9019.239135742188,99.54999697208405
13,2019-01-04T00:00:00+03:00,24931.0,16626.220703125,49069.197265625,9030.820190429688,67.0999984741211
14,2019-01-04T00:00:00+03:00,24956.0,16794.16064453125,49089.6962890625,9029.394897460938,25.200000762939453
15,2019-01-04T00:00:00+03:00,24955.0,17878.46435546875,49157.1083984375,9008.188842773438,1.399999976158142
16,2019-01-04T00:00:00+03:00,24958.0,20260.759765625,49243.8916015625,9004.000854492188,0.0
17,2019-01-04T00:00:00+03:00,25005.0,20292.173828125,48911.4833984375,9013.757202148438,0.0
18,2019-01-04T00:00:00+03:00,25010.634765625,19404.6337890625,48464.10546875,9027.005249023438,0.0
19,2019-01-04T00:00:00+03:00,25009.634765625,18121.79931640625,48173.5556640625,9148.515014648438,0.0
20,2019-01-04T00:00:00+03:00,25008.0,16903.45458984375,47883.0126953125,9104.807006835938,0.0
21,2019-01-04T00:00:00+03:00,25009.0,14916.40625,47224.7314453125,9094.436889648438,0.0
22,2019-01-04T00:00:00+03:00,25005.634765625,13554.240234375,46815.60546875,9062.405029296875,0.0
23,2019-01-04T00:00:00+03:00,24999.634765625,13478.45068359375,45673.73828125,9067.387939453125,0.0
0,2019-01-05T00:00:00+03:00,25014.634765625,11003.132568359375,46193.708984375,9049.856079101562,0.0
1,2019-01-05T00:00:00+03:00,25011.634765625,10794.79150390625,45404.8212890625,9040.856079101562,0.0
2,2019-01-05T00:00:00+03:00,25011.634765625,10764.84228515625,44604.19921875,9046.856079101562,0.0
3,2019-01-05T00:00:00+03:00,25011.634765625,11814.44775390625,44215.7978515625,9045.052856445312,0.0
4,2019-01-05T00:00:00+03:00,25013.634765625,12618.57470703125,44679.1982421875,9041.081176757812,0.699999988079071
5,2019-01-05T00:00:00+03:00,25011.634765625,13521.73095703125,45414.6650390625,9060.093872070312,2.799999952316284
6,2019-01-05T00:00:00+03:00,25016.634765625,13897.310546875,46696.5927734375,9077.021240234375,7.900000095367432
7,2019-01-05T00:00:00+03:00,25018.634765625,14934.287109375,47176.1396484375,9129.584228515625,15.350000023841858
8,2019-01-05T00:00:00+03:00,25018.634765625,15154.05859375,47954.5322265625,9151.454833984375,28.25
9,2019-01-05T00:00:00+03:00,25015.0,15459.669921875,48387.0361328125,9172.333251953125,45.69999980926514
10,2019-01-05T00:00:00+03:00,25019.0,15611.318359375,48786.9052734375,9176.941162109375,60.499999046325684
11,2019-01-05T00:00:00+03:00,25022.0,15900.7529296875,48748.05078125,9188.682006835938,58.000000953674316
12,2019-01-05T00:00:00+03:00,25019.0,16338.3681640625,48480.7939453125,9135.333862304688,54.04999923706055
13,2019-01-05T00:00:00+03:00,25022.0,16904.38720703125,48658.4140625,9138.575073242188,33.5
14,2019-01-05T00:00:00+03:00,25021.634765625,16882.841796875,48829.8408203125,9136.934936523438,13.100000381469727
15,2019-01-05T00:00:00+03:00,25019.0,18390.216796875,48662.369140625,9119.098999023438,1.100000023841858
16,2019-01-05T00:00:00+03:00,25014.634765625,20591.1875,48914.052734375,9115.360717773438,0.0
17,2019-01-05T00:00:00+03:00,25012.0,20535.228515625,48791.28515625,9113.316772460938,0.0
18,2019-01-05T00:00:00+03:00,25014.0,19000.48046875,48551.3330078125,9117.464721679688,0.0
19,2019-01-05T00:00:00+03:00,25009.0,18199.33935546875,48272.619140625,9136.575073242188,0.0
20,2019-01-05T00:00:00+03:00,25014.0,16976.0869140625,48195.76953125,9115.816772460938,0.0
21,2019-01-05T00:00:00+03:00,25018.0,14990.7490234375,47726.951171875,9108.421752929688,0.0
22,2019-01-05T00:00:00+03:00,25020.0,13191.5810546875,47184.45263671875,9085.589721679688,0.0
23,2019-01-05T00:00:00+03:00,25017.0,12895.2509765625,45967.287109375,9065.573120117188,0.0
0,2019-01-06T00:00:00+03:00,25026.0,11206.589599609375,46267.0009765625,9028.917846679688,0.0
1,2019-01-06T00:00:00+03:00,24987.0,10810.8896484375,45590.392578125,9026.917846679688,0.0
2,2019-01-06T00:00:00+03:00,25021.0,10960.3271484375,44976.458984375,9038.568237304688,0.0
3,2019-01-06T00:00:00+03:00,25024.0,11773.1806640625,44564.1943359375,9043.765014648438,0.0
4,2019-01-06T00:00:00+03:00,25024.0,12166.6171875,45128.3720703125,9045.792846679688,0.6000000238418579
5,2019-01-06T00:00:00+03:00,25206.0,12616.926025390625,45974.70703125,9065.906127929688,2.549999952316284
6,2019-01-06T00:00:00+03:00,25210.0,13579.961181640625,46815.9228515625,9099.133178710938,10.200000002980232
7,2019-01-06T00:00:00+03:00,25209.0,14844.06640625,47640.3017578125,9100.99609375,25.000000953674316
8,2019-01-06T00:00:00+03:00,25189.576171875,15041.2529296875,48379.7412109375,9125.376953125,38.60000038146973
9,2019-01-06T00:00:00+03:00,25197.0,15140.38623046875,48853.1552734375,9132.31494140625,54.29999923706055
10,2019-01-06T00:00:00+03:00,25202.0,15849.994140625,49044.4931640625,9143.97314453125,57.24999809265137
11,2019-01-06T00:00:00+03:00,25209.0,16437.55859375,49171.0458984375,9164.36376953125,62.79999923706055
12,2019-01-06T00:00:00+03:00,25188.8359375,16485.13232421875,49236.8916015625,9164.305786132812,45.45000147819519
13,2019-01-06T00:00:00+03:00,25207.197265625,16843.50634765625,49377.447265625,9155.136840820312,35.099998474121094
14,2019-01-06T00:00:00+03:00,25210.0,17517.91455078125,49546.474609375,9144.107055664062,17.75
15,2019-01-06T00:00:00+03:00,25213.0,18496.76220703125,49525.353515625,9138.001220703125,1.4500000476837158
16,2019-01-06T00:00:00+03:00,25225.0,20760.7734375,49339.06640625,9131.443237304688,0.0
17,2019-01-06T00:00:00+03:00,25252.634765625,21061.431640625,49530.1884765625,9079.199096679688,0.0
18,2019-01-06T00:00:00+03:00,25248.0,20305.7333984375,49190.802734375,9080.246948242188,0.0
19,2019-01-06T00:00:00+03:00,25246.0,18515.25390625,49017.2216796875,9081.206909179688,0.0
20,2019-01-06T00:00:00+03:00,25236.548828125,17242.00927734375,48821.271484375,9085.549194335938,0.0
21,2019-01-06T00:00:00+03:00,25234.044921875,15230.7890625,48409.6875,9074.554077148438,0.0
22,2019-01-06T00:00:00+03:00,25255.0,14108.62158203125,47734.34814453125,9047.722045898438,0.0
23,2019-01-06T00:00:00+03:00,25237.0,13518.4013671875,46387.10302734375,9027.204956054688,0.0
0,2019-01-07T00:00:00+03:00,25253.30078125,10979.570068359375,47251.330078125,9002.604858398438,0.0
1,2019-01-07T00:00:00+03:00,25249.90625,10772.412841796875,46431.41015625,8996.604858398438,0.0
2,2019-01-07T00:00:00+03:00,25257.93359375,10918.218994140625,45917.412109375,8997.40478515625,0.0
3,2019-01-07T00:00:00+03:00,25249.93359375,11274.96533203125,45803.947265625,9013.90185546875,0.0
4,2019-01-07T00:00:00+03:00,25250.658203125,11852.98974609375,46032.142578125,9005.830200195312,0.6000000238418579
5,2019-01-07T00:00:00+03:00,25244.056640625,12351.047607421875,46945.8203125,9026.442993164062,2.700000047683716
6,2019-01-07T00:00:00+03:00,25242.98046875,13235.50146484375,48476.912109375,9077.719848632812,10.399999618530273
7,2019-01-07T00:00:00+03:00,25248.974609375,14359.08642578125,49270.1103515625,9079.682861328125,23.249999523162842
8,2019-01-07T00:00:00+03:00,25241.08984375,14672.4423828125,49490.5244140625,9083.973876953125,38.29999923706055
9,2019-01-07T00:00:00+03:00,25243.0,15082.9951171875,49780.3193359375,9120.262084960938,55.0
10,2019-01-07T00:00:00+03:00,25244.0,15298.26220703125,49488.740234375,9129.999877929688,63.35000038146973
11,2019-01-07T00:00:00+03:00,25244.0,15473.50244140625,49561.2041015625,9143.931030273438,63.99999809265137
12,2019-01-07T00:00:00+03:00,25239.0,16176.1982421875,49369.2353515625,9134.193237304688,56.15000081062317
13,2019-01-07T00:00:00+03:00,25234.0,16423.041015625,49479.130859375,9126.913940429688,36.29999923706055
14,2019-01-07T00:00:00+03:00,25228.0,16565.2294921875,49304.275390625,9121.764038085938,18.899999618530273
15,2019-01-07T00:00:00+03:00,25233.0,17925.26171875,49472.634765625,9084.387939453125,1.649999976158142
16,2019-01-07T00:00:00+03:00,25226.0,20020.5087890625,49179.8955078125,9101.520263671875,0.0
17,2019-01-07T00:00:00+03:00,25220.0,20657.7919921875,49195.36328125,9099.336059570312,0.0
18,2019-01-07T00:00:00+03:00,25227.0,19694.28125,48910.984375,9117.783813476562,0.0
19,2019-01-07T00:00:00+03:00,25220.0,18332.8740234375,48703.619140625,9125.59375,0.0
20,2019-01-07T00:00:00+03:00,25234.0,17015.31494140625,48399.96875,9104.6357421875,0.0
21,2019-01-07T00:00:00+03:00,25242.634765625,15729.92041015625,48582.541015625,9086.44091796875,0.0
22,2019-01-07T00:00:00+03:00,25233.634765625,13241.6162109375,48282.1943359375,9059.708862304688,0.0
23,2019-01-07T00:00:00+03:00,25235.634765625,13168.5,47162.7548828125,9034.691772460938,0.0
0,2019-01-08T00:00:00+03:00,25085.634765625,11468.31689453125,47312.0849609375,9046.857788085938,0.0
1,2019-01-08T00:00:00+03:00,24846.634765625,11267.673583984375,46670.62451171875,9036.357788085938,0.0
2,2019-01-08T00:00:00+03:00,24747.634765625,11524.490234375,46372.67431640625,9030.35791015625,0.0
3,2019-01-08T00:00:00+03:00,24734.634765625,12137.46826171875,46035.4716796875,9015.35498046875,0.0
4,2019-01-08T00:00:00+03:00,24733.408203125,12456.530517578125,46365.4736328125,9017.282836914062,0.6000000238418579
5,2019-01-08T00:00:00+03:00,24752.634765625,13546.295654296875,47086.3623046875,9026.195922851562,2.799999952316284
6,2019-01-08T00:00:00+03:00,24744.634765625,14397.090576171875,47639.3583984375,9058.623168945312,9.300000190734863
7,2019-01-08T00:00:00+03:00,24746.125,15545.73046875,48487.736328125,9083.586181640625,17.249999523162842
8,2019-01-08T00:00:00+03:00,25543.634765625,15581.40966796875,48886.5927734375,9096.459228515625,32.10000038146973
9,2019-01-08T00:00:00+03:00,25552.634765625,16043.69482421875,49908.052734375,9120.577026367188,50.89999961853027
10,2019-01-08T00:00:00+03:00,25580.0,16107.0849609375,50192.7783203125,9128.564819335938,73.55000019073486
11,2019-01-08T00:00:00+03:00,25604.634765625,16133.9951171875,50277.1318359375,9143.640014648438,88.89999675750732
12,2019-01-08T00:00:00+03:00,25696.0,16314.83251953125,50322.0771484375,9149.198120117188,74.80000150203705
13,2019-01-08T00:00:00+03:00,25798.634765625,16567.96484375,50275.36328125,9154.438842773438,53.900001525878906
14,2019-01-08T00:00:00+03:00,26010.634765625,16700.43310546875,49931.533203125,9139.668823242188,22.5
15,2019-01-08T00:00:00+03:00,26011.634765625,18014.83935546875,50002.9755859375,9127.423095703125,1.75
16,2019-01-08T00:00:00+03:00,26016.634765625,20402.625,50269.251953125,9124.328857421875,0.0
17,2019-01-08T00:00:00+03:00,26060.634765625,20937.2265625,49986.7890625,9130.162231445312,0.0
18,2019-01-08T00:00:00+03:00,26079.634765625,19749.0341796875,49661.82177734375,9126.028930664062,0.0
19,2019-01-08T00:00:00+03:00,26089.634765625,17765.556640625,49261.7080078125,9125.3388671875,0.0
20,2019-01-08T00:00:00+03:00,26147.083984375,16306.55615234375,49441.07470703125,9115.38916015625,0.0
21,2019-01-08T00:00:00+03:00,26193.0,14612.22900390625,48965.28857421875,9108.39404296875,0.0
22,2019-01-08T00:00:00+03:00,26218.634765625,13363.04736328125,47846.97607421875,9080.862182617188,0.0
23,2019-01-08T00:00:00+03:00,26222.634765625,12128.80126953125,47142.0810546875,9060.845092773438,0.0
0,2019-01-09T00:00:00+03:00,26267.93359375,10683.97998046875,46539.8388671875,9062.618896484375,0.0
1,2019-01-09T00:00:00+03:00,26267.93359375,10720.94677734375,44873.1142578125,9060.618896484375,0.0
2,2019-01-09T00:00:00+03:00,26275.93359375,10871.56982421875,44841.1474609375,9041.618896484375,0.0
3,2019-01-09T00:00:00+03:00,26272.93359375,11423.87744140625,45125.6650390625,9040.816162109375,0.0
4,2019-01-09T00:00:00+03:00,26307.93359375,12569.93310546875,46019.7314453125,9033.833740234375,0.8999999761581421
5,2019-01-09T00:00:00+03:00,26312.93359375,13604.61474609375,48017.927734375,9084.947021484375,2.799999952316284
6,2019-01-09T00:00:00+03:00,26315.0,15614.46435546875,49566.05078125,9190.024169921875,8.5
7,2019-01-09T00:00:00+03:00,26315.0,16611.53759765625,50234.8427734375,9227.046752929688,16.800000190734863
8,2019-01-09T00:00:00+03:00,26323.0,18957.408203125,50603.5146484375,9224.224975585938,33.84999942779541
9,2019-01-09T00:00:00+03:00,26320.0,19397.8330078125,50578.734375,9192.752807617188,50.89999961853027
10,2019-01-09T00:00:00+03:00,26305.0,19460.4912109375,49811.5908203125,9244.620971679688,61.94999980926514
11,2019-01-09T00:00:00+03:00,26310.93359375,19522.21484375,50187.935546875,9263.576049804688,59.80000019073486
12,2019-01-09T00:00:00+03:00,26325.93359375,19837.662109375,50641.083984375,9287.201049804688,56.79999852180481
13,2019-01-09T00:00:00+03:00,26325.93359375,20618.6669921875,50470.82421875,9350.222045898438,40.349998474121094
14,2019-01-09T00:00:00+03:00,26322.30078125,20611.27734375,50276.9365234375,9368.572143554688,20.600000381469727
15,2019-01-09T00:00:00+03:00,26316.30078125,21424.2646484375,50170.87109375,9343.915893554688,1.600000023841858
16,2019-01-09T00:00:00+03:00,26310.93359375,22775.3583984375,49919.7275390625,9340.948120117188,0.0
17,2019-01-09T00:00:00+03:00,26313.93359375,23285.9423828125,49957.8935546875,9307.140991210938,0.0
18,2019-01-09T00:00:00+03:00,26332.30078125,21964.8779296875,49527.33154296875,9326.288940429688,0.0
19,2019-01-09T00:00:00+03:00,26327.30078125,20329.4921875,49281.7783203125,9330.199096679688,0.0
20,2019-01-09T00:00:00+03:00,26336.93359375,19189.16796875,48946.08740234375,9343.741088867188,0.0
21,2019-01-09T00:00:00+03:00,26325.30078125,17625.18896484375,48708.52197265625,9320.045776367188,0.0
22,2019-01-09T00:00:00+03:00,26321.30078125,15305.60791015625,48302.7919921875,9233.364135742188,0.0
23,2019-01-09T00:00:00+03:00,26312.30078125,14281.900390625,47437.26025390625,9225.466186523438,0.0
0,2019-01-10T00:00:00+03:00,26318.30078125,10478.6669921875,47320.3046875,9140.384155273438,0.0
1,2019-01-10T00:00:00+03:00,26321.30078125,10526.393798828125,46271.1025390625,9149.884155273438,0.0
2,2019-01-10T00:00:00+03:00,26319.30078125,10843.269775390625,46165.0751953125,9154.2841796875,0.0
3,2019-01-10T00:00:00+03:00,26329.93359375,11752.61279296875,46772.23828125,9133.78076171875,0.0
4,2019-01-10T00:00:00+03:00,26329.93359375,12549.770751953125,47662.6591796875,9136.698852539062,0.699999988079071
5,2019-01-10T00:00:00+03:00,26316.30078125,13518.703857421875,49239.2734375,9186.582153320312,2.700000047683716
6,2019-01-10T00:00:00+03:00,26322.30078125,15617.3056640625,50672.451171875,9242.359008789062,8.250000193715096
7,2019-01-10T00:00:00+03:00,26325.93359375,17249.42431640625,50851.8994140625,9309.971923828125,39.000000953674316
8,2019-01-10T00:00:00+03:00,26328.93359375,19487.1767578125,51380.4267578125,9283.566162109375,80.65000343322754
9,2019-01-10T00:00:00+03:00,26328.93359375,20393.91796875,51534.7783203125,9279.676147460938,145.57866191864014
10,2019-01-10T00:00:00+03:00,26324.30078125,20181.6376953125,51336.8056640625,9283.504272460938,152.14999675750732
11,2019-01-10T00:00:00+03:00,26326.30078125,18749.55029296875,51086.9931640625,9310.055053710938,147.8000030517578
12,2019-01-10T00:00:00+03:00,26327.93359375,18916.58935546875,50918.759765625,9323.420288085938,123.20000004768372
13,2019-01-10T00:00:00+03:00,26332.93359375,20126.8935546875,51069.3037109375,9299.451049804688,104.44999694824219
14,2019-01-10T00:00:00+03:00,26327.30078125,20526.640625,51040.791015625,9264.531127929688,43.349998474121094
15,2019-01-10T00:00:00+03:00,26324.30078125,20690.5087890625,50887.5927734375,9246.284912109375,1.7999999523162842
16,2019-01-10T00:00:00+03:00,26326.30078125,22933.6435546875,50853.2490234375,9246.937255859375,0.0
17,2019-01-10T00:00:00+03:00,26334.93359375,22882.8857421875,50868.51953125,9211.282836914062,0.0
18,2019-01-10T00:00:00+03:00,26328.30078125,21373.4150390625,50457.3486328125,9233.430786132812,0.0
19,2019-01-10T00:00:00+03:00,26327.30078125,19196.4873046875,50321.642578125,9301.44091796875,0.0
20,2019-01-10T00:00:00+03:00,26323.93359375,18510.5498046875,49639.4072265625,9293.18310546875,0.0
21,2019-01-10T00:00:00+03:00,26320.93359375,17391.29443359375,49361.7255859375,9234.087890625,0.0
22,2019-01-10T00:00:00+03:00,26324.93359375,15332.15869140625,48682.283203125,9179.005737304688,0.0
23,2019-01-10T00:00:00+03:00,26308.93359375,14090.10107421875,47538.5849609375,9162.239135742188,0.0
0,2019-01-11T00:00:00+03:00,26321.30078125,10700.22216796875,47912.1298828125,9211.228149414062,0.0
1,2019-01-11T00:00:00+03:00,26321.30078125,11024.542724609375,46969.6689453125,9211.730102539062,0.0
2,2019-01-11T00:00:00+03:00,26309.93359375,11154.64013671875,46843.49609375,9209.431762695312,0.0
3,2019-01-11T00:00:00+03:00,26306.30078125,11748.675537109375,46652.9501953125,9210.177856445312,0.0
4,2019-01-11T00:00:00+03:00,26313.30078125,12760.585205078125,47566.875,9212.213012695312,0.699999988079071
5,2019-01-11T00:00:00+03:00,26318.30078125,13738.022705078125,50013.1171875,9238.6689453125,2.700000047683716
6,2019-01-11T00:00:00+03:00,26314.93359375,16107.99462890625,50389.1083984375,9308.3701171875,8.500000193715096
7,2019-01-11T00:00:00+03:00,26316.93359375,17318.2041015625,51018.2294921875,9366.97802734375,23.050000190734863
8,2019-01-11T00:00:00+03:00,26306.30078125,19553.7548828125,51524.1904296875,9376.27490234375,34.89999961853027
9,2019-01-11T00:00:00+03:00,26296.30078125,20207.5478515625,51716.4111328125,9348.7119140625,54.19999885559082
10,2019-01-11T00:00:00+03:00,26304.30078125,20190.7421875,51331.326171875,9336.89208984375,58.000000953674316
11,2019-01-11T00:00:00+03:00,26295.0,19449.6552734375,51176.7705078125,9363.18798828125,60.80000162124634
12,2019-01-11T00:00:00+03:00,26291.634765625,19705.31201171875,51453.73828125,9378.94775390625,63.74957275390625
13,2019-01-11T00:00:00+03:00,26284.0,19825.4375,51569.197265625,9391.2978515625,30.899999618530273
14,2019-01-11T00:00:00+03:00,26155.0,20040.08837890625,51140.7998046875,9425.794921875,13.050000190734863
15,2019-01-11T00:00:00+03:00,26082.0,20485.439453125,50992.041015625,9414.078125,2.0999999046325684
16,2019-01-11T00:00:00+03:00,26024.0,21804.8515625,51009.9326171875,9413.8369140625,0.20000000298023224
