INTERVAL,M_DATE,P_AES,P_GES,P_TES,P_BS,P_REN
10,2022-01-02T00:00:00+03:00,26229.609375,19432.95751953125,76270.7998046875,10015.20654296875,123.29999923706055
11,2022-01-02T00:00:00+03:00,26237.423828125,20209.07666015625,76662.509765625,10028.35693359375,121.35000228881836
12,2022-01-02T00:00:00+03:00,26282.69921875,20100.52001953125,76989.98828125,10057.51220703125,99.95000076293945
13,2022-01-02T00:00:00+03:00,26279.69921875,20141.5126953125,77106.1572265625,10042.41162109375,75.24999809265137
14,2022-01-02T00:00:00+03:00,26281.69921875,20591.6298828125,77209.64453125,10025.42919921875,35.220001220703125
15,2022-01-02T00:00:00+03:00,26282.69921875,21817.3369140625,77503.3828125,10038.93603515625,3.950000047683716
16,2022-01-02T00:00:00+03:00,26283.400390625,23424.4267578125,77693.9296875,10036.84228515625,0.15000000596046448
17,2022-01-02T00:00:00+03:00,26283.400390625,23439.1943359375,77808.966796875,10033.86669921875,0.0
18,2022-01-02T00:00:00+03:00,26285.400390625,22440.5048828125,77534.142578125,10022.96826171875,0.0
19,2022-01-02T00:00:00+03:00,26283.400390625,21674.27392578125,76555.6240234375,10022.96826171875,0.0
20,2022-01-02T00:00:00+03:00,26290.400390625,20406.61083984375,76106.9375,10023.11474609375,0.0
21,2022-01-02T00:00:00+03:00,26279.5,20034.64404296875,74380.5546875,9998.96533203125,0.0
22,2022-01-02T00:00:00+03:00,26268.548828125,18064.40966796875,73516.619140625,9982.88427734375,0.0
23,2022-01-02T00:00:00+03:00,26287.5,18039.79296875,70982.3193359375,9961.39111328125,0.0
0,2022-01-03T00:00:00+03:00,26294.5,16122.408203125,70082.357421875,10017.702758789062,0.0
1,2022-01-03T00:00:00+03:00,26288.5,15784.441650390625,69094.775390625,10010.652954101562,0.0
2,2022-01-03T00:00:00+03:00,26290.5,15699.828857421875,69005.275390625,9975.652587890625,0.0
3,2022-01-03T00:00:00+03:00,26290.5,15882.78515625,69060.21484375,9975.552978515625,0.8999999761581421
4,2022-01-03T00:00:00+03:00,26262.5,16435.80078125,69784.9609375,9955.652587890625,10.591092109680176
5,2022-01-03T00:00:00+03:00,26295.5,16851.0146484375,71371.3115234375,9955.103393554688,35.70000076293945
6,2022-01-03T00:00:00+03:00,26295.5,18411.90869140625,72373.75390625,9967.252807617188,66.4000015258789
7,2022-01-03T00:00:00+03:00,26299.5,18783.42431640625,75040.8662109375,9990.40283203125,94.45000314712524
8,2022-01-03T00:00:00+03:00,26339.5,19519.43359375,77721.8330078125,9990.3232421875,134.68999862670898
9,2022-01-03T00:00:00+03:00,26338.400390625,20526.892578125,79162.5830078125,10008.9326171875,207.25
10,2022-01-03T00:00:00+03:00,26336.400390625,21200.75634765625,79528.392578125,10024.502563476562,289.8000030517578
11,2022-01-03T00:00:00+03:00,26334.400390625,21268.66162109375,79835.4619140625,10043.202758789062,357.8000030517578
12,2022-01-03T00:00:00+03:00,26330.400390625,20952.93603515625,80163.662109375,10078.623291015625,283.5
13,2022-01-03T00:00:00+03:00,26334.400390625,21360.51513671875,80667.7080078125,10082.902587890625,222.64999389648438
14,2022-01-03T00:00:00+03:00,26332.400390625,21656.927734375,80982.6591796875,10056.362548828125,117.94000244140625
15,2022-01-03T00:00:00+03:00,26333.400390625,22284.56689453125,80920.9541015625,10036.292846679688,7.800000190734863
16,2022-01-03T00:00:00+03:00,26333.400390625,23816.03125,81137.2109375,10028.542846679688,0.25
17,2022-01-03T00:00:00+03:00,26334.400390625,24029.3759765625,80494.90625,10027.453002929688,0.0
18,2022-01-03T00:00:00+03:00,26333.400390625,22370.578125,80843.6650390625,10022.552612304688,0.0
19,2022-01-03T00:00:00+03:00,26333.400390625,20989.78466796875,79821.1796875,10016.653198242188,0.0
20,2022-01-03T00:00:00+03:00,26329.400390625,19820.36767578125,79212.732421875,10018.403198242188,0.0
21,2022-01-03T00:00:00+03:00,26330.69921875,19159.0888671875,76925.994140625,10016.552612304688,0.0
22,2022-01-03T00:00:00+03:00,26327.69921875,18156.404296875,75245.7958984375,10000.453002929688,0.0
23,2022-01-03T00:00:00+03:00,26329.400390625,17294.858642578125,73067.5078125,9980.552612304688,0.0
0,2022-01-04T00:00:00+03:00,26269.69921875,15954.275146484375,71521.83984375,9971.057495117188,0.0
1,2022-01-04T00:00:00+03:00,26267.69921875,15555.984619140625,70413.1845703125,9973.006713867188,0.0
2,2022-01-04T00:00:00+03:00,26267.69921875,15576.5283203125,69730.845703125,9963.107299804688,0.0
3,2022-01-04T00:00:00+03:00,26270.69921875,15610.97021484375,70202.853515625,9962.907104492188,0.75
4,2022-01-04T00:00:00+03:00,26282.69921875,16177.484619140625,71006.3212890625,9963.006713867188,13.699999809265137
5,2022-01-04T00:00:00+03:00,26264.400390625,16595.00439453125,72763.02734375,9962.557495117188,40.150001525878906
6,2022-01-04T00:00:00+03:00,26285.69921875,18089.6826171875,74589.294921875,9994.206909179688,72.94999837875366
7,2022-01-04T00:00:00+03:00,26285.69921875,18566.61279296875,76748.224609375,10021.657104492188,102.30000019073486
8,2022-01-04T00:00:00+03:00,26330.69921875,19147.68603515625,79401.5029296875,10050.077026367188,139.06999588012695
9,2022-01-04T00:00:00+03:00,26324.65234375,20183.20849609375,80589.1103515625,10068.786987304688,186.79999542236328
10,2022-01-04T00:00:00+03:00,26327.69921875,20723.84375,81297.7744140625,10084.557495117188,216.20000457763672
11,2022-01-04T00:00:00+03:00,26316.400390625,20801.48291015625,81791.4921875,10128.456909179688,166.4000015258789
12,2022-01-04T00:00:00+03:00,26336.400390625,20710.822265625,81957.095703125,10142.977416992188,131.75000190734863
13,2022-01-04T00:00:00+03:00,26339.1328125,20988.19287109375,81948.2900390625,10147.956909179688,70.9000015258789
14,2022-01-04T00:00:00+03:00,26341.400390625,21507.994140625,81894.9296875,10117.416870117188,34.769999504089355
15,2022-01-04T00:00:00+03:00,26340.400390625,22479.421875,81538.09375,10102.846557617188,2.9000000953674316
16,2022-01-04T00:00:00+03:00,26341.400390625,23618.4892578125,82128.732421875,10090.496948242188,0.0
17,2022-01-04T00:00:00+03:00,26347.400390625,23315.7216796875,81933.9287109375,10096.607299804688,0.0
18,2022-01-04T00:00:00+03:00,26346.400390625,22597.4375,81448.55078125,10088.307495117188,0.0
19,2022-01-04T00:00:00+03:00,26346.400390625,21246.2314453125,80628.7216796875,10082.706909179688,0.0
20,2022-01-04T00:00:00+03:00,26346.400390625,19677.08447265625,80328.8837890625,10079.357299804688,0.0
21,2022-01-04T00:00:00+03:00,26350.400390625,18958.0439453125,78605.0068359375,10062.006713867188,0.0
22,2022-01-04T00:00:00+03:00,26353.400390625,18022.294921875,76170.3046875,10045.907104492188,0.0
23,2022-01-04T00:00:00+03:00,26350.400390625,17197.68115234375,73872.4541015625,10021.006713867188,0.0
0,2022-01-05T00:00:00+03:00,26271.400390625,15818.28564453125,73086.412109375,9949.171142578125,0.0
1,2022-01-05T00:00:00+03:00,26272.400390625,15499.564208984375,72079.359375,9952.121337890625,0.0
2,2022-01-05T00:00:00+03:00,26272.400390625,15570.158447265625,71618.9951171875,9941.719970703125,0.0
3,2022-01-05T00:00:00+03:00,26277.400390625,15611.40283203125,72270.494140625,9911.201416015625,0.8500000238418579
4,2022-01-05T00:00:00+03:00,26266.50390625,16190.4931640625,73507.0576171875,9896.5009765625,15.5
5,2022-01-05T00:00:00+03:00,26263.44140625,16597.2958984375,75056.6220703125,9896.5478515625,41.650001525878906
6,2022-01-05T00:00:00+03:00,26265.25,18128.0439453125,76387.9013671875,9920.6962890625,72.19999837875366
7,2022-01-05T00:00:00+03:00,26257.962890625,18803.515625,78664.33984375,9951.357421875,95.95000171661377
8,2022-01-05T00:00:00+03:00,26306.099609375,19413.876953125,81841.1689453125,9953.183837890625,140.1400032043457
9,2022-01-05T00:00:00+03:00,26297.26171875,20602.6484375,82611.529296875,9982.678955078125,239.1500015258789
10,2022-01-05T00:00:00+03:00,26298.23828125,21077.01806640625,83321.01953125,10007.377197265625,309.6499938964844
11,2022-01-05T00:00:00+03:00,26295.400390625,21304.75634765625,83829.013671875,10035.640869140625,323.1999969482422
12,2022-01-05T00:00:00+03:00,26300.69921875,21006.75048828125,84229.24609375,10052.943603515625,294.0499954223633
13,2022-01-05T00:00:00+03:00,26301.69921875,21212.39013671875,84571.9658203125,10052.079345703125,234.64999961853027
14,2022-01-05T00:00:00+03:00,26303.638671875,21409.49951171875,84935.923828125,10069.597900390625,96.7899980545044
15,2022-01-05T00:00:00+03:00,26294.451171875,22216.390625,84707.1640625,10057.673095703125,11.699999809265137
16,2022-01-05T00:00:00+03:00,26279.7421875,23071.35546875,84588.203125,10059.343017578125,0.15000000596046448
17,2022-01-05T00:00:00+03:00,26280.400390625,23181.7734375,84147.5126953125,10056.248291015625,0.0
18,2022-01-05T00:00:00+03:00,26256.099609375,21925.8076171875,83917.703125,10045.442626953125,0.0
19,2022-01-05T00:00:00+03:00,26257.099609375,20851.86474609375,83083.240234375,10044.942626953125,0.0
20,2022-01-05T00:00:00+03:00,26230.099609375,19901.22119140625,81438.4755859375,10042.591064453125,0.0
21,2022-01-05T00:00:00+03:00,26234.099609375,18772.97314453125,79203.8046875,10019.341064453125,0.0
22,2022-01-05T00:00:00+03:00,26236.26171875,18934.23486328125,75902.58203125,9981.841430664062,0.0
23,2022-01-05T00:00:00+03:00,26252.80859375,17456.46533203125,73884.205078125,9962.041015625,0.0
0,2022-01-06T00:00:00+03:00,25703.099609375,15729.149658203125,73221.390625,9996.998291015625,0.0
1,2022-01-06T00:00:00+03:00,25715.162109375,15438.129150390625,72434.4130859375,9947.948486328125,0.0
2,2022-01-06T00:00:00+03:00,25715.34375,15540.819091796875,72225.109375,9944.048095703125,0.0
3,2022-01-06T00:00:00+03:00,25717.23828125,15543.072509765625,72525.4873046875,9943.948486328125,0.8500000238418579
4,2022-01-06T00:00:00+03:00,25667.099609375,16146.699462890625,73388.5048828125,9962.347900390625,15.550000190734863
5,2022-01-06T00:00:00+03:00,25674.5,16363.228759765625,75540.396484375,9962.998291015625,42.099998474121094
6,2022-01-06T00:00:00+03:00,25681.80078125,18004.32568359375,76748.8095703125,9975.248291015625,72.04999685287476
7,2022-01-06T00:00:00+03:00,25679.80078125,18789.251953125,78505.50390625,10007.198486328125,95.29999732971191
8,2022-01-06T00:00:00+03:00,25705.5,18968.21875,81196.8349609375,10027.673095703125,152.0
9,2022-01-06T00:00:00+03:00,25700.24609375,20198.64794921875,81774.0478515625,10037.868408203125,211.5999984741211
10,2022-01-06T00:00:00+03:00,25711.80078125,20846.25048828125,82770.5576171875,10052.668212890625,265.8499984741211
11,2022-01-06T00:00:00+03:00,25732.8203125,20901.408203125,83293.9912109375,10078.338134765625,218.39999389648438
12,2022-01-06T00:00:00+03:00,25721.5,20869.69677734375,83335.1484375,10091.237548828125,208.58239364624023
13,2022-01-06T00:00:00+03:00,25704.19921875,21140.02099609375,83228.3447265625,10088.137939453125,155.85000324249268
14,2022-01-06T00:00:00+03:00,25716.80078125,21446.77099609375,83406.6669921875,10062.838134765625,89.85000324249268
15,2022-01-06T00:00:00+03:00,25698.810546875,22730.6337890625,82607.7119140625,10042.208251953125,11.350000381469727
16,2022-01-06T00:00:00+03:00,25730.80078125,23571.1533203125,83371.6396484375,10035.868408203125,0.44999998807907104
17,2022-01-06T00:00:00+03:00,25707.5,23625.0380859375,82787.5400390625,10041.347900390625,0.0
18,2022-01-06T00:00:00+03:00,25702.5,22372.49609375,82432.2509765625,10027.448486328125,0.0
19,2022-01-06T00:00:00+03:00,25707.69921875,21349.50732421875,80963.271484375,10022.847900390625,0.0
20,2022-01-06T00:00:00+03:00,25709.5,20689.42919921875,79603.3408203125,10030.097900390625,0.0
21,2022-01-06T00:00:00+03:00,25706.5,19820.43310546875,77635.5703125,10012.847900390625,0.0
22,2022-01-06T00:00:00+03:00,25695.119140625,18707.39697265625,75705.314453125,9996.748291015625,0.0
23,2022-01-06T00:00:00+03:00,25718.677734375,17285.55078125,73837.001953125,9967.847900390625,0.0
0,2022-01-07T00:00:00+03:00,25685.900390625,15883.451171875,72255.1865234375,9974.626831054688,0.0
1,2022-01-07T00:00:00+03:00,25664.599609375,15608.355712890625,71733.0849609375,9972.577026367188,0.0
2,2022-01-07T00:00:00+03:00,25672.599609375,15496.96240234375,71430.3486328125,9972.977416992188,0.0
3,2022-01-07T00:00:00+03:00,26141.599609375,15469.38623046875,71016.978515625,9972.866088867188,0.8500000238418579
4,2022-01-07T00:00:00+03:00,26144.599609375,15504.08251953125,72328.6513671875,9972.963745117188,14.050000190734863
5,2022-01-07T00:00:00+03:00,26146.599609375,16401.25634765625,73749.9091796875,9972.519409179688,38.650001525878906
6,2022-01-07T00:00:00+03:00,26148.80078125,17776.88525390625,74575.7177734375,9970.767456054688,64.44999837875366
7,2022-01-07T00:00:00+03:00,26147.599609375,18150.92529296875,76071.9091796875,9985.243041992188,82.74999713897705
8,2022-01-07T00:00:00+03:00,26168.748046875,18766.72119140625,77615.2197265625,10005.965698242188,131.49999618530273
9,2022-01-07T00:00:00+03:00,26163.447265625,19517.19384765625,78959.1171875,10014.460815429688,224.18000030517578
10,2022-01-07T00:00:00+03:00,26188.44921875,20113.1884765625,79635.9130859375,10035.653198242188,226.85000228881836
11,2022-01-07T00:00:00+03:00,26212.69921875,20180.01806640625,80020.03125,10051.925659179688,255.35000038146973
12,2022-01-07T00:00:00+03:00,26239.69921875,20327.8349609375,79722.04296875,10079.129760742188,198.9500026702881
13,2022-01-07T00:00:00+03:00,26276.0,20548.07568359375,79870.3828125,10085.993041992188,199.25000286102295
14,2022-01-07T00:00:00+03:00,26277.568359375,20512.90771484375,80092.748046875,10067.695190429688,83.70000171661377
15,2022-01-07T00:00:00+03:00,26284.185546875,21796.8037109375,79832.8291015625,10054.974487304688,22.200000762939453
16,2022-01-07T00:00:00+03:00,26291.30078125,22836.4365234375,80488.2021484375,10039.934448242188,0.5
17,2022-01-07T00:00:00+03:00,26293.974609375,22966.9521484375,80464.57421875,10029.826049804688,0.0
18,2022-01-07T00:00:00+03:00,26299.599609375,21850.251953125,80092.427734375,10019.826049804688,0.0
19,2022-01-07T00:00:00+03:00,26320.599609375,21172.29638671875,78979.46875,10027.645385742188,0.0
20,2022-01-07T00:00:00+03:00,26330.529296875,20318.39501953125,77583.9189453125,10035.306518554688,0.0
21,2022-01-07T00:00:00+03:00,26353.599609375,19515.05224609375,76077.2197265625,10002.835815429688,0.0
22,2022-01-07T00:00:00+03:00,26361.115234375,18444.861328125,74387.583984375,9986.669799804688,0.0
23,2022-01-07T00:00:00+03:00,26389.57421875,17372.75,72758.3623046875,9951.779174804688,0.0
0,2022-01-08T00:00:00+03:00,26362.599609375,15856.892333984375,72161.578125,9975.303588867188,0.0
1,2022-01-08T00:00:00+03:00,26383.599609375,15462.291015625,70937.828125,9923.253784179688,0.0
2,2022-01-08T00:00:00+03:00,26382.599609375,15406.593017578125,70217.2041015625,9929.354370117188,0.0
3,2022-01-08T00:00:00+03:00,26391.599609375,15386.145751953125,70554.4072265625,9903.253784179688,0.8999999761581421
4,2022-01-08T00:00:00+03:00,26401.599609375,15945.503173828125,71809.681640625,9899.354370117188,16.450000762939453
5,2022-01-08T00:00:00+03:00,26392.599609375,16258.796142578125,73803.2734375,9898.904174804688,38.20000076293945
6,2022-01-08T00:00:00+03:00,26402.599609375,17816.345703125,75190.2587890625,9912.253784179688,69.19999694824219
7,2022-01-08T00:00:00+03:00,26422.599609375,18215.5185546875,77436.115234375,9962.604370117188,86.54999828338623
8,2022-01-08T00:00:00+03:00,26438.599609375,18698.4755859375,79962.115234375,9980.324096679688,135.0500030517578
9,2022-01-08T00:00:00+03:00,26431.900390625,19655.48681640625,81132.3984375,9997.074096679688,234.3000030517578
10,2022-01-08T00:00:00+03:00,26431.900390625,20034.5146484375,81748.62890625,10036.543823242188,371.30001068115234
11,2022-01-08T00:00:00+03:00,26423.900390625,20167.2939453125,81998.513671875,10068.373901367188,390.9000129699707
12,2022-01-08T00:00:00+03:00,26486.900390625,20275.8046875,82370.2880859375,10087.074096679688,467.8000030517578
13,2022-01-08T00:00:00+03:00,26496.900390625,20524.16748046875,82615.001953125,10066.684448242188,312.5238952636719
14,2022-01-08T00:00:00+03:00,26506.900390625,21081.72314453125,82764.7548828125,10035.003784179688,145.19999408721924
15,2022-01-08T00:00:00+03:00,27168.599609375,21569.6484375,82370.19140625,10021.953979492188,21.450000002980232
16,2022-01-08T00:00:00+03:00,27205.900390625,22787.4951171875,82925.4990234375,10011.354370117188,0.44999998807907104
17,2022-01-08T00:00:00+03:00,27203.900390625,22829.5810546875,82194.2216796875,10018.654174804688,0.0
18,2022-01-08T00:00:00+03:00,27218.900390625,22209.9375,81665.017578125,10004.753784179688,0.0
19,2022-01-08T00:00:00+03:00,27206.900390625,20869.35400390625,80701.548828125,10008.154174804688,0.0
20,2022-01-08T00:00:00+03:00,27200.900390625,20195.06787109375,79109.419921875,10013.604370117188,0.0
21,2022-01-08T00:00:00+03:00,27201.599609375,19790.74267578125,76979.1640625,9986.354370117188,0.0
22,2022-01-08T00:00:00+03:00,27202.599609375,18620.603515625,74880.578125,9970.253784179688,0.0
23,2022-01-08T00:00:00+03:00,27191.599609375,17371.74853515625,72670.3896484375,9950.354370117188,0.0
0,2022-01-09T00:00:00+03:00,27162.533203125,15518.294189453125,72003.0703125,9959.842651367188,0.0
1,2022-01-09T00:00:00+03:00,27164.5,15445.824951171875,70572.1015625,9915.292846679688,0.0
2,2022-01-09T00:00:00+03:00,27168.5,15444.39697265625,70811.2626953125,9915.393432617188,0.0
3,2022-01-09T00:00:00+03:00,27214.5,15420.453857421875,70653.2939453125,9919.292846679688,0.800000011920929
4,2022-01-09T00:00:00+03:00,27266.517578125,15992.033935546875,71245.064453125,9915.393432617188,15.949999809265137
5,2022-01-09T00:00:00+03:00,27265.5,16408.310302734375,72818.2490234375,9928.943237304688,43.099998474121094
6,2022-01-09T00:00:00+03:00,27314.5,17836.2099609375,73762.0634765625,9939.092651367188,70.50000143051147
7,2022-01-09T00:00:00+03:00,27368.5,18437.5068359375,76160.8759765625,9913.042602539062,97.35000133514404
8,2022-01-09T00:00:00+03:00,27360.5,18797.4716796875,79156.1865234375,9933.563110351562,177.75
9,2022-01-09T00:00:00+03:00,27408.80078125,19909.7822265625,79983.7822265625,9949.212524414062,319.8000030517578
10,2022-01-09T00:00:00+03:00,27445.0546875,20619.7470703125,80040.2724609375,9980.723266601562,469.99999237060547
11,2022-01-09T00:00:00+03:00,27499.80078125,20527.3779296875,80563.5576171875,10042.412719726562,512.4500007629395
12,2022-01-09T00:00:00+03:00,27505.80078125,20637.55322265625,80773.533203125,10077.712524414062,423.3499870300293
13,2022-01-09T00:00:00+03:00,27528.5,20673.69873046875,81229.8935546875,10071.122680664062,279.54998779296875
14,2022-01-09T00:00:00+03:00,27527.33984375,21218.8095703125,81496.6162109375,10034.252563476562,133.8000030517578
15,2022-01-09T00:00:00+03:00,27537.4921875,21749.74951171875,81873.431640625,10012.692993164062,13.100000381469727
16,2022-01-09T00:00:00+03:00,27540.80078125,22128.8564453125,83567.6787109375,10040.193237304688,0.3499999940395355
17,2022-01-09T00:00:00+03:00,27540.599609375,22374.9384765625,83557.8427734375,10032.592651367188,0.0
18,2022-01-09T00:00:00+03:00,27540.80078125,21582.767578125,82686.869140625,10031.292846679688,0.0
19,2022-01-09T00:00:00+03:00,27537.12109375,20533.7861328125,81478.359375,10026.193237304688,0.0
20,2022-01-09T00:00:00+03:00,27537.853515625,19891.09912109375,80756.1708984375,10034.842651367188,0.0
21,2022-01-09T00:00:00+03:00,27523.80078125,18890.814453125,78090.2529296875,10020.592651367188,0.0
22,2022-01-09T00:00:00+03:00,27525.111328125,18868.28515625,74855.720703125,9988.093627929688,0.0
23,2022-01-09T00:00:00+03:00,27538.5,17475.5,72463.62890625,9971.793823242188,0.0
0,2022-01-10T00:00:00+03:00,27517.80078125,15562.45361328125,71944.8837890625,10016.124633789062,0.0
1,2022-01-10T00:00:00+03:00,28660.80078125,15056.34912109375,70396.2841796875,10042.072875976562,0.0
2,2022-01-10T00:00:00+03:00,28686.5,15106.963623046875,69922.267578125,9973.576782226562,0.0
3,2022-01-10T00:00:00+03:00,28683.80078125,15621.73876953125,71215.40234375,9983.082641601562,1.0499999523162842
4,2022-01-10T00:00:00+03:00,28698.80078125,16141.517333984375,73909.875,9972.993774414062,18.0
5,2022-01-10T00:00:00+03:00,28698.80078125,16515.373291015625,77978.4296875,10052.491821289062,44.599998474121094
6,2022-01-10T00:00:00+03:00,28693.5,17429.392578125,82474.322265625,10114.362915039062,72.44999694824219
7,2022-01-10T00:00:00+03:00,28691.80078125,19217.37109375,84932.912109375,10256.075805664062,101.54999828338623
8,2022-01-10T00:00:00+03:00,28735.80078125,20095.220703125,87488.130859375,10272.748657226562,194.6500015258789
9,2022-01-10T00:00:00+03:00,28734.80078125,21557.1025390625,87034.85546875,10292.707641601562,354.8500061035156
10,2022-01-10T00:00:00+03:00,28732.80078125,21724.94970703125,87046.9150390625,10345.889282226562,391.2999954223633
11,2022-01-10T00:00:00+03:00,28734.80078125,20556.99462890625,87342.244140625,10376.050415039062,383.79999923706055
12,2022-01-10T00:00:00+03:00,28746.80078125,20341.6474609375,87683.48046875,10376.950805664062,336.2500057220459
13,2022-01-10T00:00:00+03:00,28761.80078125,21225.1201171875,87700.3671875,10388.448852539062,203.35000038146973
14,2022-01-10T00:00:00+03:00,28772.80078125,21377.75830078125,87778.0791015625,10382.112915039062,79.60000324249268
15,2022-01-10T00:00:00+03:00,28767.693359375,21813.326171875,87455.314453125,10388.421508789062,11.550000190734863
16,2022-01-10T00:00:00+03:00,28772.833984375,22706.7822265625,87818.5771484375,10383.110961914062,0.6000000238418579
17,2022-01-10T00:00:00+03:00,28778.80078125,22914.1708984375,87222.4970703125,10384.918579101562,0.0
18,2022-01-10T00:00:00+03:00,28775.599609375,21345.30078125,86895.337890625,10391.857055664062,0.0
19,2022-01-10T00:00:00+03:00,28783.80078125,20892.27197265625,84429.7861328125,10354.349243164062,0.0
20,2022-01-10T00:00:00+03:00,28765.80078125,19690.03955078125,83097.5576171875,10356.990844726562,0.0
21,2022-01-10T00:00:00+03:00,28430.857421875,19768.59033203125,80117.5947265625,10273.287719726562,0.0
22,2022-01-10T00:00:00+03:00,28098.80078125,18313.69384765625,77705.1484375,10213.430297851562,0.0
23,2022-01-10T00:00:00+03:00,28114.80078125,17696.451171875,74556.0341796875,10185.116821289062,0.0
0,2022-01-11T00:00:00+03:00,27828.80078125,16005.383056640625,74140.2490234375,10141.863891601562,0.0
1,2022-01-11T00:00:00+03:00,27828.80078125,15529.0830078125,73321.9189453125,10144.814086914062,0.0
2,2022-01-11T00:00:00+03:00,27831.80078125,15416.149658203125,74299.3876953125,10149.514282226562,0.0
3,2022-01-11T00:00:00+03:00,27832.80078125,15406.02294921875,75822.208984375,10150.213500976562,0.8999999761581421
4,2022-01-11T00:00:00+03:00,27832.80078125,15566.7216796875,78426.310546875,10115.514282226562,15.850000381469727
5,2022-01-11T00:00:00+03:00,27832.80078125,16311.85546875,81919.6103515625,10142.363891601562,35.349998474121094
6,2022-01-11T00:00:00+03:00,27830.80078125,18367.9306640625,85660.4921875,10173.413696289062,65.44999837875366
7,2022-01-11T00:00:00+03:00,27830.80078125,19530.98193359375,88495.673828125,10305.158813476562,93.25000190734863
8,2022-01-11T00:00:00+03:00,27870.80078125,20861.19091796875,90166.4892578125,10336.479125976562,162.25
9,2022-01-11T00:00:00+03:00,27867.80078125,21849.40283203125,90220.0107421875,10340.528930664062,270.8990478515625
10,2022-01-11T00:00:00+03:00,27879.80078125,21453.66259765625,90024.43359375,10344.748657226562,355.02999114990234
11,2022-01-11T00:00:00+03:00,27878.80078125,20830.82763671875,89536.67578125,10389.628540039062,358.7299919128418
12,2022-01-11T00:00:00+03:00,27872.599609375,20793.81005859375,89718.560546875,10386.958618164062,324.87529945373535
