INTERVAL,M_DATE,P_AES,P_GES,P_TES,P_BS,P_REN
13,2016-01-02T00:00:00+03:00,22329.0,14996.6826171875,45843.8896484375,8658.751098632812,
14,2016-01-02T00:00:00+03:00,22329.0,15718.40185546875,45906.1298828125,8706.451171875,
15,2016-01-02T00:00:00+03:00,22329.0,17373.47119140625,45948.0556640625,8713.35107421875,
16,2016-01-02T00:00:00+03:00,22327.0,19163.4228515625,45910.419921875,8713.35107421875,
17,2016-01-02T00:00:00+03:00,22327.0,20284.35546875,45995.6669921875,8713.65087890625,
18,2016-01-02T00:00:00+03:00,22327.0,19437.0458984375,45509.421875,8715.2509765625,
19,2016-01-02T00:00:00+03:00,22327.0,17790.4970703125,45403.5673828125,8716.2509765625,
20,2016-01-02T00:00:00+03:00,22329.0,16468.57470703125,45362.25,8716.2509765625,
21,2016-01-02T00:00:00+03:00,22329.0,14130.26806640625,45269.7353515625,8718.35107421875,
22,2016-01-02T00:00:00+03:00,22329.0,12354.22119140625,45124.74609375,8719.85107421875,
23,2016-01-02T00:00:00+03:00,22319.0,11043.244873046875,43837.396484375,8694.731201171875,
0,2016-01-03T00:00:00+03:00,22285.0,10206.949951171875,43508.8193359375,8651.68115234375,
1,2016-01-03T00:00:00+03:00,22285.0,9763.949951171875,42868.4716796875,8651.68115234375,
2,2016-01-03T00:00:00+03:00,22285.0,9418.449951171875,42479.5869140625,8679.68115234375,
3,2016-01-03T00:00:00+03:00,22285.0,9611.603759765625,42531.7451171875,8679.68115234375,
4,2016-01-03T00:00:00+03:00,22285.0,10348.238037109375,43013.1689453125,8667.53125,
5,2016-01-03T00:00:00+03:00,22285.0,11008.335083007812,43465.3017578125,8667.43115234375,
6,2016-01-03T00:00:00+03:00,22285.0,11487.189453125,44404.6943359375,8667.43115234375,
7,2016-01-03T00:00:00+03:00,22435.0,12960.998779296875,44582.8642578125,8683.10107421875,
8,2016-01-03T00:00:00+03:00,22585.0,13572.54931640625,45501.4453125,8686.60107421875,
9,2016-01-03T00:00:00+03:00,22585.0,14636.66796875,45399.177734375,8633.5009765625,
10,2016-01-03T00:00:00+03:00,22565.0,15355.486328125,45523.1884765625,8607.5009765625,
11,2016-01-03T00:00:00+03:00,22565.0,15521.615234375,45540.5908203125,8599.701171875,
12,2016-01-03T00:00:00+03:00,22601.134765625,15932.490234375,45451.3232421875,8599.701171875,
13,2016-01-03T00:00:00+03:00,22605.0,16422.96435546875,45579.0791015625,8599.701171875,
14,2016-01-03T00:00:00+03:00,23095.0,16779.896484375,45602.16015625,8591.701171875,
15,2016-01-03T00:00:00+03:00,23093.013671875,18176.0595703125,45932.2822265625,8591.701171875,
16,2016-01-03T00:00:00+03:00,23097.0,20680.4365234375,46039.162109375,8591.701171875,
17,2016-01-03T00:00:00+03:00,23095.0,21086.041015625,46104.8046875,8637.0009765625,
18,2016-01-03T00:00:00+03:00,23095.0,20735.5263671875,46051.111328125,8607.60107421875,
19,2016-01-03T00:00:00+03:00,23095.0,18902.3828125,45956.37109375,8608.60107421875,
20,2016-01-03T00:00:00+03:00,23094.0,17295.033203125,45752.3447265625,8656.10107421875,
21,2016-01-03T00:00:00+03:00,23093.0,15144.9990234375,45372.421875,8668.10107421875,
22,2016-01-03T00:00:00+03:00,23080.0,13904.13330078125,44782.3681640625,8631.60107421875,
23,2016-01-03T00:00:00+03:00,23085.0,12360.803466796875,43853.158203125,8602.281127929688,
0,2016-01-04T00:00:00+03:00,23251.0,10148.89990234375,43686.943359375,8564.78125,
1,2016-01-04T00:00:00+03:00,23251.0,9981.02099609375,43068.2587890625,8564.78125,
2,2016-01-04T00:00:00+03:00,23251.0,9675.413208007812,42795.1494140625,8540.2890625,
3,2016-01-04T00:00:00+03:00,23251.0,9793.164184570312,42766.4716796875,8541.2890625,
4,2016-01-04T00:00:00+03:00,23372.0,10441.052368164062,42892.2333984375,8506.389038085938,
5,2016-01-04T00:00:00+03:00,23372.0,11157.43017578125,43502.8369140625,8506.288940429688,
6,2016-01-04T00:00:00+03:00,23382.0,11812.95654296875,44392.6064453125,8506.288940429688,
7,2016-01-04T00:00:00+03:00,23382.0,13280.729736328125,44893.8681640625,8521.958862304688,
8,2016-01-04T00:00:00+03:00,23381.0,13652.76318359375,45856.876953125,8553.458862304688,
9,2016-01-04T00:00:00+03:00,23366.146484375,14754.5361328125,45815.103515625,8555.359252929688,
10,2016-01-04T00:00:00+03:00,23630.0,15300.80224609375,45920.228515625,8564.359252929688,
11,2016-01-04T00:00:00+03:00,23630.0,15714.78857421875,45999.9638671875,8561.558959960938,
12,2016-01-04T00:00:00+03:00,23673.0,16951.25927734375,46220.0390625,8564.051147460938,
13,2016-01-04T00:00:00+03:00,23673.0,17273.12841796875,46347.08984375,8564.051147460938,
14,2016-01-04T00:00:00+03:00,23950.0,17897.56103515625,46848.2041015625,8569.051147460938,
15,2016-01-04T00:00:00+03:00,23950.0,18472.3505859375,47770.291015625,8569.051147460938,
16,2016-01-04T00:00:00+03:00,23952.0,20663.4052734375,48905.759765625,8574.051147460938,
17,2016-01-04T00:00:00+03:00,23952.0,21178.88671875,48853.1728515625,8574.350952148438,
18,2016-01-04T00:00:00+03:00,23732.0,20121.2734375,48395.32421875,8564.451049804688,
19,2016-01-04T00:00:00+03:00,23582.0,18890.3115234375,47887.78125,8565.451049804688,
20,2016-01-04T00:00:00+03:00,23512.0,17017.087890625,47399.560546875,8565.451049804688,
21,2016-01-04T00:00:00+03:00,23509.0,15051.89111328125,46567.8291015625,8567.451049804688,
22,2016-01-04T00:00:00+03:00,23509.0,13231.4677734375,45796.982421875,8568.951049804688,
23,2016-01-04T00:00:00+03:00,23509.0,11753.552734375,45435.18359375,8539.631103515625,
0,2016-01-05T00:00:00+03:00,23433.0,10363.39990234375,43653.4482421875,8589.431030273438,
1,2016-01-05T00:00:00+03:00,23431.0,10000.39990234375,43059.154296875,8589.431030273438,
2,2016-01-05T00:00:00+03:00,23460.0,9691.106079101562,43075.4248046875,8584.230834960938,
3,2016-01-05T00:00:00+03:00,23460.0,9929.608032226562,42904.91015625,8584.230834960938,
4,2016-01-05T00:00:00+03:00,23925.0,10684.478149414062,43247.0126953125,8510.230834960938,
5,2016-01-05T00:00:00+03:00,24025.0,11316.43505859375,43716.8916015625,8500.381103515625,
6,2016-01-05T00:00:00+03:00,24106.0,12468.62451171875,45166.12109375,8495.580810546875,
7,2016-01-05T00:00:00+03:00,24156.0,14214.041015625,45489.408203125,8511.450927734375,
8,2016-01-05T00:00:00+03:00,24166.0,14917.91845703125,46350.2099609375,8505.751220703125,
9,2016-01-05T00:00:00+03:00,24153.0,16117.095703125,46515.1748046875,8515.651123046875,
10,2016-01-05T00:00:00+03:00,24166.0,16419.7548828125,47038.9736328125,8533.651123046875,
11,2016-01-05T00:00:00+03:00,24166.0,16379.10546875,47021.1806640625,8530.850830078125,
12,2016-01-05T00:00:00+03:00,24171.0,17119.03173828125,47027.2265625,8525.850830078125,
13,2016-01-05T00:00:00+03:00,24171.0,17339.46044921875,47037.3115234375,8525.850830078125,
14,2016-01-05T00:00:00+03:00,24179.0,17859.29443359375,47214.02734375,8508.850830078125,
15,2016-01-05T00:00:00+03:00,24179.0,18994.56982421875,47444.16015625,8508.850830078125,
16,2016-01-05T00:00:00+03:00,24179.0,21175.33203125,47621.4521484375,8508.850830078125,
17,2016-01-05T00:00:00+03:00,24179.0,21311.0634765625,47615.158203125,8509.350830078125,
18,2016-01-05T00:00:00+03:00,24229.0,20319.8955078125,47469.6796875,8515.950927734375,
19,2016-01-05T00:00:00+03:00,24279.0,18581.919921875,47330.603515625,8516.950927734375,
20,2016-01-05T00:00:00+03:00,24270.0,16951.98388671875,47140.4052734375,8513.950927734375,
21,2016-01-05T00:00:00+03:00,24328.0,14316.6162109375,46968.423828125,8514.950927734375,
22,2016-01-05T00:00:00+03:00,24353.0,13262.0390625,46058.40625,8473.959228515625,
23,2016-01-05T00:00:00+03:00,24349.0,11279.800048828125,45383.4443359375,8458.089111328125,
0,2016-01-06T00:00:00+03:00,24576.0,10380.300048828125,43632.369140625,8523.288818359375,
1,2016-01-06T00:00:00+03:00,24569.267578125,10176.819091796875,42768.2998046875,8522.288818359375,
2,2016-01-06T00:00:00+03:00,24629.0,9917.18310546875,42802.482421875,8561.489013671875,
3,2016-01-06T00:00:00+03:00,24629.0,10352.001220703125,42789.646484375,8561.288818359375,
4,2016-01-06T00:00:00+03:00,24641.0,11251.321044921875,43080.248046875,8560.089111328125,
5,2016-01-06T00:00:00+03:00,24641.0,11795.9140625,43621.9931640625,8528.638793945312,
6,2016-01-06T00:00:00+03:00,24641.0,12575.922119140625,45733.8828125,8531.838989257812,
7,2016-01-06T00:00:00+03:00,24641.0,14174.91259765625,45871.00390625,8550.309204101562,
8,2016-01-06T00:00:00+03:00,24629.0,15010.494140625,46593.484375,8539.508911132812,
9,2016-01-06T00:00:00+03:00,24629.0,15626.13037109375,46807.794921875,8539.008911132812,
10,2016-01-06T00:00:00+03:00,24628.0,16448.83935546875,46774.7138671875,8536.008911132812,
11,2016-01-06T00:00:00+03:00,24628.0,16468.47021484375,46826.3427734375,8533.408813476562,
12,2016-01-06T00:00:00+03:00,24705.0,16763.45263671875,46732.4140625,8535.700805664062,
13,2016-01-06T00:00:00+03:00,24706.0,17782.02490234375,46855.1142578125,8547.901000976562,
14,2016-01-06T00:00:00+03:00,24706.0,17784.38427734375,46718.2216796875,8557.700805664062,
15,2016-01-06T00:00:00+03:00,24705.0,19162.8154296875,46859.767578125,8557.901000976562,
16,2016-01-06T00:00:00+03:00,24721.0,21173.8662109375,47378.7958984375,8557.901000976562,
17,2016-01-06T00:00:00+03:00,24721.0,21660.763671875,47286.7275390625,8558.001098632812,
18,2016-01-06T00:00:00+03:00,24706.0,20708.244140625,46744.24609375,8594.800903320312,
19,2016-01-06T00:00:00+03:00,24721.0,19326.9912109375,46479.86328125,8595.601196289062,
20,2016-01-06T00:00:00+03:00,24708.0,17109.4091796875,46273.2451171875,8606.601196289062,
21,2016-01-06T00:00:00+03:00,24707.0,14444.1240234375,46092.390625,8607.800903320312,
22,2016-01-06T00:00:00+03:00,24669.0,13542.6220703125,44950.3330078125,8629.101196289062,
23,2016-01-06T00:00:00+03:00,24663.0,11599.78515625,44160.50390625,8613.8310546875,
0,2016-01-07T00:00:00+03:00,24665.0,10481.8818359375,43626.6728515625,8545.481079101562,
1,2016-01-07T00:00:00+03:00,24616.0,10177.494140625,42898.0166015625,8545.320922851562,
2,2016-01-07T00:00:00+03:00,24674.0,9885.9150390625,42794.7255859375,8535.320922851562,
3,2016-01-07T00:00:00+03:00,24674.0,10115.823852539062,42680.3984375,8535.320922851562,
4,2016-01-07T00:00:00+03:00,24676.0,10834.27783203125,42864.1533203125,8520.320922851562,
5,2016-01-07T00:00:00+03:00,24676.0,11543.02783203125,43197.8720703125,8520.280883789062,
6,2016-01-07T00:00:00+03:00,24676.0,12160.39453125,44663.005859375,8525.280883789062,
7,2016-01-07T00:00:00+03:00,24676.0,13817.3369140625,45229.708984375,8545.950805664062,
8,2016-01-07T00:00:00+03:00,24703.0,14859.365234375,45841.5224609375,8537.450805664062,
9,2016-01-07T00:00:00+03:00,24703.0,15704.89013671875,45996.4755859375,8537.351196289062,
10,2016-01-07T00:00:00+03:00,24700.0,16234.99609375,45821.9853515625,8524.470825195312,
11,2016-01-07T00:00:00+03:00,24700.0,16481.1806640625,45877.08203125,8521.671020507812,
12,2016-01-07T00:00:00+03:00,24755.0,16007.3583984375,45859.1728515625,8531.590942382812,
13,2016-01-07T00:00:00+03:00,24760.0,16868.2822265625,45891.251953125,8531.590942382812,
14,2016-01-07T00:00:00+03:00,24752.0,17362.80712890625,45779.2744140625,8546.590942382812,
15,2016-01-07T00:00:00+03:00,24752.0,18097.67919921875,45797.9599609375,8546.550903320312,
16,2016-01-07T00:00:00+03:00,24911.0,20828.2724609375,45783.12890625,8561.550903320312,
17,2016-01-07T00:00:00+03:00,24911.0,21104.13671875,45928.5322265625,8561.851196289062,
18,2016-01-07T00:00:00+03:00,24909.0,20688.5,45903.2138671875,8573.450805664062,
19,2016-01-07T00:00:00+03:00,24900.0,19176.8388671875,45634.0927734375,8574.490844726562,
20,2016-01-07T00:00:00+03:00,25140.0,17499.798828125,45357.267578125,8575.490844726562,
21,2016-01-07T00:00:00+03:00,25247.0,14977.9677734375,45324.7431640625,8576.490844726562,
22,2016-01-07T00:00:00+03:00,25203.0,13473.3896484375,44116.849609375,8583.151000976562,
23,2016-01-07T00:00:00+03:00,25203.0,12919.17724609375,43087.63671875,8562.481079101562,
0,2016-01-08T00:00:00+03:00,25179.0,10385.85693359375,43365.8154296875,8594.581176757812,
1,2016-01-08T00:00:00+03:00,25179.0,9964.89990234375,42304.9345703125,8594.421020507812,
2,2016-01-08T00:00:00+03:00,25181.0,9768.519165039062,42151.982421875,8574.421020507812,
3,2016-01-08T00:00:00+03:00,25181.0,10080.742797851562,42177.0732421875,8574.421020507812,
4,2016-01-08T00:00:00+03:00,25181.0,10777.817993164062,42317.4931640625,8568.421020507812,
5,2016-01-08T00:00:00+03:00,25181.0,11449.52197265625,42730.955078125,8560.531005859375,
6,2016-01-08T00:00:00+03:00,25180.0,12168.78955078125,43576.3896484375,8560.531005859375,
7,2016-01-08T00:00:00+03:00,25171.0,13389.183349609375,43623.19140625,8581.200927734375,
8,2016-01-08T00:00:00+03:00,25130.0,13808.16552734375,44887.1279296875,8572.200927734375,
9,2016-01-08T00:00:00+03:00,25132.0,14889.41748046875,45093.1845703125,8572.100830078125,
10,2016-01-08T00:00:00+03:00,25134.0,15716.00341796875,45527.630859375,8574.220947265625,
11,2016-01-08T00:00:00+03:00,25054.0,15683.5419921875,45390.7490234375,8571.421142578125,
12,2016-01-08T00:00:00+03:00,25024.0,16509.73876953125,45856.673828125,8555.841064453125,
13,2016-01-08T00:00:00+03:00,24924.0,17170.66748046875,45904.216796875,8559.841064453125,
14,2016-01-08T00:00:00+03:00,25171.0,17556.64013671875,45770.6455078125,8559.841064453125,
15,2016-01-08T00:00:00+03:00,25171.0,18702.302734375,46091.6103515625,8559.801025390625,
16,2016-01-08T00:00:00+03:00,25171.0,20939.6904296875,46042.25390625,8564.801025390625,
17,2016-01-08T00:00:00+03:00,25171.0,20869.2080078125,45993.220703125,8565.100830078125,
18,2016-01-08T00:00:00+03:00,25168.0,20061.099609375,45751.376953125,8566.700927734375,
19,2016-01-08T00:00:00+03:00,25168.0,18612.8173828125,45640.400390625,8567.740966796875,
20,2016-01-08T00:00:00+03:00,25168.0,17288.7451171875,45254.564453125,8568.740966796875,
21,2016-01-08T00:00:00+03:00,25168.0,14977.02294921875,45006.658203125,8569.740966796875,
22,2016-01-08T00:00:00+03:00,25134.0,13584.78076171875,43953.92578125,8529.401123046875,
23,2016-01-08T00:00:00+03:00,25131.0,11603.4599609375,43712.953125,8508.731201171875,
0,2016-01-09T00:00:00+03:00,24708.0,10080.64990234375,43499.244140625,8471.03076171875,
1,2016-01-09T00:00:00+03:00,24462.0,9902.64990234375,42712.8203125,8465.87109375,
2,2016-01-09T00:00:00+03:00,24462.0,9642.75,41762.2197265625,8424.87109375,
3,2016-01-09T00:00:00+03:00,24242.0,9887.123168945312,41709.8642578125,8420.671142578125,
4,2016-01-09T00:00:00+03:00,24242.0,10481.015258789062,42314.8232421875,8400.47119140625,
5,2016-01-09T00:00:00+03:00,24485.0,11280.94775390625,43169.3603515625,8401.131103515625,
6,2016-01-09T00:00:00+03:00,24646.0,12609.592529296875,43835.70703125,8397.131103515625,
7,2016-01-09T00:00:00+03:00,24656.0,13958.73681640625,44856.17578125,8417.801025390625,
8,2016-01-09T00:00:00+03:00,24666.0,14955.53271484375,45494.3203125,8417.301025390625,
9,2016-01-09T00:00:00+03:00,24676.0,15930.4404296875,45631.4697265625,8417.200927734375,
10,2016-01-09T00:00:00+03:00,24716.0,16309.43017578125,45886.2626953125,8414.321044921875,
11,2016-01-09T00:00:00+03:00,24726.0,16383.505859375,46019.375,8411.521240234375,
12,2016-01-09T00:00:00+03:00,24484.0,16644.40576171875,46067.5927734375,8411.441162109375,
13,2016-01-09T00:00:00+03:00,24494.0,17065.9443359375,46104.1689453125,8411.441162109375,
14,2016-01-09T00:00:00+03:00,24504.0,17562.14404296875,46229.8447265625,8421.441162109375,
15,2016-01-09T00:00:00+03:00,24514.0,19024.9013671875,46202.7734375,8421.401123046875,
16,2016-01-09T00:00:00+03:00,24824.0,21025.4677734375,46717.525390625,8425.60107421875,
17,2016-01-09T00:00:00+03:00,24834.0,21065.90234375,46925.681640625,8425.90087890625,
18,2016-01-09T00:00:00+03:00,24844.0,20501.5576171875,46437.5908203125,8432.5009765625,
19,2016-01-09T00:00:00+03:00,24854.0,18720.982421875,46244.8349609375,8433.541015625,
20,2016-01-09T00:00:00+03:00,24911.0,16400.9345703125,46022.189453125,8444.541015625,
21,2016-01-09T00:00:00+03:00,24921.0,13786.61376953125,45753.435546875,8445.541015625,
22,2016-01-09T00:00:00+03:00,24931.0,13454.298828125,44780.013671875,8442.201171875,
23,2016-01-09T00:00:00+03:00,24941.0,11145.85009765625,44422.4326171875,8421.53076171875,
0,2016-01-10T00:00:00+03:00,24861.0,10010.43994140625,43530.5771484375,8413.531005859375,
1,2016-01-10T00:00:00+03:00,24871.0,9856.43994140625,41934.125,8410.171142578125,
2,2016-01-10T00:00:00+03:00,24923.0,9620.9599609375,41365.0419921875,8415.171142578125,
3,2016-01-10T00:00:00+03:00,24930.0,9793.9599609375,41353.1171875,8462.171142578125,
4,2016-01-10T00:00:00+03:00,24956.0,10291.29638671875,41678.4423828125,8484.171142578125,
5,2016-01-10T00:00:00+03:00,24966.0,10962.20458984375,42560.435546875,8477.381103515625,
6,2016-01-10T00:00:00+03:00,24991.0,11928.72216796875,43268.5107421875,8473.180908203125,
7,2016-01-10T00:00:00+03:00,24991.0,13186.05126953125,44453.5263671875,8496.051025390625,
8,2016-01-10T00:00:00+03:00,24989.0,13851.9560546875,45069.5576171875,8503.551025390625,
9,2016-01-10T00:00:00+03:00,24989.0,15481.1787109375,45214.4775390625,8503.450927734375,
10,2016-01-10T00:00:00+03:00,24978.0,15849.41552734375,45374.71875,8503.571044921875,
11,2016-01-10T00:00:00+03:00,24978.0,16269.6552734375,45412.3310546875,8500.771240234375,
12,2016-01-10T00:00:00+03:00,25023.0,16341.8056640625,45104.923828125,8535.290771484375,
13,2016-01-10T00:00:00+03:00,25023.0,16949.9150390625,45070.646484375,8535.290771484375,
14,2016-01-10T00:00:00+03:00,25027.0,17976.6904296875,45259.80078125,8540.790771484375,
15,2016-01-10T00:00:00+03:00,25030.0,19070.931640625,45509.29296875,8540.751220703125,
16,2016-01-10T00:00:00+03:00,25021.0,21730.8369140625,45652.0390625,8540.751220703125,
17,2016-01-10T00:00:00+03:00,25021.0,21924.5400390625,45754.826171875,8541.051025390625,
18,2016-01-10T00:00:00+03:00,25014.0,20984.7041015625,45605.001953125,8557.651123046875,
19,2016-01-10T00:00:00+03:00,25014.0,19189.283203125,45452.677734375,8558.691162109375,
20,2016-01-10T00:00:00+03:00,25022.0,17018.88525390625,45164.2158203125,8559.691162109375,
21,2016-01-10T00:00:00+03:00,25019.0,14795.138671875,45039.3291015625,8560.790771484375,
22,2016-01-10T00:00:00+03:00,25012.0,12974.71484375,44551.521484375,8562.450927734375,
23,2016-01-10T00:00:00+03:00,25012.0,10231.159912109375,44196.49609375,8546.781005859375,
0,2016-01-11T00:00:00+03:00,25008.0,10051.0400390625,43250.8955078125,8496.28125,
1,2016-01-11T00:00:00+03:00,25008.0,10140.1572265625,41899.755859375,8496.28125,
2,2016-01-11T00:00:00+03:00,24999.0,10037.572143554688,41727.31640625,8525.48095703125,
3,2016-01-11T00:00:00+03:00,25005.0,10463.53759765625,41919.12109375,8535.739013671875,
4,2016-01-11T00:00:00+03:00,25185.0,11264.927734375,42646.1474609375,8551.538818359375,
5,2016-01-11T00:00:00+03:00,25185.0,12193.05810546875,44501.7333984375,8609.13916015625,
6,2016-01-11T00:00:00+03:00,25208.0,14466.7939453125,45757.046875,8627.13916015625,
7,2016-01-11T00:00:00+03:00,25208.0,16657.78857421875,46258.025390625,8692.208984375,
8,2016-01-11T00:00:00+03:00,25318.0,18397.994140625,46905.228515625,8704.4091796875,
9,2016-01-11T00:00:00+03:00,25343.0,18803.0791015625,46960.1669921875,8662.80908203125,
10,2016-01-11T00:00:00+03:00,25395.0,18463.080078125,47032.259765625,8628.80908203125,
11,2016-01-11T00:00:00+03:00,25445.0,17450.21630859375,47042.486328125,8582.208984375,
12,2016-01-11T00:00:00+03:00,25245.0,17970.62890625,47193.03515625,8583.0087890625,
13,2016-01-11T00:00:00+03:00,24670.0,18923.626953125,47472.099609375,8575.208984375,
14,2016-01-11T00:00:00+03:00,23613.0,19013.74658203125,48487.021484375,8589.0087890625,
15,2016-01-11T00:00:00+03:00,23650.0,19543.78125,48705.2880859375,8618.80908203125,
16,2016-01-11T00:00:00+03:00,23668.0,21536.91796875,47962.8955078125,8693.80908203125,
17,2016-01-11T00:00:00+03:00,23668.0,21691.23828125,48127.375,8684.4091796875,
18,2016-01-11T00:00:00+03:00,23818.0,19582.9052734375,48121.1689453125,8602.10888671875,
19,2016-01-11T00:00:00+03:00,23818.0,17279.90087890625,48004.7099609375,8597.9091796875,
20,2016-01-11T00:00:00+03:00,23876.0,16780.82177734375,46810.755859375,8588.9091796875,
21,2016-01-11T00:00:00+03:00,23875.0,14384.337890625,46627.4169921875,8555.208984375,
22,2016-01-11T00:00:00+03:00,23887.0,13178.39990234375,46100.0361328125,8513.0009765625,
23,2016-01-11T00:00:00+03:00,23861.0,11418.800048828125,44768.4365234375,8482.53076171875,
0,2016-01-12T00:00:00+03:00,23896.0,10029.159912109375,44277.3876953125,8422.530883789062,
1,2016-01-12T00:00:00+03:00,23896.0,9902.567138671875,43629.568359375,8417.530883789062,
2,2016-01-12T00:00:00+03:00,23896.0,10043.608154296875,43109.1982421875,8417.731079101562,
3,2016-01-12T00:00:00+03:00,23896.0,10585.798583984375,43567.71484375,8387.530883789062,
4,2016-01-12T00:00:00+03:00,23896.0,11300.083740234375,45214.759765625,8403.331176757812,
5,2016-01-12T00:00:00+03:00,23896.0,12200.68505859375,46400.2939453125,8419.530883789062,
6,2016-01-12T00:00:00+03:00,23896.0,15089.14208984375,46717.9833984375,8400.731079101562,
7,2016-01-12T00:00:00+03:00,23890.0,16832.9990234375,46975.27734375,8450.300903320312,
8,2016-01-12T00:00:00+03:00,23891.0,18449.7431640625,47262.5771484375,8426.501098632812,
9,2016-01-12T00:00:00+03:00,23891.0,18983.4150390625,47402.7958984375,8414.800903320312,
10,2016-01-12T00:00:00+03:00,23906.0,18864.3720703125,47603.52734375,8381.800903320312,
11,2016-01-12T00:00:00+03:00,23886.0,18253.89111328125,47475.123046875,8384.200805664062,
12,2016-01-12T00:00:00+03:00,23898.0,19213.916015625,47532.5810546875,8404.001098632812,
13,2016-01-12T00:00:00+03:00,23898.0,19493.9189453125,47659.173828125,8404.200805664062,
14,2016-01-12T00:00:00+03:00,23898.0,19578.7919921875,47654.6474609375,8429.001098632812,
15,2016-01-12T00:00:00+03:00,23898.0,20107.822265625,47548.8388671875,8440.800903320312,
16,2016-01-12T00:00:00+03:00,23903.0,21282.916015625,47643.169921875,8435.800903320312,
17,2016-01-12T00:00:00+03:00,23903.0,21372.76953125,47609.154296875,8426.401000976562,
18,2016-01-12T00:00:00+03:00,23903.0,19950.166015625,47409.21484375,8412.601196289062,
19,2016-01-12T00:00:00+03:00,23903.0,17933.6220703125,47209.0751953125,8408.401000976562,
20,2016-01-12T00:00:00+03:00,23898.0,15295.38134765625,47094.6357421875,8409.401000976562,
21,2016-01-12T00:00:00+03:00,23891.0,13574.90185546875,46574.4990234375,8388.901000976562,
22,2016-01-12T00:00:00+03:00,23898.0,12853.28515625,46173.3818359375,8374.200805664062,
23,2016-01-12T00:00:00+03:00,23898.0,10480.19482421875,45562.283203125,8338.731079101562,
0,2016-01-13T00:00:00+03:00,23890.0,10049.60009765625,44152.37109375,8329.027099609375,
