INTERVAL,M_DATE,P_AES,P_GES,P_TES,P_BS,P_REN
2,2018-01-03T00:00:00+03:00,20464.5078125,10757.966064453125,39858.8603515625,8874.394165039062,
3,2018-01-03T00:00:00+03:00,20479.0,10886.650146484375,39630.15234375,8877.499145507812,
4,2018-01-03T00:00:00+03:00,20452.798828125,11645.785400390625,39807.708984375,8872.599243164062,
5,2018-01-03T00:00:00+03:00,20479.0,12168.396728515625,40772.1201171875,8872.997192382812,
6,2018-01-03T00:00:00+03:00,20479.0,12882.229736328125,41861.55859375,8879.59716796875,
7,2018-01-03T00:00:00+03:00,20470.01953125,14722.0498046875,41994.8779296875,8884.377197265625,
8,2018-01-03T00:00:00+03:00,20477.0,14641.01708984375,42363.4189453125,8898.247924804688,
9,2018-01-03T00:00:00+03:00,20470.853515625,14748.11376953125,43196.228515625,8946.647827148438,
10,2018-01-03T00:00:00+03:00,20479.30078125,15512.7060546875,43559.9521484375,8968.236206054688,
11,2018-01-03T00:00:00+03:00,20479.30078125,15746.22265625,43383.0751953125,9000.846069335938,
12,2018-01-03T00:00:00+03:00,20479.30078125,16255.8603515625,43404.7431640625,9022.065185546875,
13,2018-01-03T00:00:00+03:00,20480.30078125,16446.60888671875,43736.1904296875,9006.993896484375,
14,2018-01-03T00:00:00+03:00,20485.30078125,16858.31494140625,43961.5087890625,8971.723266601562,
15,2018-01-03T00:00:00+03:00,20480.30078125,17866.58935546875,43983.3212890625,8912.13818359375,
16,2018-01-03T00:00:00+03:00,20480.30078125,20009.1337890625,44090.3642578125,8906.174194335938,
17,2018-01-03T00:00:00+03:00,20483.30078125,20552.2919921875,43953.279296875,8875.904174804688,
18,2018-01-03T00:00:00+03:00,20481.30078125,19394.890625,43602.6025390625,8881.703979492188,
19,2018-01-03T00:00:00+03:00,20481.30078125,18120.4892578125,43062.984375,8882.126831054688,
20,2018-01-03T00:00:00+03:00,20485.30078125,17152.98974609375,43070.6826171875,8882.548217773438,
21,2018-01-03T00:00:00+03:00,20485.30078125,15731.27734375,42715.3701171875,8881.647827148438,
22,2018-01-03T00:00:00+03:00,20486.30078125,14070.53857421875,42665.5263671875,8878.075073242188,
23,2018-01-03T00:00:00+03:00,20473.494140625,12921.6513671875,41737.01953125,8874.974975585938,
0,2018-01-04T00:00:00+03:00,20459.58984375,10799.54052734375,41845.1435546875,8862.615966796875,
1,2018-01-04T00:00:00+03:00,20463.94140625,10887.151123046875,40623.59765625,8860.615966796875,
2,2018-01-04T00:00:00+03:00,20469.771484375,10732.827880859375,40124.73828125,8861.515869140625,
3,2018-01-04T00:00:00+03:00,20485.30078125,11472.349365234375,39982.3291015625,8861.515869140625,
4,2018-01-04T00:00:00+03:00,20461.78125,11841.377685546875,40380.181640625,8861.995849609375,
5,2018-01-04T00:00:00+03:00,20466.806640625,12244.30224609375,41357.0966796875,8862.518798828125,
6,2018-01-04T00:00:00+03:00,20462.908203125,12761.68115234375,42293.029296875,8873.019165039062,
7,2018-01-04T00:00:00+03:00,20472.76171875,14493.80712890625,42715.126953125,8874.71923828125,
8,2018-01-04T00:00:00+03:00,20453.486328125,14845.38525390625,43443.14453125,8886.083129882812,
9,2018-01-04T00:00:00+03:00,20458.0,15648.89013671875,43892.0244140625,8935.453247070312,
10,2018-01-04T00:00:00+03:00,20479.107421875,16351.26611328125,44312.7080078125,8946.632934570312,
11,2018-01-04T00:00:00+03:00,20478.330078125,16133.77978515625,44267.9384765625,8955.129028320312,
12,2018-01-04T00:00:00+03:00,20485.0,16365.2080078125,44338.69921875,8976.1748046875,
13,2018-01-04T00:00:00+03:00,20475.693359375,16686.14306640625,44447.59375,8965.294921875,
14,2018-01-04T00:00:00+03:00,20483.0,17183.80126953125,44312.1103515625,8962.155029296875,
15,2018-01-04T00:00:00+03:00,20483.0,18657.9716796875,44269.845703125,8926.304931640625,
16,2018-01-04T00:00:00+03:00,20480.0,20510.119140625,44586.21484375,8917.795166015625,
17,2018-01-04T00:00:00+03:00,20483.826171875,21004.3193359375,44828.8662109375,8923.973876953125,
18,2018-01-04T00:00:00+03:00,20487.921875,19742.8359375,44770.5625,8894.294189453125,
19,2018-01-04T00:00:00+03:00,20490.0,17944.62109375,44410.013671875,8893.593994140625,
20,2018-01-04T00:00:00+03:00,20490.0,16412.423828125,44344.1533203125,8893.731201171875,
21,2018-01-04T00:00:00+03:00,20474.228515625,14633.30712890625,43807.94921875,8891.870849609375,
22,2018-01-04T00:00:00+03:00,20455.55859375,12760.51904296875,43046.4833984375,8891.870849609375,
23,2018-01-04T00:00:00+03:00,20454.80859375,12512.65087890625,42678.8427734375,8888.770751953125,
0,2018-01-05T00:00:00+03:00,20472.7421875,10901.857177734375,42389.3896484375,8861.849243164062,
1,2018-01-05T00:00:00+03:00,20471.326171875,10899.58154296875,41585.3798828125,8859.549194335938,
2,2018-01-05T00:00:00+03:00,20464.0,10828.02490234375,40919.654296875,8860.449096679688,
3,2018-01-05T00:00:00+03:00,20476.11328125,11517.09716796875,40924.4326171875,8860.648803710938,
4,2018-01-05T00:00:00+03:00,20465.29296875,11819.90771484375,41220.4541015625,8860.748901367188,
5,2018-01-05T00:00:00+03:00,20471.484375,12374.42529296875,41953.44921875,8861.101806640625,
6,2018-01-05T00:00:00+03:00,20471.560546875,13409.62255859375,43053.6298828125,8861.002197265625,
7,2018-01-05T00:00:00+03:00,20478.58984375,15290.90478515625,43737.70703125,8853.802124023438,
8,2018-01-05T00:00:00+03:00,20493.0,15017.83056640625,44339.931640625,8861.285766601562,
9,2018-01-05T00:00:00+03:00,20488.939453125,15727.34765625,44924.93359375,8912.916015625,
10,2018-01-05T00:00:00+03:00,20487.265625,16447.41650390625,45016.365234375,8924.59619140625,
11,2018-01-05T00:00:00+03:00,20493.0,16766.96484375,45124.349609375,8950.716796875,
12,2018-01-05T00:00:00+03:00,20490.0,17263.638671875,44842.0419921875,8966.373046875,
13,2018-01-05T00:00:00+03:00,20488.0,17098.72998046875,44972.6142578125,8948.802978515625,
14,2018-01-05T00:00:00+03:00,20491.0,17555.1435546875,45305.046875,8898.022827148438,
15,2018-01-05T00:00:00+03:00,20492.0,18756.42578125,45431.4033203125,8876.846923828125,
16,2018-01-05T00:00:00+03:00,20652.0,20524.9189453125,45410.2470703125,8879.55712890625,
17,2018-01-05T00:00:00+03:00,20645.0,20838.9736328125,45312.208984375,8874.2939453125,
18,2018-01-05T00:00:00+03:00,20642.0,19719.5859375,45203.61328125,8854.493774414062,
19,2018-01-05T00:00:00+03:00,20653.0,17478.21826171875,45257.705078125,8870.194213867188,
20,2018-01-05T00:00:00+03:00,20640.0,16425.453125,44742.8203125,8875.760131835938,
21,2018-01-05T00:00:00+03:00,20760.0,14908.837890625,44396.650390625,8876.35986328125,
22,2018-01-05T00:00:00+03:00,20879.0,13504.9462890625,44079.6044921875,8890.659912109375,
23,2018-01-05T00:00:00+03:00,20979.248046875,12469.5107421875,42822.9892578125,8887.72998046875,
0,2018-01-06T00:00:00+03:00,21024.0,11332.760986328125,42037.03125,8861.991943359375,
1,2018-01-06T00:00:00+03:00,21022.0,11264.030029296875,41071.2216796875,8885.19189453125,
2,2018-01-06T00:00:00+03:00,21065.01953125,11359.164794921875,40707.4453125,8909.362060546875,
3,2018-01-06T00:00:00+03:00,21165.693359375,12019.732666015625,40612.59375,8886.462158203125,
4,2018-01-06T00:00:00+03:00,21204.130859375,12264.68994140625,41180.6181640625,8886.562255859375,
5,2018-01-06T00:00:00+03:00,21205.46484375,12703.843017578125,41722.05078125,8886.423095703125,
6,2018-01-06T00:00:00+03:00,21205.3515625,13502.6484375,43009.369140625,8886.32275390625,
7,2018-01-06T00:00:00+03:00,21203.91015625,15353.107421875,43492.654296875,8891.05322265625,
8,2018-01-06T00:00:00+03:00,21199.8984375,15258.9501953125,44037.2802734375,8906.716918945312,
9,2018-01-06T00:00:00+03:00,21207.94140625,15576.43359375,44681.8125,8975.497192382812,
10,2018-01-06T00:00:00+03:00,21227.3828125,16369.0439453125,44546.083984375,8995.297119140625,
11,2018-01-06T00:00:00+03:00,21229.8046875,16577.71337890625,44492.14453125,9034.815795898438,
12,2018-01-06T00:00:00+03:00,21212.3046875,16705.41552734375,44503.7373046875,9046.331909179688,
13,2018-01-06T00:00:00+03:00,21211.58203125,17233.75390625,44822.01953125,8999.981811523438,
14,2018-01-06T00:00:00+03:00,21265.828125,17924.44921875,44942.84375,8979.362060546875,
15,2018-01-06T00:00:00+03:00,21282.328125,18930.2041015625,45200.53125,8941.362060546875,
16,2018-01-06T00:00:00+03:00,21313.498046875,20976.8388671875,45138.12109375,8926.371826171875,
17,2018-01-06T00:00:00+03:00,21379.30078125,21232.1982421875,45107.283203125,8922.292236328125,
18,2018-01-06T00:00:00+03:00,21427.0703125,20147.1123046875,44847.4375,8903.672119140625,
19,2018-01-06T00:00:00+03:00,21444.017578125,19006.2958984375,44731.4208984375,8904.871826171875,
20,2018-01-06T00:00:00+03:00,21459.810546875,17596.2890625,44318.294921875,8900.772094726562,
21,2018-01-06T00:00:00+03:00,21508.919921875,15539.4599609375,44127.46484375,8904.072021484375,
22,2018-01-06T00:00:00+03:00,21485.38671875,14732.84033203125,42954.0751953125,8904.672119140625,
23,2018-01-06T00:00:00+03:00,21483.603515625,13480.4501953125,41570.6728515625,8896.572021484375,
0,2018-01-07T00:00:00+03:00,21497.568359375,11267.6552734375,41939.029296875,8860.501708984375,
1,2018-01-07T00:00:00+03:00,21488.30078125,11153.47509765625,41014.9599609375,8858.901977539062,
2,2018-01-07T00:00:00+03:00,21486.40625,11071.89990234375,40583.474609375,8861.402099609375,
3,2018-01-07T00:00:00+03:00,21497.38671875,11761.43310546875,40509.4931640625,8861.501708984375,
4,2018-01-07T00:00:00+03:00,21488.30078125,12036.87451171875,40699.0400390625,8852.501708984375,
5,2018-01-07T00:00:00+03:00,21488.30078125,12804.59130859375,40830.2568359375,8852.891845703125,
6,2018-01-07T00:00:00+03:00,21505.525390625,13751.37060546875,41448.4970703125,8872.091918945312,
7,2018-01-07T00:00:00+03:00,21491.39453125,15240.41650390625,42196.796875,8875.971801757812,
8,2018-01-07T00:00:00+03:00,21475.6953125,15013.93310546875,43055.72265625,8926.196044921875,
9,2018-01-07T00:00:00+03:00,21458.1484375,15394.06201171875,43405.9375,9010.865966796875,
10,2018-01-07T00:00:00+03:00,21458.48046875,15830.9619140625,43462.740234375,9102.796142578125,
11,2018-01-07T00:00:00+03:00,21456.501953125,16037.1611328125,43465.974609375,9123.94580078125,
12,2018-01-07T00:00:00+03:00,21449.822265625,16411.59814453125,43219.6044921875,9156.921875,
13,2018-01-07T00:00:00+03:00,21449.423828125,17250.7431640625,43479.36328125,9153.36181640625,
14,2018-01-07T00:00:00+03:00,21450.078125,17318.31591796875,43328.65234375,9081.075927734375,
15,2018-01-07T00:00:00+03:00,21474.275390625,18934.1044921875,43561.5654296875,9013.656005859375,
16,2018-01-07T00:00:00+03:00,21465.279296875,20796.8837890625,43614.123046875,8981.705810546875,
17,2018-01-07T00:00:00+03:00,21468.65625,21445.841796875,43661.34765625,8954.681884765625,
18,2018-01-07T00:00:00+03:00,21469.513671875,20584.078125,43483.021484375,8925.371826171875,
19,2018-01-07T00:00:00+03:00,21462.935546875,19041.7109375,43082.728515625,8930.771728515625,
20,2018-01-07T00:00:00+03:00,21464.47265625,18246.48828125,43063.3701171875,8948.942138671875,
21,2018-01-07T00:00:00+03:00,21458.0,16750.5068359375,42934.5126953125,8955.741943359375,
22,2018-01-07T00:00:00+03:00,21472.708984375,15845.76171875,42096.9716796875,8955.741943359375,
23,2018-01-07T00:00:00+03:00,21471.080078125,14592.951171875,40999.302734375,8952.311767578125,
0,2018-01-08T00:00:00+03:00,21494.59765625,11031.3837890625,42219.2666015625,8904.642211914062,
1,2018-01-08T00:00:00+03:00,21480.48046875,10968.5009765625,40972.734375,8906.84228515625,
2,2018-01-08T00:00:00+03:00,21475.30078125,10894.43505859375,40606.654296875,8905.542114257812,
3,2018-01-08T00:00:00+03:00,21479.50390625,11605.67578125,40572.556640625,8898.741821289062,
4,2018-01-08T00:00:00+03:00,21485.302734375,11865.06640625,40884.6865234375,8900.042114257812,
5,2018-01-08T00:00:00+03:00,21497.30078125,12593.89453125,41611.216796875,8929.402954101562,
6,2018-01-08T00:00:00+03:00,21469.451171875,13511.382568359375,42857.408203125,8928.30322265625,
7,2018-01-08T00:00:00+03:00,21479.640625,15012.0078125,43568.8583984375,8935.98291015625,
8,2018-01-08T00:00:00+03:00,21489.833984375,15573.3203125,44031.6826171875,8940.01708984375,
9,2018-01-08T00:00:00+03:00,21482.08203125,16021.61328125,44216.1640625,9015.3271484375,
10,2018-01-08T00:00:00+03:00,21508.9765625,17016.33984375,44092.5439453125,9043.776977539062,
11,2018-01-08T00:00:00+03:00,21515.56640625,17373.41357421875,44707.30078125,9086.341186523438,
12,2018-01-08T00:00:00+03:00,21513.0,17520.673828125,44795.1611328125,9088.606811523438,
13,2018-01-08T00:00:00+03:00,21502.0,18115.23974609375,44890.6982421875,9048.507202148438,
14,2018-01-08T00:00:00+03:00,21517.251953125,18445.50048828125,44854.2431640625,9020.596801757812,
15,2018-01-08T00:00:00+03:00,21534.56640625,19747.6640625,45012.4521484375,8982.696899414062,
16,2018-01-08T00:00:00+03:00,21538.857421875,21334.0048828125,45311.42578125,8963.196899414062,
17,2018-01-08T00:00:00+03:00,21525.37890625,21798.24609375,45232.439453125,8956.366821289062,
18,2018-01-08T00:00:00+03:00,21516.01171875,20414.8154296875,45280.5732421875,8931.026977539062,
19,2018-01-08T00:00:00+03:00,21525.15234375,19161.521484375,44982.4482421875,8910.426879882812,
20,2018-01-08T00:00:00+03:00,21528.0,17439.8369140625,44689.8564453125,8911.52685546875,
21,2018-01-08T00:00:00+03:00,21525.0,16004.05859375,44236.806640625,8914.926879882812,
22,2018-01-08T00:00:00+03:00,21503.0,14304.375,44023.455078125,8917.326782226562,
23,2018-01-08T00:00:00+03:00,21507.0,12493.25048828125,43297.7685546875,8915.926879882812,
0,2018-01-09T00:00:00+03:00,21377.0,11334.2421875,42896.7451171875,8906.487060546875,
1,2018-01-09T00:00:00+03:00,21377.0,11480.9619140625,41809.2880859375,8909.187133789062,
2,2018-01-09T00:00:00+03:00,21383.0,12014.23046875,41177.279296875,8908.886962890625,
3,2018-01-09T00:00:00+03:00,21379.052734375,12454.2265625,41401.546875,8912.386962890625,
4,2018-01-09T00:00:00+03:00,21391.0,13061.8193359375,42392.7568359375,8915.587158203125,
5,2018-01-09T00:00:00+03:00,21385.212890625,13639.8125,44266.07421875,8922.547119140625,
6,2018-01-09T00:00:00+03:00,21387.908203125,16184.58984375,45660.740234375,8964.897216796875,
7,2018-01-09T00:00:00+03:00,21380.103515625,17792.974609375,45906.1806640625,8981.096923828125,
8,2018-01-09T00:00:00+03:00,21423.96484375,19052.341796875,46456.123046875,8983.281005859375,
9,2018-01-09T00:00:00+03:00,21427.0,19129.3779296875,46801.3359375,9025.510986328125,
10,2018-01-09T00:00:00+03:00,21425.0,18371.7880859375,46770.0263671875,9038.591186523438,
11,2018-01-09T00:00:00+03:00,21420.80078125,17695.15283203125,46755.71875,9058.401000976562,
12,2018-01-09T00:00:00+03:00,21421.09765625,18217.91943359375,46607.9208984375,9082.107055664062,
13,2018-01-09T00:00:00+03:00,21439.0,19520.0537109375,46832.21484375,9080.826782226562,
14,2018-01-09T00:00:00+03:00,21430.0,19670.22265625,46738.7880859375,9083.646850585938,
15,2018-01-09T00:00:00+03:00,21432.0,20753.6572265625,46767.9501953125,9048.387084960938,
16,2018-01-09T00:00:00+03:00,21427.0,22053.8701171875,46758.998046875,9044.896850585938,
17,2018-01-09T00:00:00+03:00,21424.0,22376.6904296875,46497.462890625,9045.162963867188,
18,2018-01-09T00:00:00+03:00,21428.0,21016.9423828125,46260.0341796875,9007.763061523438,
19,2018-01-09T00:00:00+03:00,21418.0,20112.517578125,45857.6806640625,8998.262939453125,
20,2018-01-09T00:00:00+03:00,21420.63671875,18823.666015625,45979.61328125,8993.762939453125,
21,2018-01-09T00:00:00+03:00,21420.0,17493.5263671875,45313.5927734375,8967.113037109375,
22,2018-01-09T00:00:00+03:00,21368.01171875,17341.00341796875,42864.1943359375,8954.662841796875,
23,2018-01-09T00:00:00+03:00,21375.0,15526.25048828125,42267.69921875,8951.562744140625,
0,2018-01-10T00:00:00+03:00,21363.619140625,10758.882568359375,42369.5791015625,8881.473022460938,
1,2018-01-10T00:00:00+03:00,21379.0,10915.145751953125,42050.30078125,8885.673095703125,
2,2018-01-10T00:00:00+03:00,21359.87890625,11584.692138671875,41553.453125,8881.372924804688,
3,2018-01-10T00:00:00+03:00,21359.248046875,11980.363037109375,41833.466796875,8876.372924804688,
4,2018-01-10T00:00:00+03:00,21365.0,12897.716552734375,42615.2568359375,8863.973022460938,
5,2018-01-10T00:00:00+03:00,21361.9609375,13566.781982421875,45014.826171875,8833.287109375,
6,2018-01-10T00:00:00+03:00,21360.109375,15745.8037109375,45911.931640625,8820.695068359375,
7,2018-01-10T00:00:00+03:00,21349.546875,17263.74560546875,46257.5341796875,8815.945068359375,
8,2018-01-10T00:00:00+03:00,21366.78125,18915.7158203125,46493.15625,8788.029174804688,
9,2018-01-10T00:00:00+03:00,21362.947265625,19907.3974609375,46533.5791015625,8775.458862304688,
10,2018-01-10T00:00:00+03:00,21376.0,19402.546875,46473.685546875,8780.4189453125,
11,2018-01-10T00:00:00+03:00,21373.0,18640.3642578125,46359.03515625,8794.954833984375,
12,2018-01-10T00:00:00+03:00,21358.0,19906.3681640625,46366.3330078125,8810.660888671875,
13,2018-01-10T00:00:00+03:00,21382.0,20690.734375,46406.7236328125,8825.580810546875,
14,2018-01-10T00:00:00+03:00,21351.0,20742.490234375,46274.8076171875,8843.30078125,
15,2018-01-10T00:00:00+03:00,21524.3671875,21191.693359375,46361.265625,8820.9111328125,
16,2018-01-10T00:00:00+03:00,21500.271484375,22678.953125,46480.8837890625,8849.103881835938,
17,2018-01-10T00:00:00+03:00,21527.482421875,22907.212890625,46629.42578125,8853.723999023438,
18,2018-01-10T00:00:00+03:00,21523.171875,21958.580078125,46275.796875,8817.598022460938,
19,2018-01-10T00:00:00+03:00,21741.125,20209.841796875,45951.125,8803.397827148438,
20,2018-01-10T00:00:00+03:00,21741.10546875,18301.4677734375,45543.681640625,8819.097900390625,
21,2018-01-10T00:00:00+03:00,21730.0,15949.78564453125,45238.69482421875,8798.147827148438,
22,2018-01-10T00:00:00+03:00,21750.306640625,16138.4296875,42197.30322265625,8783.298217773438,
23,2018-01-10T00:00:00+03:00,22857.0,12474.48046875,41847.89990234375,8780.198120117188,
0,2018-01-11T00:00:00+03:00,22874.541015625,10915.462890625,42395.0986328125,8767.300903320312,
1,2018-01-11T00:00:00+03:00,22910.14453125,10998.990478515625,41262.197265625,8767.794067382812,
2,2018-01-11T00:00:00+03:00,22951.779296875,11875.875732421875,41037.49609375,8774.180786132812,
3,2018-01-11T00:00:00+03:00,22968.435546875,12283.539794921875,41160.5771484375,8779.581176757812,
4,2018-01-11T00:00:00+03:00,23048.041015625,13105.606201171875,41978.5830078125,8816.968017578125,
5,2018-01-11T00:00:00+03:00,23055.5234375,13942.530029296875,43196.1669921875,8829.367797851562,
6,2018-01-11T00:00:00+03:00,23099.962890625,15390.482421875,45271.0205078125,8859.760131835938,
7,2018-01-11T00:00:00+03:00,23097.31640625,17904.25048828125,45758.1552734375,8908.890258789062,
8,2018-01-11T00:00:00+03:00,23135.009765625,19679.3349609375,46191.568359375,8924.931884765625,
9,2018-01-11T00:00:00+03:00,23170.591796875,19950.4638671875,46486.8203125,8952.817016601562,
10,2018-01-11T00:00:00+03:00,23178.142578125,19685.0380859375,45959.0185546875,8981.175048828125,
11,2018-01-11T00:00:00+03:00,23173.89453125,19926.2236328125,45865.541015625,9029.720947265625,
12,2018-01-11T00:00:00+03:00,23176.7109375,19987.41796875,45782.41796875,9080.2109375,
13,2018-01-11T00:00:00+03:00,23171.220703125,20007.0224609375,45838.482421875,9035.7451171875,
14,2018-01-11T00:00:00+03:00,23173.466796875,19792.7109375,45939.7783203125,9036.555908203125,
15,2018-01-11T00:00:00+03:00,23176.822265625,21085.3017578125,45908.5322265625,8997.055908203125,
16,2018-01-11T00:00:00+03:00,23180.119140625,22797.7646484375,46012.24951171875,8990.473876953125,
17,2018-01-11T00:00:00+03:00,23192.810546875,23437.6474609375,45979.20458984375,8976.694091796875,
18,2018-01-11T00:00:00+03:00,23175.642578125,21201.6162109375,45752.3125,8969.794189453125,
19,2018-01-11T00:00:00+03:00,23191.59375,20365.3916015625,45399.81640625,8933.589111328125,
20,2018-01-11T00:00:00+03:00,23178.552734375,18058.0322265625,45242.0,8938.68798828125,
21,2018-01-11T00:00:00+03:00,23176.0,15549.5556640625,44960.259765625,8918.819091796875,
22,2018-01-11T00:00:00+03:00,23124.0,16111.5751953125,42298.79443359375,8902.968994140625,
23,2018-01-11T00:00:00+03:00,23135.0,13027.451171875,41854.88427734375,8900.864990234375,
0,2018-01-12T00:00:00+03:00,23196.0,11834.84228515625,41353.228515625,8828.968017578125,
1,2018-01-12T00:00:00+03:00,23201.0,11306.863037109375,41406.625,8826.957763671875,
2,2018-01-12T00:00:00+03:00,23186.0,12252.075439453125,40868.658203125,8856.348876953125,
3,2018-01-12T00:00:00+03:00,23202.466796875,13156.72802734375,41183.224609375,8855.749267578125,
4,2018-01-12T00:00:00+03:00,23185.23828125,13443.4482421875,42261.5673828125,8843.230712890625,
5,2018-01-12T00:00:00+03:00,23184.0,14371.70361328125,44170.935546875,8843.520874023438,
6,2018-01-12T00:00:00+03:00,23184.25,16136.9677734375,45889.4521484375,8867.404174804688,
7,2018-01-12T00:00:00+03:00,23188.228515625,17988.33251953125,46747.1220703125,8882.100830078125,
8,2018-01-12T00:00:00+03:00,23230.62109375,18739.791015625,47016.490234375,8864.804931640625,
9,2018-01-12T00:00:00+03:00,23225.59765625,19285.5341796875,47278.322265625,8886.297973632812,
10,2018-01-12T00:00:00+03:00,23224.923828125,19247.734375,47156.4775390625,8936.731079101562,
11,2018-01-12T00:00:00+03:00,23226.265625,18656.5224609375,47192.3701171875,8993.515991210938,
12,2018-01-12T00:00:00+03:00,23207.193359375,18743.326171875,46922.982421875,9015.602905273438,
13,2018-01-12T00:00:00+03:00,23246.138671875,19766.65625,47050.0009765625,8973.062866210938,
14,2018-01-12T00:00:00+03:00,23254.095703125,19674.0869140625,47160.53125,8978.003173828125,
15,2018-01-12T00:00:00+03:00,23264.0,20449.6171875,47269.853515625,8943.284912109375,
16,2018-01-12T00:00:00+03:00,23239.0078125,22212.9345703125,47286.4443359375,8924.066040039062,
