INTERVAL,M_DATE,P_AES,P_GES,P_TES,P_BS,P_REN
10,2021-01-06T00:00:00+03:00,26988.779296875,20312.0498046875,78490.7041015625,9806.303833007812,218.69999313354492
11,2021-01-06T00:00:00+03:00,27004.0,20312.25634765625,78340.7724609375,9902.087036132812,244.25000381469727
12,2021-01-06T00:00:00+03:00,27016.0,20873.03515625,78568.4453125,9935.879028320312,172.3000030517578
13,2021-01-06T00:00:00+03:00,27033.041015625,20713.27392578125,79125.037109375,9944.020629882812,116.10000306367874
14,2021-01-06T00:00:00+03:00,27040.0,21683.8935546875,78638.0400390625,9925.726684570312,49.70000076293945
15,2021-01-06T00:00:00+03:00,27053.162109375,22529.5341796875,78912.1318359375,9863.784912109375,12.300000190734863
16,2021-01-06T00:00:00+03:00,27074.041015625,23395.1142578125,79285.884765625,9825.983154296875,0.0
17,2021-01-06T00:00:00+03:00,27073.0,23303.19921875,79031.0263671875,9817.113403320312,0.0
18,2021-01-06T00:00:00+03:00,27108.041015625,23129.0498046875,77956.1455078125,9824.362426757812,0.0
19,2021-01-06T00:00:00+03:00,27116.0,21800.4521484375,77032.8876953125,9796.413208007812,0.0
20,2021-01-06T00:00:00+03:00,27128.0,20286.46142578125,76055.2919921875,9794.213989257812,0.0
21,2021-01-06T00:00:00+03:00,27099.2421875,19051.494140625,74828.1455078125,9761.062622070312,0.0
22,2021-01-06T00:00:00+03:00,27109.93359375,18181.2080078125,72483.0380859375,9745.413208007812,0.0
23,2021-01-06T00:00:00+03:00,27104.0,17436.951171875,70317.6953125,9735.414184570312,0.0
0,2021-01-07T00:00:00+03:00,27081.0,13695.768310546875,71283.1103515625,9679.987426757812,0.0
1,2021-01-07T00:00:00+03:00,27087.0,14089.673583984375,69604.943359375,9677.036254882812,0.0
2,2021-01-07T00:00:00+03:00,27083.0,14239.565185546875,68901.1591796875,9665.037231445312,0.0
3,2021-01-07T00:00:00+03:00,27080.353515625,14145.529052734375,69474.583984375,9667.986450195312,0.5
4,2021-01-07T00:00:00+03:00,27104.12109375,14678.512451171875,70205.123046875,9662.435668945312,4.25
5,2021-01-07T00:00:00+03:00,27078.85546875,15041.825927734375,71625.7138671875,9662.537231445312,14.300000190734863
6,2021-01-07T00:00:00+03:00,27078.83203125,15584.572998046875,73638.103515625,9713.786254882812,32.29999923706055
7,2021-01-07T00:00:00+03:00,26941.498046875,17390.17236328125,74427.080078125,9748.236450195312,56.569998264312744
8,2021-01-07T00:00:00+03:00,26958.12109375,18734.34521484375,75341.1513671875,9749.586059570312,115.0999984741211
9,2021-01-07T00:00:00+03:00,26924.0,19716.462890625,76190.0595703125,9719.056396484375,207.54999923706055
10,2021-01-07T00:00:00+03:00,26931.0,20987.46484375,75977.5048828125,9751.646240234375,266.00000762939453
11,2021-01-07T00:00:00+03:00,26912.0,21136.98095703125,75988.0966796875,9748.567138671875,254.20000076293945
12,2021-01-07T00:00:00+03:00,26905.26171875,20739.84765625,76402.80859375,9774.615966796875,196.29999685287476
13,2021-01-07T00:00:00+03:00,26928.12109375,20763.076171875,76940.3720703125,9769.266357421875,152.55000001192093
14,2021-01-07T00:00:00+03:00,26903.12109375,21476.1376953125,76552.2119140625,9787.325927734375,71.25
15,2021-01-07T00:00:00+03:00,26844.623046875,22422.64111328125,76377.7421875,9778.236083984375,19.899999618530273
16,2021-01-07T00:00:00+03:00,27040.0,24744.5693359375,75925.84375,9764.236083984375,0.4000000059604645
17,2021-01-07T00:00:00+03:00,26997.0,24970.74609375,75531.4853515625,9769.665771484375,0.0
18,2021-01-07T00:00:00+03:00,26970.0,23977.8017578125,74947.5849609375,9781.726318359375,0.0
19,2021-01-07T00:00:00+03:00,26925.0,22282.5751953125,74460.3330078125,9759.276123046875,0.0
20,2021-01-07T00:00:00+03:00,26947.12109375,20791.177734375,74170.09375,9762.727294921875,0.0
21,2021-01-07T00:00:00+03:00,26947.12109375,19385.04296875,73421.8203125,9756.226318359375,0.0
22,2021-01-07T00:00:00+03:00,26896.0,18336.18310546875,71392.814453125,9740.375732421875,0.0
23,2021-01-07T00:00:00+03:00,26887.12109375,17588.271484375,69701.6572265625,9731.576904296875,0.0
0,2021-01-08T00:00:00+03:00,27059.0,15437.78955078125,69550.2998046875,9683.822021484375,0.0
1,2021-01-08T00:00:00+03:00,27191.376953125,15940.46142578125,67631.8916015625,9709.369873046875,0.0
2,2021-01-08T00:00:00+03:00,27119.9765625,15806.63623046875,66745.6357421875,9709.471435546875,0.0
3,2021-01-08T00:00:00+03:00,27086.376953125,15549.83154296875,67167.7900390625,9707.020263671875,0.5
4,2021-01-08T00:00:00+03:00,27085.498046875,14703.395263671875,69543.646484375,9694.468505859375,5.75
5,2021-01-08T00:00:00+03:00,27094.376953125,14420.663818359375,71918.2353515625,9695.668701171875,18.350000381469727
6,2021-01-08T00:00:00+03:00,27074.376953125,15142.39599609375,74061.0029296875,9664.917724609375,37.20000076293945
7,2021-01-08T00:00:00+03:00,27047.376953125,16892.03466796875,74862.12109375,9671.011474609375,61.37000036239624
8,2021-01-08T00:00:00+03:00,27075.498046875,18070.09423828125,76376.876953125,9667.377685546875,98.25
9,2021-01-08T00:00:00+03:00,27040.376953125,19395.71044921875,77672.4990234375,9645.907958984375,124.24999618530273
10,2021-01-08T00:00:00+03:00,27036.376953125,20212.67724609375,78473.0283203125,9649.947998046875,144.74999618530273
11,2021-01-08T00:00:00+03:00,26891.498046875,20703.75439453125,78895.1171875,9685.389404296875,133.45000076293945
12,2021-01-08T00:00:00+03:00,26855.376953125,20271.888671875,79401.974609375,9690.877685546875,126.30000019073486
13,2021-01-08T00:00:00+03:00,26881.775390625,20771.97802734375,79553.6142578125,9684.968505859375,94.30000305175781
14,2021-01-08T00:00:00+03:00,26852.3046875,21665.64794921875,78870.728515625,9699.327880859375,58.20000076293945
15,2021-01-08T00:00:00+03:00,26849.201171875,22729.2578125,78672.171875,9681.148193359375,14.600000381469727
16,2021-01-08T00:00:00+03:00,26877.134765625,24440.3134765625,78632.52734375,9605.648193359375,0.699999988079071
17,2021-01-08T00:00:00+03:00,26861.376953125,24137.822265625,78538.3359375,9650.098388671875,0.0
18,2021-01-08T00:00:00+03:00,26866.376953125,23221.6162109375,77554.8798828125,9696.308349609375,0.0
19,2021-01-08T00:00:00+03:00,26879.498046875,21260.47265625,77241.80078125,9676.608154296875,0.0
20,2021-01-08T00:00:00+03:00,26869.376953125,20099.00439453125,76572.9501953125,9669.158935546875,0.0
21,2021-01-08T00:00:00+03:00,26872.376953125,18045.8876953125,75767.4658203125,9687.90771484375,0.0
22,2021-01-08T00:00:00+03:00,26859.376953125,16967.31640625,73075.0224609375,9679.058349609375,0.0
23,2021-01-08T00:00:00+03:00,26869.68359375,16561.35107421875,70903.794921875,9673.159301757812,0.0
0,2021-01-09T00:00:00+03:00,26889.376953125,14269.390380859375,70973.890625,9696.543090820312,0.0
1,2021-01-09T00:00:00+03:00,26893.30078125,14372.978515625,69060.927734375,9685.593872070312,0.0
2,2021-01-09T00:00:00+03:00,26922.421875,14575.1025390625,68356.83203125,9685.695434570312,0.0
3,2021-01-09T00:00:00+03:00,26894.7109375,14927.5244140625,68235.8935546875,9710.843872070312,0.5
4,2021-01-09T00:00:00+03:00,26924.421875,15541.6005859375,69146.1357421875,9704.695434570312,6.550000190734863
5,2021-01-09T00:00:00+03:00,26914.68359375,16019.5322265625,71166.38671875,9706.395629882812,21.5
6,2021-01-09T00:00:00+03:00,26924.33984375,16406.5703125,73809.291015625,9738.744995117188,45.650001525878906
7,2021-01-09T00:00:00+03:00,26479.12109375,16731.1728515625,76788.2158203125,9720.612182617188,70.64999675750732
8,2021-01-09T00:00:00+03:00,26232.0,16906.283203125,79628.8076171875,9739.118041992188,111.60000228881836
9,2021-01-09T00:00:00+03:00,26004.076171875,19462.74462890625,79405.095703125,9715.438354492188,148.4499969482422
10,2021-01-09T00:00:00+03:00,25706.380859375,20469.0322265625,79598.50390625,9720.927856445312,176.64999771118164
11,2021-01-09T00:00:00+03:00,25705.076171875,20650.46826171875,79354.158203125,9731.753051757812,185.5
12,2021-01-09T00:00:00+03:00,25717.181640625,20674.90966796875,79571.1767578125,9774.103637695312,127.05000019073486
13,2021-01-09T00:00:00+03:00,25724.978515625,20970.34814453125,80126.3779296875,9762.002075195312,119.20000305771828
14,2021-01-09T00:00:00+03:00,25724.53515625,21516.5673828125,80251.560546875,9788.862426757812,66.94999694824219
15,2021-01-09T00:00:00+03:00,25719.349609375,22559.986328125,80397.556640625,9800.771606445312,21.049999237060547
16,2021-01-09T00:00:00+03:00,25708.42578125,23947.1435546875,80595.494140625,9787.242065429688,0.0
17,2021-01-09T00:00:00+03:00,25701.0,23914.5859375,80406.6240234375,9788.122924804688,0.0
18,2021-01-09T00:00:00+03:00,25705.076171875,23071.544921875,79838.6572265625,9785.172729492188,0.0
19,2021-01-09T00:00:00+03:00,25698.0,21438.1416015625,78860.0,9763.429565429688,0.0
20,2021-01-09T00:00:00+03:00,25695.0,20761.5869140625,77298.4072265625,9751.042846679688,0.0
21,2021-01-09T00:00:00+03:00,25730.197265625,18749.849609375,76460.81640625,9753.891479492188,0.0
22,2021-01-09T00:00:00+03:00,25731.12109375,17603.376953125,74367.216796875,9744.242065429688,0.0
23,2021-01-09T00:00:00+03:00,25745.12109375,16962.3505859375,72162.4033203125,9735.042846679688,0.0
0,2021-01-10T00:00:00+03:00,25736.197265625,14154.70654296875,72345.4833984375,9716.068481445312,0.0
1,2021-01-10T00:00:00+03:00,25724.0,14195.48095703125,70606.4501953125,9782.837768554688,0.0
2,2021-01-10T00:00:00+03:00,25754.197265625,14236.42919921875,70075.349609375,9782.958862304688,0.0
3,2021-01-10T00:00:00+03:00,25744.97265625,14672.29638671875,70131.1494140625,9780.978393554688,0.5
4,2021-01-10T00:00:00+03:00,25744.55078125,15229.47119140625,70716.037109375,9777.898315429688,6.400000095367432
5,2021-01-10T00:00:00+03:00,25732.0,15536.07763671875,72651.583984375,9783.699096679688,21.799999237060547
6,2021-01-10T00:00:00+03:00,25734.0,16462.97509765625,74528.759765625,9821.148315429688,42.849998474121094
7,2021-01-10T00:00:00+03:00,25752.12109375,18133.30615234375,75401.416015625,9829.228393554688,63.65000057220459
8,2021-01-10T00:00:00+03:00,25754.197265625,18699.5087890625,77536.7626953125,9824.778198242188,99.05000305175781
9,2021-01-10T00:00:00+03:00,25728.0,19247.56298828125,79197.2890625,9823.028198242188,125.75000381469727
10,2021-01-10T00:00:00+03:00,25728.0,20524.06982421875,79431.0556640625,9839.018432617188,153.54999923706055
11,2021-01-10T00:00:00+03:00,25758.197265625,20602.25390625,79891.2900390625,9870.788940429688,157.5
12,2021-01-10T00:00:00+03:00,25750.197265625,20940.75048828125,80107.67578125,9858.438354492188,139.60000324249268
13,2021-01-10T00:00:00+03:00,25750.197265625,21180.99951171875,80662.4375,9839.927612304688,99.3499984741211
14,2021-01-10T00:00:00+03:00,25759.12109375,21443.42431640625,81053.8642578125,9863.868530273438,59.20000076293945
15,2021-01-10T00:00:00+03:00,25753.12109375,21947.7734375,81579.41015625,9872.418334960938,16.149999618530273
16,2021-01-10T00:00:00+03:00,25761.12109375,24041.609375,81672.603515625,9879.057983398438,0.3499999940395355
17,2021-01-10T00:00:00+03:00,25729.0,24307.5693359375,81146.658203125,9871.918334960938,0.0
18,2021-01-10T00:00:00+03:00,25744.337890625,23102.6044921875,80699.435546875,9877.418334960938,0.0
19,2021-01-10T00:00:00+03:00,25732.0,21531.8125,80342.294921875,9856.977905273438,0.0
20,2021-01-10T00:00:00+03:00,25468.0,19706.1005859375,80343.4951171875,9858.768920898438,0.0
21,2021-01-10T00:00:00+03:00,25248.0,18067.1357421875,79015.802734375,9863.027709960938,0.0
22,2021-01-10T00:00:00+03:00,25204.0,17106.98681640625,76447.9072265625,9849.878295898438,0.0
23,2021-01-10T00:00:00+03:00,25226.12109375,17205.55029296875,73022.81640625,9842.789428710938,0.0
0,2021-01-11T00:00:00+03:00,25254.0,14090.89599609375,73495.3193359375,9763.003295898438,0.0
1,2021-01-11T00:00:00+03:00,25287.12109375,14389.92529296875,72019.4609375,9762.082397460938,0.0
2,2021-01-11T00:00:00+03:00,25289.12109375,14573.63427734375,71993.396484375,9803.102905273438,0.0
3,2021-01-11T00:00:00+03:00,25258.0,15083.34619140625,72766.962890625,9806.021850585938,0.5
4,2021-01-11T00:00:00+03:00,25289.12109375,15965.05224609375,74778.9658203125,9802.941772460938,6.099999904632568
5,2021-01-11T00:00:00+03:00,25258.939453125,16382.90966796875,78469.6181640625,9880.493530273438,20.049999237060547
6,2021-01-11T00:00:00+03:00,25292.12109375,18017.27880859375,82542.9541015625,9960.901733398438,35.75
7,2021-01-11T00:00:00+03:00,25292.12109375,20092.03662109375,83842.6201171875,10010.101928710938,52.55000066757202
8,2021-01-11T00:00:00+03:00,25261.0,21283.75341796875,85990.84375,9987.151733398438,87.04999923706055
9,2021-01-11T00:00:00+03:00,25260.0,21313.08984375,86273.224609375,9984.601928710938,125.44999694824219
10,2021-01-11T00:00:00+03:00,25267.0,22289.9267578125,86277.3779296875,9991.991577148438,156.54999542236328
11,2021-01-11T00:00:00+03:00,25396.12109375,21457.39501953125,86542.201171875,9984.602905273438,164.89999675750732
12,2021-01-11T00:00:00+03:00,25497.12109375,21572.33203125,86726.671875,10021.452514648438,161.80000591278076
13,2021-01-11T00:00:00+03:00,25497.12109375,21612.67431640625,87404.365234375,10043.641967773438,109.09999999403954
14,2021-01-11T00:00:00+03:00,25493.12109375,21908.4619140625,87521.92578125,10059.531616210938,49.95000076293945
15,2021-01-11T00:00:00+03:00,25494.12109375,23048.5048828125,86887.720703125,10008.781616210938,13.899999618530273
