INTERVAL,M_DATE,P_AES,P_GES,P_TES,P_BS,P_REN
7,2017-01-03T00:00:00+03:00,23990.0,13741.27294921875,41286.91943359375,8825.815795898438,
8,2017-01-03T00:00:00+03:00,23970.392578125,14023.798828125,41837.794921875,8837.682983398438,
9,2017-01-03T00:00:00+03:00,23973.708984375,14288.26806640625,42258.3076171875,8845.905151367188,
10,2017-01-03T00:00:00+03:00,23992.0,15123.96923828125,42582.65087890625,8854.272216796875,
11,2017-01-03T00:00:00+03:00,23992.0,15300.9208984375,42646.748046875,8854.245971679688,
12,2017-01-03T00:00:00+03:00,24688.921875,15046.8818359375,42380.46435546875,8914.574096679688,
13,2017-01-03T00:00:00+03:00,24689.0,15577.619140625,42568.3291015625,8899.842163085938,
14,2017-01-03T00:00:00+03:00,24689.0,16392.8681640625,42787.77880859375,8864.150146484375,
15,2017-01-03T00:00:00+03:00,24689.0,18322.1904296875,43007.48974609375,8824.928955078125,
16,2017-01-03T00:00:00+03:00,24685.0,20583.59765625,43232.30615234375,8817.797973632812,
17,2017-01-03T00:00:00+03:00,24685.0,20820.4951171875,43267.79931640625,8815.087036132812,
18,2017-01-03T00:00:00+03:00,24689.0,20139.296875,43257.42138671875,8738.823852539062,
19,2017-01-03T00:00:00+03:00,24684.0,17965.6962890625,43084.66845703125,8732.014892578125,
20,2017-01-03T00:00:00+03:00,24680.0,17217.09423828125,42648.90185546875,8732.025268554688,
21,2017-01-03T00:00:00+03:00,24689.0,16873.70458984375,42748.15087890625,8712.052001953125,
22,2017-01-03T00:00:00+03:00,24671.0,14182.48291015625,42059.337890625,8667.315063476562,
23,2017-01-03T00:00:00+03:00,24656.0,13917.470703125,40878.2255859375,8667.357055664062,
0,2017-01-04T00:00:00+03:00,24641.369140625,9795.620849609375,41823.21142578125,8673.046142578125,
1,2017-01-04T00:00:00+03:00,24596.552734375,9737.864013671875,41388.39794921875,8684.140747070312,
2,2017-01-04T00:00:00+03:00,24627.501953125,9692.974365234375,41015.22265625,8681.958129882812,
3,2017-01-04T00:00:00+03:00,24617.884765625,9775.090576171875,41100.28515625,8675.173950195312,
4,2017-01-04T00:00:00+03:00,24610.001953125,10239.640869140625,41370.61083984375,8678.363159179688,
5,2017-01-04T00:00:00+03:00,24626.072265625,10928.274658203125,41848.4130859375,8676.012084960938,
6,2017-01-04T00:00:00+03:00,24619.763671875,12413.338134765625,42292.228515625,8689.529907226562,
7,2017-01-04T00:00:00+03:00,24608.10546875,13723.717041015625,43200.9140625,8695.05517578125,
8,2017-01-04T00:00:00+03:00,24596.5390625,13976.873046875,43927.61572265625,8693.703735351562,
9,2017-01-04T00:00:00+03:00,24641.01953125,14589.47802734375,44762.8369140625,8718.746948242188,
10,2017-01-04T00:00:00+03:00,24633.640625,15051.8876953125,45156.931640625,8760.023193359375,
11,2017-01-04T00:00:00+03:00,24606.451171875,15573.09033203125,45231.1298828125,8819.109008789062,
12,2017-01-04T00:00:00+03:00,24640.7265625,16192.45751953125,45382.9189453125,8843.23095703125,
13,2017-01-04T00:00:00+03:00,24647.005859375,16442.236328125,45614.5498046875,8817.40185546875,
14,2017-01-04T00:00:00+03:00,24649.37890625,16938.69384765625,45763.408203125,8783.18896484375,
15,2017-01-04T00:00:00+03:00,24630.80078125,18654.51123046875,45771.822265625,8744.9072265625,
16,2017-01-04T00:00:00+03:00,24630.576171875,21170.6318359375,45774.849609375,8749.676147460938,
17,2017-01-04T00:00:00+03:00,24627.2421875,22509.7685546875,45975.123046875,8747.164794921875,
18,2017-01-04T00:00:00+03:00,24629.546875,21186.38671875,45872.58203125,8725.819946289062,
19,2017-01-04T00:00:00+03:00,24633.7109375,18902.19140625,45637.71142578125,8717.81396484375,
20,2017-01-04T00:00:00+03:00,24625.4140625,18503.2744140625,45227.1318359375,8717.93310546875,
21,2017-01-04T00:00:00+03:00,24609.177734375,16843.88330078125,44600.8701171875,8706.6572265625,
22,2017-01-04T00:00:00+03:00,24620.400390625,15422.517578125,44176.9052734375,8706.823120117188,
23,2017-01-04T00:00:00+03:00,24608.466796875,14408.870849609375,43587.85498046875,8706.862182617188,
0,2017-01-05T00:00:00+03:00,24598.853515625,10056.967041015625,43968.11767578125,8731.791015625,
1,2017-01-05T00:00:00+03:00,24589.658203125,9794.9814453125,42948.1103515625,8736.7861328125,
2,2017-01-05T00:00:00+03:00,24582.3984375,9846.30224609375,42502.04296875,8722.60302734375,
3,2017-01-05T00:00:00+03:00,24588.9921875,10059.287719726562,42295.3154296875,8776.618896484375,
4,2017-01-05T00:00:00+03:00,24581.953125,10560.086059570312,42565.0830078125,8766.108032226562,
5,2017-01-05T00:00:00+03:00,24599.966796875,11328.388671875,43596.474609375,8763.95703125,
6,2017-01-05T00:00:00+03:00,24600.353515625,12640.44140625,44425.3232421875,8711.375122070312,
7,2017-01-05T00:00:00+03:00,24580.125,13848.669921875,44716.7890625,8696.7998046875,
8,2017-01-05T00:00:00+03:00,24585.162109375,14191.48779296875,45115.921875,8733.558837890625,
9,2017-01-05T00:00:00+03:00,24592.033203125,14856.0703125,45601.794921875,8742.89208984375,
10,2017-01-05T00:00:00+03:00,24585.69921875,15987.2109375,45865.50390625,8752.657836914062,
11,2017-01-05T00:00:00+03:00,24612.625,16410.294921875,45839.486328125,8803.874145507812,
12,2017-01-05T00:00:00+03:00,24619.91796875,16879.46142578125,45913.0400390625,8811.436157226562,
13,2017-01-05T00:00:00+03:00,24623.123046875,17170.25048828125,46287.9775390625,8813.377075195312,
14,2017-01-05T00:00:00+03:00,24565.509765625,18010.80419921875,46231.4189453125,8795.223754882812,
15,2017-01-05T00:00:00+03:00,24746.931640625,19407.3818359375,46304.4697265625,8813.402099609375,
16,2017-01-05T00:00:00+03:00,24696.572265625,21618.5556640625,46341.4833984375,8819.960815429688,
17,2017-01-05T00:00:00+03:00,24660.22265625,22089.833984375,46324.5517578125,8820.059936523438,
18,2017-01-05T00:00:00+03:00,24604.43359375,21161.7490234375,46041.9794921875,8846.615112304688,
19,2017-01-05T00:00:00+03:00,24554.498046875,18584.716796875,45751.9365234375,8832.30908203125,
20,2017-01-05T00:00:00+03:00,24479.58984375,17431.23046875,45581.1474609375,8832.42822265625,
21,2017-01-05T00:00:00+03:00,24447.923828125,16668.59716796875,44850.08447265625,8829.251831054688,
22,2017-01-05T00:00:00+03:00,24430.216796875,14504.494140625,44493.11083984375,8832.918212890625,
23,2017-01-05T00:00:00+03:00,24397.390625,14400.2705078125,43690.2666015625,8836.056762695312,
0,2017-01-06T00:00:00+03:00,24384.431640625,10053.27490234375,44308.484375,8724.508178710938,
1,2017-01-06T00:00:00+03:00,24341.333984375,9794.99365234375,43345.0302734375,8724.703247070312,
2,2017-01-06T00:00:00+03:00,24291.302734375,9661.24658203125,42943.205078125,8791.723022460938,
3,2017-01-06T00:00:00+03:00,24254.3203125,9919.5888671875,42686.126953125,8793.739013671875,
4,2017-01-06T00:00:00+03:00,24211.08203125,10556.85888671875,43405.806640625,8793.329223632812,
5,2017-01-06T00:00:00+03:00,23728.4140625,11199.00830078125,44479.7236328125,8788.77294921875,
6,2017-01-06T00:00:00+03:00,23686.263671875,12629.86474609375,44887.275390625,8794.9921875,
7,2017-01-06T00:00:00+03:00,23795.0078125,13759.15869140625,44889.6494140625,8802.61376953125,
8,2017-01-06T00:00:00+03:00,23721.4453125,14565.7890625,45618.677734375,8821.97900390625,
9,2017-01-06T00:00:00+03:00,23720.279296875,15489.57568359375,46290.9189453125,8851.56298828125,
10,2017-01-06T00:00:00+03:00,23732.1953125,16082.57470703125,46388.1064453125,8865.726928710938,
11,2017-01-06T00:00:00+03:00,23735.041015625,16453.45751953125,46334.8896484375,8902.649047851562,
12,2017-01-06T00:00:00+03:00,23013.208984375,16828.330078125,46649.6962890625,8929.024291992188,
13,2017-01-06T00:00:00+03:00,23328.880859375,17666.267578125,46597.365234375,8927.89697265625,
14,2017-01-06T00:00:00+03:00,23398.072265625,17921.36669921875,46730.0380859375,8941.39306640625,
15,2017-01-06T00:00:00+03:00,23421.6015625,19478.408203125,46639.0400390625,8919.677124023438,
16,2017-01-06T00:00:00+03:00,23480.806640625,20828.0302734375,47138.892578125,8916.331909179688,
17,2017-01-06T00:00:00+03:00,23487.96875,21309.8681640625,47021.0908203125,8916.334838867188,
18,2017-01-06T00:00:00+03:00,23491.349609375,20808.578125,46728.052734375,8880.746948242188,
19,2017-01-06T00:00:00+03:00,23492.3203125,18305.224609375,46447.525390625,8880.540893554688,
20,2017-01-06T00:00:00+03:00,23484.033203125,17133.2470703125,46079.4912109375,8878.950805664062,
21,2017-01-06T00:00:00+03:00,23465.62109375,14802.3291015625,45088.998046875,8877.77197265625,
22,2017-01-06T00:00:00+03:00,23466.48046875,13704.861328125,44841.927734375,8868.94091796875,
23,2017-01-06T00:00:00+03:00,23468.67578125,12787.6708984375,45032.591796875,8869.082885742188,
0,2017-01-07T00:00:00+03:00,23513.6015625,9807.49560546875,45194.16796875,8844.903930664062,
1,2017-01-07T00:00:00+03:00,23563.623046875,9670.490234375,44583.0341796875,8844.903930664062,
2,2017-01-07T00:00:00+03:00,23609.783203125,9604.78564453125,43957.5126953125,8836.703735351562,
3,2017-01-07T00:00:00+03:00,23678.07421875,9676.136352539062,43747.720703125,8834.904052734375,
4,2017-01-07T00:00:00+03:00,23673.80078125,10346.018676757812,43895.888671875,8832.904052734375,
5,2017-01-07T00:00:00+03:00,23681.9140625,11128.410278320312,44549.3125,8833.9541015625,
6,2017-01-07T00:00:00+03:00,23739.216796875,12124.33203125,44725.0322265625,8836.10400390625,
7,2017-01-07T00:00:00+03:00,23739.49609375,13137.8466796875,44866.6943359375,8842.80419921875,
8,2017-01-07T00:00:00+03:00,23777.31640625,13395.546875,45380.3349609375,8849.763916015625,
9,2017-01-07T00:00:00+03:00,23830.224609375,13466.185546875,45421.4755859375,8861.923828125,
10,2017-01-07T00:00:00+03:00,23831.87109375,14121.5380859375,45802.6669921875,8870.343872070312,
11,2017-01-07T00:00:00+03:00,23885.640625,14468.453125,45747.6396484375,8908.394165039062,
12,2017-01-07T00:00:00+03:00,23940.8125,15055.14990234375,45790.9521484375,8947.044067382812,
13,2017-01-07T00:00:00+03:00,23929.451171875,15673.31787109375,45911.1162109375,8935.591918945312,
14,2017-01-07T00:00:00+03:00,23976.63671875,16002.98046875,46055.0078125,8918.281860351562,
15,2017-01-07T00:00:00+03:00,23974.294921875,17160.64404296875,46169.248046875,8903.691772460938,
16,2017-01-07T00:00:00+03:00,24012.32421875,20861.458984375,46209.5986328125,8899.171875,
17,2017-01-07T00:00:00+03:00,24014.32421875,21496.7470703125,46265.4345703125,8896.64208984375,
18,2017-01-07T00:00:00+03:00,24013.55078125,20743.0791015625,46036.47802734375,8878.7421875,
19,2017-01-07T00:00:00+03:00,24017.5,19279.275390625,46178.244140625,8878.64208984375,
20,2017-01-07T00:00:00+03:00,24003.306640625,17848.869140625,45745.44677734375,8878.7421875,
21,2017-01-07T00:00:00+03:00,23994.234375,16538.1298828125,45446.38818359375,8873.641967773438,
22,2017-01-07T00:00:00+03:00,23981.005859375,15930.06884765625,45179.42041015625,8873.741943359375,
23,2017-01-07T00:00:00+03:00,24014.03515625,13370.470703125,44764.20458984375,8873.94189453125,
0,2017-01-08T00:00:00+03:00,24081.802734375,9509.064331054688,45249.689453125,8749.676025390625,
1,2017-01-08T00:00:00+03:00,24073.734375,9115.222900390625,44352.4765625,8733.671142578125,
2,2017-01-08T00:00:00+03:00,24104.013671875,9257.339111328125,43628.3134765625,8758.490966796875,
3,2017-01-08T00:00:00+03:00,24091.025390625,9261.182861328125,43232.8701171875,8781.606811523438,
4,2017-01-08T00:00:00+03:00,24093.65625,9805.272705078125,43549.8564453125,8780.996948242188,
5,2017-01-08T00:00:00+03:00,24093.814453125,11184.261962890625,44182.529296875,8778.7412109375,
6,2017-01-08T00:00:00+03:00,24086.138671875,12146.633056640625,45474.1953125,8765.159912109375,
7,2017-01-08T00:00:00+03:00,24094.248046875,13717.43798828125,45925.2919921875,8769.08203125,
8,2017-01-08T00:00:00+03:00,24100.859375,13791.866455078125,46480.7578125,8802.853759765625,
9,2017-01-08T00:00:00+03:00,24113.935546875,13444.119140625,46991.423828125,8785.114013671875,
10,2017-01-08T00:00:00+03:00,24092.9453125,14041.78125,46990.6513671875,8796.033935546875,
11,2017-01-08T00:00:00+03:00,24091.716796875,14556.98193359375,47201.2236328125,8858.983764648438,
12,2017-01-08T00:00:00+03:00,24088.74609375,15235.001953125,47345.40625,8871.634155273438,
13,2017-01-08T00:00:00+03:00,24091.529296875,16200.76611328125,47656.48828125,8864.743896484375,
14,2017-01-08T00:00:00+03:00,24089.990234375,16752.205078125,47768.7841796875,8846.733764648438,
15,2017-01-08T00:00:00+03:00,24092.921875,18444.86865234375,47965.2744140625,8824.844116210938,
16,2017-01-08T00:00:00+03:00,24094.06640625,20531.8525390625,48120.4560546875,8821.323852539062,
17,2017-01-08T00:00:00+03:00,24095.31640625,21047.2607421875,48086.9658203125,8821.39404296875,
18,2017-01-08T00:00:00+03:00,24088.544921875,20567.294921875,48010.400390625,8819.69384765625,
19,2017-01-08T00:00:00+03:00,24086.4453125,18609.892578125,47973.2685546875,8817.09423828125,
20,2017-01-08T00:00:00+03:00,24085.6171875,16509.10546875,47607.5400390625,8817.19384765625,
21,2017-01-08T00:00:00+03:00,24074.677734375,15103.6953125,46829.462890625,8816.994018554688,
22,2017-01-08T00:00:00+03:00,24071.23828125,12998.21875,46381.091796875,8817.194091796875,
23,2017-01-08T00:00:00+03:00,24076.26171875,11709.07080078125,45952.380859375,8817.194091796875,
0,2017-01-09T00:00:00+03:00,24158.73046875,9546.11572265625,45758.62890625,8755.3740234375,
1,2017-01-09T00:00:00+03:00,24157.0,9292.79248046875,44903.7255859375,8739.46923828125,
2,2017-01-09T00:00:00+03:00,24153.787109375,9668.8251953125,44678.240234375,8741.18896484375,
3,2017-01-09T00:00:00+03:00,24158.837890625,9974.745239257812,44780.27734375,8748.40478515625,
4,2017-01-09T00:00:00+03:00,24151.474609375,10605.464965820312,45692.6748046875,8751.294921875,
5,2017-01-09T00:00:00+03:00,24150.0,12224.9677734375,46910.0732421875,8765.638916015625,
6,2017-01-09T00:00:00+03:00,24151.751953125,14361.4267578125,47873.9130859375,8824.9580078125,
7,2017-01-09T00:00:00+03:00,24157.806640625,15612.525390625,48765.7646484375,8906.179931640625,
8,2017-01-09T00:00:00+03:00,24190.607421875,17557.703125,49228.7216796875,8922.47119140625,
9,2017-01-09T00:00:00+03:00,24191.619140625,18182.89892578125,49667.1982421875,8924.104858398438,
10,2017-01-09T00:00:00+03:00,24194.818359375,18006.16943359375,49777.4580078125,8902.06884765625,
11,2017-01-09T00:00:00+03:00,24190.0,18010.30322265625,49687.8935546875,8915.9912109375,
12,2017-01-09T00:00:00+03:00,24193.25390625,17932.4111328125,49640.837890625,8930.81591796875,
13,2017-01-09T00:00:00+03:00,24190.0,18763.8203125,49507.58203125,8926.01318359375,
14,2017-01-09T00:00:00+03:00,24179.697265625,19107.03125,49727.615234375,8940.4091796875,
15,2017-01-09T00:00:00+03:00,24188.138671875,20092.421875,49732.48828125,8924.492797851562,
16,2017-01-09T00:00:00+03:00,24184.16796875,21291.474609375,49836.6201171875,8927.548095703125,
17,2017-01-09T00:00:00+03:00,24182.8515625,21737.478515625,49594.701171875,8910.060791015625,
18,2017-01-09T00:00:00+03:00,24180.0,20518.986328125,49176.009765625,8875.322998046875,
19,2017-01-09T00:00:00+03:00,24179.279296875,18757.865234375,48610.7744140625,8862.857177734375,
20,2017-01-09T00:00:00+03:00,24177.63671875,16995.79150390625,48123.654296875,8861.467041015625,
21,2017-01-09T00:00:00+03:00,24155.0,15892.4365234375,47372.8896484375,8839.387817382812,
22,2017-01-09T00:00:00+03:00,24168.0,15407.93310546875,47064.1865234375,8822.65673828125,
23,2017-01-09T00:00:00+03:00,24123.0,12923.07080078125,46259.638671875,8807.798828125,
0,2017-01-10T00:00:00+03:00,24151.166015625,9375.64794921875,46145.314453125,8719.47021484375,
1,2017-01-10T00:00:00+03:00,24146.46875,9399.048828125,45301.447265625,8719.564819335938,
2,2017-01-10T00:00:00+03:00,24148.595703125,9396.9892578125,45328.322265625,8746.28515625,
3,2017-01-10T00:00:00+03:00,24150.181640625,9970.73828125,45360.5791015625,8735.5009765625,
4,2017-01-10T00:00:00+03:00,24157.44921875,10918.310668945312,46541.10546875,8735.291015625,
5,2017-01-10T00:00:00+03:00,24142.0,12120.2861328125,47844.63671875,8734.934814453125,
6,2017-01-10T00:00:00+03:00,24142.0,14675.4375,48440.26953125,8787.65380859375,
7,2017-01-10T00:00:00+03:00,24145.0,16228.70654296875,49029.7421875,8806.725830078125,
8,2017-01-10T00:00:00+03:00,24185.0,18330.943359375,49709.46875,8842.30908203125,
9,2017-01-10T00:00:00+03:00,24195.0,18535.7578125,49798.46484375,8864.352905273438,
10,2017-01-10T00:00:00+03:00,24195.962890625,18441.69091796875,49844.05859375,8838.626953125,
11,2017-01-10T00:00:00+03:00,24192.21484375,17979.91748046875,49555.80859375,8843.81884765625,
12,2017-01-10T00:00:00+03:00,24195.0,18383.00830078125,49520.154296875,8858.80419921875,
13,2017-01-10T00:00:00+03:00,24195.0,19150.6982421875,49547.95703125,8838.05712890625,
14,2017-01-10T00:00:00+03:00,24193.0,19165.4951171875,49478.3603515625,8842.09326171875,
15,2017-01-10T00:00:00+03:00,24190.0,20600.5732421875,49006.5185546875,8808.216918945312,
16,2017-01-10T00:00:00+03:00,24182.0,20849.3994140625,49566.0419921875,8828.281982421875,
17,2017-01-10T00:00:00+03:00,24190.3125,21241.5224609375,49333.4228515625,8824.574951171875,
18,2017-01-10T00:00:00+03:00,24190.0,19833.3447265625,48876.69140625,8791.536865234375,
19,2017-01-10T00:00:00+03:00,24188.03515625,17840.076171875,48634.763671875,8780.330810546875,
20,2017-01-10T00:00:00+03:00,24196.216796875,16131.46728515625,48146.0419921875,8780.441162109375,
21,2017-01-10T00:00:00+03:00,24182.455078125,15419.98876953125,47127.82421875,8759.761840820312,
22,2017-01-10T00:00:00+03:00,24181.69140625,14312.66455078125,46597.4404296875,8730.53076171875,
23,2017-01-10T00:00:00+03:00,24195.033203125,12925.470703125,45744.37109375,8715.6728515625,
0,2017-01-11T00:00:00+03:00,24165.068359375,9290.675170898438,45939.7490234375,8788.838134765625,
1,2017-01-11T00:00:00+03:00,24167.5234375,9286.659057617188,45036.501953125,8786.833251953125,
2,2017-01-11T00:00:00+03:00,24176.40234375,9465.742065429688,44594.9140625,8784.753051757812,
3,2017-01-11T00:00:00+03:00,24175.49609375,9969.949584960938,44551.923828125,8781.06884765625,
4,2017-01-11T00:00:00+03:00,24169.18359375,10429.408569335938,44833.62109375,8753.55908203125,
5,2017-01-11T00:00:00+03:00,24174.220703125,11937.00048828125,46054.0595703125,8752.702880859375,
6,2017-01-11T00:00:00+03:00,24174.369140625,14458.9599609375,47166.3671875,8795.721923828125,
7,2017-01-11T00:00:00+03:00,24487.658203125,16514.08544921875,47879.8935546875,8808.693969726562,
8,2017-01-11T00:00:00+03:00,25027.216796875,18133.9775390625,48305.904296875,8801.26708984375,
9,2017-01-11T00:00:00+03:00,25038.14453125,18822.79150390625,48520.1533203125,8811.35107421875,
10,2017-01-11T00:00:00+03:00,25044.041015625,18353.4404296875,48323.3447265625,8810.1767578125,
11,2017-01-11T00:00:00+03:00,25057.587890625,17541.521484375,48196.205078125,8845.399169921875,
12,2017-01-11T00:00:00+03:00,25076.09765625,17759.5546875,48094.4462890625,8869.174072265625,
13,2017-01-11T00:00:00+03:00,25085.083984375,17946.357421875,48015.357421875,8860.147216796875,
14,2017-01-11T00:00:00+03:00,25094.673828125,18167.12451171875,47992.4521484375,8884.442993164062,
15,2017-01-11T00:00:00+03:00,25090.845703125,19142.1142578125,48015.4267578125,8852.251953125,
16,2017-01-11T00:00:00+03:00,25109.533203125,20993.587890625,48000.7822265625,8901.095092773438,
17,2017-01-11T00:00:00+03:00,25130.96484375,21147.1572265625,47877.376953125,8897.863159179688,
18,2017-01-11T00:00:00+03:00,25119.96875,21022.080078125,47554.0205078125,8865.4248046875,
19,2017-01-11T00:00:00+03:00,25122.59375,19496.5283203125,47282.3994140625,8882.018798828125,
20,2017-01-11T00:00:00+03:00,25134.0,17652.72314453125,46703.5390625,8891.429077148438,
21,2017-01-11T00:00:00+03:00,25148.3515625,16429.2001953125,46071.009765625,8878.549926757812,
22,2017-01-11T00:00:00+03:00,25148.541015625,14377.89453125,45459.5263671875,8868.718872070312,
23,2017-01-11T00:00:00+03:00,25157.298828125,12902.5107421875,44841.1337890625,8862.760864257812,
0,2017-01-12T00:00:00+03:00,25199.08984375,9209.00830078125,44754.7744140625,8794.350708007812,
1,2017-01-12T00:00:00+03:00,25196.091796875,9326.927001953125,43563.6171875,8796.245727539062,
2,2017-01-12T00:00:00+03:00,25195.998046875,9741.738037109375,43279.95703125,8719.566040039062,
3,2017-01-12T00:00:00+03:00,25195.400390625,9872.662841796875,43202.0126953125,8712.881958007812,
4,2017-01-12T00:00:00+03:00,25208.8359375,10549.832763671875,44002.10546875,8709.421997070312,
5,2017-01-12T00:00:00+03:00,25235.900390625,11639.057006835938,45904.41796875,8706.966064453125,
6,2017-01-12T00:00:00+03:00,25217.3515625,14561.92822265625,46634.96484375,8775.224853515625,
7,2017-01-12T00:00:00+03:00,25259.646484375,16396.19384765625,47196.484375,8801.456909179688,
8,2017-01-12T00:00:00+03:00,25277.85546875,18026.86669921875,48172.48828125,8828.116943359375,
9,2017-01-12T00:00:00+03:00,25256.576171875,18620.85302734375,48435.80078125,8838.412719726562,
10,2017-01-12T00:00:00+03:00,25273.712890625,18496.13671875,48531.3369140625,8822.377075195312,
11,2017-01-12T00:00:00+03:00,25258.52734375,17396.74560546875,48407.078125,8847.749145507812,
12,2017-01-12T00:00:00+03:00,25263.330078125,17605.349609375,48359.828125,8863.223754882812,
13,2017-01-12T00:00:00+03:00,25257.052734375,18096.59521484375,48421.5107421875,8858.397094726562,
14,2017-01-12T00:00:00+03:00,25257.63671875,18313.33544921875,48118.6953125,8869.893188476562,
