date,mw,region
2012-01-07 0:00,4527,ОЭС ВОСТОКА
2012-01-07 1:00,4595,ОЭС ВОСТОКА
2012-01-07 2:00,4804,ОЭС ВОСТОКА
2012-01-07 3:00,5021,ОЭС ВОСТОКА
2012-01-07 4:00,5099,ОЭС ВОСТОКА
2012-01-07 5:00,5130,ОЭС ВОСТОКА
2012-01-07 6:00,5049,ОЭС ВОСТОКА
2012-01-07 7:00,4954,ОЭС ВОСТОКА
2012-01-07 8:00,4850,ОЭС ВОСТОКА
2012-01-07 9:00,4808,ОЭС ВОСТОКА
2012-01-07 10:00,4715,ОЭС ВОСТОКА
2012-01-07 11:00,4785,ОЭС ВОСТОКА
2012-01-07 12:00,4986,ОЭС ВОСТОКА
2012-01-07 13:00,5265,ОЭС ВОСТОКА
2012-01-07 14:00,5192,ОЭС ВОСТОКА
2012-01-07 15:00,5197,ОЭС ВОСТОКА
2012-01-07 16:00,5028,ОЭС ВОСТОКА
2012-01-07 17:00,4765,ОЭС ВОСТОКА
2012-01-07 18:00,4778,ОЭС ВОСТОКА
2012-01-07 19:00,4542,ОЭС ВОСТОКА
2012-01-07 20:00,4511,ОЭС ВОСТОКА
2012-01-07 21:00,4254,ОЭС ВОСТОКА
2012-01-07 22:00,4292,ОЭС ВОСТОКА
2012-01-07 23:00,4222,ОЭС ВОСТОКА
