"date","year","month","month_date","weekday","coal","gas","oil","nuclear","hydro","wind","solar","other","unit","fossil","low.carbon","total.prod","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2016-01-01,2016,1,"1_1","Friday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-02,2016,1,"1_2","Saturday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-03,2016,1,"1_3","Sunday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-04,2016,1,"1_4","Monday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-05,2016,1,"1_5","Tuesday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-06,2016,1,"1_6","Wednesday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-07,2016,1,"1_7","Thursday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-08,2016,1,"1_8","Friday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-09,2016,1,"1_9","Saturday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-10,2016,1,"1_10","Sunday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-11,2016,1,"1_11","Monday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-12,2016,1,"1_12","Tuesday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-13,2016,1,"1_13","Wednesday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-14,2016,1,"1_14","Thursday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-15,2016,1,"1_15","Friday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
2016-01-16,2016,1,"1_16","Saturday",1034.09451612903,1221.33364516129,386.443838709677,32.2905806451613,186.115967741935,25.8866451612903,67.1193225806452,70.3625806451613,"GWh",2641.872,381.775096774194,3023.64709677419,0.342002384217479,0.403927312305818,0.127807189907168,0.0106793483537185,0.0615534689681528,0.00856139765414679,0.0221981337214426,0.023270764872074,0.873736886430465,0.126263113569535
