月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2019/2/8,5時,104861.2,9151,228,5720.1,86908.3,1120.8,2122.0,0,0.0,0,-379
2019/2/8,6時,113635.5,9153,227,6057.1,94881.5,1119.8,2108.1,0,1.0,0,93
2019/2/8,7時,120213.8,9156,227,6813.1,98040.6,1102.8,2075.3,0,2174.0,0,622
2019/2/8,8時,128945.9,9154,229,7204.1,100688.9,1085.1,2116.8,0,7778.0,0,693
2019/2/8,9時,133767.4,9153,228,7002.1,101185.9,1061.1,2065.6,0,12140.7,0,933
2019/2/8,10時,132572.3,9157,229,6624.1,97653.2,1053.1,1985.7,0,15569.2,0,310
2019/2/8,11時,131275.5,9150,230,6253.1,95432.0,1045.1,1970.7,0,17138.6,0,48
2019/2/8,12時,123852.4,9157,226,5256.1,91084.2,1058.1,1966.7,0,16689.3,0,-1577
2019/2/8,13時,128352.4,9150,217,5524.1,96816.0,1075.1,1955.8,0,14559.4,0,-940
2019/2/8,14時,128353.8,9158,217,5767.1,99407.6,1093.1,1963.0,0,11103.0,0,-350
2019/2/8,15時,128120.4,9150,218,6229.1,102325.0,1114.1,1909.6,0,7417.6,0,-243
2019/2/8,16時,130752.4,9154,219,7860.1,106907.9,1138.1,1793.9,0,2968.4,0,711
2019/2/8,17時,135290.8,9146,220,9056.1,110677.5,1151.1,1617.2,0,362.9,0,3054
2019/2/8,18時,136839.2,9148,220,9353.1,112573.7,1154.1,1452.7,0,1.6,0,2937
2019/2/8,19時,133283.8,9151,218,8666.1,110691.3,1162.1,1376.3,0,0.0,0,2022
2019/2/8,20時,129422.5,9159,220,7535.1,109028.8,1161.8,1266.8,0,0.0,0,1045
2019/2/8,21時,124766.6,9153,217,6480.1,106427.0,1160.8,1148.7,0,0.0,0,180
2019/2/8,22時,119368.3,9154,221,5631.1,101891.9,1142.8,1041.5,0,0.0,0,285
2019/2/8,23時,114897.0,9157,221,5521.1,97662.5,1188.8,914.6,0,0.0,0,229
2019/2/9,0時,108716.4,9157,218,4953.1,92526.5,1232.8,807.0,0,0.0,0,-181
2019/2/9,1時,106280.8,9153,218,4922.1,90696.5,1226.8,737.4,0,0.0,0,-670
2019/2/9,2時,106338.4,9152,217,4951.1,91074.4,1228.8,662.1,0,0.0,0,-948
2019/2/9,3時,105694.9,9160,218,5161.1,90777.0,1231.8,676.0,0,0.0,0,-1525
2019/2/9,4時,104400.8,9153,219,5136.1,89470.9,1230.8,725.0,0,0.0,0,-1536
2019/2/9,5時,103899.6,9154,221,4976.1,88507.7,1227.8,724.0,0,0.0,0,-917
2019/2/9,6時,107976.0,9159,216,5002.1,91783.1,1220.8,662.0,0,0.0,0,-71
2019/2/9,7時,115407.3,9157,217,5087.1,98296.4,1165.8,562.0,0,759.0,0,169
2019/2/9,8時,126313.3,9153,216,6202.1,105401.2,1125.1,567.2,0,2669.7,0,981
2019/2/9,9時,132102.8,9158,217,6824.1,107431.6,1106.1,697.1,0,4694.9,0,1976
2019/2/9,10時,130940.0,9153,221,6303.1,105828.0,1092.1,739.9,0,6425.9,0,1177
2019/2/9,11時,128712.6,9154,220,5570.1,103226.5,1087.1,774.9,0,7803.0,0,875
2019/2/9,12時,124000.5,9158,216,4550.1,99832.0,1099.1,761.9,0,8085.4,0,292
2019/2/9,13時,123057.9,9155,217,4699.1,99154.8,1107.1,819.4,0,7638.5,0,269
2019/2/9,14時,121699.5,9155,216,4841.1,99370.3,1119.1,961.9,0,5930.1,0,111
2019/2/9,15時,121267.6,9156,219,5244.1,100166.3,1140.1,1049.7,0,4131.4,0,161
2019/2/9,16時,123042.8,9151,221,6373.1,102561.6,1154.1,1039.9,0,1963.1,0,583
2019/2/9,17時,128215.4,9149,221,8380.1,106348.9,1164.1,1034.5,0,240.8,0,1680
2019/2/9,18時,130223.7,9148,218,8967.1,107306.8,1165.1,1023.1,0,0.6,0,2397
2019/2/9,19時,127647.9,9154,220,8332.1,105084.0,1175.1,1015.7,0,0.0,0,2672
2019/2/9,20時,124441.5,9158,219,7388.1,103642.5,1175.8,1040.1,0,0.0,0,1819
2019/2/9,21時,119335.3,9158,219,6364.1,100826.4,1183.8,985.0,0,0.0,0,606
2019/2/9,22時,112753.7,9156,222,5387.1,95567.6,1206.8,949.2,0,0.0,0,270
2019/2/9,23時,109122.1,9157,221,5318.1,91887.1,1222.8,978.1,0,0.0,0,342
2019/2/10,0時,103611.7,9154,216,4720.1,87072.8,1226.8,1003.0,0,0.0,0,229
2019/2/10,1時,101974.1,9160,219,4735.1,85675.1,1220.8,1037.1,0,0.0,0,-76
2019/2/10,2時,102597.5,9154,216,4887.1,86016.7,1218.8,1147.9,0,0.0,0,-49
2019/2/10,3時,102258.8,9156,220,5330.1,84915.2,1221.8,1214.7,0,0.0,0,196
2019/2/10,4時,100976.7,9151,218,5418.1,83786.8,1218.8,1162.0,0,0.0,0,25
2019/2/10,5時,99804.5,9155,219,5142.1,83731.6,1210.8,1118.0,0,0.0,0,-778
2019/2/10,6時,101584.7,9157,218,5299.1,85517.4,1211.8,1046.4,0,6.0,0,-872
2019/2/10,7時,106653.0,9157,216,5375.1,88018.8,1158.8,947.9,0,2362.4,0,-582
2019/2/10,8時,112656.7,9156,218,5731.1,86515.6,1092.1,908.3,0,9446.6,0,-415
2019/2/10,9時,113540.6,9156,218,5517.1,81133.2,1066.1,911.2,0,16414.0,0,-870
2019/2/10,10時,109828.6,9155,217,4854.1,74791.9,1053.1,881.5,0,22076.0,0,-3192
2019/2/10,11時,105634.7,9157,221,4449.1,71955.3,1035.1,921.8,0,24694.4,0,-6798
2019/2/10,12時,102673.6,9156,217,4255.1,70317.5,1030.1,977.9,0,24742.0,0,-8021
2019/2/10,13時,99839.1,9155,217,4270.1,69499.7,1039.1,1051.3,0,23072.9,0,-8469
2019/2/10,14時,99045.0,9153,216,4437.1,70603.3,1056.1,1051.2,0,18396.3,0,-5875
2019/2/10,15時,100536.0,9160,218,4813.1,74785.4,1089.1,942.1,0,10806.3,0,-1274
2019/2/10,16時,105585.1,9157,216,5700.1,84790.1,1113.1,874.1,0,3668.7,0,64
2019/2/10,17時,116232.5,9153,220,7250.1,96952.5,1122.1,905.0,0,268.8,0,355
2019/2/10,18時,121572.1,9150,216,8514.1,100522.0,1125.1,816.0,0,0.9,0,1227
2019/2/10,19時,120865.5,9157,218,8247.1,99917.3,1131.1,812.0,0,0.0,0,1380
2019/2/10,20時,119201.1,9159,216,7348.1,99567.2,1127.8,891.0,0,0.0,0,893
2019/2/10,21時,115188.8,9157,214,6082.1,96992.9,1126.8,1025.0,0,0.0,0,593
2019/2/10,22時,108666.9,9155,220,4969.1,91954.0,1173.8,1034.0,0,0.0,0,157
2019/2/10,23時,105107.4,9159,219,4674.1,88641.5,1217.8,1069.0,0,0.0,0,133
2019/2/11,0時,99820.6,9160,215,4205.1,83916.7,1246.8,1013.0,0,0.0,0,65
2019/2/11,1時,98125.8,9157,216,4244.1,82313.9,1250.8,958.0,0,0.0,0,-9
2019/2/11,2時,99021.5,9155,214,4494.1,82957.6,1252.8,818.0,0,0.0,0,132
2019/2/11,3時,99077.2,9157,216,4740.1,82865.3,1255.8,700.0,0,0.0,0,146
2019/2/11,4時,98447.7,9155,216,4847.1,82229.8,1257.8,650.0,0,0.0,0,101
2019/2/11,5時,98935.2,9153,219,4662.1,83244.7,1257.8,638.6,0,0.0,0,-244
2019/2/11,6時,103527.2,9155,215,4650.1,87790.2,1251.8,593.1,0,1.0,0,-137
2019/2/11,7時,111971.7,9154,215,4727.1,94106.4,1189.8,508.1,0,1293.3,0,775
2019/2/11,8時,124300.5,9152,216,5966.1,101320.4,1119.1,511.6,0,4280.3,0,1734
2019/2/11,9時,130742.4,9152,216,6014.1,104692.5,1093.1,510.6,0,7165.1,0,1895
2019/2/11,10時,129697.9,9153,217,5302.1,102607.4,1080.1,452.1,0,9530.2,0,1354
2019/2/11,11時,127037.3,9154,218,4676.1,99124.7,1082.1,436.6,0,10645.8,0,1701
2019/2/11,12時,122322.3,9153,216,4095.1,95427.7,1080.1,431.5,0,10768.9,0,1151
2019/2/11,13時,121395.5,9154,216,4169.1,96202.9,1083.1,479.0,0,9472.4,0,617
2019/2/11,14時,120451.4,9158,216,4291.1,97779.8,1091.1,454.6,0,7347.8,0,107
2019/2/11,15時,120362.5,9154,218,4808.1,99994.5,1111.1,477.0,0,5171.8,0,-578
2019/2/11,16時,123309.2,9153,219,6060.1,104202.4,1133.1,563.3,0,2291.3,0,-313
2019/2/11,17時,129674.8,9155,218,7974.1,108782.3,1144.1,635.2,0,350.1,0,1417
2019/2/11,18時,132448.7,9154,218,8551.1,110187.8,1147.1,740.6,0,1.1,0,2450
2019/2/11,19時,130216.2,9158,217,7988.1,109047.2,1149.1,749.8,0,0.0,0,1911
2019/2/11,20時,127189.4,9152,216,6946.1,107809.9,1154.8,809.6,0,0.0,0,1100
2019/2/11,21時,122070.4,9160,218,5832.1,104534.0,1151.8,906.5,0,0.0,0,268
2019/2/11,22時,114658.3,9154,219,4925.1,98295.1,1198.8,962.3,0,0.0,0,-91
2019/2/11,23時,109901.1,9161,220,4742.1,94097.1,1245.8,991.1,0,0.0,0,-558
2019/2/12,0時,104312.7,9154,216,4332.1,89784.6,1260.8,1010.2,0,0.0,0,-1445
2019/2/12,1時,103223.5,9158,216,4485.1,88941.4,1254.8,1042.2,0,0.0,0,-1874
2019/2/12,2時,104309.1,9155,216,4792.1,88997.8,1248.8,1076.4,0,0.0,0,-1172
2019/2/12,3時,105038.2,9156,216,4989.1,89267.8,1247.8,1202.5,0,0.0,0,-1039
2019/2/12,4時,105423.5,9160,218,5161.1,89409.6,1246.8,1223.0,0,0.0,0,-997
2019/2/12,5時,109019.5,9156,219,5224.1,92668.4,1242.8,1181.2,0,0.0,0,-674
2019/2/12,6時,119904.2,9155,215,6254.1,101686.2,1228.8,1201.1,0,4.0,0,163
2019/2/12,7時,127680.0,9155,216,6470.1,105622.3,1185.8,1252.8,0,2961.0,0,821
2019/2/12,8時,134702.4,9159,217,6792.1,104435.8,1145.1,1356.1,0,11445.3,0,155
2019/2/12,9時,136072.6,9153,220,6444.1,98306.9,1140.1,1452.8,0,19630.7,0,-267
2019/2/12,10時,132234.5,9158,217,5886.1,90167.5,1131.1,1471.5,0,25515.3,0,-1317
2019/2/12,11時,129486.7,9155,218,4960.1,87029.7,1112.1,1488.1,0,27086.7,0,-1554
2019/2/12,12時,122260.4,9159,220,4448.1,84017.2,1102.1,1572.0,0,25913.0,0,-4174
2019/2/12,13時,126326.3,9093,218,4567.1,88290.1,1098.1,1634.9,0,24026.1,0,-2595
2019/2/12,14時,125791.8,9078,218,4659.1,91867.3,1105.1,1568.0,0,19908.3,0,-2612
2019/2/12,15時,125681.9,9111,218,5192.1,97209.5,1122.1,1453.8,0,13776.4,0,-2402
2019/2/12,16時,129117.7,9140,224,6960.1,104771.2,1144.1,1368.9,0,5563.4,0,-57
2019/2/12,17時,134277.2,9154,249,8654.1,109968.5,1163.1,1204.9,0,566.6,0,3318
2019/2/12,18時,136955.2,9150,263,9114.1,111516.8,1159.1,1218.0,0,1.2,0,4535
2019/2/12,19時,133658.9,9155,263,8619.1,110772.6,1163.1,1269.1,0,0.0,0,2415
2019/2/12,20時,129721.6,9153,262,7419.1,109324.8,1162.8,1324.9,0,0.0,0,1074
2019/2/12,21時,124916.8,9158,262,6232.1,106341.2,1162.8,1378.7,0,0.0,0,386
2019/2/12,22時,118505.6,9160,264,5206.1,101541.0,1140.8,1325.7,0,0.0,0,-127
2019/2/12,23時,113137.9,9156,266,4910.1,96389.4,1145.8,1302.6,0,0.0,0,-33
2019/2/13,0時,106532.8,9155,254,4262.1,91039.9,1163.8,1176.0,0,0.0,0,-521
2019/2/13,1時,104920.2,9103,251,4420.1,89740.0,1165.8,1109.3,0,0.0,0,-861
2019/2/13,2時,105492.1,9091,250,4511.1,90281.3,1160.8,1058.9,0,0.0,0,-862
2019/2/13,3時,105859.7,9116,250,5026.1,90385.3,1165.8,1088.5,0,0.0,0,-1174
2019/2/13,4時,105739.3,9139,253,5242.1,89707.7,1171.8,1032.7,0,0.0,0,-815
2019/2/13,5時,108836.2,9151,250,5149.1,92018.8,1168.8,1034.5,0,0.0,0,63
2019/2/13,6時,119129.0,9160,250,5844.1,100889.1,1164.8,1034.0,0,3.0,0,784
2019/2/13,7時,127797.4,9156,250,6626.1,106279.1,1142.8,986.0,0,1628.4,0,1722
2019/2/13,8時,137675.4,9157,249,7056.1,108174.0,1132.1,998.5,0,7222.7,0,3692
2019/2/13,9時,140082.5,9160,251,6591.1,104186.1,1104.1,990.1,0,15168.1,0,2633
2019/2/13,10時,135494.0,9160,253,5938.1,97810.3,1091.1,1022.1,0,21167.4,0,-943
2019/2/13,11時,131373.2,9158,250,5652.1,93004.8,1098.1,1079.7,0,22806.5,0,-1672
2019/2/13,12時,122702.8,9161,252,4414.1,85949.5,1104.1,1234.7,0,24421.4,0,-3836
2019/2/13,13時,125890.4,9152,251,4606.1,89278.8,1104.1,1315.8,0,23391.6,0,-3200
2019/2/13,14時,124667.5,9156,250,4750.1,91004.9,1114.1,1373.5,0,19179.9,0,-2160
2019/2/13,15時,124476.1,9158,252,5848.1,94641.7,1138.1,1360.4,0,13280.8,0,-1204
2019/2/13,16時,128000.4,9151,253,7538.1,102768.0,1171.1,1350.3,0,5529.9,0,247
2019/2/13,17時,132692.2,9149,250,8443.1,108796.3,1175.1,1312.0,0,617.7,0,2951
2019/2/13,18時,135466.6,9156,251,8899.1,110670.1,1176.1,1274.1,0,1.2,0,4044
2019/2/13,19時,132730.5,9156,251,8560.1,109811.2,1176.1,1355.1,0,0.0,0,2429
2019/2/13,20時,129011.9,9157,251,7532.1,107732.9,1183.8,1436.1,0,0.0,0,1721
2019/2/13,21時,124160.7,9157,252,6378.1,104770.9,1179.8,1459.9,0,0.0,0,962
2019/2/13,22時,117868.5,9156,251,5514.1,99943.3,1153.8,1453.3,0,0.0,0,404
2019/2/13,23時,112714.1,9156,253,5261.1,95135.4,1157.8,1524.8,0,0.0,0,225
2019/2/14,0時,106348.8,9154,249,4343.1,90895.6,1163.8,1432.3,0,0.0,0,-888
2019/2/14,1時,104986.9,9156,252,4367.1,91015.6,1157.8,1478.4,0,0.0,0,-2436
2019/2/14,2時,105922.5,9155,249,4444.1,91934.4,1161.8,1399.2,0,0.0,0,-2418
2019/2/14,3時,106487.0,9153,250,4929.1,92356.0,1165.8,1362.1,0,0.0,0,-2726
2019/2/14,4時,106759.9,9157,252,5047.1,92519.9,1166.8,1329.1,0,0.0,0,-2715
2019/2/14,5時,109821.8,9156,250,5209.1,93705.0,1165.8,1277.9,0,0.0,0,-944
2019/2/14,6時,119871.8,9152,249,5612.1,101576.5,1154.8,1230.4,0,15.0,0,877
2019/2/14,7時,127740.1,9156,249,6592.1,105973.4,1130.8,1221.3,0,2498.5,0,922
2019/2/14,8時,136246.4,9158,248,7204.1,107212.2,1126.1,1200.2,0,8741.8,0,1351
2019/2/14,9時,140350.3,9156,252,6861.1,106031.1,1101.1,1208.2,0,14218.8,0,1519
2019/2/14,10時,137556.3,9157,253,6456.1,101630.0,1086.1,1285.1,0,17354.0,0,338
2019/2/14,11時,134509.3,9157,249,6064.1,98131.8,1078.1,1344.1,0,18475.2,0,15
2019/2/14,12時,126438.5,9156,246,4633.1,91775.8,1076.1,1437.3,0,18394.2,0,-283
2019/2/14,13時,129670.6,9155,250,4722.1,96050.1,1087.1,1481.8,0,17623.5,0,-707
2019/2/14,14時,129103.4,9157,252,4834.1,98079.8,1099.1,1473.6,0,15535.8,0,-1327
2019/2/14,15時,128799.4,9156,253,5651.1,101777.3,1120.1,1475.7,0,10108.2,0,-733
2019/2/14,16時,132470.7,9157,251,6906.1,108601.8,1158.1,1452.0,0,4069.7,0,876
2019/2/14,17時,137790.6,9150,254,8295.1,113177.6,1169.1,1455.8,0,531.0,0,3756
2019/2/14,18時,140900.5,9157,251,8535.1,113973.4,1167.1,1446.8,0,1.1,0,6370
2019/2/14,19時,137693.7,9153,252,7945.1,113346.5,1155.1,1446.0,0,0.0,0,4395
2019/2/14,20時,133662.6,9159,251,6955.1,111763.6,1146.8,1406.1,0,0.0,0,2976
2019/2/14,21時,128802.6,9156,252,6061.1,109492.0,1147.8,1410.7,0,0.0,0,1289
2019/2/14,22時,121747.3,9158,251,5286.1,104300.9,1126.8,1233.5,0,0.0,0,395
2019/2/14,23時,116468.5,9157,251,4811.1,99768.4,1140.8,1124.2,0,0.0,0,220
2019/2/15,0時,110026.6,9148,247,4003.1,94249.5,1157.8,1089.2,0,0.0,0,141
2019/2/15,1時,108188.8,9085,246,4053.1,93488.4,1159.8,1056.5,0,0.0,0,-899
2019/2/15,2時,108598.1,9115,247,4297.1,94710.0,1160.8,969.2,0,0.0,0,-1901
2019/2/15,3時,108560.2,9144,245,4821.1,94087.1,1161.8,956.2,0,0.0,0,-1853
2019/2/15,4時,108531.7,9154,248,4820.1,93611.9,1165.8,899.9,0,0.0,0,-1374
2019/2/15,5時,111640.3,9154,247,5055.1,95545.4,1170.8,820.0,0,0.0,0,-354
2019/2/15,6時,122645.6,9151,247,5914.1,103883.5,1159.8,770.2,0,14.0,0,1504
2019/2/15,7時,130741.8,9160,246,6909.1,107811.1,1128.8,733.3,0,2652.5,0,2094
2019/2/15,8時,140020.2,9156,243,6919.1,110808.1,1119.1,714.1,0,8442.8,0,2617
2019/2/15,9時,144192.7,9161,242,6493.1,111284.3,1087.1,587.0,0,12088.2,0,3250
2019/2/15,10時,140797.8,9159,243,5940.1,109210.9,1078.1,496.9,0,13766.8,0,905
2019/2/15,11時,137948.9,9158,243,5182.1,107078.3,1075.1,450.5,0,15228.9,0,-473
2019/2/15,12時,130161.5,9157,244,4263.1,102684.1,1087.1,463.6,0,13727.6,0,-1468
2019/2/15,13時,134440.7,9159,242,4521.1,106824.4,1090.1,464.4,0,11812.7,0,327
2019/2/15,14時,134328.8,9155,242,5172.1,108997.2,1106.1,458.0,0,7775.4,0,1425
2019/2/15,15時,133686.8,9156,244,6260.1,110385.1,1133.1,428.2,0,4255.3,0,1820
2019/2/15,16時,135991.5,9155,246,7615.1,112332.5,1166.1,445.0,0,1292.8,0,3744
2019/2/15,17時,138574.0,9153,243,8504.1,113534.1,1180.1,441.6,0,124.1,0,5393
2019/2/15,18時,138340.9,9151,244,8915.1,113391.8,1186.1,519.6,0,1.3,0,4926
2019/2/15,19時,134075.8,9156,242,8002.1,111909.5,1187.1,584.1,0,0.0,0,2991
2019/2/15,20時,129334.7,9155,244,6844.1,109720.5,1184.8,623.3,0,0.0,0,1556
2019/2/15,21時,123954.5,9155,244,5518.1,106621.3,1182.8,693.3,0,0.0,0,538
2019/2/15,22時,117905.6,9158,240,5144.1,101406.3,1163.8,690.4,0,0.0,0,101
2019/2/15,23時,112749.7,9156,244,4866.1,97107.8,1200.8,735.0,0,0.0,0,-563
2019/2/16,0時,106072.0,9155,242,3705.1,92456.6,1254.8,839.5,0,0.0,0,-1575
2019/2/16,1時,103682.3,9158,241,3714.1,89936.7,1250.8,860.7,0,0.0,0,-1477
2019/2/16,2時,103748.7,9157,241,3884.1,89248.7,1246.8,868.1,0,0.0,0,-891
2019/2/16,3時,103549.8,9159,243,4363.1,88179.6,1246.8,925.3,0,0.0,0,-565
2019/2/16,4時,102617.1,9157,243,4295.1,86863.7,1250.8,1026.5,0,0.0,0,-221
2019/2/16,5時,102384.7,9156,242,4220.1,87004.8,1243.8,1288.0,0,0.0,0,-772
2019/2/16,6時,106189.3,9152,240,4349.1,90016.1,1215.8,1357.3,0,24.0,0,-164
2019/2/16,7時,111860.9,9160,242,4694.1,92910.8,1167.8,1301.1,0,2317.1,0,65
2019/2/16,8時,120079.7,9155,241,5397.1,93899.3,1112.1,1292.0,0,8727.2,0,249
2019/2/16,9時,121863.9,9157,242,5141.1,89611.1,1075.1,1335.3,0,15220.3,0,84
2019/2/16,10時,118163.4,9153,245,4399.1,82982.6,1057.1,1444.6,0,19535.0,0,-644
2019/2/16,11時,114605.7,9159,244,4001.1,78496.5,1044.1,1522.3,0,21698.7,0,-1560
2019/2/16,12時,108526.4,9155,244,3595.1,75455.0,1043.1,1614.8,0,22149.4,0,-4731
2019/2/16,13時,108953.7,9157,242,3624.1,78662.5,1048.1,1633.4,0,20929.6,0,-6339
2019/2/16,14時,107659.4,9156,246,3898.1,79645.7,1070.1,1671.0,0,16314.5,0,-4337
2019/2/16,15時,107970.0,9152,246,4443.1,83183.4,1109.1,1711.4,0,10474.0,0,-2356
2019/2/16,16時,111147.9,9157,245,5800.1,89806.7,1156.1,1811.2,0,3833.8,0,-666
2019/2/16,17時,116700.6,9154,247,6746.1,96037.2,1170.1,1829.2,0,464.0,0,1056
2019/2/16,18時,120144.3,9153,244,7481.1,97809.9,1166.1,1844.4,0,0.8,0,2444
2019/2/16,19時,118576.6,9155,243,6955.1,96955.7,1171.1,1849.7,0,0.0,0,2244
2019/2/16,20時,116059.1,9160,245,6053.1,96236.2,1172.8,1793.0,0,0.0,0,1393
2019/2/16,21時,111693.5,9163,243,4872.1,93667.6,1162.8,1664.0,0,0.0,0,921
2019/2/16,22時,106163.6,9162,245,4293.1,89240.7,1161.8,1551.0,0,0.0,0,510
2019/2/16,23時,102828.3,9158,249,4027.1,86470.5,1172.8,1559.9,0,0.0,0,187
2019/2/17,0時,98126.0,9159,243,3588.1,82256.3,1155.8,1618.8,0,0.0,0,108
2019/2/17,1時,96881.7,9160,245,3734.1,81086.2,1149.8,1620.6,0,0.0,0,-114
2019/2/17,2時,97652.5,9161,245,3989.1,81506.0,1149.8,1638.6,0,0.0,0,-32
2019/2/17,3時,97573.8,9157,245,4336.1,81067.4,1149.8,1624.5,0,0.0,0,-9
2019/2/17,4時,96452.8,9161,248,4450.1,79945.4,1150.8,1633.5,0,0.0,0,-133
2019/2/17,5時,95218.7,9158,244,4175.1,79289.5,1148.8,1725.3,0,0.0,0,-527
2019/2/17,6時,96725.0,9159,244,4072.1,80828.8,1136.8,1771.3,0,54.0,0,-536
2019/2/17,7時,100202.3,9160,244,4248.1,80961.8,1073.8,1739.2,0,3514.4,0,-737
2019/2/17,8時,103890.8,9159,243,4650.1,76416.2,1000.1,1694.6,0,11884.8,0,-1154
2019/2/17,9時,105021.9,9158,246,4401.1,71579.3,974.1,1701.5,0,19399.9,0,-2438
2019/2/17,10時,102251.7,9156,245,3680.1,68523.4,960.1,1717.9,0,23911.2,0,-5939
2019/2/17,11時,99174.5,9158,248,3550.1,66090.7,949.1,1765.3,0,26372.3,0,-8960
2019/2/17,12時,96603.9,9109,244,3390.1,66101.0,947.1,1788.0,0,26922.7,0,-11903
2019/2/17,13時,94901.4,9137,245,3485.1,65779.9,954.1,1815.6,0,25912.7,0,-12428
2019/2/17,14時,93727.6,9158,245,3646.1,66227.1,974.1,1796.6,0,21757.7,0,-10073
2019/2/17,15時,95021.8,9157,247,4011.1,69731.7,1002.1,1750.5,0,14954.4,0,-5824
2019/2/17,16時,98986.6,9155,245,5059.1,77102.7,1040.1,1731.5,0,6467.2,0,-1814
2019/2/17,17時,109251.7,9153,246,6635.1,88362.9,1055.1,1692.7,0,778.9,0,1339
2019/2/17,18時,116437.6,9155,246,7398.1,93906.7,1054.1,1639.9,0,0.8,0,3044
2019/2/17,19時,116720.1,9154,246,7160.1,94611.1,1060.1,1624.8,0,0.0,0,2863
2019/2/17,20時,115147.0,9158,244,6244.1,94337.5,1060.8,1568.6,0,0.0,0,2542
2019/2/17,21時,111162.8,9154,244,5206.1,92835.0,1060.8,1523.9,0,0.0,0,1140
2019/2/17,22時,104770.4,9154,246,4555.1,88035.9,1101.8,1507.6,0,0.0,0,172
2019/2/17,23時,101140.4,9155,246,4144.1,84781.8,1147.8,1561.7,0,0.0,0,99
2019/2/18,0時,96706.1,9156,244,3595.1,80978.4,1177.8,1595.8,0,0.0,0,-38
2019/2/18,1時,95991.7,9155,244,3562.1,80959.2,1202.8,1615.6,0,0.0,0,-742
2019/2/18,2時,97610.0,9155,246,3762.1,82490.5,1217.8,1614.6,0,0.0,0,-880
2019/2/18,3時,98446.0,9153,245,4287.1,82596.7,1237.8,1620.4,0,0.0,0,-695
2019/2/18,4時,99259.1,9159,244,4441.1,82494.8,1241.8,1552.4,0,0.0,0,131
2019/2/18,5時,103156.5,9161,243,4529.1,85697.1,1236.8,1506.5,0,0.0,0,788
2019/2/18,6時,114563.8,9158,245,5202.1,95318.1,1226.8,1512.8,0,57.0,0,1841
2019/2/18,7時,122795.0,9160,244,5671.1,98339.8,1145.8,1448.7,0,4044.6,0,2742
2019/2/18,8時,129703.4,9159,244,6181.1,97701.8,1082.1,1357.7,0,13025.7,0,956
2019/2/18,9時,130747.7,9158,244,5697.1,92381.2,1048.1,1237.9,0,21303.4,0,-325
2019/2/18,10時,125833.0,9159,244,4624.1,84208.6,1027.1,1132.7,0,27331.5,0,-1895
2019/2/18,11時,121914.8,9159,248,4383.1,77519.1,1020.1,1099.1,0,30947.4,0,-2463
2019/2/18,12時,113404.2,9159,251,3969.1,73025.5,1022.1,1122.9,0,30803.6,0,-5945
2019/2/18,13時,116678.3,9095,253,4137.1,75039.8,1028.1,1109.0,0,28578.3,0,-2569
2019/2/18,14時,116039.8,9088,253,4636.1,77879.5,1058.1,1032.1,0,23042.0,0,-946
2019/2/18,15時,115333.4,9114,257,5218.1,83928.4,1097.1,1015.9,0,15102.9,0,-397
2019/2/18,16時,118028.8,9135,255,6340.1,94261.6,1156.1,896.1,0,5443.9,0,542
2019/2/18,17時,123328.2,9149,253,7667.1,101909.4,1186.1,777.0,0,456.6,0,1926
2019/2/18,18時,126821.4,9159,255,8269.1,104062.4,1187.1,670.9,0,0.9,0,3220
2019/2/18,19時,123904.2,9157,256,7907.1,102748.9,1203.1,621.1,0,0.0,0,2008
2019/2/18,20時,120119.9,9158,255,6848.1,101311.6,1208.8,604.4,0,0.0,0,733
2019/2/18,21時,115496.4,9155,255,5817.1,98280.5,1209.8,552.0,0,0.0,0,225
2019/2/18,22時,109920.4,9160,252,5122.1,93546.8,1185.8,562.7,0,0.0,0,100
2019/2/18,23時,104729.5,9158,250,4833.1,88868.6,1191.8,603.0,0,0.0,0,-177
2019/2/19,0時,98718.9,9156,253,3945.1,84418.0,1200.8,681.0,0,0.0,0,-938
2019/2/19,1時,97632.5,9159,254,3875.1,83585.6,1196.8,770.0,0,0.0,0,-1211
2019/2/19,2時,98654.4,9158,252,4064.1,83787.8,1196.8,838.7,0,0.0,0,-640
2019/2/19,3時,99407.0,9160,251,4424.1,83794.4,1199.8,898.7,0,0.0,0,-314
2019/2/19,4時,99998.9,9157,254,4605.1,83869.2,1198.8,965.8,0,0.0,0,-49
2019/2/19,5時,102181.8,9160,251,4852.1,85523.3,1197.8,926.6,0,0.0,0,265
2019/2/19,6時,110552.0,9158,251,5183.1,93126.0,1186.8,926.1,0,35.0,0,695
2019/2/19,7時,117937.6,9160,252,5561.1,99524.1,1154.8,948.5,0,1220.1,0,127
2019/2/19,8時,128496.0,9157,252,6563.1,105584.2,1136.1,934.7,0,3636.9,0,1235
2019/2/19,9時,133796.8,9159,251,6653.1,108169.1,1102.1,956.5,0,5494.0,0,2017
2019/2/19,10時,132116.5,9159,247,5996.1,106915.3,1080.1,970.6,0,6638.4,0,1108
2019/2/19,11時,130123.0,9157,244,5449.1,105479.3,1074.1,940.2,0,7223.3,0,557
2019/2/19,12時,122937.2,9157,242,4574.1,101675.3,1083.1,903.3,0,6267.4,0,-966
2019/2/19,13時,127156.0,9154,247,4846.1,105339.1,1092.1,887.9,0,4978.8,0,618
