date,mw,region
2004-09-02 0:00,79341,ЕЭС РОССИИ
2004-09-02 1:00,77323,ЕЭС РОССИИ
2004-09-02 2:00,75936,ЕЭС РОССИИ
2004-09-02 3:00,75997,ЕЭС РОССИИ
2004-09-02 4:00,76797,ЕЭС РОССИИ
2004-09-02 5:00,78733,ЕЭС РОССИИ
2004-09-02 6:00,81676,ЕЭС РОССИИ
2004-09-02 7:00,85364,ЕЭС РОССИИ
2004-09-02 8:00,88700,ЕЭС РОССИИ
2004-09-02 9:00,91881,ЕЭС РОССИИ
2004-09-02 10:00,93032,ЕЭС РОССИИ
2004-09-02 11:00,92998,ЕЭС РОССИИ
2004-09-02 12:00,92075,ЕЭС РОССИИ
2004-09-02 13:00,92139,ЕЭС РОССИИ
2004-09-02 14:00,92495,ЕЭС РОССИИ
2004-09-02 15:00,92178,ЕЭС РОССИИ
2004-09-02 16:00,90779,ЕЭС РОССИИ
2004-09-02 17:00,90312,ЕЭС РОССИИ
2004-09-02 18:00,90413,ЕЭС РОССИИ
2004-09-02 19:00,90343,ЕЭС РОССИИ
2004-09-02 20:00,91301,ЕЭС РОССИИ
2004-09-02 21:00,93117,ЕЭС РОССИИ
2004-09-02 22:00,89622,ЕЭС РОССИИ
2004-09-02 23:00,83944,ЕЭС РОССИИ
