datetime,Coal,region,Wind,Hydro,Solar,Other,Nuclear,Natural gas
2022-03-01 00:00:00,9560,TEX,2517,1,1688,124,5141,21356
2022-03-01 01:00:00,9665,TEX,3600,0,210,115,5142,23289
2022-03-01 02:00:00,9689,TEX,5390,0,0,179,5141,22949
2022-03-01 03:00:00,9482,TEX,7848,0,0,81,5142,21044
2022-03-01 04:00:00,9028,TEX,9836,0,0,89,5142,18781
2022-03-01 05:00:00,7963,TEX,11446,0,0,163,5140,16559
2022-03-01 06:00:00,7234,TEX,12280,0,0,147,5141,14980
2022-03-01 07:00:00,7042,TEX,12830,22,0,58,5141,13913
2022-03-01 08:00:00,7044,TEX,12850,3,0,52,5141,14215
2022-03-01 09:00:00,7451,TEX,12072,0,0,38,5142,15022
2022-03-01 10:00:00,8276,TEX,10710,0,0,35,5143,16288
2022-03-01 11:00:00,8664,TEX,9225,2,0,43,5141,19264
2022-03-01 12:00:00,9306,TEX,7874,45,0,62,5143,23031
2022-03-01 13:00:00,9808,TEX,6910,70,1,119,5144,27872
2022-03-01 14:00:00,9927,TEX,5710,71,630,20,5143,29363
2022-03-01 15:00:00,9980,TEX,3970,28,3206,35,5144,25846
2022-03-01 16:00:00,9577,TEX,2647,29,5001,53,5144,22895
2022-03-01 17:00:00,9435,TEX,2361,71,5874,47,5143,20257
2022-03-01 18:00:00,9506,TEX,1514,40,6366,83,5143,18720
2022-03-01 19:00:00,9490,TEX,1254,56,6337,34,5143,17852
2022-03-01 20:00:00,9418,TEX,1395,65,6249,57,5142,17236
2022-03-01 21:00:00,9427,TEX,1745,25,5706,28,5142,17208
2022-03-01 22:00:00,9663,TEX,1995,25,5137,57,5142,17100
2022-03-01 23:00:00,9965,TEX,1959,25,3537,62,5141,18891
2022-03-02 00:00:00,10152,TEX,2202,25,1429,63,5142,20524
2022-03-02 01:00:00,10279,TEX,3154,25,149,30,5141,21857
2022-03-02 02:00:00,10136,TEX,5241,1,0,34,5141,20989
2022-03-02 03:00:00,9820,TEX,7008,0,0,78,5141,19046
2022-03-02 04:00:00,9619,TEX,7732,0,0,30,5141,17906
2022-03-02 05:00:00,9396,TEX,8328,0,0,44,5142,15801
2022-03-02 06:00:00,8521,TEX,8712,0,0,58,5142,14419
2022-03-02 07:00:00,7826,TEX,8922,0,0,27,5141,13767
2022-03-02 08:00:00,7509,TEX,8461,0,0,32,5141,14089
2022-03-02 09:00:00,7676,TEX,7530,0,0,36,5141,14923
2022-03-02 10:00:00,8288,TEX,6590,0,0,29,5141,16000
2022-03-02 11:00:00,8804,TEX,6224,2,0,23,5141,17308
2022-03-02 12:00:00,9317,TEX,5660,44,0,69,5141,20497
2022-03-02 13:00:00,9962,TEX,4975,46,1,78,5141,24666
2022-03-02 14:00:00,10155,TEX,4433,75,783,29,5141,25376
2022-03-02 15:00:00,9689,TEX,3185,116,4894,44,5141,21182
2022-03-02 16:00:00,8917,TEX,1626,74,7467,66,5141,19019
2022-03-02 17:00:00,8488,TEX,1509,119,7887,189,5142,17543
2022-03-02 18:00:00,8546,TEX,1298,132,7688,105,5147,16994
2022-03-02 19:00:00,8751,TEX,1434,71,7720,51,5146,16218
2022-03-02 20:00:00,8503,TEX,1987,46,7714,29,5141,15996
2022-03-02 21:00:00,8476,TEX,2378,23,7573,42,5138,15941
2022-03-02 22:00:00,8872,TEX,2738,23,7374,43,5137,15628
2022-03-02 23:00:00,9450,TEX,3097,23,6488,38,5137,15971
2022-03-03 00:00:00,9954,TEX,3470,23,3745,93,5137,17512
2022-03-03 01:00:00,10302,TEX,4442,23,476,80,5137,20140
2022-03-03 02:00:00,10354,TEX,6575,23,1,22,5137,19229
2022-03-03 03:00:00,9969,TEX,9259,23,1,78,5138,16515
2022-03-03 04:00:00,8781,TEX,11337,21,0,69,5138,14521
2022-03-03 05:00:00,8272,TEX,12464,0,0,35,5138,11749
2022-03-03 06:00:00,7387,TEX,13049,0,0,54,5136,9856
2022-03-03 07:00:00,6766,TEX,12643,0,0,44,5136,9525
2022-03-03 08:00:00,6710,TEX,12006,0,0,36,5137,9457
2022-03-03 09:00:00,7180,TEX,10528,0,0,37,5138,10274
2022-03-03 10:00:00,7743,TEX,9300,0,0,38,5138,11199
2022-03-03 11:00:00,8092,TEX,8743,0,0,56,5138,12431
2022-03-03 12:00:00,9046,TEX,7434,2,0,56,5139,15017
2022-03-03 13:00:00,9931,TEX,6181,46,1,73,5139,18536
2022-03-03 14:00:00,10140,TEX,5549,45,750,69,5139,19425
2022-03-03 15:00:00,9785,TEX,4373,3,5234,101,5139,16198
2022-03-03 16:00:00,9675,TEX,2435,23,7516,53,5136,15531
2022-03-03 17:00:00,9568,TEX,2656,56,7504,64,5137,14927
2022-03-03 18:00:00,9700,TEX,2409,64,7591,61,5135,14960
2022-03-03 19:00:00,9489,TEX,3159,23,7521,86,5138,14299
2022-03-03 20:00:00,9138,TEX,4586,23,7040,64,5138,14064
2022-03-03 21:00:00,8966,TEX,5555,24,7066,50,5136,13788
2022-03-03 22:00:00,9120,TEX,6235,24,6727,35,5132,13724
2022-03-03 23:00:00,8961,TEX,7252,27,5377,44,5131,14509
2022-03-04 00:00:00,9457,TEX,7740,69,2342,99,5131,16503
2022-03-04 01:00:00,9576,TEX,8465,70,233,54,5132,18216
2022-03-04 02:00:00,9746,TEX,11104,69,0,36,5131,16078
2022-03-04 03:00:00,8750,TEX,15265,26,0,67,5132,12332
2022-03-04 04:00:00,7949,TEX,17869,21,0,80,5131,9283
2022-03-04 05:00:00,8598,TEX,18499,0,0,141,5132,6314
2022-03-04 06:00:00,7779,TEX,18149,0,0,44,5132,5171
2022-03-04 07:00:00,6979,TEX,18243,0,0,58,5132,4156
2022-03-04 08:00:00,6267,TEX,18249,0,0,36,5132,3754
2022-03-04 09:00:00,5800,TEX,18138,0,0,45,5132,3815
2022-03-04 10:00:00,5443,TEX,18143,0,0,44,5132,4241
2022-03-04 11:00:00,5602,TEX,18312,0,0,61,5131,4604
2022-03-04 12:00:00,6159,TEX,18979,0,0,54,5131,5120
2022-03-04 13:00:00,6889,TEX,19996,0,1,70,5132,6396
2022-03-04 14:00:00,7921,TEX,19779,0,360,86,5131,6614
2022-03-04 15:00:00,7944,TEX,18267,0,2542,59,5132,6602
2022-03-04 16:00:00,7429,TEX,19342,0,3072,26,5132,6232
2022-03-04 17:00:00,7386,TEX,20081,22,2691,70,5132,6134
2022-03-04 18:00:00,8040,TEX,20046,25,2360,46,5132,6282
2022-03-04 19:00:00,7924,TEX,20239,25,2488,70,5131,6198
2022-03-04 20:00:00,7863,TEX,20134,25,2922,68,5131,6223
2022-03-04 21:00:00,7574,TEX,20231,25,3134,77,5130,6223
2022-03-04 22:00:00,7940,TEX,20745,25,2460,49,5131,6229
2022-03-04 23:00:00,8353,TEX,21356,25,1357,76,5130,6351
2022-03-05 00:00:00,8122,TEX,21966,25,669,34,5130,6592
2022-03-05 01:00:00,8801,TEX,21804,25,118,92,5130,6717
2022-03-05 02:00:00,8582,TEX,22296,25,0,78,5130,6527
2022-03-05 03:00:00,7932,TEX,22376,25,0,141,5130,6329
2022-03-05 04:00:00,7035,TEX,22748,24,0,58,5130,5928
2022-03-05 05:00:00,7228,TEX,22214,3,0,57,5130,4724
2022-03-05 06:00:00,6717,TEX,21816,0,0,32,5130,3788
2022-03-05 07:00:00,5516,TEX,21590,0,0,57,5130,3421
