unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2018,1,2440.539,131.295,6637.48,0.0,2632.5635,1971.929,18.792,6404.2775,9209.314,11027.562,20236.876,0.12059860425097234,0.0064879085091987514,0.327989359622503,0.0,0.13008744531517613,0.09744236215115416,0.0009286018256968122,0.31646571832529885,0.4550758723826741,0.5449241276173259
Gwh,2018,2,2331.68348,108.7555,6369.878,0.0,2565.4765,1716.245,31.498,6156.6945,8810.31698,10469.914,19280.23098,0.12093649097973619,0.005640777857527514,0.33038390497539566,0.0,0.13306253968955303,0.08901579041144868,0.0016336941208159737,0.3193268019655229,0.4569611738126593,0.5430388261873407
Gwh,2018,3,2634.30352,134.61,5594.222,0.0,3208.391,2437.1045,28.0165,6160.278,8363.13552,11833.79,20196.92552,0.13043091719041008,0.006664875793432149,0.2769838406573477,0.0,0.15885541573260206,0.12066710339584398,0.0013871665750441406,0.3050106806553199,0.41407963364118994,0.5859203663588101
Gwh,2018,4,1604.222,83.057,4180.058,0.0,4597.72,1240.071,42.053,5182.357,5867.337,11062.201,16929.538,0.09475875833114879,0.004906040554680228,0.2469091596002206,0.0,0.27157976785899296,0.07324895694141209,0.0024840016307592088,0.30611331508278605,0.34657395848604966,0.6534260415139502
Gwh,2018,5,1976.474,102.3385,4139.545,0.0,6390.2275,906.242,39.1935,5448.173,6218.3575,12783.836,19002.1935,0.10401293934829155,0.005385615087016138,0.217845639767851,0.0,0.3362889394848021,0.047691441517001706,0.0020625776703094827,0.28671284712472794,0.3272441942031587,0.6727558057968412
Gwh,2018,6,1880.343,37.9,4909.738,0.0,5911.6425,1411.976,25.932,5312.412,6827.981,12661.9625,19489.9435,0.0964776013845294,0.001944592604899034,0.25191135110268537,0.0,0.3033175801664073,0.07244638754340155,0.0013305323332517612,0.27257195486482555,0.35033354509211373,0.6496664549078861
Gwh,2018,7,2556.965,45.392,6931.175,0.0,4915.460625,1224.066,41.2345,5934.368,9533.532,12115.129125,21648.661125,0.11811192319173966,0.002096757842801699,0.3201664509402773,0.0,0.22705610275933405,0.05654234194586942,0.001904713633878363,0.2741217096860996,0.4403751319748186,0.5596248680251814
Gwh,2018,8,2305.938,54.043,6708.982,0.0,4184.856875,743.722,35.061,5925.2035,9068.963,10888.843375,19957.806375,0.11554065395125371,0.0027078627272231967,0.33615828683476745,0.0,0.20968521271166007,0.03726471667405381,0.0017567561956066927,0.2968865109054351,0.4544068035132443,0.5455931964867556
Gwh,2018,9,2591.7995,102.0445,7095.76,0.0,3331.4456,947.402,7.636,6096.32,9789.604,10382.8036,20172.407600000002,0.12848240782126572,0.005058617792355137,0.35175573192364007,0.0,0.16514863600118806,0.046965241769157985,0.00037853686835080604,0.3022108278240421,0.48529675753726087,0.5147032424627389
Gwh,2018,10,2557.4595,62.941,6957.316,0.0,2766.7918999999997,1493.967,31.4185,5932.02,9577.7165,10224.197400000001,19801.9139,0.12915213715781282,0.0031785311418811896,0.351345634322751,0.0,0.13972345875112607,0.07544558609559453,0.001586639562148586,0.29956801296868585,0.48367630262244504,0.516323697377555
Gwh,2018,11,2163.364,54.286,7396.991,0.0,4432.005272,1368.618,33.136,5913.628,9614.641,11747.387272,21362.028272,0.10127146975250478,0.002541238093536028,0.3462681963442352,0.0,0.20747118277196522,0.06406779274765301,0.001551163568275611,0.2768289567218301,0.450080904190276,0.549919095809724
Gwh,2018,12,2477.2575,55.1165,7649.8285,0.0,3466.794228,1897.632,26.486,5386.401,10182.2025,10777.313228,20959.515728,0.11819249700939466,0.0026296647649339242,0.36498116651524193,0.0,0.16540430957422741,0.09053796970437332,0.0012636742348305847,0.25699071819699826,0.4858033282895705,0.5141966717104296
